1.009664	128	128	16	3	1
0.174016	16	64	16	2	16
0.171904	16	64	16	3	16
0.174432	16	64	16	4	16
0.176000	16	64	16	5	16
0.176992	16	64	32	2	16
0.178176	16	64	32	3	16
0.159936	16	64	32	5	16
0.174720	32	32	16	3	16
0.174528	32	32	16	3	8
0.161120	32	32	16	4	8
0.162272	32	32	16	5	8
0.160736	32	32	32	2	8
0.161504	32	32	32	3	8
0.163808	32	32	32	4	8
