slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789682011308134400	1789682011308134400	1789682011308134400	1789682011308144640	1789682011308145664	0	0	0	0	94769018129467	94769018155572
1	0	6	12	0	1789682011308145664	1789682011308296192	1789682011308296192	1789682011308297216	1789682011308298240	0	1	5	1	94769018552587	94769018554495
2	0	11	72	0	1789682011308298240	1789682011308469248	1789682011308469248	1789682011308711936	1789682011308713984	1	4	12	1	94769019006997	94769019641556
3	0	20	16	0	1789682011308713984	1789682011309436928	1789682011309436928	1789682011309437952	1789682011309438976	5	1	23	1	94769021541522	94769021544628
4	0	23	48	0	1789682011309440000	1789682011309442048	1789682011309442048	1789682011309447168	1789682011309448192	6	3	26	3	94769021554975	94769021567113
5	0	27	28	0	1789682011309448192	1789682011309613056	1789682011309613056	1789682011309851648	1789682011309852672	9	4	33	1	94769022004052	94769022627014
6	0	34	52	0	1789682011309852672	1789682011310580736	1789682011310580736	1789682011310581760	1789682011310582784	13	1	42	1	94769024538974	94769024541535
7	0	38	116	0	1789682011310582784	1789682011310585856	1789682011310585856	1789682011310590976	1789682011310592000	14	3	46	3	94769024552952	94769024564309
8	0	42	96	0	1789682011310592000	1789682011310756864	1789682011310756864	1789682011311006720	1789682011311008768	17	4	53	1	94769025001209	94769025653328
9	0	49	120	0	1789682011311008768	1789682011311730688	1789682011311730688	1789682011311731712	1789682011311733760	21	1	62	1	94769027550672	94769027553772
10	0	56	20	0	1789682011311733760	1789682011311907840	1789682011311907840	1789682011312149504	1789682011312150528	22	4	72	1	94769028015797	94769028646761
11	1	0	1	2	1789682011308134400	1789682011308134400	1789682011308134400	1789682011308144640	1789682011308145664	26	0	0	0	94810469505902	94810469531984
12	1	6	13	2	1789682011308145664	1789682011308296192	1789682011308296192	1789682011308297216	1789682011308298240	26	1	5	1	94810469929339	94810469931217
13	1	11	73	2	1789682011308298240	1789682011308469248	1789682011308469248	1789682011308710912	1789682011308711936	27	4	12	1	94810470384009	94810471015059
14	1	20	17	2	1789682011308711936	1789682011309436928	1789682011309436928	1789682011309437952	1789682011309438976	31	1	23	1	94810472920052	94810472923157
15	1	23	49	2	1789682011309440000	1789682011309442048	1789682011309442048	1789682011309447168	1789682011309448192	32	3	26	3	94810472933780	94810472945660
16	1	27	29	2	1789682011309448192	1789682011309613056	1789682011309613056	1789682011309855744	1789682011309856768	35	4	33	1	94810473382825	94810474016579
17	1	34	53	2	1789682011309856768	1789682011310580736	1789682011310580736	1789682011310581760	1789682011310582784	39	1	42	1	94810475919731	94810475922308
18	1	38	117	2	1789682011310582784	1789682011310585856	1789682011310585856	1789682011310590976	1789682011310592000	40	3	46	3	94810475933445	94810475945060
19	1	42	97	2	1789682011310592000	1789682011310756864	1789682011310756864	1789682011311001600	1789682011311002624	43	4	53	1	94810476382242	94810477021048
20	1	49	121	2	1789682011311003648	1789682011311730688	1789682011311730688	1789682011311731712	1789682011311733760	47	1	62	1	94810478933990	94810478936874
21	1	56	21	2	1789682011311733760	1789682011311907840	1789682011311907840	1789682011312152576	1789682011312153600	48	4	72	1	94810479399081	94810480038776
22	2	0	2	4	1789682011308134400	1789682011308134400	1789682011308134400	1789682011308144640	1789682011308145664	52	0	0	0	94777781721365	94777781746704
23	2	6	14	4	1789682011308145664	1789682011308296192	1789682011308296192	1789682011308297216	1789682011308298240	52	1	5	1	94777782144819	94777782146617
24	2	11	74	4	1789682011308298240	1789682011308469248	1789682011308469248	1789682011308718080	1789682011308719104	53	4	12	1	94777782599351	94777783249076
25	2	20	18	4	1789682011308719104	1789682011309436928	1789682011309436928	1789682011309437952	1789682011309438976	57	1	23	1	94777785135749	94777785138854
26	2	23	50	4	1789682011309440000	1789682011309442048	1789682011309442048	1789682011309447168	1789682011309448192	58	3	26	3	94777785149424	94777785161323
27	2	27	30	4	1789682011309448192	1789682011309613056	1789682011309613056	1789682011309852672	1789682011309853696	61	4	33	1	94777785598447	94777786223850
28	2	34	54	4	1789682011309853696	1789682011310580736	1789682011310580736	1789682011310581760	1789682011310582784	65	1	42	1	94777788135414	94777788137971
29	2	38	118	4	1789682011310582784	1789682011310585856	1789682011310585856	1789682011310589952	1789682011310592000	66	3	46	3	94777788149450	94777788160765
30	2	42	98	4	1789682011310592000	1789682011310756864	1789682011310756864	1789682011311002624	1789682011311003648	69	4	53	1	94777788598036	94777789239226
31	2	49	122	4	1789682011311003648	1789682011311730688	1789682011311730688	1789682011311731712	1789682011311732736	73	1	62	1	94777791150282	94777791153187
32	2	56	22	4	1789682011311733760	1789682011311907840	1789682011311907840	1789682011312150528	1789682011312151552	74	4	72	1	94777791615397	94777792250532
33	3	0	3	6	1789682011308134400	1789682011308134400	1789682011308134400	1789682011308143616	1789682011308144640	78	0	0	0	94782791296006	94782791320513
34	3	6	15	6	1789682011308145664	1789682011308296192	1789682011308296192	1789682011308297216	1789682011308298240	78	1	5	1	94782791719314	94782791721043
35	3	11	75	6	1789682011308298240	1789682011308469248	1789682011308469248	1789682011308715008	1789682011308716032	79	4	12	1	94782792173901	94782792815987
36	3	20	19	6	1789682011308716032	1789682011309436928	1789682011309436928	1789682011309437952	1789682011309438976	83	1	23	1	94782794709876	94782794713016
37	3	23	51	6	1789682011309438976	1789682011309442048	1789682011309442048	1789682011309447168	1789682011309448192	84	3	26	3	94782794723595	94782794735563
38	3	27	31	6	1789682011309448192	1789682011309613056	1789682011309613056	1789682011309854720	1789682011309856768	87	4	33	1	94782795172351	94782795804990
39	3	34	55	6	1789682011309856768	1789682011310580736	1789682011310580736	1789682011310581760	1789682011310582784	91	1	42	1	94782797709146	94782797711629
40	3	38	119	6	1789682011310582784	1789682011310585856	1789682011310585856	1789682011310589952	1789682011310592000	92	3	46	3	94782797723280	94782797734345
41	3	42	99	6	1789682011310592000	1789682011310756864	1789682011310756864	1789682011311007744	1789682011311008768	95	4	53	1	94782798171516	94782798826052
42	3	49	123	6	1789682011311008768	1789682011311730688	1789682011311730688	1789682011311731712	1789682011311732736	99	1	62	1	94782800722647	94782800725702
43	3	56	23	6	1789682011311732736	1789682011311907840	1789682011311907840	1789682011312150528	1789682011312151552	100	4	72	1	94782801188059	94782801823588
44	4	2	0	8	1789682011308134400	1789682011308145664	1789682011308145664	1789682011308290048	1789682011308291072	104	4	1	1	94803431746883	94803432123535
45	4	6	16	8	1789682011308291072	1789682011308295168	1789682011308295168	1789682011308296192	1789682011308297216	108	1	5	1	94803432138976	94803432140994
46	4	11	76	8	1789682011308297216	1789682011308469248	1789682011308469248	1789682011308717056	1789682011308718080	109	4	12	1	94803432595166	94803433243040
47	4	20	20	8	1789682011308718080	1789682011309436928	1789682011309436928	1789682011309437952	1789682011309438976	113	1	23	1	94803435132121	94803435135249
48	4	23	52	8	1789682011309440000	1789682011309442048	1789682011309442048	1789682011309447168	1789682011309448192	114	3	26	3	94803435145792	94803435157584
