slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles
33	33	0	0	0	128	128	16	1	8192	1024	1024	136192	1024	1024	0	139264	2647	1551	367587	3741	3314	427	375526
34	35	0	2	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1653	0	1303	217	30	187	3173
35	34	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1215	0	1569	217	30	187	3001
36	37	0	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1669	0	709	218	30	188	2596
37	36	0	3	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1123	0	767	217	30	187	2107
38	38	0	5	1	0	0	0	1	0	1024	0	4096	0	0	0	5120	2067	0	10365	217	30	187	12649
39	39	0	0	0	128	128	16	1	8192	0	1024	136192	4096	4096	0	141312	2264	1457	368545	11189	10766	423	383455
40	40	0	1	1	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1656	0	11424	21941	21754	187	35021
41	41	0	0	0	128	128	16	1	8192	1024	3072	146432	2048	1024	1024	152576	2272	7129	394877	3994	3571	423	408272
42	42	0	0	0	128	128	16	1	8192	1024	0	141312	1024	1024	0	143360	2247	1632	380652	3866	3440	426	388397
43	43	0	4	1	0	0	0	1	0	1024	0	45056	0	0	0	46080	1799	0	121596	217	30	187	123612
44	44	0	0	0	128	128	16	1	8192	1024	1024	467968	5120	5120	0	475136	2278	3035	1263670	12397	11666	731	1281380
45	45	0	1	1	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1849	0	11779	22005	21676	329	35633
46	47	0	0	0	128	128	16	1	8192	0	1024	137216	1024	1024	0	139264	2259	2859	368913	4500	4076	424	378531
47	46	0	0	0	128	128	16	1	8192	1024	1024	136192	1024	1024	0	139264	2168	1235	367602	3698	3274	424	374703
48	48	0	0	0	128	128	16	1	8192	1024	0	136192	2048	2048	0	139264	2540	1521	367310	4424	3998	426	375795
49	50	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1230	0	1532	217	30	187	2979
50	49	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1649	0	1256	217	30	187	3122
51	52	0	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1338	0	927	217	30	187	2482
52	51	0	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1670	0	678	218	30	188	2566
53	53	0	5	1	0	0	0	1	0	1024	0	4096	0	0	0	5120	2002	0	11112	217	30	187	13331
54	54	0	0	0	128	128	16	1	8192	1024	0	137216	4096	4096	0	142336	2258	2172	369163	11122	10698	424	384715
55	55	0	1	1	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1764	0	11625	22527	22340	187	35916
56	56	0	0	0	128	128	16	1	8192	0	3072	140288	2048	2048	0	145408	2232	5815	380046	4471	4048	423	392564
57	57	0	0	0	128	128	16	1	8192	1024	1024	140288	2048	2048	0	144384	2249	2220	380788	3860	3433	427	389117
58	58	0	4	1	0	0	0	1	0	1024	0	44032	1024	0	1024	46080	1796	0	120844	217	30	187	122857
59	59	0	0	0	128	128	16	1	8192	1024	1024	468992	4096	4096	0	475136	2480	2917	1264633	13313	12580	733	1283343
60	0	1	1	0	0	0	0	1	0	1024	0	4096	5120	5120	0	10240	2145	0	11760	12374	12186	188	26279
61	2	1	0	0	128	128	16	1	8192	1024	1024	137216	1024	1024	0	140288	2238	3161	368776	4484	4061	423	378659
62	1	1	0	0	128	128	16	1	8192	1024	1024	135168	2048	2048	0	139264	2191	1285	367387	3654	3231	423	374517
63	3	1	0	0	128	128	16	1	8192	1024	0	136192	2048	2048	0	139264	3241	2023	367471	4155	3729	426	376890
64	5	1	2	1	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1642	0	1294	217	30	187	3153
65	4	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1257	0	1541	217	30	187	3015
66	7	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1676	0	707	218	30	188	2601
67	6	1	3	1	0	0	0	1	0	1024	0	0	0	0	0	1024	1560	0	690	218	30	188	2468
68	8	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	2117	0	9013	217	30	187	11347
69	9	1	0	0	128	128	16	1	8192	1024	0	137216	4096	4096	0	142336	2246	1432	368739	11367	10945	422	383784
70	10	1	1	0	0	0	0	1	0	0	0	5120	8192	8192	0	13312	1775	0	12030	21524	21336	188	35329
71	11	1	0	0	128	128	16	1	8192	1024	3072	145408	1024	1024	0	150528	2632	6818	392066	3605	3180	425	405121
72	12	1	0	0	128	128	16	1	8192	1024	1024	138240	1024	1024	0	141312	2289	1855	373945	3581	3156	425	381670
73	13	1	4	0	0	0	0	1	0	1024	0	44032	0	0	0	45056	1739	0	120640	217	30	187	122596
74	14	1	0	0	128	128	16	1	8192	1024	1024	470016	4096	4096	0	476160	2359	3535	1268288	11406	10980	426	1285588
75	15	1	1	0	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1685	0	11744	21445	21258	187	34874
76	17	1	0	0	128	128	16	1	8192	1024	1024	137216	1024	1024	0	140288	2569	2595	368904	4457	4032	425	378525
77	16	1	0	0	128	128	16	1	8192	1024	1024	136192	1024	1024	0	139264	1842	1440	367407	3937	3510	427	374626
78	18	1	0	0	128	128	16	1	8192	1024	0	136192	2048	1024	1024	139264	2697	1519	367212	3906	3482	424	375334
79	20	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1634	0	1304	217	30	187	3155
80	19	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1625	0	1300	217	30	187	3142
81	22	1	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1310	0	945	217	30	187	2472
82	21	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1700	0	694	218	30	188	2612
83	23	1	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	2022	0	10969	217	30	187	13208
84	24	1	0	0	128	128	16	1	8192	1024	0	137216	4096	4096	0	142336	2258	2032	369898	11368	10942	426	385556
85	25	1	1	0	0	0	0	1	0	1024	0	4096	8192	7168	1024	13312	1342	0	11526	20717	20529	188	33585
86	26	1	0	0	128	128	16	1	8192	1024	1024	141312	2048	2048	0	145408	2679	3701	380600	4639	4214	425	391619
87	27	1	0	0	128	128	16	1	8192	1024	2048	139264	1024	1024	0	143360	2866	3446	376747	3653	3229	424	386712
88	28	1	4	0	0	0	0	1	0	1024	0	44032	0	0	0	45056	1840	0	120340	217	30	187	122397
89	29	1	0	0	128	128	16	1	8192	1024	1024	470016	4096	4096	0	476160	2920	3166	1268862	11435	11009	426	1286383
90	30	1	1	0	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1826	0	11818	21631	21444	187	35275
91	32	1	0	0	128	128	16	1	8192	1024	1024	137216	1024	1024	0	140288	2250	2599	368766	4989	4562	427	378604
92	31	1	0	0	128	128	16	1	8192	0	1024	136192	1024	1024	0	138240	1747	1561	367633	3895	3472	423	374836
93	33	1	0	0	128	128	16	1	8192	1024	1024	136192	1024	1024	0	139264	2713	1530	367390	3964	3538	426	375597
94	35	1	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1701	0	1298	217	30	187	3216
95	34	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1666	0	1303	217	30	187	3186
96	37	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1658	0	701	218	30	188	2577
97	36	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1040	0	919	217	30	187	2176
98	38	1	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	2113	0	10338	217	30	187	12668
99	39	1	0	0	128	128	16	1	8192	1024	0	136192	4096	4096	0	141312	2266	1482	367742	11478	11055	423	382968
100	40	1	1	0	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1660	0	11369	21803	21530	273	34832
101	41	1	0	0	128	128	16	1	8192	1024	3072	147456	1024	1024	0	152576	2561	6546	397721	3825	3403	422	410653
102	42	1	0	0	128	128	16	1	8192	0	1024	141312	1024	1024	0	143360	2239	1897	381237	3806	3383	423	389179
103	43	1	4	0	0	0	0	1	0	0	0	45056	0	0	0	45056	1691	0	119515	220	32	188	121426
104	44	1	0	0	128	128	16	1	8192	1024	1024	470016	4096	4096	0	476160	2241	2923	1269303	11114	10691	423	1285581
105	45	1	1	0	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1876	0	11762	22009	21680	329	35647
106	47	1	0	0	128	128	16	1	8192	1024	0	137216	1024	1024	0	139264	2217	1709	369179	4767	4344	423	377872
107	46	1	0	0	128	128	16	1	8192	1024	1024	136192	1024	1024	0	139264	2148	1373	367274	3653	3230	423	374448
108	48	1	0	0	128	128	16	1	8192	1024	0	136192	2048	2048	0	139264	2807	1521	367151	4560	4135	425	376039
109	50	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1423	0	1324	217	30	187	2964
110	49	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1666	0	1295	217	30	187	3178
111	52	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1697	0	694	218	30	188	2609
112	51	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1664	0	707	218	30	188	2589
113	53	1	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	1996	0	11157	217	30	187	13370
114	54	1	0	0	128	128	16	1	8192	1024	1024	136192	4096	4096	0	142336	2231	2006	368889	11148	10724	424	384274
115	55	1	1	0	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1867	0	11903	22255	22068	187	36025
116	56	1	0	0	128	128	16	1	8192	1024	2048	151552	1024	1024	0	155648	2207	6104	408389	3654	3228	426	420354
117	57	1	0	0	128	128	16	1	8192	0	1024	138240	2048	2048	0	141312	2216	1838	374045	3815	3389	426	381914
118	58	1	4	0	0	0	0	1	0	1024	0	45056	0	0	0	46080	1806	0	121477	217	30	187	123500
119	59	1	0	0	128	128	16	1	8192	1024	1024	470016	5120	4096	1024	477184	2233	2746	1269187	11513	11088	425	1285679
120	0	2	1	0	0	0	0	1	0	1024	0	4096	5120	4096	1024	10240	2183	0	11409	11962	11774	188	25554
121	2	2	0	0	128	128	16	1	8192	1024	0	137216	2048	2048	0	140288	2180	1498	370314	4869	4461	408	378861
122	1	2	0	0	128	128	16	1	8192	1024	0	137216	1024	1024	0	139264	1714	1536	370280	3584	3175	409	377114
123	3	2	0	0	128	128	16	1	8192	1024	1024	136192	2048	2048	0	140288	2290	1188	370311	3804	3394	410	377593
124	5	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1214	0	1501	217	30	187	2932
125	4	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1396	0	1303	217	30	187	2916
126	7	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1916	0	688	218	30	188	2822
127	6	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1799	0	686	218	30	188	2703
128	8	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	2197	0	8775	217	30	187	11189
129	9	2	0	1	128	128	16	1	8192	1024	0	137216	5120	4096	1024	143360	2183	1477	370629	11619	11210	409	385908
130	10	2	1	0	0	0	0	1	0	1024	0	4096	8192	7168	1024	13312	1774	0	10706	21010	20822	188	33490
131	11	2	0	0	128	128	16	1	8192	1024	3072	143360	1024	1024	0	148480	2600	6930	387980	3549	3141	408	401059
132	12	2	0	0	128	128	16	1	8192	1024	1024	138240	2048	2048	0	142336	3347	2124	375508	3496	3089	407	384475
133	13	2	4	0	0	0	0	1	0	1024	0	44032	0	0	0	45056	1755	0	118318	218	30	188	120291
134	14	2	0	0	128	128	16	1	8192	1024	1024	476160	4096	4096	0	482304	2588	3361	1285454	11199	10790	409	1302602
135	15	2	1	0	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1857	0	11277	21979	21791	188	35113
136	17	2	0	1	128	128	16	1	8192	1024	1024	138240	1024	1024	0	141312	2810	2564	371562	4163	3754	409	381099
137	16	2	0	0	128	128	16	1	8192	1024	0	137216	1024	1024	0	139264	1878	1365	370203	3847	3437	410	377293
138	18	2	0	0	128	128	16	1	8192	1024	0	137216	2048	1024	1024	140288	1750	1493	370011	3569	3162	407	376823
139	20	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1694	0	1283	217	30	187	3194
140	19	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1226	0	1497	217	30	187	2940
141	22	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1399	0	791	218	30	188	2408
142	21	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1763	0	697	218	30	188	2678
143	23	2	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	2183	0	10696	218	30	188	13097
144	24	2	0	0	128	128	16	1	8192	1024	0	138240	4096	4096	0	143360	2286	1779	371514	11173	10766	407	386752
145	25	2	1	0	0	0	0	1	0	0	0	4096	8192	7168	1024	12288	1295	0	11112	20634	20446	188	33041
146	26	2	0	0	128	128	16	1	8192	1024	2048	141312	1024	1024	0	145408	2753	4605	380109	3807	3398	409	391274
147	27	2	0	0	128	128	16	1	8192	1024	2048	139264	1024	1024	0	143360	3175	3566	376912	3473	3064	409	387126
148	28	2	4	0	0	0	0	1	0	1024	0	43008	0	0	0	44032	1866	0	117542	217	30	187	119625
149	29	2	0	0	128	128	16	1	8192	1024	1024	476160	4096	4096	0	482304	2930	3142	1284672	11111	10701	410	1301855
150	30	2	1	0	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1878	0	11337	22097	21909	188	35312
151	32	2	0	0	128	128	16	1	8192	1024	1024	137216	2048	2048	0	141312	2419	2584	370473	4397	3990	407	379873
152	31	2	0	0	128	128	16	1	8192	0	1024	137216	1024	1024	0	139264	2244	1218	370111	3841	3432	409	377414
153	33	2	0	0	128	128	16	1	8192	1024	0	137216	1024	1024	0	139264	1835	1395	370173	3570	3160	410	376973
154	35	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1212	0	1503	217	30	187	2932
155	34	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1588	0	1276	217	30	187	3081
156	37	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1306	0	911	218	30	188	2435
157	36	2	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1351	0	681	218	30	188	2250
158	38	2	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	2119	0	10273	217	30	187	12609
159	39	2	0	0	128	128	16	1	8192	0	1024	137216	4096	4096	0	142336	2192	1534	370458	11320	10910	410	385504
160	40	2	1	0	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1651	0	11339	22174	21905	269	35164
161	41	2	0	0	128	128	16	1	8192	1024	2048	143360	2048	2048	0	148480	2816	6272	385649	4592	4184	408	399329
162	42	2	0	0	128	128	16	1	8192	1024	1024	140288	2048	2048	0	144384	2326	1634	380837	3813	3406	407	388610
163	43	2	4	0	0	0	0	1	0	1024	0	43008	0	0	0	44032	1860	0	117353	218	30	188	119431
164	44	2	0	0	128	128	16	1	8192	1024	1024	476160	4096	4096	0	482304	2938	3562	1285713	10995	10588	407	1303208
165	45	2	1	0	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1452	0	11374	22393	22067	326	35219
166	47	2	0	1	128	128	16	1	8192	1024	1024	137216	2048	2048	0	141312	2672	2179	371123	4279	3870	409	380253
167	46	2	0	0	128	128	16	1	8192	0	1024	137216	1024	1024	0	139264	2176	1316	370266	3577	3169	408	377335
168	48	2	0	0	128	128	16	1	8192	1024	0	137216	1024	1024	0	139264	2196	1247	369955	3755	3345	410	377153
169	50	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1382	0	1305	217	30	187	2904
170	49	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1186	0	1483	217	30	187	2886
171	52	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1680	0	675	218	30	188	2573
172	51	2	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1127	0	754	217	30	187	2098
173	53	2	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	2008	0	11098	218	30	188	13324
174	54	2	0	0	128	128	16	1	8192	1024	0	138240	4096	3072	1024	143360	2199	1991	371448	10970	10562	408	386608
175	55	2	1	0	0	0	0	1	0	0	0	4096	8192	8192	0	12288	1693	0	10745	22075	21888	187	34513
176	56	2	0	0	128	128	16	1	8192	0	2048	144384	1024	1024	0	147456	2198	5554	388046	3492	3082	410	399290
177	57	2	0	0	128	128	16	1	8192	1024	1024	140288	1024	1024	0	143360	2153	1911	378586	3729	3320	409	386379
178	58	2	4	0	0	0	0	1	0	1024	0	43008	0	0	0	44032	1836	0	117592	218	30	188	119646
179	59	2	0	1	128	128	16	1	8192	1024	1024	477184	4096	3072	1024	483328	2876	3006	1286440	11231	10822	409	1303553
180	0	3	1	0	0	0	0	1	0	1024	0	4096	4096	4096	0	9216	2166	0	10953	11558	11370	188	24677
181	2	3	0	0	128	128	16	1	8192	1024	0	138240	1024	1024	0	140288	3068	1575	371617	4084	3686	398	380344
182	1	3	0	0	128	128	16	1	8192	1024	0	138240	1024	1024	0	140288	2082	1203	371662	3525	3126	399	378472
183	3	3	0	0	128	128	16	1	8192	0	1024	137216	2048	1024	1024	140288	2098	1256	371599	3688	3288	400	378641
184	5	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1605	0	1241	217	30	187	3063
185	4	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1337	0	1285	217	30	187	2839
186	7	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1272	0	898	218	30	188	2388
187	6	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1617	0	673	218	30	188	2508
188	8	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1957	0	8660	218	30	188	10835
189	9	3	0	0	128	128	16	1	8192	0	1024	138240	4096	3072	1024	143360	2112	1779	371794	11037	10639	398	386722
190	10	3	1	0	0	0	0	1	0	1024	0	4096	8192	7168	1024	13312	1616	0	10460	21782	21594	188	33858
191	11	3	0	0	128	128	16	1	8192	1024	2048	143360	1024	1024	0	147456	3134	5934	384932	4299	3901	398	398299
192	12	3	0	0	128	128	16	1	8192	1024	1024	139264	1024	1024	0	142336	2161	1452	376649	3518	3118	400	383780
193	13	3	4	0	0	0	0	1	0	1024	0	41984	1024	0	1024	44032	1807	0	115019	857	30	827	117683
194	14	3	0	1	128	128	16	1	8192	1024	1024	477184	4096	4096	0	483328	2613	2946	1288688	11023	10624	399	1305270
195	15	3	1	0	0	0	0	1	0	0	0	4096	8192	8192	0	12288	1259	0	10669	20794	20606	188	32722
196	17	3	0	0	128	128	16	1	8192	1024	1024	138240	1024	1024	0	141312	2957	2677	372487	4067	3666	401	382188
197	16	3	0	0	128	128	16	1	8192	1024	1024	137216	2048	1024	1024	141312	2128	1919	371665	3789	3390	399	379501
198	18	3	0	0	128	128	16	1	8192	1024	1024	137216	1024	1024	0	140288	2139	1460	371498	3495	3097	398	378592
199	20	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1587	0	1239	217	30	187	3043
200	19	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1607	0	1253	217	30	187	3077
201	22	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1332	0	798	218	30	188	2348
202	21	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1181	0	892	218	30	188	2291
203	23	3	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	2149	0	10731	217	30	187	13097
204	24	3	0	0	128	128	16	1	8192	0	1024	137216	4096	4096	0	142336	2111	2042	371563	10990	10590	400	386706
205	25	3	1	0	0	0	0	1	0	1024	0	4096	8192	7168	1024	13312	1355	0	10634	21817	21629	188	33806
206	26	3	0	0	128	128	16	1	8192	1024	2048	140288	2048	1024	1024	145408	3125	5193	377043	5363	4965	398	390724
207	27	3	0	0	128	128	16	1	8192	1024	2048	139264	1024	1024	0	143360	3288	4018	375663	3485	3086	399	386454
208	28	3	4	0	0	0	0	1	0	1024	0	43008	0	0	0	44032	1904	0	116183	218	30	188	118305
209	29	3	0	1	128	128	16	1	8192	1024	1024	477184	4096	4096	0	483328	2982	3001	1288247	10884	10483	401	1305114
210	30	3	1	0	0	0	0	1	0	0	0	4096	8192	8192	0	12288	1726	0	10222	21210	21022	188	33158
211	32	3	0	1	128	128	16	1	8192	1024	1024	138240	2048	1024	1024	142336	2918	2778	372345	4291	3892	399	382332
212	31	3	0	0	128	128	16	1	8192	1024	1024	137216	2048	1024	1024	141312	2118	1505	371687	3795	3395	400	379105
213	33	3	0	0	128	128	16	1	8192	1024	1024	137216	1024	1024	0	140288	2118	1468	371655	3490	3089	401	378731
214	35	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1615	0	1252	217	30	187	3084
215	34	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1579	0	1250	217	30	187	3046
216	37	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1602	0	670	218	30	188	2490
217	36	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1310	0	768	218	30	188	2296
218	38	3	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	1849	0	10223	218	30	188	12290
219	39	3	0	1	128	128	16	1	8192	1024	1024	137216	4096	4096	0	143360	2121	2082	371618	10897	10498	399	386718
220	40	3	1	0	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1233	0	10796	22546	22279	267	34575
221	41	3	0	0	128	128	16	1	8192	1024	3072	144384	1024	1024	0	149504	2798	6962	388365	4294	3895	399	402419
222	42	3	0	0	128	128	16	1	8192	1024	1024	139264	2048	1024	1024	143360	2238	1609	377488	4231	3832	399	385566
223	43	3	4	0	0	0	0	1	0	1024	0	43008	0	0	0	44032	1868	0	115757	218	30	188	117843
224	44	3	0	1	128	128	16	1	8192	1024	1024	477184	4096	4096	0	483328	2859	3111	1288652	10725	10325	400	1305347
225	45	3	1	0	0	0	0	1	0	0	0	4096	8192	8192	0	12288	1229	0	10618	21416	21089	327	33263
226	47	3	0	0	128	128	16	1	8192	1024	1024	137216	2048	1024	1024	141312	2295	2158	370421	4257	3858	399	379131
227	46	3	0	0	128	128	16	1	8192	1024	1024	137216	1024	1024	0	140288	1693	1438	371834	3536	3138	398	378501
228	48	3	0	0	128	128	16	1	8192	1024	0	138240	1024	1024	0	140288	2181	1150	371464	3688	3289	399	378483
229	50	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1159	0	1463	217	30	187	2839
230	49	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1650	0	1238	217	30	187	3105
231	52	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1709	0	892	218	30	188	2819
232	51	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1709	0	673	218	30	188	2600
233	53	3	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	1979	0	11078	218	30	188	13275
234	54	3	0	0	128	128	16	1	8192	0	1024	138240	4096	4096	0	143360	2107	2252	372229	10731	10332	399	387319
235	55	3	1	0	0	0	0	1	0	0	0	4096	8192	8192	0	12288	1751	0	10310	22313	22126	187	34374
236	56	3	0	0	128	128	16	1	8192	0	3072	150528	1024	1024	0	154624	2149	6964	404944	3530	3130	400	417587
237	57	3	0	0	128	128	16	1	8192	1024	1024	141312	1024	1024	0	144384	2108	2299	381303	3668	3269	399	389378
