model	seq	variant	metric	rounds	median	ci_low	ci_high
gqa2	128	cluster	gap_ms	25	0.11596799999999996	0.11539200000000005	0.116448
gqa2	128	cluster	closure_us	25	0.0	0.0	0.0
gqa2	128	load_lines	l1_ms	25	0.606912	0.6064	0.607776
gqa2	128	load_lines	l2_ms	25	0.68448	0.683296	0.684832
gqa2	128	load_lines	ratio	25	1.1273512829969967	1.1263817243920413	1.1281767373194136
gqa2	128	load_lines	notify_ms	25	0.07388800000000006	0.07292799999999999	0.07609600000000005
gqa2	128	load_lines	wait_ms	25	0.04854400000000003	0.04742400000000002	0.049536000000000024
gqa2	128	load_lines	barrier_ms	25	0.03484799999999999	0.033279999999999976	0.03603199999999995
gqa2	128	load_lines	loop_ms	25	-0.011328000000000005	-0.013440000000000007	-0.009631999999999974
gqa2	128	load_lines	gap_ms	25	0.07724799999999998	0.07660800000000001	0.07779199999999997
gqa2	128	load_lines	closure_us	25	0.0	0.0	0.0
mha4	4	cluster	l1_ms	25	0.665632	0.665024	0.666688
mha4	4	cluster	l2_ms	25	0.793728	0.793312	0.794496
mha4	4	cluster	ratio	25	1.1927820703556173	1.1914444657586805	1.1936897880539499
mha4	4	cluster	notify_ms	25	0.16777600000000004	0.16710400000000003	0.16825599999999996
mha4	4	cluster	wait_ms	25	0.04927999999999999	0.04886400000000002	0.050464000000000064
mha4	4	cluster	barrier_ms	25	0.074272	0.073152	0.07472000000000001
mha4	4	cluster	loop_ms	25	-0.015232000000000023	-0.015903999999999918	-0.014560000000000017
mha4	4	cluster	gap_ms	25	0.12835200000000002	0.12751999999999997	0.12880000000000003
mha4	4	cluster	closure_us	25	0.0	0.0	0.0
mha4	4	load_lines	l1_ms	25	0.667488	0.667072	0.667936
mha4	4	load_lines	l2_ms	25	0.752352	0.752096	0.753216
mha4	4	load_lines	ratio	25	1.1271227093926892	1.1265355086372362	1.129029163468918
mha4	4	load_lines	notify_ms	25	0.10691200000000001	0.10598399999999997	0.10860800000000004
mha4	4	load_lines	wait_ms	25	0.05027199999999998	0.04979200000000006	0.05100799999999994
mha4	4	load_lines	barrier_ms	25	0.07395200000000002	0.07350400000000001	0.07584000000000002
mha4	4	load_lines	loop_ms	25	0.0021440000000000348	0.0012799999999999478	0.0035519999999999996
mha4	4	load_lines	gap_ms	25	0.08483199999999991	0.08444799999999997	0.08601599999999998
mha4	4	load_lines	closure_us	25	0.0	0.0	0.0
mha4	128	cluster	l1_ms	25	1.212768	1.212224	1.214016
mha4	128	cluster	l2_ms	25	1.526496	1.525088	1.527584
mha4	128	cluster	ratio	25	1.2584563386232208	1.2576017752886166	1.259035189686146
mha4	128	cluster	notify_ms	25	0.28611200000000014	0.28438399999999997	0.28822400000000004
mha4	128	cluster	wait_ms	25	0.11004800000000015	0.10873599999999994	0.11104000000000003
mha4	128	cluster	barrier_ms	25	0.07164799999999993	0.07059199999999999	0.07209600000000016
mha4	128	cluster	loop_ms	25	-0.011903999999999915	-0.01315199999999983	-0.009024000000000143
mha4	128	cluster	gap_ms	25	0.31321599999999994	0.312384	0.3142400000000001
mha4	128	cluster	closure_us	25	0.0	0.0	0.0
mha4	128	load_lines	l1_ms	25	1.212896	1.212608	1.213728
mha4	128	load_lines	l2_ms	25	1.407616	1.40688	1.409664
mha4	128	load_lines	ratio	25	1.160604703837341	1.1598046978094483	1.1621914477509383
mha4	128	load_lines	notify_ms	25	0.180736	0.17792000000000008	0.18358399999999997
mha4	128	load_lines	wait_ms	25	0.10601600000000011	0.10371200000000003	0.10819199999999984
mha4	128	load_lines	barrier_ms	25	0.07030400000000014	0.06915199999999988	0.07212799999999997
mha4	128	load_lines	loop_ms	25	-0.021472000000000158	-0.023903999999999925	-0.018847999999999976
mha4	128	load_lines	gap_ms	25	0.194944	0.19375999999999993	0.196704
mha4	128	load_lines	closure_us	25	0.0	0.0	0.0
