rank	key	pure_ns	eft_ns	pure_selected	moved_fraction
1	64x32x128s3k1;64x32x128s2k1;64x128x64s4k1;64x32x64s4k2;64x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=16	4.04715e+06	4.04715e+06	1	0.756299
2	64x32x128s3k1;64x32x128s2k1;64x128x64s4k1;64x32x64s4k2;64x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=32	4.04715e+06	4.04715e+06	1	0.756869
3	64x32x128s4k1;64x32x128s2k1;64x128x64s4k1;64x32x64s4k2;64x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=16	4.04715e+06	4.04715e+06	1	0.756299
4	64x32x128s3k1;64x32x128s3k1;64x128x64s4k1;64x32x64s4k2;64x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=16	4.04715e+06	4.04715e+06	1	0.756299
5	64x32x128s3k1;64x32x128s4k1;64x128x64s4k1;64x32x64s4k2;64x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=16	4.04715e+06	4.04715e+06	1	0.756299
6	64x32x128s3k1;64x32x128s2k1;64x128x64s4k1;64x32x64s5k2;64x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=16	4.04715e+06	4.04715e+06	1	0.756299
7	64x32x128s3k1;64x32x128s2k1;64x128x64s4k1;64x32x64s6k2;64x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=16	4.04715e+06	4.04715e+06	1	0.756299
8	64x32x128s3k1;64x32x128s2k1;64x128x64s4k1;64x32x64s7k2;64x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=16	4.04715e+06	4.04715e+06	1	0.756299
