slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	simt_wait_cycles	simt_barriers
0	1	0	0	0	1	0	1789794409846606848	1091159718286	1789794409846607872	1091159719631	1789794409846607872	1091159719631	1789794409846608896	1091159722450	1789794409846609920	1091159724284	1789794409846609920	1091159724414	0	0	0	0	89	8
1	0	32	16	64	1	6144	1789794409846611968	1091159729123	1789794409846611968	1091159731282	1789794409846612992	1091159732369	1789794409846616064	1091159741735	1789794409846617088	1091159742681	1789794409846617088	1091159742978	1091159732409	1091159741641	1576	8	0	0
2	2	0	0	0	1	0	1789794409846619136	1091159748317	1789794409846620160	1091159749605	1789794409846620160	1091159749605	1789794409846620160	1091159751188	1789794409846620160	1091159751218	1789794409846620160	1091159751347	0	0	0	0	0	0
3	3	0	0	0	1	0	1789794409846622208	1091159755045	1789794409846622208	1091159756174	1789794409846622208	1091159756174	1789794409846622208	1091159757162	1789794409846622208	1091159757192	1789794409846623232	1091159757322	0	0	0	0	0	0
4	5	0	0	0	1	0	1789794409846625280	1091159762622	1789794409846625280	1091159764386	1789794409846625280	1091159764386	1789794409846628352	1091159772501	1789794409846628352	1091159772531	1789794409846628352	1091159772661	0	0	0	0	52	2
5	0	32	16	64	1	6144	1789794409846631424	1091159778004	1789794409846631424	1091159780185	1789794409846632448	1091159781186	1789794409846635520	1091159790560	1789794409846636544	1091159792429	1789794409846636544	1091159792559	1091159781304	1091159790466	1463	8	0	0
6	1	0	0	0	1	0	1789794409846638592	1091159797710	1789794409846639616	1091159798991	1789794409846639616	1091159798991	1789794409846640640	1091159801901	1789794409846641664	1091159803716	1789794409846641664	1091159803847	0	0	0	0	89	8
7	0	32	16	64	1	6144	1789794409846642688	1091159808568	1789794409846643712	1091159810748	1789794409846644736	1091159811836	1789794409846647808	1091159821578	1789794409846648832	1091159822520	1789794409846648832	1091159822651	1091159811876	1091159821484	2314	8	0	0
8	4	0	0	0	1	0	1789794409846650880	1091159827814	1789794409846650880	1091159829126	1789794409846650880	1091159829126	1789794409846653952	1091159835382	1789794409846653952	1091159835412	1789794409846653952	1091159835542	0	0	0	0	0	0
9	0	32	16	64	1	6144	1789794409846656000	1091159840517	1789794409846657024	1091159842676	1789794409846657024	1091159843712	1789794409846664192	1091159862009	1789794409846665216	1091159864123	1789794409846665216	1091159864253	1091159843815	1091159861915	3123	16	0	0
10	1	0	0	0	1	0	1789794409846667264	1091159869618	1789794409846668288	1091159870913	1789794409846668288	1091159870913	1789794409846669312	1091159873823	1789794409846669312	1091159875535	1789794409846669312	1091159875665	0	0	0	0	89	8
11	0	32	16	64	1	6144	1789794409846671360	1091159880388	1789794409846672384	1091159882547	1789794409846673408	1091159883568	1789794409846676480	1091159893029	1789794409846677504	1091159893962	1789794409846677504	1091159894262	1091159883658	1091159892935	1473	8	0	0
12	2	0	0	0	1	0	1789794409846679552	1091159899598	1789794409846679552	1091159900887	1789794409846679552	1091159900887	1789794409846680576	1091159902467	1789794409846680576	1091159902497	1789794409846680576	1091159902626	0	0	0	0	0	0
13	3	0	0	0	1	0	1789794409846681600	1091159906321	1789794409846682624	1091159907449	1789794409846682624	1091159907449	1789794409846682624	1091159908380	1789794409846682624	1091159908410	1789794409846682624	1091159908540	0	0	0	0	0	0
14	5	0	0	0	1	0	1789794409846684672	1091159913843	1789794409846685696	1091159915521	1789794409846685696	1091159915521	1789794409846688768	1091159923905	1789794409846688768	1091159923935	1789794409846688768	1091159924064	0	0	0	0	52	2
15	0	32	16	64	1	6144	1789794409846690816	1091159929412	1789794409846691840	1091159931633	1789794409846692864	1091159932637	1789794409846695936	1091159942173	1789794409846696960	1091159943597	1789794409846696960	1091159943727	1091159932755	1091159942079	1519	8	0	0
16	1	0	0	0	1	0	1789794409846699008	1091159948930	1789794409846699008	1091159950308	1789794409846699008	1091159950308	1789794409846700032	1091159953202	1789794409846701056	1091159955122	1789794409846701056	1091159955252	0	0	0	0	89	8
17	0	32	16	64	1	6144	1789794409846703104	1091159960070	1789794409846704128	1091159962299	1789794409846705152	1091159963785	1789794409846708224	1091159973112	1789794409846709248	1091159974361	1789794409846709248	1091159974492	1091159963811	1091159973018	2108	8	0	0
18	4	0	0	0	1	0	1789794409846711296	1091159979577	1789794409846711296	1091159980916	1789794409846711296	1091159980916	1789794409846714368	1091159987360	1789794409846714368	1091159987390	1789794409846714368	1091159987519	0	0	0	0	0	0
19	0	32	16	64	1	6144	1789794409846716416	1091159992559	1789794409846717440	1091159994779	1789794409846717440	1091159995814	1789794409846724608	1091160014141	1789794409846725632	1091160016048	1789794409846725632	1091160016178	1091159995936	1091160014047	3264	16	0	0
20	1	0	0	0	1	0	1789794409846606848	1091749581275	1789794409846607872	1091749582618	1789794409846607872	1091749582618	1789794409846608896	1091749585527	1789794409846609920	1091749587310	1789794409846609920	1091749587440	0	0	0	0	89	8
21	0	32	16	64	1	6144	1789794409846611968	1091749592124	1789794409846611968	1091749594292	1789794409846612992	1091749595322	1789794409846617088	1091749604746	1789794409846617088	1091749605692	1789794409846617088	1091749605997	1091749595419	1091749604652	1498	8	0	0
22	2	0	0	0	1	0	1789794409846619136	1091749611344	1789794409846620160	1091749612634	1789794409846620160	1091749612634	1789794409846620160	1091749614190	1789794409846620160	1091749614220	1789794409846620160	1091749614349	0	0	0	0	0	0
23	3	0	0	0	1	0	1789794409846622208	1091749618061	1789794409846622208	1091749619188	1789794409846622208	1091749619188	1789794409846622208	1091749620166	1789794409846622208	1091749620196	1789794409846623232	1091749620325	0	0	0	0	0	0
24	5	0	0	0	1	0	1789794409846625280	1091749625596	1789794409846625280	1091749627281	1789794409846625280	1091749627281	1789794409846628352	1091749635375	1789794409846628352	1091749635405	1789794409846628352	1091749635534	0	0	0	0	52	2
25	0	32	16	64	1	6144	1789794409846630400	1091749640864	1789794409846631424	1091749643055	1789794409846632448	1091749644076	1789794409846635520	1091749653439	1789794409846636544	1091749655334	1789794409846636544	1091749655468	1091749644195	1091749653345	1453	8	0	0
26	1	0	0	0	1	0	1789794409846638592	1091749660585	1789794409846639616	1091749661869	1789794409846639616	1091749661869	1789794409846640640	1091749664728	1789794409846640640	1091749666492	1789794409846640640	1091749666623	0	0	0	0	89	8
27	0	32	16	64	1	6144	1789794409846642688	1091749671304	1789794409846643712	1091749673479	1789794409846644736	1091749674494	1789794409846647808	1091749684008	1789794409846648832	1091749684951	1789794409846648832	1091749685083	1091749674613	1091749683914	1570	8	0	0
28	4	0	0	0	1	0	1789794409846650880	1091749690156	1789794409846650880	1091749691478	1789794409846650880	1091749691478	1789794409846653952	1091749697883	1789794409846653952	1091749697913	1789794409846653952	1091749698042	0	0	0	0	0	0
29	0	32	16	64	1	6144	1789794409846656000	1091749703071	1789794409846656000	1091749705259	1789794409846657024	1091749706275	1789794409846664192	1091749724555	1789794409846665216	1091749726445	1789794409846665216	1091749726575	1091749706405	1091749724461	3319	16	0	0
30	1	0	0	0	1	0	1789794409846667264	1091749731983	1789794409846667264	1091749733266	1789794409846667264	1091749733266	1789794409846668288	1091749736123	1789794409846669312	1091749737857	1789794409846669312	1091749737988	0	0	0	0	89	8
31	0	32	16	64	1	6144	1789794409846671360	1091749742679	1789794409846672384	1091749744855	1789794409846672384	1091749745870	1789794409846676480	1091749755203	1789794409846676480	1091749756148	1789794409846676480	1091749756279	1091749745991	1091749755109	1635	8	0	0
32	2	0	0	0	1	0	1789794409846678528	1091749761632	1789794409846679552	1091749762917	1789794409846679552	1091749762917	1789794409846679552	1091749764473	1789794409846679552	1091749764503	1789794409846679552	1091749764632	0	0	0	0	0	0
33	3	0	0	0	1	0	1789794409846681600	1091749768345	1789794409846681600	1091749769451	1789794409846681600	1091749769451	1789794409846682624	1091749770435	1789794409846682624	1091749770465	1789794409846682624	1091749770595	0	0	0	0	0	0
34	5	0	0	0	1	0	1789794409846684672	1091749775863	1789794409846685696	1091749777535	1789794409846685696	1091749777535	1789794409846688768	1091749785944	1789794409846688768	1091749785974	1789794409846688768	1091749786103	0	0	0	0	52	2
35	0	32	16	64	1	6144	1789794409846690816	1091749791566	1789794409846691840	1091749793770	1789794409846691840	1091749794791	1789794409846695936	1091749804221	1789794409846695936	1091749805594	1789794409846695936	1091749805725	1091749794913	1091749804127	1411	8	0	0
36	1	0	0	0	1	0	1789794409846697984	1091749810939	1789794409846699008	1091749812281	1789794409846699008	1091749812281	1789794409846700032	1091749815131	1789794409846701056	1091749816897	1789794409846701056	1091749817029	0	0	0	0	89	8
37	0	32	16	64	1	6144	1789794409846703104	1091749822223	1789794409846704128	1091749824438	1789794409846704128	1091749825448	1789794409846708224	1091749835395	1789794409846708224	1091749836633	1789794409846708224	1091749836764	1091749825597	1091749835301	1886	8	0	0
38	4	0	0	0	1	0	1789794409846711296	1091749842405	1789794409846711296	1091749843722	1789794409846711296	1091749843722	1789794409846714368	1091749850146	1789794409846714368	1091749850176	1789794409846714368	1091749850306	0	0	0	0	0	0
39	0	32	16	64	1	6144	1789794409846716416	1091749855326	1789794409846717440	1091749857526	1789794409846717440	1091749858585	1789794409846724608	1091749876828	1789794409846725632	1091749878696	1789794409846725632	1091749878826	1091749858655	1091749876734	3266	16	0	0
40	1	0	0	0	1	0	1789794409846606848	1091529099353	1789794409846607872	1091529100668	1789794409846607872	1091529100668	1789794409846608896	1091529103457	1789794409846609920	1091529105181	1789794409846609920	1091529105312	0	0	0	0	89	8
41	0	32	16	64	1	6144	1789794409846610944	1091529109869	1789794409846611968	1091529111968	1789794409846612992	1091529112996	1789794409846616064	1091529122280	1789794409846617088	1091529123215	1789794409846617088	1091529123509	1091529113066	1091529122186	1302	8	0	0
42	2	0	0	0	1	0	1789794409846619136	1091529128696	1789794409846619136	1091529129950	1789794409846619136	1091529129950	1789794409846620160	1091529131485	1789794409846620160	1091529131515	1789794409846620160	1091529131644	0	0	0	0	0	0
43	3	0	0	0	1	0	1789794409846621184	1091529135265	1789794409846622208	1091529136368	1789794409846622208	1091529136368	1789794409846622208	1091529137307	1789794409846622208	1091529137337	1789794409846622208	1091529137467	0	0	0	0	0	0
44	5	0	0	0	1	0	1789794409846624256	1091529142584	1789794409846625280	1091529144235	1789794409846625280	1091529144235	1789794409846628352	1091529152177	1789794409846628352	1091529152207	1789794409846628352	1091529152337	0	0	0	0	52	2
45	0	32	16	64	1	6144	1789794409846630400	1091529158005	1789794409846631424	1091529160131	1789794409846631424	1091529161126	1789794409846635520	1091529170489	1789794409846636544	1091529172096	1789794409846636544	1091529172226	1091529161253	1091529170395	1310	8	0	0
46	1	0	0	0	1	0	1789794409846638592	1091529177270	1789794409846638592	1091529178518	1789794409846638592	1091529178518	1789794409846639616	1091529181309	1789794409846640640	1091529183014	1789794409846640640	1091529183145	0	0	0	0	89	8
47	0	32	16	64	1	6144	1789794409846642688	1091529188738	1789794409846643712	1091529190851	1789794409846643712	1091529191933	1789794409846647808	1091529201255	1789794409846647808	1091529202406	1789794409846647808	1091529202536	1091529191987	1091529201161	1316	8	0	0
48	4	0	0	0	1	0	1789794409846649856	1091529207936	1789794409846650880	1091529209210	1789794409846650880	1091529209210	1789794409846653952	1091529215713	1789794409846653952	1091529215743	1789794409846653952	1091529215872	0	0	0	0	0	0
49	0	32	16	64	1	6144	1789794409846654976	1091529220482	1789794409846656000	1091529222611	1789794409846657024	1091529223627	1789794409846664192	1091529241691	1789794409846664192	1091529243759	1789794409846664192	1091529243889	1091529223730	1091529241597	2899	16	0	0
50	1	0	0	0	1	0	1789794409846667264	1091529249637	1789794409846667264	1091529250877	1789794409846667264	1091529250877	1789794409846668288	1091529253666	1789794409846669312	1091529255472	1789794409846669312	1091529255602	0	0	0	0	89	8
51	0	32	16	64	1	6144	1789794409846671360	1091529260639	1789794409846672384	1091529262756	1789794409846672384	1091529263770	1789794409846676480	1091529273052	1789794409846676480	1091529274211	1789794409846676480	1091529274510	1091529263873	1091529272958	1615	8	0	0
52	2	0	0	0	1	0	1789794409846678528	1091529279705	1789794409846679552	1091529280949	1789794409846679552	1091529280949	1789794409846679552	1091529282479	1789794409846679552	1091529282509	1789794409846679552	1091529282638	0	0	0	0	0	0
53	3	0	0	0	1	0	1789794409846681600	1091529286247	1789794409846681600	1091529287335	1789794409846681600	1091529287335	1789794409846682624	1091529288287	1789794409846682624	1091529288317	1789794409846682624	1091529288447	0	0	0	0	0	0
