placement	simulated	makespan_ns	floor_ns	cp_ns	queue_lb_ns	nodes	grid	kappa	grouping_model	status
eft	1	22650786.124	21414872	3480209.64286	21414872	89600	128	2	projected_events_and_sigma_lifting	ok
chain	1	22650786.124	21414872	3480209.64286	21414872	89600	128	2	projected_events_and_sigma_lifting	ok
legacy_grid_stride	1	22650786.124	21414872	3480209.64286	21414872	89600	128	2	projected_events_and_sigma_lifting	ok
rotate	1	22650786.124	21414872	3480209.64286	21414872	89600	128	2	projected_events_and_sigma_lifting	ok
wavefront	1	22650786.124	21414872	3480209.64286	21414872	89600	128	2	projected_events_and_sigma_lifting	ok
balanced	1	22617089.1695	21414872	3480209.64286	21414872	89600	128	2	projected_events_and_sigma_lifting	ok
