slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789394730778978304	1789394730778979328	1789394730778979328	1789394730778981376	1789394730778982400	0	0	0	0	15913992354458	15913992360030
1	0	2	0	0	1789394730778982400	1789394730778984448	1789394730778984448	1789394730779004928	1789394730779006976	0	3	1	1	15913992367808	15913992420737
2	0	1	0	0	1789394730779006976	1789394730779008000	1789394730779009024	1789394730779029504	1789394730779031552	3	3	0	1	15913992429235	15913992481597
3	0	3	0	0	1789394730779031552	1789394730779032576	1789394730779032576	1789394730779053056	1789394730779055104	6	3	2	1	15913992490136	15913992541968
4	0	5	0	0	1789394730779055104	1789394730779056128	1789394730779057152	1789394730779058176	1789394730779059200	9	1	4	1	15913992550442	15913992553132
5	0	4	0	0	1789394730779059200	1789394730779061248	1789394730779061248	1789394730779062272	1789394730779063296	10	1	3	1	15913992561317	15913992563924
6	0	7	0	0	1789394730779063296	1789394730779065344	1789394730779065344	1789394730779066368	1789394730779067392	11	1	6	1	15913992571839	15913992574154
7	0	6	0	0	1789394730779067392	1789394730779068416	1789394730779068416	1789394730779069440	1789394730779071488	12	0	5	1	15913992580219	15913992582243
8	0	8	0	0	1789394730779071488	1789394730779072512	1789394730779072512	1789394730779076608	1789394730779078656	12	2	7	3	15913992590236	15913992600666
9	0	9	0	0	1789394730779078656	1789394730779079680	1789394730779079680	1789394730779103232	1789394730779105280	14	15	10	1	15913992608713	15913992667538
10	0	10	0	0	1789394730779105280	1789394730779106304	1789394730779106304	1789394730779108352	1789394730779110400	29	3	11	1	15913992676045	15913992681228
11	0	11	0	0	1789394730779110400	1789394730779111424	1789394730779111424	1789394730779132928	1789394730779133952	32	3	12	1	15913992688930	15913992741800
12	0	12	0	0	1789394730779134976	1789394730779136000	1789394730779136000	1789394730779156480	1789394730779158528	35	3	13	1	15913992750296	15913992802089
13	0	13	0	0	1789394730779158528	1789394730779159552	1789394730779159552	1789394730779163648	1789394730779164672	38	14	14	2	15913992810877	15913992818694
14	0	14	0	0	1789394730779164672	1789394730779166720	1789394730779166720	1789394730779207680	1789394730779209728	52	3	16	2	15913992826919	15913992931117
15	0	15	0	0	1789394730779209728	1789394730779210752	1789394730779210752	1789394730779212800	1789394730779214848	55	3	18	1	15913992939697	15913992944948
16	0	17	0	0	1789394730779214848	1789394730779215872	1789394730779215872	1789394730779236352	1789394730779238400	58	3	20	1	15913992952718	15913993004297
17	0	16	0	0	1789394730779238400	1789394730779240448	1789394730779240448	1789394730779260928	1789394730779262976	61	3	19	1	15913993012913	15913993065284
18	0	18	0	0	1789394730779262976	1789394730779264000	1789394730779264000	1789394730779285504	1789394730779286528	64	3	21	1	15913993073915	15913993126068
19	0	20	0	0	1789394730779286528	1789394730779288576	1789394730779288576	1789394730779289600	1789394730779291648	67	1	23	1	15913993134608	15913993137254
20	0	19	0	0	1789394730779291648	1789394730779292672	1789394730779292672	1789394730779293696	1789394730779295744	68	1	22	1	15913993145433	15913993148051
21	0	22	0	0	1789394730779295744	1789394730779296768	1789394730779296768	1789394730779297792	1789394730779299840	69	1	25	1	15913993156369	15913993158676
22	0	21	0	0	1789394730779299840	1789394730779300864	1789394730779300864	1789394730779300864	1789394730779302912	70	0	24	1	15913993164660	15913993166701
23	0	23	0	0	1789394730779302912	1789394730779303936	1789394730779303936	1789394730779309056	1789394730779310080	70	2	26	3	15913993174688	15913993185373
24	0	24	0	0	1789394730779310080	1789394730779312128	1789394730779312128	1789394730779335680	1789394730779336704	72	15	29	2	15913993193499	15913993252276
25	0	25	0	0	1789394730779336704	1789394730779338752	1789394730779338752	1789394730779340800	1789394730779341824	87	3	31	1	15913993260805	15913993266054
26	0	26	0	0	1789394730779341824	1789394730779343872	1789394730779343872	1789394730779364352	1789394730779366400	90	3	32	1	15913993273755	15913993326707
27	0	27	0	0	1789394730779366400	1789394730779368448	1789394730779368448	1789394730779388928	1789394730779390976	93	3	33	1	15913993335264	15913993387072
28	0	28	0	0	1789394730779390976	1789394730779392000	1789394730779392000	1789394730779395072	1789394730779397120	96	14	34	2	15913993395555	15913993403205
29	0	29	0	0	1789394730779397120	1789394730779398144	1789394730779398144	1789394730779440128	1789394730779440128	110	3	36	2	15913993411492	15913993515637
30	1	0	1	2	1789394730778978304	1789394730778978304	1789394730778979328	1789394730778981376	1789394730778982400	113	0	0	0	15922016244102	15922016249577
31	1	2	1	2	1789394730778982400	1789394730778984448	1789394730778984448	1789394730779004928	1789394730779006976	113	3	1	1	15922016257206	15922016310464
32	1	1	1	2	1789394730779006976	1789394730779008000	1789394730779008000	1789394730779029504	1789394730779030528	116	3	0	1	15922016318092	15922016370643
33	1	3	1	2	1789394730779030528	1789394730779031552	1789394730779032576	1789394730779053056	1789394730779055104	119	3	2	1	15922016378281	15922016431029
34	1	5	1	2	1789394730779055104	1789394730779056128	1789394730779056128	1789394730779057152	1789394730779059200	122	1	4	1	15922016438422	15922016441085
35	1	4	1	2	1789394730779059200	1789394730779060224	1789394730779060224	1789394730779061248	1789394730779063296	123	1	3	1	15922016448896	15922016451455
36	1	7	1	2	1789394730779063296	1789394730779064320	1789394730779064320	1789394730779065344	1789394730779066368	124	1	6	1	15922016459245	15922016461545
37	1	6	1	2	1789394730779066368	1789394730779067392	1789394730779067392	1789394730779068416	1789394730779069440	125	0	5	1	15922016466933	15922016468690
38	1	8	1	2	1789394730779069440	1789394730779071488	1789394730779071488	1789394730779075584	1789394730779077632	125	2	7	3	15922016477938	15922016488345
39	1	9	1	2	1789394730779077632	1789394730779078656	1789394730779078656	1789394730779102208	1789394730779104256	127	15	10	1	15922016496297	15922016555643
40	1	10	1	2	1789394730779104256	1789394730779105280	1789394730779106304	1789394730779108352	1789394730779109376	142	3	11	1	15922016563985	15922016569214
41	1	11	1	2	1789394730779109376	1789394730779110400	1789394730779110400	1789394730779131904	1789394730779133952	145	3	12	1	15922016576748	15922016629891
42	1	12	1	2	1789394730779133952	1789394730779134976	1789394730779134976	1789394730779156480	1789394730779157504	148	3	13	1	15922016638193	15922016690660
43	1	13	1	2	1789394730779157504	1789394730779159552	1789394730779159552	1789394730779162624	1789394730779163648	151	14	14	2	15922016699011	15922016706629
44	1	14	1	2	1789394730779163648	1789394730779165696	1789394730779165696	1789394730779207680	1789394730779209728	165	3	16	2	15922016714583	15922016820278
45	1	15	1	2	1789394730779209728	1789394730779210752	1789394730779210752	1789394730779212800	1789394730779214848	168	3	18	1	15922016828887	15922016834088
46	1	17	1	2	1789394730779214848	1789394730779215872	1789394730779215872	1789394730779236352	1789394730779238400	171	3	20	1	15922016841677	15922016893806
47	1	16	1	2	1789394730779238400	1789394730779239424	1789394730779239424	1789394730779260928	1789394730779261952	174	3	19	1	15922016901450	15922016954086
48	1	18	1	2	1789394730779261952	1789394730779264000	1789394730779264000	1789394730779284480	1789394730779286528	177	3	21	1	15922016961733	15922017014261
49	1	20	1	2	1789394730779286528	1789394730779287552	1789394730779287552	1789394730779288576	1789394730779290624	180	1	23	1	15922017021680	15922017024323
50	1	19	1	2	1789394730779290624	1789394730779291648	1789394730779291648	1789394730779292672	1789394730779294720	181	1	22	1	15922017032144	15922017034716
51	1	22	1	2	1789394730779294720	1789394730779295744	1789394730779295744	1789394730779296768	1789394730779297792	182	1	25	1	15922017042675	15922017044950
52	1	21	1	2	1789394730779297792	1789394730779298816	1789394730779298816	1789394730779299840	1789394730779300864	183	0	24	1	15922017050333	15922017051858
53	1	23	1	2	1789394730779300864	1789394730779303936	1789394730779303936	1789394730779308032	1789394730779310080	183	2	26	3	15922017063680	15922017074397
54	1	24	1	2	1789394730779310080	1789394730779311104	1789394730779311104	1789394730779335680	1789394730779336704	185	15	29	2	15922017082357	15922017141898
