candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x64s2split8kappa1r1	eft	ok	1.38576e+07	1.18216e+06	1.38573e+07	1.92585e+07	128	1
32x16x64s2split8kappa1r1	wavefront	ok	1.38632e+07	1.18216e+06	1.38566e+07	1.89394e+07	128	1
32x16x64s2split8kappa1r1	chain	ok	1.38964e+07	1.18216e+06	1.36636e+07	1.93147e+07	128	1
32x16x64s2split8kappa1r1	rotate	ok	1.39015e+07	1.18216e+06	1.36214e+07	1.91622e+07	128	1
32x16x64s2split8kappa1r1	legacy_grid_stride	ok	1.39029e+07	1.18216e+06	1.38963e+07	1.91623e+07	128	1
32x16x64s2split8kappa1r1	balanced	ok	4.64595e+08	1.18216e+06	1.88473e+07	5.62845e+08	128	1
32x16x64s2split8kappa1r2	eft	ok	1.00331e+07	1.65843e+06	1.00261e+07	1.33215e+07	256	1
32x16x64s2split8kappa1r2	wavefront	ok	1.0054e+07	1.65843e+06	1.004e+07	1.315e+07	256	1
32x16x64s2split8kappa1r2	rotate	ok	1.00953e+07	1.65843e+06	9.58067e+06	1.35648e+07	256	1
32x16x64s2split8kappa1r2	chain	ok	1.01324e+07	1.65843e+06	9.8788e+06	1.34778e+07	256	1
32x16x64s2split8kappa1r2	legacy_grid_stride	ok	1.02463e+07	1.65843e+06	1.02323e+07	1.37294e+07	256	1
32x16x64s2split8kappa1r2	balanced	ok	4.98693e+08	1.65843e+06	1.85901e+07	5.80878e+08	256	1
32x16x64s2split8kappa1r3	eft	ok	9.14618e+06	2.1347e+06	9.14618e+06	1.1724e+07	384	1
32x16x64s2split8kappa1r3	wavefront	ok	9.28267e+06	2.1347e+06	9.26162e+06	1.18885e+07	384	1
32x16x64s2split8kappa1r3	rotate	ok	9.29995e+06	2.1347e+06	8.26231e+06	1.20125e+07	384	1
32x16x64s2split8kappa1r3	legacy_grid_stride	ok	9.73061e+06	2.1347e+06	9.70956e+06	1.26638e+07	384	1
32x16x64s2split8kappa1r3	chain	ok	9.86287e+06	2.1347e+06	9.18933e+06	1.26063e+07	384	1
32x16x64s2split8kappa1r3	balanced	ok	5.84015e+08	2.1347e+06	2.1144e+07	6.64118e+08	384	1
