slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789575893960010752	1789575893960010752	1789575893960011776	1789575893960013824	1789575893960014848	0	0	0	0	53011518284375	53011518290035
1	0	5	120	0	1789575893960014848	1789575893960041472	1789575893960041472	1789575893960042496	1789575893960043520	0	1	4	1	53011518361004	53011518364036
2	0	4	120	0	1789575893960043520	1789575893960044544	1789575893960044544	1789575893960046592	1789575893960046592	1	1	3	1	53011518368989	53011518372493
3	0	4	376	0	1789575893960046592	1789575893960047616	1789575893960047616	1789575893960048640	1789575893960049664	2	0	3	1	53011518374944	53011518377711
4	0	7	120	0	1789575893960049664	1789575893960050688	1789575893960050688	1789575893960051712	1789575893960052736	2	1	6	1	53011518383269	53011518385772
5	0	6	120	0	1789575893960052736	1789575893960052736	1789575893960052736	1789575893960053760	1789575893960054784	3	0	5	1	53011518388706	53011518390913
6	0	8	120	0	1789575893960054784	1789575893960055808	1789575893960055808	1789575893960080384	1789575893960083456	3	2	7	3	53011518397035	53011518458459
7	0	8	376	0	1789575893960083456	1789575893960083456	1789575893960083456	1789575893960103936	1789575893960104960	5	0	7	3	53011518465475	53011518516159
8	0	10	116	0	1789575893960104960	1789575893960142848	1789575893960142848	1789575893960144896	1789575893960146944	5	4	11	1	53011518615912	53011518621770
9	0	15	96	0	1789575893960146944	1789575893960231936	1789575893960231936	1789575893960233984	1789575893960235008	9	4	18	1	53011518840327	53011518845907
10	0	20	216	0	1789575893960235008	1789575893960262656	1789575893960262656	1789575893960263680	1789575893960265728	13	1	23	1	53011518917747	53011518920998
11	0	19	216	0	1789575893960265728	1789575893960266752	1789575893960266752	1789575893960267776	1789575893960268800	14	1	22	1	53011518927075	53011518930545
12	0	19	472	0	1789575893960268800	1789575893960268800	1789575893960269824	1789575893960270848	1789575893960271872	15	0	22	1	53011518934205	53011518936995
13	0	22	216	0	1789575893960271872	1789575893960272896	1789575893960272896	1789575893960273920	1789575893960274944	15	1	25	1	53011518942493	53011518944950
14	0	21	216	0	1789575893960274944	1789575893960274944	1789575893960274944	1789575893960275968	1789575893960276992	16	0	24	1	53011518947853	53011518950087
15	0	23	216	0	1789575893960276992	1789575893960278016	1789575893960278016	1789575893960297472	1789575893960298496	16	2	26	3	53011518955159	53011519006142
16	0	23	472	0	1789575893960299520	1789575893960299520	1789575893960299520	1789575893960317952	1789575893960318976	18	0	26	3	53011519009104	53011519056269
17	0	28	68	0	1789575893960318976	1789575893960393728	1789575893960393728	1789575893960396800	1789575893960397824	18	16	34	2	53011519247937	53011519256071
18	1	0	1	2	1789575893960010752	1789575893960010752	1789575893960010752	1789575893960013824	1789575893960014848	34	0	0	0	53032423064747	53032423070470
19	1	5	121	2	1789575893960014848	1789575893960041472	1789575893960041472	1789575893960043520	1789575893960043520	34	1	4	1	53032423141631	53032423144848
20	1	4	121	2	1789575893960043520	1789575893960044544	1789575893960044544	1789575893960046592	1789575893960047616	35	1	3	1	53032423149885	53032423152907
21	1	4	377	2	1789575893960047616	1789575893960047616	1789575893960047616	1789575893960048640	1789575893960049664	36	0	3	1	53032423156171	53032423158930
22	1	7	121	2	1789575893960049664	1789575893960050688	1789575893960050688	1789575893960051712	1789575893960052736	36	1	6	1	53032423164287	53032423166711
23	1	6	121	2	1789575893960052736	1789575893960052736	1789575893960052736	1789575893960053760	1789575893960054784	37	0	5	1	53032423169474	53032423171906
24	1	8	121	2	1789575893960054784	1789575893960055808	1789575893960055808	1789575893960082432	1789575893960083456	37	2	7	3	53032423177205	53032423243191
25	1	8	377	2	1789575893960083456	1789575893960083456	1789575893960083456	1789575893960103936	1789575893960104960	39	0	7	3	53032423247664	53032423297668
26	1	10	117	2	1789575893960104960	1789575893960142848	1789575893960142848	1789575893960144896	1789575893960146944	39	4	11	1	53032423396439	53032423402305
27	1	15	97	2	1789575893960146944	1789575893960231936	1789575893960231936	1789575893960233984	1789575893960235008	43	4	18	1	53032423620818	53032423626369
28	1	20	217	2	1789575893960235008	1789575893960262656	1789575893960262656	1789575893960263680	1789575893960264704	47	1	23	1	53032423698228	53032423701404
29	1	19	217	2	1789575893960264704	1789575893960265728	1789575893960265728	1789575893960267776	1789575893960268800	48	1	22	1	53032423706795	53032423709794
30	1	19	473	2	1789575893960268800	1789575893960268800	1789575893960268800	1789575893960269824	1789575893960270848	49	0	22	1	53032423712933	53032423715774
31	1	22	217	2	1789575893960270848	1789575893960271872	1789575893960271872	1789575893960272896	1789575893960273920	49	1	25	1	53032423720985	53032423723434
32	1	21	217	2	1789575893960273920	1789575893960273920	1789575893960273920	1789575893960274944	1789575893960275968	50	0	24	1	53032423726246	53032423728471
33	1	23	217	2	1789575893960275968	1789575893960276992	1789575893960276992	1789575893960297472	1789575893960298496	50	2	26	3	53032423734422	53032423785381
34	1	23	473	2	1789575893960298496	1789575893960298496	1789575893960298496	1789575893960317952	1789575893960318976	52	0	26	3	53032423788387	53032423837339
35	1	28	69	2	1789575893960318976	1789575893960393728	1789575893960393728	1789575893960396800	1789575893960397824	52	16	34	2	53032424028496	53032424036385
36	2	0	2	4	1789575893960010752	1789575893960010752	1789575893960010752	1789575893960013824	1789575893960014848	68	0	0	0	53013448347163	53013448352678
37	2	5	122	4	1789575893960014848	1789575893960041472	1789575893960041472	1789575893960042496	1789575893960043520	68	1	4	1	53013448423843	53013448426520
38	2	4	122	4	1789575893960043520	1789575893960044544	1789575893960044544	1789575893960045568	1789575893960046592	69	1	3	1	53013448431407	53013448434806
39	2	4	378	4	1789575893960046592	1789575893960046592	1789575893960046592	1789575893960047616	1789575893960048640	70	0	3	1	53013448437405	53013448440107
40	2	7	122	4	1789575893960048640	1789575893960049664	1789575893960050688	1789575893960051712	1789575893960051712	70	1	6	1	53013448445395	53013448448002
41	2	6	122	4	1789575893960051712	1789575893960051712	1789575893960052736	1789575893960052736	1789575893960053760	71	0	5	1	53013448450484	53013448452606
42	2	8	122	4	1789575893960053760	1789575893960055808	1789575893960055808	1789575893960081408	1789575893960083456	71	2	7	3	53013448459946	53013448524126
43	2	8	378	4	1789575893960083456	1789575893960083456	1789575893960083456	1789575893960103936	1789575893960104960	73	0	7	3	53013448529367	53013448580166
44	2	10	118	4	1789575893960104960	1789575893960142848	1789575893960142848	1789575893960144896	1789575893960145920	73	4	11	1	53013448678896	53013448684702
45	2	15	98	4	1789575893960146944	1789575893960231936	1789575893960231936	1789575893960233984	1789575893960235008	77	4	18	1	53013448903266	53013448908712
46	2	20	218	4	1789575893960235008	1789575893960262656	1789575893960262656	1789575893960263680	1789575893960264704	81	1	23	1	53013448980692	53013448983511
47	2	19	218	4	1789575893960264704	1789575893960265728	1789575893960265728	1789575893960266752	1789575893960267776	82	1	22	1	53013448988693	53013448991572
48	2	19	474	4	1789575893960267776	1789575893960268800	1789575893960268800	1789575893960269824	1789575893960270848	83	0	22	1	53013448994831	53013448997475
49	2	22	218	4	1789575893960270848	1789575893960271872	1789575893960271872	1789575893960272896	1789575893960272896	83	1	25	1	53013449002728	53013449005368
50	2	21	218	4	1789575893960273920	1789575893960273920	1789575893960273920	1789575893960274944	1789575893960274944	84	0	24	1	53013449007831	53013449010002
51	2	23	218	4	1789575893960274944	1789575893960276992	1789575893960276992	1789575893960297472	1789575893960298496	84	2	26	3	53013449016680	53013449067317
52	2	23	474	4	1789575893960298496	1789575893960298496	1789575893960298496	1789575893960316928	1789575893960317952	86	0	26	3	53013449070210	53013449117270
53	2	28	70	4	1789575893960317952	1789575893960393728	1789575893960393728	1789575893960396800	1789575893960397824	86	16	34	2	53013449310959	53013449318557
54	3	0	3	6	1789575893960010752	1789575893960010752	1789575893960010752	1789575893960012800	1789575893960013824	102	0	0	0	53017410646770	53017410652020
55	3	5	123	6	1789575893960013824	1789575893960041472	1789575893960041472	1789575893960042496	1789575893960043520	102	1	4	1	53017410723448	53017410726070
56	3	4	123	6	1789575893960043520	1789575893960044544	1789575893960044544	1789575893960045568	1789575893960047616	103	1	3	1	53017410731040	53017410734338
57	3	4	379	6	1789575893960047616	1789575893960047616	1789575893960047616	1789575893960048640	1789575893960048640	104	0	3	1	53017410737740	53017410740154
58	3	7	123	6	1789575893960048640	1789575893960049664	1789575893960050688	1789575893960051712	1789575893960051712	104	1	6	1	53017410745059	53017410747628
59	3	6	123	6	1789575893960051712	1789575893960052736	1789575893960052736	1789575893960052736	1789575893960053760	105	0	5	1	53017410750313	53017410752409
60	3	8	123	6	1789575893960053760	1789575893960055808	1789575893960055808	1789575893960083456	1789575893960084480	105	2	7	3	53017410759436	53017410827527
61	3	8	379	6	1789575893960084480	1789575893960084480	1789575893960084480	1789575893960103936	1789575893960104960	107	0	7	3	53017410831683	53017410879885
62	3	10	119	6	1789575893960104960	1789575893960142848	1789575893960142848	1789575893960144896	1789575893960145920	107	4	11	1	53017410978424	53017410983897
63	3	15	99	6	1789575893960145920	1789575893960231936	1789575893960231936	1789575893960233984	1789575893960235008	111	4	18	1	53017411202823	53017411208162
64	3	20	219	6	1789575893960235008	1789575893960262656	1789575893960262656	1789575893960263680	1789575893960264704	115	1	23	1	53017411280250	53017411283076
65	3	19	219	6	1789575893960264704	1789575893960265728	1789575893960265728	1789575893960267776	1789575893960268800	116	1	22	1	53017411288602	53017411291897
