rank	key	pure_ns	eft_ns	pure_selected	moved_fraction
1	128x64x128s2k1;128x32x128s2k1;128x128x64s2k1;128x64x64s3k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=64	6.50896e+06	6.50896e+06	1	0.729604
2	128x64x128s2k1;128x32x128s2k1;128x128x64s3k1;128x64x64s3k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=64	6.50896e+06	6.50896e+06	1	0.729604
3	128x64x128s2k1;128x32x128s2k1;128x128x64s2k1;128x64x64s4k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=64	6.50896e+06	6.50896e+06	1	0.729604
4	128x64x128s2k1;128x32x128s2k1;128x128x64s2k1;128x64x128s2k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=64	6.50896e+06	6.50896e+06	1	0.729604
5	128x64x128s2k1;128x32x64s3k1;128x128x64s2k1;128x64x64s3k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=64	6.50975e+06	6.50975e+06	1	0.729604
6	128x64x128s2k1;128x32x64s4k1;128x128x64s2k1;128x64x64s3k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=64	6.50975e+06	6.50975e+06	1	0.729604
7	128x64x128s2k1;128x32x64s2k1;128x128x64s2k1;128x64x64s3k2;128x32x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=64	6.51063e+06	6.51063e+06	1	0.729604
8	128x64x128s2k1;128x32x128s2k1;128x128x64s2k1;128x64x64s3k2;128x32x128s2k1;16x256x64s2k1;kappa=2;residency=1;Ec=1088;Rq=64	6.51249e+06	6.51249e+06	1	0.729604
