group	round	sample	l1_ms	l2_ms	status
correct_gqa2_s4_eft	-	25	0.340608	0.253856	PASS
correct_gqa2_s4_eft	-	26	0.341504	0.253056	PASS
correct_gqa2_s4_eft	-	27	0.341568	0.253792	PASS
correct_gqa2_s4_eft	-	28	0.340896	0.254016	PASS
correct_gqa2_s4_eft	-	29	0.341984	0.254752	PASS
correct_gqa2_s4_eft	-	3	0.340000	0.253952	PASS
correct_gqa2_s4_eft	-	30	0.341568	0.253952	PASS
correct_gqa2_s4_eft	-	31	0.341696	0.253696	PASS
correct_gqa2_s4_eft	-	32	0.341888	0.254656	PASS
correct_gqa2_s4_eft	-	33	0.341344	0.254144	PASS
correct_gqa2_s4_eft	-	34	0.340480	0.253760	PASS
correct_gqa2_s4_eft	-	35	0.340384	0.253984	PASS
correct_gqa2_s4_eft	-	36	0.341728	0.255456	PASS
correct_gqa2_s4_eft	-	37	0.339936	0.254144	PASS
correct_gqa2_s4_eft	-	38	0.339648	0.253952	PASS
correct_gqa2_s4_eft	-	39	0.341376	0.255680	PASS
correct_gqa2_s4_eft	-	4	0.342208	0.254080	PASS
correct_gqa2_s4_eft	-	40	0.340384	0.254528	PASS
correct_gqa2_s4_eft	-	41	0.340352	0.253824	PASS
correct_gqa2_s4_eft	-	42	0.341824	0.254272	PASS
correct_gqa2_s4_eft	-	43	0.341056	0.253856	PASS
correct_gqa2_s4_eft	-	44	0.341248	0.254080	PASS
correct_gqa2_s4_eft	-	45	0.341216	0.254240	PASS
correct_gqa2_s4_eft	-	46	0.339744	0.252480	PASS
correct_gqa2_s4_eft	-	47	0.340192	0.253056	PASS
correct_gqa2_s4_eft	-	48	0.341536	0.255648	PASS
correct_gqa2_s4_eft	-	49	0.341824	0.252448	PASS
correct_gqa2_s4_eft	-	5	0.341632	0.253920	PASS
correct_gqa2_s4_eft	-	50	0.342016	0.254560	PASS
correct_gqa2_s4_eft	-	6	0.342272	0.254240	PASS
correct_gqa2_s4_eft	-	7	0.341824	0.253760	PASS
correct_gqa2_s4_eft	-	8	0.341760	0.254144	PASS
correct_gqa2_s4_eft	-	9	0.341632	0.253376	PASS
correct_gqa2_s4_legacy_grid_stride	-	1	0.339488	0.375264	PASS
correct_gqa2_s4_legacy_grid_stride	-	10	0.339808	0.372512	PASS
correct_gqa2_s4_legacy_grid_stride	-	11	0.340512	0.374816	PASS
correct_gqa2_s4_legacy_grid_stride	-	12	0.340448	0.374944	PASS
correct_gqa2_s4_legacy_grid_stride	-	13	0.340128	0.374720	PASS
correct_gqa2_s4_legacy_grid_stride	-	14	0.345536	0.379968	PASS
correct_gqa2_s4_legacy_grid_stride	-	15	0.343456	0.374784	PASS
correct_gqa2_s4_legacy_grid_stride	-	16	0.340896	0.375488	PASS
correct_gqa2_s4_legacy_grid_stride	-	17	0.343008	0.377632	PASS
correct_gqa2_s4_legacy_grid_stride	-	18	0.339968	0.376320	PASS
correct_gqa2_s4_legacy_grid_stride	-	19	0.339808	0.374880	PASS
correct_gqa2_s4_legacy_grid_stride	-	2	0.339744	0.372480	PASS
correct_gqa2_s4_legacy_grid_stride	-	20	0.339808	0.374880	PASS
correct_gqa2_s4_legacy_grid_stride	-	21	0.339488	0.373728	PASS
correct_gqa2_s4_legacy_grid_stride	-	22	0.340768	0.383136	PASS
correct_gqa2_s4_legacy_grid_stride	-	23	0.340896	0.375520	PASS
correct_gqa2_s4_legacy_grid_stride	-	24	0.339296	0.373568	PASS
correct_gqa2_s4_legacy_grid_stride	-	25	0.341024	0.375616	PASS
correct_gqa2_s4_legacy_grid_stride	-	26	0.340832	0.375296	PASS
correct_gqa2_s4_legacy_grid_stride	-	27	0.340608	0.375040	PASS
correct_gqa2_s4_legacy_grid_stride	-	28	0.340992	0.375616	PASS
correct_gqa2_s4_legacy_grid_stride	-	29	0.339424	0.375680	PASS
correct_gqa2_s4_legacy_grid_stride	-	3	0.340064	0.372736	PASS
correct_gqa2_s4_legacy_grid_stride	-	30	0.340320	0.374272	PASS
correct_gqa2_s4_legacy_grid_stride	-	31	0.340256	0.375776	PASS
correct_gqa2_s4_legacy_grid_stride	-	32	0.339104	0.374368	PASS
correct_gqa2_s4_legacy_grid_stride	-	33	0.340512	0.373696	PASS
correct_gqa2_s4_legacy_grid_stride	-	34	0.340256	0.375296	PASS
correct_gqa2_s4_legacy_grid_stride	-	35	0.339488	0.373952	PASS
correct_gqa2_s4_legacy_grid_stride	-	36	0.340992	0.377056	PASS
correct_gqa2_s4_legacy_grid_stride	-	37	0.340608	0.375904	PASS
correct_gqa2_s4_legacy_grid_stride	-	38	0.340672	0.373472	PASS
correct_gqa2_s4_legacy_grid_stride	-	39	0.339552	0.374688	PASS
correct_gqa2_s4_legacy_grid_stride	-	4	0.340064	0.374656	PASS
correct_gqa2_s4_legacy_grid_stride	-	40	0.340640	0.376064	PASS
correct_gqa2_s4_legacy_grid_stride	-	41	0.340160	0.373856	PASS
correct_gqa2_s4_legacy_grid_stride	-	42	0.341184	0.374304	PASS
correct_gqa2_s4_legacy_grid_stride	-	43	0.340928	0.373408	PASS
correct_gqa2_s4_legacy_grid_stride	-	44	0.340000	0.371680	PASS
correct_gqa2_s4_legacy_grid_stride	-	45	0.340672	0.371712	PASS
correct_gqa2_s4_legacy_grid_stride	-	46	0.340544	0.374272	PASS
correct_gqa2_s4_legacy_grid_stride	-	47	0.339200	0.371424	PASS
correct_gqa2_s4_legacy_grid_stride	-	48	0.340672	0.374656	PASS
correct_gqa2_s4_legacy_grid_stride	-	49	0.340608	0.375648	PASS
correct_gqa2_s4_legacy_grid_stride	-	5	0.340384	0.375072	PASS
correct_gqa2_s4_legacy_grid_stride	-	50	0.339936	0.375488	PASS
correct_gqa2_s4_legacy_grid_stride	-	6	0.339872	0.371456	PASS
correct_gqa2_s4_legacy_grid_stride	-	7	0.340064	0.376672	PASS
correct_gqa2_s4_legacy_grid_stride	-	8	0.338336	0.371872	PASS
correct_gqa2_s4_legacy_grid_stride	-	9	0.340096	0.373664	PASS
correct_gqa2_s4_rotate	-	1	0.341184	0.243200	PASS
correct_gqa2_s4_rotate	-	10	0.340288	0.243968	PASS
correct_gqa2_s4_rotate	-	11	0.341632	0.243552	PASS
correct_gqa2_s4_rotate	-	12	0.341856	0.244544	PASS
correct_gqa2_s4_rotate	-	13	0.342784	0.245440	PASS
correct_gqa2_s4_rotate	-	14	0.340832	0.243520	PASS
correct_gqa2_s4_rotate	-	15	0.342048	0.244288	PASS
correct_gqa2_s4_rotate	-	16	0.341120	0.244000	PASS
correct_gqa2_s4_rotate	-	17	0.341920	0.243552	PASS
correct_gqa2_s4_rotate	-	18	0.341632	0.243552	PASS
correct_gqa2_s4_rotate	-	19	0.341920	0.243360	PASS
correct_gqa2_s4_rotate	-	2	0.341984	0.243296	PASS
correct_gqa2_s4_rotate	-	20	0.340128	0.243552	PASS
correct_gqa2_s4_rotate	-	21	0.341184	0.243520	PASS
correct_gqa2_s4_rotate	-	22	0.342144	0.243392	PASS
correct_gqa2_s4_rotate	-	23	0.341344	0.243904	PASS
correct_gqa2_s4_rotate	-	24	0.341344	0.243584	PASS
correct_gqa2_s4_rotate	-	25	0.341792	0.243584	PASS
correct_gqa2_s4_rotate	-	26	0.342304	0.243744	PASS
correct_gqa2_s4_rotate	-	27	0.341376	0.243776	PASS
correct_gqa2_s4_rotate	-	28	0.341696	0.243424	PASS
correct_gqa2_s4_rotate	-	29	0.341536	0.243776	PASS
correct_gqa2_s4_rotate	-	3	0.341312	0.245376	PASS
correct_gqa2_s4_rotate	-	30	0.341824	0.243488	PASS
correct_gqa2_s4_rotate	-	31	0.340576	0.243360	PASS
correct_gqa2_s4_rotate	-	32	0.340288	0.243264	PASS
correct_gqa2_s4_rotate	-	33	0.341600	0.243648	PASS
correct_gqa2_s4_rotate	-	34	0.341472	0.243584	PASS
correct_gqa2_s4_rotate	-	35	0.343680	0.245600	PASS
correct_gqa2_s4_rotate	-	36	0.340288	0.243552	PASS
correct_gqa2_s4_rotate	-	37	0.341152	0.243936	PASS
correct_gqa2_s4_rotate	-	38	0.341664	0.243520	PASS
correct_gqa2_s4_rotate	-	39	0.342016	0.243712	PASS
correct_gqa2_s4_rotate	-	4	0.342240	0.243840	PASS
correct_gqa2_s4_rotate	-	40	0.342144	0.243488	PASS
correct_gqa2_s4_rotate	-	41	0.341728	0.244000	PASS
correct_gqa2_s4_rotate	-	42	0.341344	0.243520	PASS
correct_gqa2_s4_rotate	-	43	0.341536	0.243616	PASS
correct_gqa2_s4_rotate	-	44	0.342368	0.245376	PASS
correct_gqa2_s4_rotate	-	45	0.342080	0.243232	PASS
correct_gqa2_s4_rotate	-	46	0.342112	0.243456	PASS
correct_gqa2_s4_rotate	-	47	0.342656	0.245184	PASS
correct_gqa2_s4_rotate	-	48	0.344544	0.245056	PASS
correct_gqa2_s4_rotate	-	49	0.342656	0.244928	PASS
correct_gqa2_s4_rotate	-	5	0.342336	0.243712	PASS
correct_gqa2_s4_rotate	-	50	0.341920	0.243936	PASS
correct_gqa2_s4_rotate	-	6	0.342048	0.243264	PASS
correct_gqa2_s4_rotate	-	7	0.340832	0.243968	PASS
correct_gqa2_s4_rotate	-	8	0.339808	0.244352	PASS
correct_gqa2_s4_rotate	-	9	0.341824	0.243872	PASS
correct_gqa2_s4_wavefront	-	1	0.339904	0.256000	PASS
correct_gqa2_s4_wavefront	-	10	0.342720	0.257984	PASS
correct_gqa2_s4_wavefront	-	11	0.342080	0.256000	PASS
correct_gqa2_s4_wavefront	-	12	0.343168	0.255808	PASS
correct_gqa2_s4_wavefront	-	13	0.341536	0.256320	PASS
correct_gqa2_s4_wavefront	-	14	0.344768	0.255392	PASS
correct_gqa2_s4_wavefront	-	15	0.340288	0.256096	PASS
correct_gqa2_s4_wavefront	-	16	0.341408	0.255872	PASS
correct_gqa2_s4_wavefront	-	17	0.341856	0.256448	PASS
correct_gqa2_s4_wavefront	-	18	0.341984	0.256576	PASS
correct_gqa2_s4_wavefront	-	19	0.341120	0.256608	PASS
correct_gqa2_s4_wavefront	-	2	0.341312	0.255040	PASS
correct_gqa2_s4_wavefront	-	20	0.341920	0.255872	PASS
correct_gqa2_s4_wavefront	-	21	0.342048	0.255872	PASS
correct_gqa2_s4_wavefront	-	22	0.340544	0.256000	PASS
correct_gqa2_s4_wavefront	-	23	0.340352	0.255808	PASS
correct_gqa2_s4_wavefront	-	24	0.341216	0.255360	PASS
correct_gqa2_s4_wavefront	-	25	0.341056	0.255744	PASS
correct_gqa2_s4_wavefront	-	26	0.341888	0.256288	PASS
correct_gqa2_s4_wavefront	-	27	0.341824	0.256608	PASS
correct_gqa2_s4_wavefront	-	28	0.342016	0.255840	PASS
correct_gqa2_s4_wavefront	-	29	0.342048	0.256128	PASS
correct_gqa2_s4_wavefront	-	3	0.344032	0.255872	PASS
correct_gqa2_s4_wavefront	-	30	0.342400	0.256000	PASS
correct_gqa2_s4_wavefront	-	31	0.342336	0.255872	PASS
correct_gqa2_s4_wavefront	-	32	0.341536	0.255968	PASS
correct_gqa2_s4_wavefront	-	33	0.341856	0.255968	PASS
correct_gqa2_s4_wavefront	-	34	0.340064	0.253792	PASS
correct_gqa2_s4_wavefront	-	35	0.339840	0.255808	PASS
correct_gqa2_s4_wavefront	-	36	0.339968	0.256064	PASS
correct_gqa2_s4_wavefront	-	37	0.340480	0.255488	PASS
correct_gqa2_s4_wavefront	-	38	0.339936	0.254368	PASS
correct_gqa2_s4_wavefront	-	39	0.340352	0.255808	PASS
correct_gqa2_s4_wavefront	-	4	0.341440	0.256096	PASS
correct_gqa2_s4_wavefront	-	40	0.341632	0.255264	PASS
correct_gqa2_s4_wavefront	-	41	0.341952	0.255712	PASS
correct_gqa2_s4_wavefront	-	42	0.340608	0.256256	PASS
correct_gqa2_s4_wavefront	-	43	0.341600	0.256960	PASS
correct_gqa2_s4_wavefront	-	44	0.341472	0.256032	PASS
correct_gqa2_s4_wavefront	-	45	0.342048	0.256256	PASS
correct_gqa2_s4_wavefront	-	46	0.340000	0.256000	PASS
correct_gqa2_s4_wavefront	-	47	0.341088	0.254624	PASS
correct_gqa2_s4_wavefront	-	48	0.340512	0.254560	PASS
correct_gqa2_s4_wavefront	-	49	0.342016	0.256224	PASS
correct_gqa2_s4_wavefront	-	5	0.339296	0.257536	PASS
correct_gqa2_s4_wavefront	-	50	0.340288	0.255744	PASS
correct_gqa2_s4_wavefront	-	6	0.341088	0.256736	PASS
correct_gqa2_s4_wavefront	-	7	0.340416	0.256256	PASS
correct_gqa2_s4_wavefront	-	8	0.341440	0.255584	PASS
correct_gqa2_s4_wavefront	-	9	0.341408	0.254912	PASS
correct_mha4_s128_balanced	-	1	1.068608	4.456128	PASS
correct_mha4_s128_balanced	-	10	1.065600	4.454400	PASS
correct_mha4_s128_balanced	-	11	1.067712	4.455392	PASS
correct_mha4_s128_balanced	-	12	1.067744	4.454048	PASS
correct_mha4_s128_balanced	-	13	1.066784	4.453440	PASS
correct_mha4_s128_balanced	-	14	1.069120	4.464224	PASS
correct_mha4_s128_balanced	-	15	1.067296	4.453952	PASS
correct_mha4_s128_balanced	-	16	1.065952	4.455584	PASS
correct_mha4_s128_balanced	-	17	1.066400	4.456064	PASS
correct_mha4_s128_balanced	-	18	1.067296	4.467776	PASS
correct_mha4_s128_balanced	-	19	1.069152	4.472448	PASS
correct_mha4_s128_balanced	-	2	1.067360	4.455168	PASS
correct_mha4_s128_balanced	-	20	1.071456	4.468000	PASS
correct_mha4_s128_balanced	-	21	1.067136	4.455264	PASS
correct_mha4_s128_balanced	-	22	1.066944	4.472256	PASS
correct_mha4_s128_balanced	-	23	1.069920	4.469312	PASS
correct_mha4_s128_balanced	-	24	1.067360	4.454560	PASS
correct_mha4_s128_balanced	-	25	1.067488	4.469216	PASS
correct_mha4_s128_balanced	-	26	1.069312	4.474208	PASS
correct_mha4_s128_balanced	-	27	1.065952	4.471776	PASS
correct_mha4_s128_balanced	-	28	1.067008	4.455808	PASS
correct_mha4_s128_balanced	-	29	1.067360	4.453344	PASS
correct_mha4_s128_balanced	-	3	1.066912	4.453792	PASS
correct_mha4_s128_balanced	-	30	1.067264	4.455808	PASS
correct_mha4_s128_balanced	-	31	1.069536	4.470624	PASS
correct_mha4_s128_balanced	-	32	1.066976	4.457280	PASS
correct_mha4_s128_balanced	-	33	1.067072	4.457088	PASS
correct_mha4_s128_balanced	-	34	1.067712	4.458240	PASS
correct_mha4_s128_balanced	-	35	1.066848	4.470208	PASS
correct_mha4_s128_balanced	-	36	1.067648	4.469344	PASS
correct_mha4_s128_balanced	-	37	1.065696	4.472448	PASS
correct_mha4_s128_balanced	-	38	1.067424	4.470368	PASS
correct_mha4_s128_balanced	-	39	1.067040	4.468320	PASS
correct_mha4_s128_balanced	-	4	1.067424	4.454112	PASS
correct_mha4_s128_balanced	-	40	1.069408	4.460544	PASS
correct_mha4_s128_balanced	-	41	1.068512	4.457600	PASS
correct_mha4_s128_balanced	-	42	1.066688	4.469664	PASS
correct_mha4_s128_balanced	-	43	1.066656	4.469120	PASS
correct_mha4_s128_balanced	-	44	1.067648	4.469952	PASS
correct_mha4_s128_balanced	-	45	1.065536	4.458944	PASS
correct_mha4_s128_balanced	-	46	1.064576	4.453792	PASS
correct_mha4_s128_balanced	-	47	1.069376	4.456128	PASS
correct_mha4_s128_balanced	-	48	1.067520	4.455360	PASS
correct_mha4_s128_balanced	-	49	1.066272	4.456160	PASS
correct_mha4_s128_balanced	-	5	1.066784	4.453792	PASS
correct_mha4_s128_balanced	-	50	1.070208	4.455936	PASS
correct_mha4_s128_balanced	-	6	1.065760	4.454208	PASS
correct_mha4_s128_balanced	-	7	1.067488	4.454432	PASS
correct_mha4_s128_balanced	-	8	1.065440	4.455456	PASS
correct_mha4_s128_balanced	-	9	1.066368	4.456480	PASS
correct_mha4_s128_band	-	1	1.066688	1.179872	PASS
correct_mha4_s128_band	-	10	1.067680	1.179456	PASS
correct_mha4_s128_band	-	11	1.067776	1.177568	PASS
correct_mha4_s128_band	-	12	1.067136	1.179488	PASS
correct_mha4_s128_band	-	13	1.071936	1.182816	PASS
correct_mha4_s128_band	-	14	1.067520	1.179712	PASS
correct_mha4_s128_band	-	15	1.068160	1.177952	PASS
correct_mha4_s128_band	-	16	1.069760	1.180416	PASS
correct_mha4_s128_band	-	17	1.067680	1.181760	PASS
correct_mha4_s128_band	-	18	1.064896	1.179680	PASS
correct_mha4_s128_band	-	19	1.067200	1.178880	PASS
correct_mha4_s128_band	-	2	1.067264	1.180608	PASS
correct_mha4_s128_band	-	20	1.066976	1.178112	PASS
correct_mha4_s128_band	-	21	1.066432	1.180064	PASS
correct_mha4_s128_band	-	22	1.066976	1.179936	PASS
correct_mha4_s128_band	-	23	1.067936	1.180448	PASS
correct_mha4_s128_band	-	24	1.066656	1.180768	PASS
correct_mha4_s128_band	-	25	1.066176	1.178464	PASS
correct_mha4_s128_band	-	26	1.067296	1.180608	PASS
correct_mha4_s128_band	-	27	1.066752	1.179008	PASS
correct_mha4_s128_band	-	28	1.067648	1.179424	PASS
correct_mha4_s128_band	-	29	1.068096	1.178656	PASS
correct_mha4_s128_band	-	3	1.064832	1.181440	PASS
correct_mha4_s128_band	-	30	1.067136	1.179648	PASS
correct_mha4_s128_band	-	31	1.067264	1.179456	PASS
correct_mha4_s128_band	-	32	1.068384	1.180160	PASS
correct_mha4_s128_band	-	33	1.068352	1.177984	PASS
correct_mha4_s128_band	-	34	1.068224	1.179776	PASS
correct_mha4_s128_band	-	35	1.068032	1.179200	PASS
correct_mha4_s128_band	-	36	1.067072	1.183360	PASS
correct_mha4_s128_band	-	37	1.067008	1.180128	PASS
correct_mha4_s128_band	-	38	1.067136	1.179616	PASS
correct_mha4_s128_band	-	39	1.065888	1.179584	PASS
correct_mha4_s128_band	-	4	1.069088	1.179840	PASS
correct_mha4_s128_band	-	40	1.066048	1.179744	PASS
correct_mha4_s128_band	-	41	1.066912	1.179392	PASS
correct_mha4_s128_band	-	42	1.067648	1.178336	PASS
correct_mha4_s128_band	-	43	1.065504	1.177984	PASS
correct_mha4_s128_band	-	44	1.066656	1.179648	PASS
correct_mha4_s128_band	-	45	1.065600	1.179808	PASS
correct_mha4_s128_band	-	46	1.067552	1.179808	PASS
correct_mha4_s128_band	-	47	1.066144	1.181760	PASS
correct_mha4_s128_band	-	48	1.067456	1.179712	PASS
correct_mha4_s128_band	-	49	1.067968	1.180192	PASS
correct_mha4_s128_band	-	5	1.067808	1.178016	PASS
correct_mha4_s128_band	-	50	1.069184	1.179936	PASS
correct_mha4_s128_band	-	6	1.066976	1.180192	PASS
correct_mha4_s128_band	-	7	1.068096	1.180096	PASS
correct_mha4_s128_band	-	8	1.067744	1.180032	PASS
correct_mha4_s128_band	-	9	1.065920	1.178304	PASS
correct_mha4_s128_eft	-	1	1.066592	0.909376	PASS
correct_mha4_s128_eft	-	10	1.066976	0.910240	PASS
correct_mha4_s128_eft	-	11	1.068032	0.909504	PASS
correct_mha4_s128_eft	-	12	1.068736	0.910912	PASS
correct_mha4_s128_eft	-	13	1.066624	0.909888	PASS
correct_mha4_s128_eft	-	14	1.067680	0.910112	PASS
correct_mha4_s128_eft	-	15	1.067168	0.910688	PASS
correct_mha4_s128_eft	-	16	1.069408	0.911424	PASS
correct_mha4_s128_eft	-	17	1.068224	0.911296	PASS
correct_mha4_s128_eft	-	18	1.065184	0.910560	PASS
correct_mha4_s128_eft	-	19	1.067808	0.909600	PASS
correct_mha4_s128_eft	-	2	1.065920	0.909824	PASS
correct_mha4_s128_eft	-	20	1.067392	0.910144	PASS
correct_mha4_s128_eft	-	21	1.067520	0.909568	PASS
correct_mha4_s128_eft	-	22	1.067296	0.907968	PASS
correct_mha4_s128_eft	-	23	1.068032	0.911328	PASS
correct_mha4_s128_eft	-	24	1.065920	0.910048	PASS
correct_mha4_s128_eft	-	25	1.067424	0.909888	PASS
correct_mha4_s128_eft	-	26	1.067072	0.909440	PASS
correct_mha4_s128_eft	-	27	1.068224	0.911424	PASS
correct_mha4_s128_eft	-	28	1.067360	0.909472	PASS
correct_mha4_s128_eft	-	29	1.065408	0.909312	PASS
correct_mha4_s128_eft	-	3	1.069536	0.909952	PASS
correct_mha4_s128_eft	-	30	1.067008	0.909984	PASS
correct_mha4_s128_eft	-	31	1.067520	0.909984	PASS
correct_mha4_s128_eft	-	32	1.065792	0.908736	PASS
correct_mha4_s128_eft	-	33	1.065408	0.909568	PASS
correct_mha4_s128_eft	-	34	1.066592	0.909440	PASS
correct_mha4_s128_eft	-	35	1.069856	0.911008	PASS
correct_mha4_s128_eft	-	36	1.067744	0.909312	PASS
correct_mha4_s128_eft	-	37	1.068896	0.909120	PASS
correct_mha4_s128_eft	-	38	1.067424	0.910656	PASS
correct_mha4_s128_eft	-	39	1.064480	0.909664	PASS
correct_mha4_s128_eft	-	4	1.066880	0.910592	PASS
correct_mha4_s128_eft	-	40	1.066912	0.909216	PASS
correct_mha4_s128_eft	-	41	1.066112	0.909792	PASS
correct_mha4_s128_eft	-	42	1.068224	0.909536	PASS
correct_mha4_s128_eft	-	43	1.067040	0.909248	PASS
correct_mha4_s128_eft	-	44	1.069152	0.914176	PASS
correct_mha4_s128_eft	-	45	1.069056	0.911424	PASS
correct_mha4_s128_eft	-	46	1.066944	0.907712	PASS
correct_mha4_s128_eft	-	47	1.067584	0.909120	PASS
correct_mha4_s128_eft	-	48	1.067648	0.909536	PASS
correct_mha4_s128_eft	-	49	1.067584	0.911680	PASS
correct_mha4_s128_eft	-	5	1.066528	0.910240	PASS
correct_mha4_s128_eft	-	50	1.068480	0.909344	PASS
correct_mha4_s128_eft	-	6	1.065792	0.911104	PASS
correct_mha4_s128_eft	-	7	1.069344	0.911968	PASS
correct_mha4_s128_eft	-	8	1.069472	0.910464	PASS
correct_mha4_s128_eft	-	9	1.067104	0.914016	PASS
correct_mha4_s128_legacy_grid_stride	-	1	1.069376	1.165504	PASS
correct_mha4_s128_legacy_grid_stride	-	10	1.068480	1.166752	PASS
correct_mha4_s128_legacy_grid_stride	-	11	1.069280	1.166944	PASS
correct_mha4_s128_legacy_grid_stride	-	12	1.067680	1.166432	PASS
correct_mha4_s128_legacy_grid_stride	-	13	1.069600	1.167872	PASS
correct_mha4_s128_legacy_grid_stride	-	14	1.066816	1.167232	PASS
correct_mha4_s128_legacy_grid_stride	-	15	1.067648	1.165376	PASS
correct_mha4_s128_legacy_grid_stride	-	16	1.069152	1.165344	PASS
correct_mha4_s128_legacy_grid_stride	-	17	1.069312	1.165920	PASS
correct_mha4_s128_legacy_grid_stride	-	18	1.066912	1.167680	PASS
correct_mha4_s128_legacy_grid_stride	-	19	1.068192	1.167648	PASS
correct_mha4_s128_legacy_grid_stride	-	2	1.067808	1.168000	PASS
correct_mha4_s128_legacy_grid_stride	-	20	1.069536	1.163744	PASS
correct_mha4_s128_legacy_grid_stride	-	21	1.069920	1.166464	PASS
correct_mha4_s128_legacy_grid_stride	-	22	1.067936	1.165984	PASS
correct_mha4_s128_legacy_grid_stride	-	23	1.067232	1.167456	PASS
correct_mha4_s128_legacy_grid_stride	-	24	1.066336	1.168064	PASS
correct_mha4_s128_legacy_grid_stride	-	25	1.067712	1.167840	PASS
correct_mha4_s128_legacy_grid_stride	-	26	1.069568	1.167872	PASS
correct_mha4_s128_legacy_grid_stride	-	27	1.068960	1.167392	PASS
correct_mha4_s128_legacy_grid_stride	-	28	1.069024	1.165440	PASS
correct_mha4_s128_legacy_grid_stride	-	29	1.067488	1.167776	PASS
correct_mha4_s128_legacy_grid_stride	-	3	1.069888	1.166752	PASS
correct_mha4_s128_legacy_grid_stride	-	30	1.067232	1.165952	PASS
correct_mha4_s128_legacy_grid_stride	-	31	1.071200	1.166176	PASS
correct_mha4_s128_legacy_grid_stride	-	32	1.069024	1.166208	PASS
correct_mha4_s128_legacy_grid_stride	-	33	1.067200	1.166944	PASS
correct_mha4_s128_legacy_grid_stride	-	34	1.069984	1.165792	PASS
correct_mha4_s128_legacy_grid_stride	-	35	1.069248	1.167200	PASS
correct_mha4_s128_legacy_grid_stride	-	36	1.068000	1.166368	PASS
correct_mha4_s128_legacy_grid_stride	-	37	1.070560	1.165728	PASS
correct_mha4_s128_legacy_grid_stride	-	38	1.067296	1.167616	PASS
correct_mha4_s128_legacy_grid_stride	-	39	1.067392	1.168448	PASS
correct_mha4_s128_legacy_grid_stride	-	4	1.069248	1.167808	PASS
correct_mha4_s128_legacy_grid_stride	-	40	1.068480	1.164928	PASS
correct_mha4_s128_legacy_grid_stride	-	41	1.067360	1.167296	PASS
correct_mha4_s128_legacy_grid_stride	-	42	1.067200	1.166880	PASS
correct_mha4_s128_legacy_grid_stride	-	43	1.068800	1.167488	PASS
correct_mha4_s128_legacy_grid_stride	-	44	1.069504	1.169952	PASS
correct_mha4_s128_legacy_grid_stride	-	45	1.070336	1.165152	PASS
correct_mha4_s128_legacy_grid_stride	-	46	1.068256	1.167424	PASS
correct_mha4_s128_legacy_grid_stride	-	47	1.070880	1.168928	PASS
correct_mha4_s128_legacy_grid_stride	-	48	1.068800	1.169248	PASS
correct_mha4_s128_legacy_grid_stride	-	49	1.067840	1.167232	PASS
correct_mha4_s128_legacy_grid_stride	-	5	1.067872	1.167040	PASS
correct_mha4_s128_legacy_grid_stride	-	50	1.069760	1.165344	PASS
correct_mha4_s128_legacy_grid_stride	-	6	1.067936	1.165760	PASS
correct_mha4_s128_legacy_grid_stride	-	7	1.067488	1.165088	PASS
correct_mha4_s128_legacy_grid_stride	-	8	1.065632	1.167744	PASS
correct_mha4_s128_legacy_grid_stride	-	9	1.069728	1.167328	PASS
correct_mha4_s128_rotate	-	1	1.066016	0.870176	PASS
correct_mha4_s128_rotate	-	10	1.066080	0.870528	PASS
correct_mha4_s128_rotate	-	11	1.069024	0.868864	PASS
correct_mha4_s128_rotate	-	12	1.068000	0.868736	PASS
correct_mha4_s128_rotate	-	13	1.065984	0.869024	PASS
correct_mha4_s128_rotate	-	14	1.066944	0.868352	PASS
correct_mha4_s128_rotate	-	15	1.065088	0.868960	PASS
correct_mha4_s128_rotate	-	16	1.066880	0.870112	PASS
correct_mha4_s128_rotate	-	17	1.068032	0.869280	PASS
correct_mha4_s128_rotate	-	18	1.067008	0.870016	PASS
correct_mha4_s128_rotate	-	19	1.065696	0.870016	PASS
correct_mha4_s128_rotate	-	2	1.067360	0.868992	PASS
correct_mha4_s128_rotate	-	20	1.067232	0.870560	PASS
correct_mha4_s128_rotate	-	21	1.069088	0.868480	PASS
correct_mha4_s128_rotate	-	22	1.068128	0.869344	PASS
correct_mha4_s128_rotate	-	23	1.067008	0.868320	PASS
correct_mha4_s128_rotate	-	24	1.068256	0.870464	PASS
correct_mha4_s128_rotate	-	25	1.065472	0.868256	PASS
correct_mha4_s128_rotate	-	26	1.066176	0.868288	PASS
correct_mha4_s128_rotate	-	27	1.066720	0.869568	PASS
correct_mha4_s128_rotate	-	28	1.069088	0.868000	PASS
correct_mha4_s128_rotate	-	29	1.067392	0.868192	PASS
correct_mha4_s128_rotate	-	3	1.065216	0.867968	PASS
correct_mha4_s128_rotate	-	30	1.066816	0.868256	PASS
correct_mha4_s128_rotate	-	31	1.064960	0.869600	PASS
correct_mha4_s128_rotate	-	32	1.064992	0.868288	PASS
correct_mha4_s128_rotate	-	33	1.066656	0.869760	PASS
correct_mha4_s128_rotate	-	34	1.067520	0.869344	PASS
correct_mha4_s128_rotate	-	35	1.066432	0.868192	PASS
correct_mha4_s128_rotate	-	36	1.070624	0.869280	PASS
correct_mha4_s128_rotate	-	37	1.066720	0.868352	PASS
correct_mha4_s128_rotate	-	38	1.065024	0.868864	PASS
correct_mha4_s128_rotate	-	39	1.067072	0.868064	PASS
