slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789680387372100608	1789680387372101632	1789680387372101632	1789680387372103680	1789680387372104704	0	0	0	0	94247243091538	94247243096876
1	0	2	0	0	1789680387372104704	1789680387372104704	1789680387372105728	1789680387372113920	1789680387372114944	0	31	1	1	94247243102716	94247243126764
2	0	5	0	0	1789680387372114944	1789680387372115968	1789680387372115968	1789680387372116992	1789680387372118016	31	1	4	1	94247243132954	94247243135361
3	0	6	0	0	1789680387372118016	1789680387372118016	1789680387372118016	1789680387372119040	1789680387372120064	32	0	5	1	94247243138779	94247243140640
4	0	8	0	0	1789680387372120064	1789680387372122112	1789680387372122112	1789680387372145664	1789680387372147712	32	3	7	3	94247243148976	94247243214771
5	0	9	0	0	1789680387372147712	1789680387372150784	1789680387372151808	1789680387372164096	1789680387372166144	35	127	10	1	94247243229314	94247243264611
6	0	10	0	0	1789680387372166144	1789680387372168192	1789680387372168192	1789680387372170240	1789680387372171264	162	31	11	1	94247243275250	94247243280395
7	0	11	0	0	1789680387372171264	1789680387372172288	1789680387372172288	1789680387372181504	1789680387372183552	193	31	12	1	94247243288094	94247243313743
8	0	13	0	0	1789680387372183552	1789680387372189696	1789680387372189696	1789680387372191744	1789680387372192768	224	127	14	2	94247243334517	94247243342079
9	0	14	0	0	1789680387372192768	1789680387372193792	1789680387372193792	1789680387372209152	1789680387372210176	351	31	16	2	94247243348022	94247243389051
10	0	15	0	0	1789680387372210176	1789680387372212224	1789680387372213248	1789680387372214272	1789680387372216320	382	31	18	1	94247243399459	94247243404874
11	0	17	0	0	1789680387372216320	1789680387372217344	1789680387372217344	1789680387372224512	1789680387372226560	413	31	20	1	94247243410987	94247243432859
12	0	20	0	0	1789680387372226560	1789680387372229632	1789680387372229632	1789680387372230656	1789680387372231680	444	1	23	1	94247243446065	94247243448139
13	0	21	0	0	1789680387372231680	1789680387372231680	1789680387372231680	1789680387372232704	1789680387372233728	445	0	24	1	94247243451927	94247243453823
14	0	23	0	0	1789680387372233728	1789680387372236800	1789680387372236800	1789680387372260352	1789680387372261376	445	3	26	3	94247243466634	94247243530417
15	0	24	0	0	1789680387372261376	1789680387372265472	1789680387372265472	1789680387372276736	1789680387372277760	448	127	29	2	94247243546041	94247243575325
16	0	25	0	0	1789680387372277760	1789680387372279808	1789680387372279808	1789680387372281856	1789680387372282880	575	31	31	1	94247243583700	94247243589193
17	0	26	0	0	1789680387372282880	1789680387372283904	1789680387372283904	1789680387372292096	1789680387372294144	606	31	32	1	94247243595848	94247243619959
18	0	28	0	0	1789680387372294144	1789680387372299264	1789680387372299264	1789680387372302336	1789680387372303360	637	127	34	2	94247243639076	94247243646482
19	0	29	0	0	1789680387372303360	1789680387372304384	1789680387372304384	1789680387372318720	1789680387372318720	764	31	36	2	94247243652078	94247243691314
20	1	0	1	0	1789680387372100608	1789680387372101632	1789680387372101632	1789680387372103680	1789680387372104704	795	0	0	0	94247243091589	94247243096895
21	1	2	1	0	1789680387372104704	1789680387372105728	1789680387372105728	1789680387372113920	1789680387372114944	795	31	1	1	94247243102787	94247243126767
22	1	5	1	0	1789680387372114944	1789680387372115968	1789680387372115968	1789680387372116992	1789680387372118016	826	1	4	1	94247243133020	94247243135395
23	1	6	1	0	1789680387372118016	1789680387372118016	1789680387372118016	1789680387372119040	1789680387372120064	827	0	5	1	94247243138734	94247243140661
24	1	8	1	0	1789680387372120064	1789680387372122112	1789680387372122112	1789680387372145664	1789680387372147712	827	3	7	3	94247243148979	94247243214739
25	1	9	1	0	1789680387372147712	1789680387372151808	1789680387372151808	1789680387372164096	1789680387372166144	830	127	10	1	94247243230204	94247243264618
26	1	10	1	0	1789680387372166144	1789680387372167168	1789680387372167168	1789680387372170240	1789680387372171264	957	31	11	1	94247243274074	94247243280344
27	1	11	1	0	1789680387372171264	1789680387372173312	1789680387372173312	1789680387372181504	1789680387372183552	988	31	12	1	94247243289117	94247243313809
28	1	13	1	0	1789680387372184576	1789680387372188672	1789680387372189696	1789680387372191744	1789680387372192768	1019	127	14	2	94247243334318	94247243342243
29	1	14	1	0	1789680387372192768	1789680387372193792	1789680387372194816	1789680387372209152	1789680387372210176	1146	31	16	2	94247243348226	94247243388797
30	1	15	1	0	1789680387372210176	1789680387372212224	1789680387372213248	1789680387372214272	1789680387372216320	1177	31	18	1	94247243399461	94247243404839
31	1	17	1	0	1789680387372216320	1789680387372217344	1789680387372217344	1789680387372224512	1789680387372226560	1208	31	20	1	94247243410901	94247243432857
32	1	20	1	0	1789680387372226560	1789680387372229632	1789680387372229632	1789680387372230656	1789680387372231680	1239	1	23	1	94247243446072	94247243448175
33	1	21	1	0	1789680387372231680	1789680387372231680	1789680387372231680	1789680387372232704	1789680387372233728	1240	0	24	1	94247243451940	94247243453847
34	1	23	1	0	1789680387372233728	1789680387372236800	1789680387372236800	1789680387372260352	1789680387372261376	1240	3	26	3	94247243466577	94247243530405
35	1	24	1	0	1789680387372261376	1789680387372265472	1789680387372265472	1789680387372276736	1789680387372277760	1243	127	29	2	94247243545983	94247243575328
36	1	25	1	0	1789680387372277760	1789680387372279808	1789680387372279808	1789680387372281856	1789680387372282880	1370	31	31	1	94247243584494	94247243589214
37	1	26	1	0	1789680387372282880	1789680387372283904	1789680387372283904	1789680387372292096	1789680387372294144	1401	31	32	1	94247243596710	94247243620017
38	1	28	1	0	1789680387372294144	1789680387372299264	1789680387372299264	1789680387372302336	1789680387372303360	1432	127	34	2	94247243639019	94247243646423
39	1	29	1	0	1789680387372303360	1789680387372304384	1789680387372304384	1789680387372318720	1789680387372318720	1559	31	36	2	94247243652134	94247243691563
40	2	0	2	0	1789680387372100608	1789680387372101632	1789680387372101632	1789680387372103680	1789680387372104704	1590	0	0	0	94247243091607	94247243096865
41	2	2	2	0	1789680387372104704	1789680387372105728	1789680387372105728	1789680387372113920	1789680387372114944	1590	31	1	1	94247243102800	94247243126778
42	2	5	2	0	1789680387372114944	1789680387372115968	1789680387372115968	1789680387372116992	1789680387372118016	1621	1	4	1	94247243133063	94247243135362
43	2	6	2	0	1789680387372118016	1789680387372118016	1789680387372118016	1789680387372119040	1789680387372120064	1622	0	5	1	94247243138753	94247243140668
44	2	8	2	0	1789680387372120064	1789680387372122112	1789680387372122112	1789680387372145664	1789680387372147712	1622	3	7	3	94247243149040	94247243214634
45	2	9	2	0	1789680387372147712	1789680387372151808	1789680387372151808	1789680387372164096	1789680387372166144	1625	127	10	1	94247243230209	94247243264631
46	2	10	2	0	1789680387372166144	1789680387372168192	1789680387372168192	1789680387372170240	1789680387372171264	1752	31	11	1	94247243275256	94247243280350
47	2	11	2	0	1789680387372171264	1789680387372173312	1789680387372173312	1789680387372183552	1789680387372184576	1783	31	12	1	94247243289129	94247243317352
48	2	13	2	0	1789680387372184576	1789680387372189696	1789680387372189696	1789680387372191744	1789680387372192768	1814	127	14	2	94247243334442	94247243342178
49	2	14	2	0	1789680387372192768	1789680387372193792	1789680387372194816	1789680387372211200	1789680387372212224	1941	31	16	2	94247243348259	94247243395562
50	2	15	2	0	1789680387372212224	1789680387372213248	1789680387372213248	1789680387372215296	1789680387372216320	1972	31	18	1	94247243401793	94247243406397
51	2	17	2	0	1789680387372216320	1789680387372217344	1789680387372217344	1789680387372226560	1789680387372227584	2003	31	20	1	94247243412190	94247243436489
52	2	20	2	0	1789680387372227584	1789680387372229632	1789680387372229632	1789680387372230656	1789680387372231680	2034	1	23	1	94247243445462	94247243448189
53	2	21	2	0	1789680387372231680	1789680387372231680	1789680387372231680	1789680387372232704	1789680387372233728	2035	0	24	1	94247243451937	94247243453861
54	2	23	2	0	1789680387372233728	1789680387372236800	1789680387372236800	1789680387372260352	1789680387372261376	2035	3	26	3	94247243466658	94247243530430
55	2	24	2	0	1789680387372261376	1789680387372265472	1789680387372265472	1789680387372276736	1789680387372277760	2038	127	29	2	94247243546059	94247243575339
56	2	25	2	0	1789680387372277760	1789680387372279808	1789680387372279808	1789680387372281856	1789680387372282880	2165	31	31	1	94247243584514	94247243589221
57	2	26	2	0	1789680387372282880	1789680387372283904	1789680387372283904	1789680387372294144	1789680387372296192	2196	31	32	1	94247243596731	94247243624807
58	2	28	2	0	1789680387372296192	1789680387372299264	1789680387372299264	1789680387372302336	1789680387372303360	2227	127	34	2	94247243639100	94247243646578
59	2	29	2	0	1789680387372303360	1789680387372304384	1789680387372304384	1789680387372320768	1789680387372320768	2354	31	36	2	94247243652170	94247243697754
60	3	0	3	2	1789680387372100608	1789680387372101632	1789680387372101632	1789680387372103680	1789680387372104704	2385	0	0	0	94288481870619	94288481876022
61	3	2	3	2	1789680387372104704	1789680387372105728	1789680387372105728	1789680387372113920	1789680387372114944	2385	31	1	1	94288481881911	94288481906435
62	3	5	3	2	1789680387372115968	1789680387372115968	1789680387372116992	1789680387372116992	1789680387372118016	2416	1	4	1	94288481912559	94288481914599
63	3	6	3	2	1789680387372118016	1789680387372118016	1789680387372118016	1789680387372119040	1789680387372120064	2417	0	5	1	94288481917635	94288481919453
64	3	8	3	2	1789680387372120064	1789680387372122112	1789680387372122112	1789680387372146688	1789680387372147712	2417	3	7	3	94288481928310	94288481994901
65	3	9	3	2	1789680387372147712	1789680387372151808	1789680387372151808	1789680387372164096	1789680387372166144	2420	127	10	1	94288482009154	94288482045003
66	3	10	3	2	1789680387372166144	1789680387372168192	1789680387372168192	1789680387372170240	1789680387372171264	2547	31	11	1	94288482055086	94288482060363
67	3	11	3	2	1789680387372171264	1789680387372173312	1789680387372173312	1789680387372182528	1789680387372183552	2578	31	12	1	94288482068351	94288482094038
68	3	13	3	2	1789680387372183552	1789680387372189696	1789680387372189696	1789680387372191744	1789680387372192768	2609	127	14	2	94288482113642	94288482121405
69	3	14	3	2	1789680387372192768	1789680387372193792	1789680387372193792	1789680387372209152	1789680387372210176	2736	31	16	2	94288482126992	94288482167439
70	3	15	3	2	1789680387372210176	1789680387372213248	1789680387372213248	1789680387372214272	1789680387372215296	2767	31	18	1	94288482178947	94288482184224
71	3	17	3	2	1789680387372216320	1789680387372216320	1789680387372217344	1789680387372224512	1789680387372226560	2798	31	20	1	94288482190057	94288482212195
72	3	20	3	2	1789680387372226560	1789680387372229632	1789680387372229632	1789680387372230656	1789680387372231680	2829	1	23	1	94288482225610	94288482228495
73	3	21	3	2	1789680387372231680	1789680387372231680	1789680387372231680	1789680387372232704	1789680387372233728	2830	0	24	1	94288482232287	94288482234486
74	3	23	3	2	1789680387372233728	1789680387372236800	1789680387372236800	1789680387372261376	1789680387372262400	2830	3	26	3	94288482246192	94288482312765
75	3	24	3	2	1789680387372262400	1789680387372265472	1789680387372265472	1789680387372276736	1789680387372277760	2833	127	29	2	94288482325326	94288482355025
76	3	25	3	2	1789680387372277760	1789680387372279808	1789680387372279808	1789680387372281856	1789680387372282880	2960	31	31	1	94288482363459	94288482369218
77	3	26	3	2	1789680387372282880	1789680387372283904	1789680387372283904	1789680387372292096	1789680387372294144	2991	31	32	1	94288482376002	94288482399493
78	3	28	3	2	1789680387372294144	1789680387372299264	1789680387372299264	1789680387372302336	1789680387372303360	3022	127	34	2	94288482418301	94288482425651
79	3	29	3	2	1789680387372303360	1789680387372304384	1789680387372304384	1789680387372318720	1789680387372318720	3149	31	36	2	94288482431250	94288482470645
80	4	0	4	2	1789680387372100608	1789680387372101632	1789680387372101632	1789680387372103680	1789680387372104704	3180	0	0	0	94288481870656	94288481876012
81	4	2	4	2	1789680387372104704	1789680387372105728	1789680387372105728	1789680387372113920	1789680387372114944	3180	31	1	1	94288481881932	94288481906438
82	4	5	4	2	1789680387372115968	1789680387372115968	1789680387372116992	1789680387372116992	1789680387372118016	3211	1	4	1	94288481912499	94288481914652
83	4	6	4	2	1789680387372118016	1789680387372118016	1789680387372118016	1789680387372119040	1789680387372120064	3212	0	5	1	94288481917608	94288481919488
84	4	8	4	2	1789680387372120064	1789680387372122112	1789680387372122112	1789680387372146688	1789680387372147712	3212	3	7	3	94288481928432	94288481995728
85	4	9	4	2	1789680387372147712	1789680387372151808	1789680387372151808	1789680387372164096	1789680387372166144	3215	127	10	1	94288482009165	94288482045006
