rank	key	flow_ns	residency	kappa	error
363	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s2k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	8996129.3360305019	1	1	
364	16x128x64s2k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	8998311.0081467014	1	1	
365	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x128x64s3k2;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	8999001.1309270151	1	1	
366	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x128x128s2k2;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	8999001.1309270151	1	1	
367	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x128x64s2k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9001424.7611908037	1	1	
368	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x128x64s3k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9001424.7611908037	1	1	
369	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x128x128s2k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9001424.7611908037	1	1	
370	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x128x64s2k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9010488.310513068	1	1	
371	16x32x64s16k1;16x32x128s4k1;16x64x64s3k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9015516.1807502937	1	1	
372	16x32x64s16k1;16x32x128s4k1;16x64x128s2k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9015516.1807502937	1	1	
373	16x256x64s2k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9015541.7775257863	1	1	
374	16x256x64s2k4;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9017157.5310349707	1	1	
375	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s2k2;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9018774.1822537594	1	1	
376	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s2k2;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9022928.0284433588	1	1	
377	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s3k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9029385.3682801351	1	1	
378	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s2k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9029385.3682801351	1	1	
379	16x128x64s2k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9034409.4700680133	1	1	
380	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x256x64s2k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9039206.2594782058	1	1	
381	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x256x64s2k4;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9043406.074680537	1	1	
382	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x256x64s2k8;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9044514.1165715698	1	1	
383	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x256x64s2k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9053117.0693280604	1	1	
384	16x32x64s16k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9062184.0355463251	1	1	
385	16x32x64s15k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9062807.055200316	1	1	
386	16x32x128s8k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9062807.055200316	1	1	
387	16x256x64s2k8;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9063106.2493792009	1	1	
388	16x32x64s14k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9063477.9702280071	1	1	
389	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x128x64s2k2;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9063741.1078242678	1	1	
390	16x32x64s13k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9064204.6052637883	1	1	
391	16x32x128s7k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9064204.6052637883	1	1	
392	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x128x64s3k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9064880.1914891656	1	1	
393	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x128x64s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9064880.1914891656	1	1	
394	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x128x64s5k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9064880.1914891656	1	1	
395	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x128x128s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9064880.1914891656	1	1	
396	16x32x64s12k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9065893.9059713241	1	1	
397	16x32x64s11k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9067757.2180259991	1	1	
398	16x32x128s6k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9067757.2180259991	1	1	
399	16x32x64s10k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9069832.8734186944	1	1	
400	16x32x64s4k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9072173.2155974768	1	1	
401	16x32x64s5k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9072173.2155974768	1	1	
402	16x32x64s6k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9072173.2155974768	1	1	
403	16x32x64s7k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9072173.2155974768	1	1	
404	16x32x64s8k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9072173.2155974768	1	1	
405	16x32x64s9k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9072173.2155974768	1	1	
406	16x32x128s3k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9072173.2155974768	1	1	
407	16x32x128s4k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9072173.2155974768	1	1	
408	16x32x128s5k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9072173.2155974768	1	1	
409	16x64x64s8k4;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9072858.3373381123	1	1	
410	16x64x64s7k4;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9074255.8874015845	1	1	
411	16x64x128s4k4;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9074255.8874015845	1	1	
412	16x64x64s6k4;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9077808.5001637954	1	1	
413	16x64x64s3k4;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9082224.4977352731	1	1	
414	16x64x64s4k4;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9082224.4977352731	1	1	
415	16x64x64s5k4;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9082224.4977352731	1	1	
416	16x64x128s2k4;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9082224.4977352731	1	1	
417	16x64x128s3k4;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9082224.4977352731	1	1	
418	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s5k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9084456.4288181588	1	1	
419	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s6k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9084456.4288181588	1	1	
420	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s7k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9084456.4288181588	1	1	
421	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s8k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9084456.4288181588	1	1	
422	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s9k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9084456.4288181588	1	1	
423	16x32x64s3k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9093531.8212603908	1	1	
424	16x32x128s2k2;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9093531.8212603908	1	1	
425	16x64x64s2k4;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9103583.1033981871	1	1	
426	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s16k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9107952.7732981052	1	1	
427	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s15k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9108887.3027791046	1	1	
428	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s8k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9108887.3027791046	1	1	
429	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s14k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9109893.6753206234	1	1	
430	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s13k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9110983.6278743129	1	1	
431	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s7k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9110983.6278743129	1	1	
432	16x128x64s4k8;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9111589.221056262	1	1	
433	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s4k4;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9111840.0379738137	1	1	
434	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s5k4;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9111840.0379738137	1	1	
435	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s6k4;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9111840.0379738137	1	1	
436	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s7k4;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9111840.0379738137	1	1	
437	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s8k4;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9111840.0379738137	1	1	
438	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s3k4;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9111840.0379738137	1	1	
439	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k4;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9111840.0379738137	1	1	
440	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s12k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9113517.5789356027	1	1	
441	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9114406.7654653862	1	1	
442	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s11k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9116312.547017647	1	1	
443	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s6k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9116312.547017647	1	1	
444	16x32x64s16k1;16x32x128s4k1;16x128x64s5k2;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9119129.8294888008	1	1	
445	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s10k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9119426.0301066525	1	1	
446	16x128x64s2k8;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9119557.8313899506	1	1	
447	16x128x64s3k8;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9119557.8313899506	1	1	
448	16x128x128s2k8;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9119557.8313899506	1	1	
449	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x64s3k4;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9122137.9371327385	1	1	
450	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s2k4;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9122137.9371327385	1	1	
451	16x32x64s16k1;16x32x128s4k1;16x32x64s16k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9122207.3868739437	1	1	
452	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s4k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9122936.5433748364	1	1	
453	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s5k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9122936.5433748364	1	1	
454	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s6k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9122936.5433748364	1	1	
455	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s7k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9122936.5433748364	1	1	
456	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s8k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9122936.5433748364	1	1	
457	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x64s9k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9122936.5433748364	1	1	
458	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s3k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9122936.5433748364	1	1	
459	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9122936.5433748364	1	1	
460	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s5k4;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9122936.5433748364	1	1	
461	16x32x64s16k1;16x32x128s4k1;16x32x64s15k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9124076.4458358884	1	1	
462	16x32x64s16k1;16x32x128s4k1;16x32x128s8k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9124076.4458358884	1	1	
463	16x32x64s16k1;16x32x128s4k1;16x128x64s4k2;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9124333.8000167608	1	1	
464	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s9k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9125747.3168056775	1	1	
465	16x32x64s16k1;16x32x128s4k1;16x32x64s14k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9126089.1909189802	1	1	
466	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s8k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9127553.9696064442	1	1	
467	16x32x64s16k1;16x32x128s4k1;16x32x64s13k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9128269.096026333	1	1	
468	16x32x64s16k1;16x32x128s4k1;16x32x128s7k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9128269.096026333	1	1	
469	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s7k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9129650.2947016507	1	1	
470	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x128s4k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9129650.2947016507	1	1	
471	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s3k8;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9129840.0381287448	1	1	
472	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s4k8;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9129840.0381287448	1	1	
473	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x128s2k8;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9129840.0381287448	1	1	
474	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s3k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9130513.2389521226	1	1	
475	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9130513.2389521226	1	1	
476	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x128s2k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9130513.2389521226	1	1	
477	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s2k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9130720.0329670217	1	1	
478	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x256x64s2k16;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9133129.5019497126	1	1	
479	16x32x64s16k1;16x32x128s4k1;16x32x64s12k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9133336.9981489312	1	1	
480	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s6k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9134979.2138449829	1	1	
481	16x32x64s16k1;16x32x128s4k1;16x32x64s11k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9138926.9343129881	1	1	
482	16x32x64s16k1;16x32x128s4k1;16x32x128s6k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9138926.9343129881	1	1	
483	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x64s2k8;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9140137.9372876678	1	1	
484	16x32x64s16k1;16x32x128s4k1;16x128x64s3k2;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9140271.0206841137	1	1	
485	16x32x64s16k1;16x32x128s4k1;16x128x128s2k2;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9140271.0206841137	1	1	
486	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s3k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9141603.2102021705	1	1	
487	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s4k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9141603.2102021705	1	1	
488	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x64s5k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9141603.2102021705	1	1	
489	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x128s2k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9141603.2102021705	1	1	
490	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x128s3k8;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9141603.2102021705	1	1	
491	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x256x64s2k16;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9145014.5060165022	1	1	
492	16x32x64s16k1;16x32x128s4k1;16x32x64s10k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9145153.9004910234	1	1	
493	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x32x128s8k1;kappa=1;residency=1;Ec=1088;Rq=2	9148829.4126108028	1	1	
494	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x32x64s16k1;kappa=1;residency=1;Ec=1088;Rq=2	9150616.2867699098	1	1	
495	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x32x128s7k1;kappa=1;residency=1;Ec=1088;Rq=2	9150676.1751946751	1	1	
496	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x32x64s15k1;kappa=1;residency=1;Ec=1088;Rq=2	9151439.5627412535	1	1	
497	16x32x64s16k1;16x32x128s4k1;16x32x64s4k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9152174.9270273652	1	1	
498	16x32x64s16k1;16x32x128s4k1;16x32x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9152174.9270273652	1	1	
499	16x32x64s16k1;16x32x128s4k1;16x32x64s6k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9152174.9270273652	1	1	
500	16x32x64s16k1;16x32x128s4k1;16x32x64s7k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9152174.9270273652	1	1	
501	16x32x64s16k1;16x32x128s4k1;16x32x64s8k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=2	9152174.9270273652	1	1	
