m	n	k	stages	split	kappa	residency	status	work_lb_ns	cp_lb_ns	priority_ns	estimated_work_ns	estimated_stage_cp_ns	register_seed	key	placement	simulated	makespan_ns	floor_ns	cp_ns	queue_lb_ns	nodes	grid	grouping_model	source
32	16	16	2	1	4	5	ok	8134.407757575757	0.0	278896.000004	87692288.0	278896.0	88	32x16x16s2k1_k4_r5	rotate	1	463262.753876	278896	278896	146924	16384	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k4_r5/rotate.cu
32	16	32	2	1	4	5	ok	8134.407757575757	0.0	278896.000004	87692288.0	278896.0	88	32x16x32s2k1_k4_r5	rotate	1	463262.753876	278896	278896	146924	16384	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k4_r5/rotate.cu
32	32	16	2	1	1	5	ok	8134.407757575757	0.0	293488.80000099994	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k1_r5	eft	1	464000.527613	298188.8	293488.8	298188.8	14080	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k1_r5/eft.cu
32	32	16	2	1	2	5	ok	8134.407757575757	0.0	293488.80000199995	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k2_r5	eft	1	469560.081032	298188.8	293488.8	298188.8	14080	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k2_r5/eft.cu
32	32	16	2	1	4	5	ok	8134.407757575757	0.0	293488.8000039999	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k4_r5	eft	1	469560.081032	298188.8	293488.8	298188.8	14080	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k4_r5/eft.cu
32	32	16	2	1	1	5	ok	8134.407757575757	0.0	293488.80000099994	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k1_r5	rotate	1	477855.553876	293488.8	293488.8	148793.6	14080	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k1_r5/rotate.cu
32	32	16	2	1	2	5	ok	8134.407757575757	0.0	293488.80000199995	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k2_r5	rotate	1	477855.553876	293488.8	293488.8	148793.6	14080	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k2_r5/rotate.cu
32	32	16	2	1	4	5	ok	8134.407757575757	0.0	293488.8000039999	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k4_r5	rotate	1	477855.553876	293488.8	293488.8	148793.6	14080	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k4_r5/rotate.cu
32	32	16	2	1	1	5	ok	8134.407757575757	0.0	293488.80000099994	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k1_r5	chain	1	563900.803909	293488.8	293488.8	183201.6	14080	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k1_r5/chain.cu
32	32	16	2	1	1	2	ok	8134.407757575757	0.0	293488.80000099994	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k1_r2	rotate	1	566616.594643	293488.8	293488.8	278028	14080	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k1_r2/rotate.cu
32	32	16	2	1	1	2	ok	8134.407757575757	0.0	293488.80000099994	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k1_r2	eft	1	566616.594643	392728.8	293488.8	392728.8	14080	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k1_r2/eft.cu
32	16	16	2	1	1	5	ok	8134.407757575757	0.0	278896.000001	87692288.0	278896.0	88	32x16x16s2k1_k1_r5	chain	1	569627.970543	278896	278896	168128	16384	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k1_r5/chain.cu
32	16	32	2	1	1	5	ok	8134.407757575757	0.0	278896.000001	87692288.0	278896.0	88	32x16x32s2k1_k1_r5	chain	1	569627.970543	278896	278896	168128	16384	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k1_r5/chain.cu
32	32	16	2	1	2	5	ok	8134.407757575757	0.0	293488.80000199995	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k2_r5	chain	1	570983.925539	293488.8	293488.8	183201.6	14080	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k2_r5/chain.cu
32	32	16	2	1	4	5	ok	8134.407757575757	0.0	293488.8000039999	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k4_r5	chain	1	570983.925539	293488.8	293488.8	183201.6	14080	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k4_r5/chain.cu
32	16	16	2	1	2	5	ok	8134.407757575757	0.0	278896.000002	87692288.0	278896.0	88	32x16x16s2k1_k2_r5	chain	1	573872.595559	278896	278896	168128	16384	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k2_r5/chain.cu
32	16	32	2	1	2	5	ok	8134.407757575757	0.0	278896.000002	87692288.0	278896.0	88	32x16x32s2k1_k2_r5	chain	1	573872.595559	278896	278896	168128	16384	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k2_r5/chain.cu
32	16	16	2	1	4	5	ok	8134.407757575757	0.0	278896.000004	87692288.0	278896.0	88	32x16x16s2k1_k4_r5	chain	1	573872.595559	278896	278896	168128	16384	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k4_r5/chain.cu
32	16	32	2	1	4	5	ok	8134.407757575757	0.0	278896.000004	87692288.0	278896.0	88	32x16x32s2k1_k4_r5	chain	1	573872.595559	278896	278896	168128	16384	640	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k4_r5/chain.cu
32	16	16	2	1	1	2	ok	8134.407757575757	0.0	342548.000001	87692288.0	278896.0	88	32x16x16s2k1_k1_r2	rotate	1	604821.17466	349566	278896	349566	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k1_r2/rotate.cu
32	16	32	2	1	1	2	ok	8134.407757575757	0.0	342548.000001	87692288.0	278896.0	88	32x16x32s2k1_k1_r2	rotate	1	604821.17466	349566	278896	349566	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k1_r2/rotate.cu
32	32	16	2	1	2	2	ok	8134.407757575757	0.0	293488.80000199995	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k2_r2	rotate	1	604975.067617	293488.8	293488.8	278028	14080	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k2_r2/rotate.cu
32	32	16	2	1	2	2	ok	8134.407757575757	0.0	293488.80000199995	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k2_r2	eft	1	604975.067617	392728.8	293488.8	392728.8	14080	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k2_r2/eft.cu
32	32	16	2	1	4	2	ok	8134.407757575757	0.0	293488.8000039999	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k4_r2	rotate	1	604975.067617	293488.8	293488.8	278028	14080	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k4_r2/rotate.cu
32	32	16	2	1	4	2	ok	8134.407757575757	0.0	293488.8000039999	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k4_r2	eft	1	604975.067617	392728.8	293488.8	392728.8	14080	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k4_r2/eft.cu
32	16	16	2	1	2	2	ok	8134.407757575757	0.0	342548.000002	87692288.0	278896.0	88	32x16x16s2k1_k2_r2	rotate	1	643179.647635	349566	278896	349566	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k2_r2/rotate.cu
32	16	32	2	1	2	2	ok	8134.407757575757	0.0	342548.000002	87692288.0	278896.0	88	32x16x32s2k1_k2_r2	rotate	1	643179.647635	349566	278896	349566	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k2_r2/rotate.cu
32	16	16	2	1	4	2	ok	8134.407757575757	0.0	342548.000004	87692288.0	278896.0	88	32x16x16s2k1_k4_r2	rotate	1	643179.647635	349566	278896	349566	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k4_r2/rotate.cu
32	16	32	2	1	4	2	ok	8134.407757575757	0.0	342548.000004	87692288.0	278896.0	88	32x16x32s2k1_k4_r2	rotate	1	643179.647635	349566	278896	349566	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k4_r2/rotate.cu
32	32	16	2	1	1	2	ok	8134.407757575757	0.0	293488.80000099994	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k1_r2	chain	1	685959.287605	314165.2	293488.8	314165.2	14080	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k1_r2/chain.cu
32	16	16	2	1	1	2	ok	8134.407757575757	0.0	342548.000001	87692288.0	278896.0	88	32x16x16s2k1_k1_r2	chain	1	711094.143295	370074	278896	370074	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k1_r2/chain.cu
32	16	32	2	1	1	2	ok	8134.407757575757	0.0	342548.000001	87692288.0	278896.0	88	32x16x32s2k1_k1_r2	chain	1	711094.143295	370074	278896	370074	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k1_r2/chain.cu
32	32	16	2	1	2	2	ok	8134.407757575757	0.0	293488.80000199995	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k2_r2	chain	1	712579.885531	314165.2	293488.8	314165.2	14080	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k2_r2/chain.cu
32	32	16	2	1	4	2	ok	8134.407757575757	0.0	293488.8000039999	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k4_r2	chain	1	712579.885531	314165.2	293488.8	314165.2	14080	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k4_r2/chain.cu
32	16	16	2	1	2	2	ok	8134.407757575757	0.0	342548.000002	87692288.0	278896.0	88	32x16x16s2k1_k2_r2	chain	1	718151.616138	370074	278896	370074	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k2_r2/chain.cu
32	16	32	2	1	2	2	ok	8134.407757575757	0.0	342548.000002	87692288.0	278896.0	88	32x16x32s2k1_k2_r2	chain	1	718151.616138	370074	278896	370074	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k2_r2/chain.cu
32	16	16	2	1	4	2	ok	8134.407757575757	0.0	342548.000004	87692288.0	278896.0	88	32x16x16s2k1_k4_r2	chain	1	718151.616138	370074	278896	370074	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k4_r2/chain.cu
32	16	32	2	1	4	2	ok	8134.407757575757	0.0	342548.000004	87692288.0	278896.0	88	32x16x32s2k1_k4_r2	chain	1	718151.616138	370074	278896	370074	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k4_r2/chain.cu
32	32	16	2	1	1	1	ok	8134.407757575757	0.0	554529.6000010001	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k1_r1	rotate	1	834037.456324	554869.6	293488.8	554869.6	14080	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k1_r1/rotate.cu
128	128	16	3	1	1	2	ok	8134.407757575757	0.0	606396.000001	54316032.0	606396.0	220	128x128x16s3k1_k1_r2	rotate	1	879523.794643	606396	606396	273412	11920	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/128x128x16s3k1_k1_r2/rotate.cu
128	128	16	3	1	1	2	ok	8134.407757575757	0.0	606396.000001	54316032.0	606396.0	220	128x128x16s3k1_k1_r2	eft	1	879523.794643	705636	606396	705636	11920	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/128x128x16s3k1_k1_r2/eft.cu
32	16	16	2	1	1	1	ok	8134.407757575757	0.0	685096.000001	87692288.0	278896.0	88	32x16x16s2k1_k1_r1	balanced	1	901303.797156	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k1_r1/balanced.cu
32	16	32	2	1	1	1	ok	8134.407757575757	0.0	685096.000001	87692288.0	278896.0	88	32x16x32s2k1_k1_r1	balanced	1	901303.797156	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k1_r1/balanced.cu
32	16	16	2	1	1	1	ok	8134.407757575757	0.0	685096.000001	87692288.0	278896.0	88	32x16x16s2k1_k1_r1	legacy_grid_stride	1	903419.622796	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k1_r1/legacy_grid_stride.cu
32	16	16	2	1	1	1	ok	8134.407757575757	0.0	685096.000001	87692288.0	278896.0	88	32x16x16s2k1_k1_r1	rotate	1	903419.622796	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k1_r1/rotate.cu
32	16	16	2	1	1	1	ok	8134.407757575757	0.0	685096.000001	87692288.0	278896.0	88	32x16x16s2k1_k1_r1	wavefront	1	903419.622796	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k1_r1/wavefront.cu
32	16	32	2	1	1	1	ok	8134.407757575757	0.0	685096.000001	87692288.0	278896.0	88	32x16x32s2k1_k1_r1	legacy_grid_stride	1	903419.622796	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k1_r1/legacy_grid_stride.cu
32	16	32	2	1	1	1	ok	8134.407757575757	0.0	685096.000001	87692288.0	278896.0	88	32x16x32s2k1_k1_r1	rotate	1	903419.622796	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k1_r1/rotate.cu
32	16	32	2	1	1	1	ok	8134.407757575757	0.0	685096.000001	87692288.0	278896.0	88	32x16x32s2k1_k1_r1	wavefront	1	903419.622796	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k1_r1/wavefront.cu
32	32	16	2	1	1	1	ok	8134.407757575757	0.0	554529.6000010001	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k1_r1	chain	1	906365.002147	588268.8	293488.8	588268.8	14080	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k1_r1/chain.cu
32	16	16	2	1	1	2	ok	8134.407757575757	0.0	342548.000001	87692288.0	278896.0	88	32x16x16s2k1_k1_r2	balanced	1	908125.4154	374376	278896	374376	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k1_r2/balanced.cu
32	16	32	2	1	1	2	ok	8134.407757575757	0.0	342548.000001	87692288.0	278896.0	88	32x16x32s2k1_k1_r2	balanced	1	908125.4154	374376	278896	374376	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k1_r2/balanced.cu
32	32	16	2	1	2	1	ok	8134.407757575757	0.0	554529.6000020001	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k2_r1	rotate	1	917811.875117	554869.6	293488.8	554869.6	14080	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k2_r1/rotate.cu
32	32	16	2	1	4	1	ok	8134.407757575757	0.0	554529.6000040001	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k4_r1	rotate	1	917811.875117	554869.6	293488.8	554869.6	14080	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k4_r1/rotate.cu
128	128	16	3	1	2	2	ok	8134.407757575757	0.0	606396.000002	54316032.0	606396.0	220	128x128x16s3k1_k2_r2	rotate	1	917882.267617	606396	606396	273412	11920	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/128x128x16s3k1_k2_r2/rotate.cu
128	128	16	3	1	2	2	ok	8134.407757575757	0.0	606396.000002	54316032.0	606396.0	220	128x128x16s3k1_k2_r2	eft	1	917882.267617	705636	606396	705636	11920	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/128x128x16s3k1_k2_r2/eft.cu
128	128	16	3	1	4	2	ok	8134.407757575757	0.0	606396.000004	54316032.0	606396.0	220	128x128x16s3k1_k4_r2	rotate	1	917882.267617	606396	606396	273412	11920	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/128x128x16s3k1_k4_r2/rotate.cu
128	128	16	3	1	4	2	ok	8134.407757575757	0.0	606396.000004	54316032.0	606396.0	220	128x128x16s3k1_k4_r2	eft	1	917882.267617	705636	606396	705636	11920	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/128x128x16s3k1_k4_r2/eft.cu
32	32	16	2	1	2	1	ok	8134.407757575757	0.0	554529.6000020001	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k2_r1	chain	1	948481.025377	588268.8	293488.8	588268.8	14080	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k2_r1/chain.cu
32	32	16	2	1	4	1	ok	8134.407757575757	0.0	554529.6000040001	70979788.80000001	293488.79999999993	88	32x32x16s2k1_k4_r1	chain	1	948481.025377	588268.8	293488.8	588268.8	14080	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x32x16s2k1_k4_r1/chain.cu
32	16	16	2	1	2	2	ok	8134.407757575757	0.0	342548.000002	87692288.0	278896.0	88	32x16x16s2k1_k2_r2	balanced	1	970956.229494	374376	278896	374376	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k2_r2/balanced.cu
32	16	32	2	1	2	2	ok	8134.407757575757	0.0	342548.000002	87692288.0	278896.0	88	32x16x32s2k1_k2_r2	balanced	1	970956.229494	374376	278896	374376	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k2_r2/balanced.cu
32	16	16	2	1	4	2	ok	8134.407757575757	0.0	342548.000004	87692288.0	278896.0	88	32x16x16s2k1_k4_r2	balanced	1	970956.229494	374376	278896	374376	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k4_r2/balanced.cu
32	16	32	2	1	4	2	ok	8134.407757575757	0.0	342548.000004	87692288.0	278896.0	88	32x16x32s2k1_k4_r2	balanced	1	970956.229494	374376	278896	374376	16384	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k4_r2/balanced.cu
32	16	16	2	1	2	1	ok	8134.407757575757	0.0	685096.000002	87692288.0	278896.0	88	32x16x16s2k1_k2_r1	balanced	1	985078.215949	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k2_r1/balanced.cu
32	16	32	2	1	2	1	ok	8134.407757575757	0.0	685096.000002	87692288.0	278896.0	88	32x16x32s2k1_k2_r1	balanced	1	985078.215949	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k2_r1/balanced.cu
32	16	16	2	1	4	1	ok	8134.407757575757	0.0	685096.000004	87692288.0	278896.0	88	32x16x16s2k1_k4_r1	balanced	1	985078.215949	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k4_r1/balanced.cu
32	16	32	2	1	4	1	ok	8134.407757575757	0.0	685096.000004	87692288.0	278896.0	88	32x16x32s2k1_k4_r1	balanced	1	985078.215949	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k4_r1/balanced.cu
32	16	16	2	1	2	1	ok	8134.407757575757	0.0	685096.000002	87692288.0	278896.0	88	32x16x16s2k1_k2_r1	legacy_grid_stride	1	987194.041589	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k2_r1/legacy_grid_stride.cu
32	16	16	2	1	2	1	ok	8134.407757575757	0.0	685096.000002	87692288.0	278896.0	88	32x16x16s2k1_k2_r1	rotate	1	987194.041589	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k2_r1/rotate.cu
32	16	16	2	1	2	1	ok	8134.407757575757	0.0	685096.000002	87692288.0	278896.0	88	32x16x16s2k1_k2_r1	wavefront	1	987194.041589	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x16s2k1_k2_r1/wavefront.cu
32	16	32	2	1	2	1	ok	8134.407757575757	0.0	685096.000002	87692288.0	278896.0	88	32x16x32s2k1_k2_r1	legacy_grid_stride	1	987194.041589	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k2_r1/legacy_grid_stride.cu
32	16	32	2	1	2	1	ok	8134.407757575757	0.0	685096.000002	87692288.0	278896.0	88	32x16x32s2k1_k2_r1	rotate	1	987194.041589	685096	278896	685096	16384	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/mha4_s128/plans/32x16x32s2k1_k2_r1/rotate.cu
