key	placement	status	simulated	makespan_ns	floor_ns
32x32x16s2k1_k2_r2	eft	ok	1	604975.067617	392728.8
32x32x16s2k1_k4_r2	rotate	ok	1	604975.067617	293488.8
32x32x16s2k1_k4_r2	eft	ok	1	604975.067617	392728.8
32x16x16s2k1_k2_r2	rotate	ok	1	643179.647635	349566
32x16x32s2k1_k2_r2	rotate	ok	1	643179.647635	349566
32x16x16s2k1_k4_r2	rotate	ok	1	643179.647635	349566
32x16x32s2k1_k4_r2	rotate	ok	1	643179.647635	349566
32x32x16s2k1_k1_r2	chain	ok	1	685959.287605	314165.2
32x16x16s2k1_k1_r2	chain	ok	1	711094.143295	370074
32x16x32s2k1_k1_r2	chain	ok	1	711094.143295	370074
32x32x16s2k1_k2_r2	chain	ok	1	712579.885531	314165.2
32x32x16s2k1_k4_r2	chain	ok	1	712579.885531	314165.2
32x16x16s2k1_k2_r2	chain	ok	1	718151.616138	370074
32x16x32s2k1_k2_r2	chain	ok	1	718151.616138	370074
32x16x16s2k1_k4_r2	chain	ok	1	718151.616138	370074
32x16x32s2k1_k4_r2	chain	ok	1	718151.616138	370074
32x32x16s2k1_k1_r1	rotate	ok	1	834037.456324	554869.6
128x128x16s3k1_k1_r2	rotate	ok	1	879523.794643	606396
128x128x16s3k1_k1_r2	eft	ok	1	879523.794643	705636
32x16x16s2k1_k1_r1	balanced	ok	1	901303.797156	685096
32x16x32s2k1_k1_r1	balanced	ok	1	901303.797156	685096
32x16x16s2k1_k1_r1	legacy_grid_stride	ok	1	903419.622796	685096
32x16x16s2k1_k1_r1	rotate	ok	1	903419.622796	685096
32x16x16s2k1_k1_r1	wavefront	ok	1	903419.622796	685096
32x16x32s2k1_k1_r1	legacy_grid_stride	ok	1	903419.622796	685096
32x16x32s2k1_k1_r1	rotate	ok	1	903419.622796	685096
32x16x32s2k1_k1_r1	wavefront	ok	1	903419.622796	685096
32x32x16s2k1_k1_r1	chain	ok	1	906365.002147	588268.8
32x16x16s2k1_k1_r2	balanced	ok	1	908125.4154	374376
32x16x32s2k1_k1_r2	balanced	ok	1	908125.4154	374376
32x32x16s2k1_k2_r1	rotate	ok	1	917811.875117	554869.6
32x32x16s2k1_k4_r1	rotate	ok	1	917811.875117	554869.6
128x128x16s3k1_k2_r2	rotate	ok	1	917882.267617	606396
128x128x16s3k1_k2_r2	eft	ok	1	917882.267617	705636
128x128x16s3k1_k4_r2	rotate	ok	1	917882.267617	606396
128x128x16s3k1_k4_r2	eft	ok	1	917882.267617	705636
32x32x16s2k1_k2_r1	chain	ok	1	948481.025377	588268.8
32x32x16s2k1_k4_r1	chain	ok	1	948481.025377	588268.8
32x16x16s2k1_k2_r2	balanced	ok	1	970956.229494	374376
32x16x32s2k1_k2_r2	balanced	ok	1	970956.229494	374376
32x16x16s2k1_k4_r2	balanced	ok	1	970956.229494	374376
32x16x32s2k1_k4_r2	balanced	ok	1	970956.229494	374376
32x16x16s2k1_k2_r1	balanced	ok	1	985078.215949	685096
32x16x32s2k1_k2_r1	balanced	ok	1	985078.215949	685096
32x16x16s2k1_k4_r1	balanced	ok	1	985078.215949	685096
32x16x32s2k1_k4_r1	balanced	ok	1	985078.215949	685096
32x16x16s2k1_k2_r1	legacy_grid_stride	ok	1	987194.041589	685096
32x16x16s2k1_k2_r1	rotate	ok	1	987194.041589	685096
32x16x16s2k1_k2_r1	wavefront	ok	1	987194.041589	685096
32x16x32s2k1_k2_r1	legacy_grid_stride	ok	1	987194.041589	685096
32x16x32s2k1_k2_r1	rotate	ok	1	987194.041589	685096
32x16x32s2k1_k2_r1	wavefront	ok	1	987194.041589	685096
32x16x16s2k1_k4_r1	legacy_grid_stride	ok	1	987194.041589	685096
32x16x16s2k1_k4_r1	rotate	ok	1	987194.041589	685096
32x16x16s2k1_k4_r1	wavefront	ok	1	987194.041589	685096
32x16x32s2k1_k4_r1	legacy_grid_stride	ok	1	987194.041589	685096
32x16x32s2k1_k4_r1	rotate	ok	1	987194.041589	685096
32x16x32s2k1_k4_r1	wavefront	ok	1	987194.041589	685096
128x128x16s3k1_k1_r2	chain	ok	1	988031.389247	606396
128x128x16s3k1_k2_r2	chain	ok	1	1003298.00072	606396
128x128x16s3k1_k4_r2	chain	ok	1	1003298.00072	606396
128x128x16s3k1_k1_r1	rotate	ok	1	1088346.87631	606396
128x128x16s3k1_k1_r1	eft	ok	1	1088346.87631	888680
128x128x16s3k1_k2_r1	rotate	ok	1	1172121.2951	606396
128x128x16s3k1_k2_r1	eft	ok	1	1172121.2951	888680
128x128x16s3k1_k4_r1	rotate	ok	1	1172121.2951	606396
128x128x16s3k1_k4_r1	eft	ok	1	1172121.2951	888680
128x128x16s3k1_k1_r1	chain	ok	1	1248468.97098	606396
128x128x16s3k1_k2_r1	chain	ok	1	1290356.18037	606396
128x128x16s3k1_k4_r1	chain	ok	1	1290356.18037	606396
32x32x16s2k1_k1_r1	balanced	ok	1	1385424.48411	577136
32x32x16s2k1_k2_r1	balanced	ok	1	1497199.98044	577136
32x32x16s2k1_k4_r1	balanced	ok	1	1497199.98044	577136
32x16x16s2k1_k1_r5	wavefront	ok	0	287206	287206
32x16x32s2k1_k1_r5	wavefront	ok	0	287206	287206
32x16x16s2k1_k2_r5	wavefront	ok	0	287206	287206
32x16x32s2k1_k2_r5	wavefront	ok	0	287206	287206
32x16x16s2k1_k4_r5	wavefront	ok	0	287206	287206
32x16x32s2k1_k4_r5	wavefront	ok	0	287206	287206
32x32x16s2k1_k1_r5	wavefront	ok	0	301747.6	301747.6
32x32x16s2k1_k2_r5	wavefront	ok	0	301747.6	301747.6
32x32x16s2k1_k4_r5	wavefront	ok	0	301747.6	301747.6
32x16x16s2k1_k1_r5	balanced	ok	0	320840	320840
32x16x32s2k1_k1_r5	balanced	ok	0	320840	320840
32x16x16s2k1_k2_r5	balanced	ok	0	320840	320840
32x16x32s2k1_k2_r5	balanced	ok	0	320840	320840
32x16x16s2k1_k4_r5	balanced	ok	0	320840	320840
32x16x32s2k1_k4_r5	balanced	ok	0	320840	320840
32x32x16s2k1_k1_r5	balanced	ok	0	355343.6	355343.6
32x32x16s2k1_k2_r5	balanced	ok	0	355343.6	355343.6
32x32x16s2k1_k4_r5	balanced	ok	0	355343.6	355343.6
32x16x16s2k1_k1_r5	legacy_grid_stride	ok	0	359160	359160
32x16x32s2k1_k1_r5	legacy_grid_stride	ok	0	359160	359160
32x16x16s2k1_k2_r5	legacy_grid_stride	ok	0	359160	359160
32x16x32s2k1_k2_r5	legacy_grid_stride	ok	0	359160	359160
32x16x16s2k1_k4_r5	legacy_grid_stride	ok	0	359160	359160
32x16x32s2k1_k4_r5	legacy_grid_stride	ok	0	359160	359160
32x32x16s2k1_k1_r5	legacy_grid_stride	ok	0	382518	382518
32x32x16s2k1_k2_r5	legacy_grid_stride	ok	0	382518	382518
32x32x16s2k1_k4_r5	legacy_grid_stride	ok	0	382518	382518
32x32x16s2k1_k1_r2	wavefront	ok	0	393269.6	393269.6
32x32x16s2k1_k2_r2	wavefront	ok	0	393269.6	393269.6
32x32x16s2k1_k4_r2	wavefront	ok	0	393269.6	393269.6
32x16x16s2k1_k1_r2	eft	ok	0	419156	419156
32x16x32s2k1_k1_r2	eft	ok	0	419156	419156
32x16x16s2k1_k2_r2	eft	ok	0	419156	419156
32x16x32s2k1_k2_r2	eft	ok	0	419156	419156
32x16x16s2k1_k4_r2	eft	ok	0	419156	419156
32x16x32s2k1_k4_r2	eft	ok	0	419156	419156
32x16x16s2k1_k1_r2	wavefront	ok	0	428010	428010
32x16x32s2k1_k1_r2	wavefront	ok	0	428010	428010
32x16x16s2k1_k2_r2	wavefront	ok	0	428010	428010
32x16x32s2k1_k2_r2	wavefront	ok	0	428010	428010
32x16x16s2k1_k4_r2	wavefront	ok	0	428010	428010
32x16x32s2k1_k4_r2	wavefront	ok	0	428010	428010
32x16x16s2k1_k1_r2	legacy_grid_stride	ok	0	450682	450682
32x16x32s2k1_k1_r2	legacy_grid_stride	ok	0	450682	450682
32x16x16s2k1_k2_r2	legacy_grid_stride	ok	0	450682	450682
32x16x32s2k1_k2_r2	legacy_grid_stride	ok	0	450682	450682
32x16x16s2k1_k4_r2	legacy_grid_stride	ok	0	450682	450682
32x16x32s2k1_k4_r2	legacy_grid_stride	ok	0	450682	450682
32x32x16s2k1_k1_r2	balanced	ok	0	455999.6	455999.6
32x32x16s2k1_k2_r2	balanced	ok	0	455999.6	455999.6
32x32x16s2k1_k4_r2	balanced	ok	0	455999.6	455999.6
32x32x16s2k1_k1_r2	legacy_grid_stride	ok	0	474040	474040
32x32x16s2k1_k2_r2	legacy_grid_stride	ok	0	474040	474040
32x32x16s2k1_k4_r2	legacy_grid_stride	ok	0	474040	474040
32x32x16s2k1_k1_r1	eft	ok	0	620830.4	620830.4
32x32x16s2k1_k2_r1	eft	ok	0	620830.4	620830.4
32x32x16s2k1_k4_r1	eft	ok	0	620830.4	620830.4
32x32x16s2k1_k1_r1	wavefront	ok	0	631426.4	631426.4
32x32x16s2k1_k2_r1	wavefront	ok	0	631426.4	631426.4
32x32x16s2k1_k4_r1	wavefront	ok	0	631426.4	631426.4
32x32x16s2k1_k1_r1	legacy_grid_stride	ok	0	657084	657084
32x32x16s2k1_k2_r1	legacy_grid_stride	ok	0	657084	657084
32x32x16s2k1_k4_r1	legacy_grid_stride	ok	0	657084	657084
32x16x16s2k1_k1_r1	eft	ok	0	686706	686706
32x16x32s2k1_k1_r1	eft	ok	0	686706	686706
32x16x16s2k1_k2_r1	eft	ok	0	686706	686706
32x16x32s2k1_k2_r1	eft	ok	0	686706	686706
32x16x16s2k1_k4_r1	eft	ok	0	686706	686706
32x16x32s2k1_k4_r1	eft	ok	0	686706	686706
32x16x16s2k1_k1_r1	chain	ok	0	692182	692182
32x16x32s2k1_k1_r1	chain	ok	0	692182	692182
32x16x16s2k1_k2_r1	chain	ok	0	692182	692182
32x16x32s2k1_k2_r1	chain	ok	0	692182	692182
32x16x16s2k1_k4_r1	chain	ok	0	692182	692182
32x16x32s2k1_k4_r1	chain	ok	0	692182	692182
128x128x16s3k1_k1_r2	wavefront	ok	0	705764	705764
128x128x16s3k1_k2_r2	wavefront	ok	0	705764	705764
128x128x16s3k1_k4_r2	wavefront	ok	0	705764	705764
128x128x16s3k1_k1_r2	balanced	ok	0	881098	881098
128x128x16s3k1_k2_r2	balanced	ok	0	881098	881098
128x128x16s3k1_k4_r2	balanced	ok	0	881098	881098
128x128x16s3k1_k1_r1	wavefront	ok	0	888808	888808
128x128x16s3k1_k2_r1	wavefront	ok	0	888808	888808
128x128x16s3k1_k4_r1	wavefront	ok	0	888808	888808
128x128x16s3k1_k1_r2	legacy_grid_stride	ok	0	975844	975844
128x128x16s3k1_k2_r2	legacy_grid_stride	ok	0	975844	975844
128x128x16s3k1_k4_r2	legacy_grid_stride	ok	0	975844	975844
128x128x16s3k1_k1_r1	legacy_grid_stride	ok	0	1158888	1158888
128x128x16s3k1_k2_r1	legacy_grid_stride	ok	0	1158888	1158888
128x128x16s3k1_k4_r1	legacy_grid_stride	ok	0	1158888	1158888
128x128x16s3k1_k1_r1	balanced	ok	0	1204472	1204472
128x128x16s3k1_k2_r1	balanced	ok	0	1204472	1204472
128x128x16s3k1_k4_r1	balanced	ok	0	1204472	1204472
