rank	key	pure_ns	eft_ns	pure_selected	moved_fraction
1	128x128x64s2k1;128x64x64s3k1;128x128x64s2k1;128x64x64s3k1;128x64x64s3k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=128	1.1089e+07	1.1089e+07	1	0.76524
2	128x128x64s3k1;128x64x64s3k1;128x128x64s2k1;128x64x64s3k1;128x64x64s3k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=128	1.1089e+07	1.1089e+07	1	0.76524
3	128x128x64s2k1;128x64x64s4k1;128x128x64s2k1;128x64x64s3k1;128x64x64s3k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=128	1.1089e+07	1.1089e+07	1	0.76524
4	128x128x64s2k1;128x64x128s2k1;128x128x64s2k1;128x64x64s3k1;128x64x64s3k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=128	1.1089e+07	1.1089e+07	1	0.76524
5	128x128x64s2k1;128x64x64s3k1;128x128x64s3k1;128x64x64s3k1;128x64x64s3k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=128	1.1089e+07	1.1089e+07	1	0.76524
6	128x128x64s2k1;128x64x64s3k1;128x128x64s2k1;128x64x64s4k1;128x64x64s3k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=128	1.1089e+07	1.1089e+07	1	0.76524
7	128x128x64s2k1;128x64x64s3k1;128x128x64s2k1;128x64x128s2k1;128x64x64s3k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=128	1.1089e+07	1.1089e+07	1	0.76524
8	128x128x64s2k1;128x64x64s3k1;128x128x64s2k1;128x64x64s3k1;128x64x64s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=128	1.1089e+07	1.1089e+07	1	0.76524
