wait_index	producer	group	event_index
0	0	1	61
1	0	2	62
2	0	3	63
3	2	4294967295	65
4	1	4294967295	64
5	3	4294967295	66
6	6	4294967295	227
7	7	4294967295	228
8	8	1	230
9	8	2	231
10	8	3	232
11	8	4	233
12	8	5	234
13	8	6	235
14	8	7	236
15	8	8	237
16	8	9	238
17	8	10	239
18	8	11	240
19	8	12	241
20	8	13	242
21	8	14	243
22	8	15	244
23	8	16	245
24	8	17	246
25	8	18	247
26	8	19	248
27	8	20	249
28	8	21	250
29	8	22	251
30	8	23	252
31	8	24	253
32	8	25	254
33	8	26	255
34	8	27	256
35	8	28	257
36	8	29	258
37	8	30	259
38	8	31	260
39	8	32	261
40	8	33	262
41	8	34	263
42	8	35	264
43	8	36	265
44	8	37	266
45	8	38	267
46	8	39	268
47	8	40	269
48	8	41	270
49	8	42	271
50	8	43	272
51	8	44	273
52	8	45	274
53	8	46	275
54	8	47	276
55	8	48	277
56	8	49	278
57	8	50	279
58	8	51	280
59	8	52	281
60	8	53	282
61	8	54	283
62	8	55	284
63	8	56	285
64	8	57	286
65	8	58	287
66	8	59	288
67	8	60	289
68	8	61	290
69	8	62	291
70	8	63	292
71	8	64	293
72	8	65	294
73	8	66	295
74	8	67	296
75	8	68	297
76	8	69	298
77	8	70	299
78	8	71	300
79	8	72	301
80	8	73	302
81	8	74	303
82	8	75	304
83	8	76	305
84	8	77	306
85	8	78	307
86	8	79	308
87	8	80	309
88	8	81	310
89	8	82	311
90	8	83	312
91	8	84	313
92	8	85	314
93	8	86	315
94	8	87	316
95	8	88	317
96	8	89	318
97	8	90	319
98	8	91	320
99	8	92	321
100	8	93	322
101	8	94	323
102	8	95	324
103	8	96	325
104	8	97	326
105	8	98	327
106	8	99	328
107	8	100	329
108	8	101	330
109	8	102	331
110	8	103	332
111	8	104	333
112	8	105	334
113	8	106	335
114	8	107	336
115	8	108	337
116	8	109	338
117	8	110	339
118	8	111	340
119	8	112	341
120	8	113	342
121	8	114	343
122	8	115	344
123	8	116	345
124	8	117	346
125	8	118	347
126	8	119	348
127	8	120	349
128	8	121	350
129	8	122	351
130	8	123	352
131	8	124	353
132	8	125	354
133	8	126	355
134	8	127	356
135	9	1	358
136	9	2	359
137	9	3	360
138	9	4	361
139	9	5	362
140	9	6	363
141	9	7	364
142	9	8	365
143	9	9	366
144	9	10	367
145	9	11	368
146	9	12	369
147	9	13	370
148	9	14	371
149	9	15	372
150	9	16	373
151	9	17	374
152	9	18	375
153	9	19	376
154	9	20	377
155	9	21	378
156	9	22	379
157	9	23	380
158	9	24	381
159	9	25	382
160	9	26	383
161	9	27	384
162	9	28	385
163	9	29	386
164	9	30	387
165	9	31	388
166	10	1	390
167	10	2	391
168	10	3	392
169	11	1	394
170	11	2	395
171	11	3	396
172	11	4	397
173	11	5	398
174	11	6	399
175	11	7	400
176	11	8	401
177	11	9	402
178	11	10	403
179	11	11	404
180	11	12	405
181	11	13	406
182	11	14	407
183	11	15	408
184	11	16	409
185	11	17	410
186	11	18	411
187	11	19	412
188	11	20	413
189	11	21	414
190	11	22	415
191	11	23	416
192	11	24	417
193	11	25	418
194	11	26	419
195	11	27	420
196	11	28	421
197	11	29	422
198	11	30	423
199	11	31	424
200	11	32	425
201	11	33	426
202	11	34	427
203	11	35	428
204	11	36	429
205	11	37	430
206	11	38	431
207	11	39	432
208	11	40	433
209	11	41	434
210	11	42	435
211	11	43	436
212	11	44	437
213	11	45	438
214	11	46	439
215	11	47	440
216	11	48	441
217	11	49	442
218	11	50	443
219	11	51	444
220	11	52	445
221	11	53	446
222	11	54	447
223	11	55	448
224	11	56	449
225	11	57	450
226	11	58	451
227	11	59	452
228	11	60	453
229	11	61	454
230	11	62	455
231	11	63	456
232	11	64	457
233	11	65	458
234	11	66	459
235	11	67	460
236	11	68	461
237	11	69	462
238	11	70	463
239	11	71	464
240	11	72	465
241	11	73	466
242	11	74	467
243	11	75	468
244	11	76	469
245	11	77	470
246	11	78	471
247	11	79	472
248	11	80	473
249	11	81	474
250	11	82	475
251	11	83	476
252	11	84	477
253	11	85	478
254	11	86	479
255	11	87	480
256	11	88	481
257	11	89	482
258	11	90	483
259	11	91	484
260	11	92	485
261	11	93	486
262	11	94	487
263	11	95	488
264	11	96	489
265	11	97	490
266	11	98	491
267	11	99	492
268	11	100	493
269	11	101	494
270	11	102	495
271	11	103	496
272	11	104	497
273	11	105	498
274	11	106	499
275	11	107	500
276	11	108	501
277	11	109	502
278	11	110	503
279	11	111	504
280	12	1	506
281	12	2	507
282	12	3	508
283	12	4	509
284	12	5	510
285	12	6	511
286	12	7	512
287	12	8	513
288	12	9	514
289	12	10	515
290	12	11	516
291	12	12	517
292	12	13	518
293	12	14	519
294	12	15	520
295	12	16	521
296	12	17	522
297	12	18	523
298	12	19	524
299	12	20	525
300	12	21	526
301	12	22	527
302	12	23	528
303	12	24	529
304	12	25	530
305	12	26	531
306	12	27	532
307	12	28	533
308	12	29	534
309	12	30	535
310	12	31	536
311	12	32	537
312	12	33	538
313	12	34	539
314	12	35	540
315	12	36	541
316	12	37	542
317	12	38	543
318	12	39	544
319	12	40	545
320	12	41	546
321	12	42	547
322	12	43	548
323	12	44	549
324	12	45	550
325	12	46	551
326	12	47	552
327	12	48	553
328	12	49	554
329	12	50	555
330	12	51	556
331	12	52	557
332	12	53	558
333	12	54	559
334	12	55	560
335	12	56	561
336	12	57	562
337	12	58	563
338	12	59	564
339	12	60	565
340	12	61	566
341	12	62	567
342	12	63	568
343	12	64	569
344	12	65	570
345	12	66	571
346	12	67	572
347	12	68	573
348	12	69	574
349	12	70	575
350	12	71	576
351	12	72	577
352	12	73	578
353	12	74	579
354	12	75	580
355	12	76	581
356	12	77	582
357	12	78	583
358	12	79	584
359	12	80	585
360	12	81	586
361	12	82	587
362	12	83	588
363	12	84	589
364	12	85	590
365	12	86	591
366	12	87	592
367	12	88	593
368	12	89	594
369	12	90	595
370	12	91	596
371	12	92	597
372	12	93	598
373	12	94	599
374	12	95	600
375	12	96	601
376	12	97	602
377	12	98	603
378	12	99	604
379	12	100	605
380	12	101	606
381	12	102	607
382	12	103	608
383	12	104	609
384	12	105	610
385	12	106	611
386	12	107	612
387	12	108	613
388	12	109	614
389	12	110	615
390	12	111	616
391	13	1	618
392	13	2	619
393	13	3	620
394	14	1	622
395	14	2	623
396	14	3	624
397	14	4	625
398	14	5	626
399	14	6	627
400	14	7	628
401	14	8	629
402	14	9	630
403	14	10	631
404	14	11	632
405	14	12	633
406	14	13	634
407	14	14	635
408	14	15	636
409	14	16	637
410	14	17	638
411	14	18	639
412	14	19	640
413	14	20	641
414	14	21	642
415	14	22	643
416	14	23	644
417	14	24	645
418	14	25	646
419	14	26	647
420	14	27	648
421	14	28	649
422	14	29	650
423	14	30	651
424	14	31	652
425	15	1	654
426	15	2	655
427	15	3	656
428	17	4294967295	658
429	16	4294967295	657
430	18	4294967295	659
431	21	4294967295	820
432	22	4294967295	821
433	23	1	823
434	23	2	824
435	23	3	825
436	23	4	826
437	23	5	827
438	23	6	828
439	23	7	829
440	23	8	830
441	23	9	831
442	23	10	832
443	23	11	833
444	23	12	834
445	23	13	835
446	23	14	836
447	23	15	837
448	23	16	838
449	23	17	839
450	23	18	840
451	23	19	841
452	23	20	842
453	23	21	843
454	23	22	844
455	23	23	845
456	23	24	846
457	23	25	847
458	23	26	848
459	23	27	849
460	23	28	850
461	23	29	851
462	23	30	852
463	23	31	853
464	23	32	854
465	23	33	855
466	23	34	856
467	23	35	857
468	23	36	858
469	23	37	859
470	23	38	860
471	23	39	861
472	23	40	862
473	23	41	863
474	23	42	864
475	23	43	865
476	23	44	866
477	23	45	867
478	23	46	868
479	23	47	869
480	23	48	870
481	23	49	871
482	23	50	872
483	23	51	873
484	23	52	874
485	23	53	875
486	23	54	876
487	23	55	877
488	23	56	878
489	23	57	879
490	23	58	880
491	23	59	881
492	23	60	882
493	23	61	883
494	23	62	884
495	23	63	885
496	23	64	886
497	23	65	887
498	23	66	888
499	23	67	889
500	23	68	890
501	23	69	891
502	23	70	892
503	23	71	893
504	23	72	894
505	23	73	895
506	23	74	896
507	23	75	897
508	23	76	898
509	23	77	899
510	23	78	900
511	23	79	901
512	23	80	902
513	23	81	903
514	23	82	904
515	23	83	905
516	23	84	906
517	23	85	907
518	23	86	908
519	23	87	909
520	23	88	910
521	23	89	911
522	23	90	912
523	23	91	913
524	23	92	914
525	23	93	915
526	23	94	916
527	23	95	917
528	23	96	918
529	23	97	919
530	23	98	920
531	23	99	921
532	23	100	922
533	23	101	923
534	23	102	924
535	23	103	925
536	23	104	926
537	23	105	927
538	23	106	928
539	23	107	929
540	23	108	930
541	23	109	931
542	23	110	932
543	23	111	933
544	23	112	934
545	23	113	935
546	23	114	936
547	23	115	937
548	23	116	938
549	23	117	939
550	23	118	940
551	23	119	941
552	23	120	942
553	23	121	943
554	23	122	944
555	23	123	945
556	23	124	946
557	23	125	947
558	23	126	948
559	23	127	949
560	24	1	951
561	24	2	952
562	24	3	953
563	24	4	954
564	24	5	955
565	24	6	956
566	24	7	957
567	24	8	958
568	24	9	959
569	24	10	960
570	24	11	961
571	24	12	962
572	24	13	963
573	24	14	964
574	24	15	965
575	24	16	966
576	24	17	967
577	24	18	968
578	24	19	969
579	24	20	970
580	24	21	971
581	24	22	972
582	24	23	973
583	24	24	974
584	24	25	975
585	24	26	976
586	24	27	977
587	24	28	978
588	24	29	979
589	24	30	980
590	24	31	981
591	25	1	983
592	25	2	984
593	25	3	985
594	26	1	987
595	26	2	988
596	26	3	989
597	26	4	990
598	26	5	991
599	26	6	992
600	26	7	993
601	26	8	994
602	26	9	995
603	26	10	996
604	26	11	997
605	26	12	998
606	26	13	999
607	26	14	1000
608	26	15	1001
609	26	16	1002
610	26	17	1003
611	26	18	1004
612	26	19	1005
613	26	20	1006
614	26	21	1007
615	26	22	1008
616	26	23	1009
617	26	24	1010
618	26	25	1011
619	26	26	1012
620	26	27	1013
621	26	28	1014
622	26	29	1015
623	26	30	1016
624	26	31	1017
625	26	32	1018
626	26	33	1019
627	26	34	1020
628	26	35	1021
629	26	36	1022
630	26	37	1023
631	26	38	1024
632	26	39	1025
633	26	40	1026
634	26	41	1027
635	26	42	1028
636	26	43	1029
637	26	44	1030
638	26	45	1031
639	26	46	1032
640	26	47	1033
641	26	48	1034
642	26	49	1035
643	26	50	1036
644	26	51	1037
645	26	52	1038
646	26	53	1039
647	26	54	1040
648	26	55	1041
649	26	56	1042
650	26	57	1043
651	26	58	1044
652	26	59	1045
653	26	60	1046
654	26	61	1047
655	26	62	1048
656	26	63	1049
657	26	64	1050
658	26	65	1051
659	26	66	1052
660	26	67	1053
661	26	68	1054
662	26	69	1055
663	26	70	1056
664	26	71	1057
665	26	72	1058
666	26	73	1059
667	26	74	1060
668	26	75	1061
669	26	76	1062
670	26	77	1063
671	26	78	1064
672	26	79	1065
673	26	80	1066
674	26	81	1067
675	26	82	1068
676	26	83	1069
677	26	84	1070
678	26	85	1071
679	26	86	1072
680	26	87	1073
681	26	88	1074
682	26	89	1075
683	26	90	1076
684	26	91	1077
685	26	92	1078
686	26	93	1079
687	26	94	1080
688	26	95	1081
689	26	96	1082
690	26	97	1083
691	26	98	1084
692	26	99	1085
693	26	100	1086
694	26	101	1087
695	26	102	1088
696	26	103	1089
697	26	104	1090
698	26	105	1091
699	26	106	1092
700	26	107	1093
701	26	108	1094
702	26	109	1095
703	26	110	1096
704	26	111	1097
705	27	1	1099
706	27	2	1100
707	27	3	1101
708	27	4	1102
709	27	5	1103
710	27	6	1104
711	27	7	1105
712	27	8	1106
713	27	9	1107
714	27	10	1108
715	27	11	1109
716	27	12	1110
717	27	13	1111
718	27	14	1112
719	27	15	1113
720	27	16	1114
721	27	17	1115
722	27	18	1116
723	27	19	1117
724	27	20	1118
725	27	21	1119
726	27	22	1120
727	27	23	1121
728	27	24	1122
