placement	simulated	makespan_ns	floor_ns	cp_ns	queue_lb_ns	nodes	grid	kappa	grouping_model	status
rotate	1	643179.647635	349566	278896	349566	16384	256	4	projected_events_and_sigma_lifting	ok
chain	1	718151.616138	370074	278896	370074	16384	256	4	projected_events_and_sigma_lifting	ok
balanced	1	970956.229494	374376	278896	374376	16384	256	4	projected_events_and_sigma_lifting	ok
eft	0	419156	419156	278896	419156	16384	256	4	projected_events_and_sigma_lifting	ok
wavefront	0	428010	428010	278896	428010	16384	256	4	projected_events_and_sigma_lifting	ok
legacy_grid_stride	0	450682	450682	278896	450682	16384	256	4	projected_events_and_sigma_lifting	ok
