model	variant	arm	seq	past	round	pass	l1_ms	l2_ms
gqa2	shard16	full	4	3	38	1	0.408768	0.471936
gqa2	shard16	full	4	3	39	1	0.408576	0.473088
gqa2	shard16	full	4	3	40	1	0.410848	0.473088
gqa2	shard16	full	4	3	41	1	0.408640	0.470848
gqa2	shard16	full	4	3	42	1	0.410624	0.472064
gqa2	shard16	full	4	3	43	1	0.409792	0.471040
gqa2	shard16	full	4	3	44	1	0.409600	0.473088
gqa2	shard16	full	4	3	45	1	0.410816	0.473088
gqa2	shard16	full	4	3	46	1	0.409376	0.472192
gqa2	shard16	full	4	3	47	1	0.408576	0.474112
gqa2	shard16	full	4	3	48	1	0.408768	0.472000
gqa2	shard16	full	4	3	49	1	0.408576	0.471040
gqa2	shard16	full	128	3	0	1	0.569344	0.652288
gqa2	shard16	full	128	3	1	1	0.571392	0.650240
gqa2	shard16	full	128	3	2	1	0.570368	0.647936
gqa2	shard16	full	128	3	3	1	0.569536	0.646912
gqa2	shard16	full	128	3	4	1	0.569568	0.649024
gqa2	shard16	full	128	3	5	1	0.573376	0.646144
gqa2	shard16	full	128	3	6	1	0.571392	0.648160
gqa2	shard16	full	128	3	7	1	0.570560	0.649216
gqa2	shard16	full	128	3	8	1	0.572608	0.648192
gqa2	shard16	full	128	3	9	1	0.570592	0.648192
gqa2	shard16	full	128	3	10	1	0.570368	0.647296
gqa2	shard16	full	128	3	11	1	0.570368	0.650176
gqa2	shard16	full	128	3	12	1	0.570304	0.648192
gqa2	shard16	full	128	3	13	1	0.568512	0.650240
gqa2	shard16	full	128	3	14	1	0.572416	0.649216
gqa2	shard16	full	128	3	15	1	0.571616	0.650240
gqa2	shard16	full	128	3	16	1	0.570560	0.647008
gqa2	shard16	full	128	3	17	1	0.570368	0.651040
gqa2	shard16	full	128	3	18	1	0.569504	0.649216
gqa2	shard16	full	128	3	19	1	0.569504	0.651200
gqa2	shard16	full	128	3	20	1	0.570560	0.648192
gqa2	shard16	full	128	3	21	1	0.570528	0.646176
gqa2	shard16	full	128	3	22	1	0.569344	0.648192
gqa2	shard16	full	128	3	23	1	0.570528	0.650016
gqa2	shard16	full	128	3	24	1	0.574464	0.648192
gqa2	shard16	full	128	3	25	1	0.572608	0.649152
gqa2	shard16	full	128	3	26	1	0.573664	0.647168
gqa2	shard16	full	128	3	27	1	0.571392	0.649216
gqa2	shard16	full	128	3	28	1	0.572608	0.648192
gqa2	shard16	full	128	3	29	1	0.570368	0.648192
gqa2	shard16	full	128	3	30	1	0.571616	0.649216
gqa2	shard16	full	128	3	31	1	0.570560	0.649216
gqa2	shard16	full	128	3	32	1	0.570368	0.650240
gqa2	shard16	full	128	3	33	1	0.569536	0.650112
gqa2	shard16	full	128	3	34	1	0.569344	0.650144
gqa2	shard16	full	128	3	35	1	0.573600	0.648192
gqa2	shard16	full	128	3	36	1	0.573632	0.650464
gqa2	shard16	full	128	3	37	1	0.572192	0.650240
gqa2	shard16	full	128	3	38	1	0.569568	0.649216
gqa2	shard16	full	128	3	39	1	0.574368	0.649216
gqa2	shard16	full	128	3	40	1	0.570368	0.650240
gqa2	shard16	full	128	3	41	1	0.570368	0.649216
gqa2	shard16	full	128	3	42	1	0.569536	0.651264
gqa2	shard16	full	128	3	43	1	0.570528	0.649056
gqa2	shard16	full	128	3	44	1	0.567488	0.649280
gqa2	shard16	full	128	3	45	1	0.572384	0.651264
gqa2	shard16	full	128	3	46	1	0.568512	0.648160
gqa2	shard16	full	128	3	47	1	0.571232	0.648192
gqa2	shard16	full	128	3	48	1	0.574464	0.647168
gqa2	shard16	full	128	3	49	1	0.571456	0.649216
mha4	shard16	full	4	3	0	1	0.806912	0.937792
mha4	shard16	full	4	3	1	1	0.808960	0.937952
mha4	shard16	full	4	3	2	1	0.812032	0.938784
mha4	shard16	full	4	3	3	1	0.807936	0.938208
mha4	shard16	full	4	3	4	1	0.804864	0.935936
mha4	shard16	full	4	3	5	1	0.808960	0.935680
mha4	shard16	full	4	3	6	1	0.805056	0.940032
mha4	shard16	full	4	3	7	1	0.808096	0.933888
mha4	shard16	full	4	3	8	1	0.807104	0.936160
mha4	shard16	full	4	3	9	1	0.808960	0.937984
mha4	shard16	full	4	3	10	1	0.807936	0.935936
mha4	shard16	full	4	3	11	1	0.807936	0.937984
mha4	shard16	full	4	3	12	1	0.807712	0.936960
mha4	shard16	full	4	3	13	1	0.807936	0.936960
mha4	shard16	full	4	3	14	1	0.806912	0.936896
mha4	shard16	full	4	3	15	1	0.804864	0.937984
mha4	shard16	full	4	3	16	1	0.804864	0.936960
mha4	shard16	full	4	3	17	1	0.805696	0.937984
mha4	shard16	full	4	3	18	1	0.806112	0.939008
mha4	shard16	full	4	3	19	1	0.805888	0.936960
mha4	shard16	full	4	3	20	1	0.813024	0.935808
mha4	shard16	full	4	3	21	1	0.814272	0.939008
mha4	shard16	full	4	3	22	1	0.808960	0.939008
mha4	shard16	full	4	3	23	1	0.807136	0.934912
mha4	shard16	full	4	3	24	1	0.809120	0.936160
mha4	shard16	full	4	3	25	1	0.806912	0.938208
mha4	shard16	full	4	3	26	1	0.807136	0.937984
mha4	shard16	full	4	3	27	1	0.807936	0.938176
mha4	shard16	full	4	3	28	1	0.807936	0.939008
mha4	shard16	full	4	3	29	1	0.807136	0.935904
mha4	shard16	full	4	3	30	1	0.808128	0.937984
mha4	shard16	full	4	3	31	1	0.807072	0.935936
mha4	shard16	full	4	3	32	1	0.807936	0.936096
mha4	shard16	full	4	3	33	1	0.807936	0.937984
mha4	shard16	full	4	3	34	1	0.807936	0.937984
mha4	shard16	full	4	3	35	1	0.805088	0.935872
mha4	shard16	full	4	3	36	1	0.804864	0.936960
mha4	shard16	full	4	3	37	1	0.806048	0.935936
mha4	shard16	full	4	3	38	1	0.805888	0.936736
mha4	shard16	full	4	3	39	1	0.809824	0.940032
mha4	shard16	full	4	3	40	1	0.804864	0.937984
mha4	shard16	full	4	3	41	1	0.809952	0.936960
mha4	shard16	full	4	3	42	1	0.804864	0.936960
mha4	shard16	full	4	3	43	1	0.806912	0.940032
mha4	shard16	full	4	3	44	1	0.806912	0.931840
mha4	shard16	full	4	3	45	1	0.806848	0.937984
mha4	shard16	full	4	3	46	1	0.806688	0.933888
mha4	shard16	full	4	3	47	1	0.806912	0.935936
mha4	shard16	full	4	3	48	1	0.808096	0.939200
mha4	shard16	full	4	3	49	1	0.812032	0.936160
mha4	shard16	full	128	3	0	1	1.150976	1.330176
mha4	shard16	full	128	3	1	1	1.137664	1.323168
mha4	shard16	full	128	3	2	1	1.140576	1.324032
mha4	shard16	full	128	3	3	1	1.141888	1.325056
mha4	shard16	full	128	3	4	1	1.141760	1.323008
mha4	shard16	full	128	3	5	1	1.142784	1.327104
mha4	shard16	full	128	3	6	1	1.141856	1.323008
mha4	shard16	full	128	3	7	1	1.140736	1.326080
mha4	shard16	full	128	3	8	1	1.144000	1.332128
mha4	shard16	full	128	3	9	1	1.142944	1.325056
mha4	shard16	full	128	3	10	1	1.142784	1.325056
mha4	shard16	full	128	3	11	1	1.148096	1.333248
mha4	shard16	full	128	3	12	1	1.139904	1.325920
mha4	shard16	full	128	3	13	1	1.146880	1.334272
mha4	shard16	full	128	3	14	1	1.147776	1.334208
mha4	shard16	full	128	3	15	1	1.140704	1.323200
mha4	shard16	full	128	3	16	1	1.142784	1.327040
mha4	shard16	full	128	3	17	1	1.141760	1.321984
mha4	shard16	full	128	3	18	1	1.140832	1.321984
mha4	shard16	full	128	3	19	1	1.141760	1.323040
mha4	shard16	full	128	3	20	1	1.140736	1.326080
mha4	shard16	full	128	3	21	1	1.149952	1.331200
mha4	shard16	full	128	3	22	1	1.139936	1.323008
mha4	shard16	full	128	3	23	1	1.144992	1.326880
mha4	shard16	full	128	3	24	1	1.141760	1.323008
mha4	shard16	full	128	3	25	1	1.146048	1.317888
mha4	shard16	full	128	3	26	1	1.140928	1.326080
mha4	shard16	full	128	3	27	1	1.138720	1.323872
mha4	shard16	full	128	3	28	1	1.146048	1.331200
mha4	shard16	full	128	3	29	1	1.139904	1.323136
mha4	shard16	full	128	3	30	1	1.144000	1.325056
mha4	shard16	full	128	3	31	1	1.145024	1.329952
mha4	shard16	full	128	3	32	1	1.141760	1.321984
mha4	shard16	full	128	3	33	1	1.139712	1.324864
mha4	shard16	full	128	3	34	1	1.140736	1.325056
mha4	shard16	full	128	3	35	1	1.139712	1.322880
mha4	shard16	full	128	3	36	1	1.144032	1.322976
mha4	shard16	full	128	3	37	1	1.144864	1.324032
mha4	shard16	full	128	3	38	1	1.141696	1.326080
mha4	shard16	full	128	3	39	1	1.139488	1.325056
mha4	shard16	full	128	3	40	1	1.141984	1.324800
mha4	shard16	full	128	3	41	1	1.149952	1.335296
mha4	shard16	full	128	3	42	1	1.139712	1.324032
mha4	shard16	full	128	3	43	1	1.138688	1.325056
mha4	shard16	full	128	3	44	1	1.142784	1.326080
mha4	shard16	full	128	3	45	1	1.148064	1.333248
mha4	shard16	full	128	3	46	1	1.140896	1.323008
mha4	shard16	full	128	3	47	1	1.143808	1.325056
mha4	shard16	full	128	3	48	1	1.146912	1.327104
mha4	shard16	full	128	3	49	1	1.138688	1.324960
