slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	simt_wait_cycles	simt_barriers
0	1	0	0	0	1	0	1789794410650050560	1092054068355	1789794410650051584	1092054069703	1789794410650051584	1092054069703	1789794410650052608	1092054072529	1789794410650053632	1092054074355	1789794410650053632	1092054074485	0	0	0	0	89	8
1	0	32	16	64	1	6144	1789794410650054656	1092054079208	1789794410650055680	1092054081366	1789794410650056704	1092054082457	1789794410650059776	1092054091806	1789794410650060800	1092054092992	1789794410650060800	1092054093122	1092054082497	1092054091712	1586	8	0	0
2	2	0	0	0	1	0	1789794410650062848	1092054098391	1789794410650062848	1092054099678	1789794410650062848	1092054099678	1789794410650063872	1092054101245	1789794410650063872	1092054101275	1789794410650063872	1092054101404	0	0	0	0	0	0
3	3	0	0	0	1	0	1789794410650064896	1092054105181	1789794410650065920	1092054106314	1789794410650065920	1092054106314	1789794410650065920	1092054107299	1789794410650065920	1092054107329	1789794410650065920	1092054107459	0	0	0	0	0	0
4	5	0	0	0	1	0	1789794410650067968	1092054112755	1789794410650068992	1092054114448	1789794410650068992	1092054114448	1789794410650072064	1092054122564	1789794410650072064	1092054122594	1789794410650072064	1092054122725	0	0	0	0	52	2
5	0	32	16	64	1	6144	1789794410650074112	1092054128063	1789794410650075136	1092054130246	1789794410650076160	1092054131248	1789794410650079232	1092054140596	1789794410650080256	1092054142338	1789794410650080256	1092054142468	1092054131369	1092054140502	1390	8	0	0
6	1	0	0	0	1	0	1789794410650082304	1092054147701	1789794410650082304	1092054148983	1789794410650082304	1092054148983	1789794410650084352	1092054151891	1789794410650084352	1092054153707	1789794410650084352	1092054153837	0	0	0	0	89	8
7	0	32	16	64	1	6144	1789794410650086400	1092054158555	1789794410650087424	1092054160732	1789794410650087424	1092054161829	1789794410650091520	1092054171121	1789794410650092544	1092054172552	1789794410650092544	1092054172848	1092054161855	1092054171027	1841	8	0	0
8	4	0	0	0	1	0	1789794410650094592	1092054178028	1789794410650094592	1092054179343	1789794410650094592	1092054179343	1789794410650097664	1092054185600	1789794410650097664	1092054185630	1789794410650097664	1092054185760	0	0	0	0	0	0
9	0	32	16	64	1	6144	1789794410650099712	1092054190741	1789794410650100736	1092054192900	1789794410650100736	1092054193927	1789794410650107904	1092054212250	1789794410650108928	1092054213864	1789794410650108928	1092054213994	1092054194049	1092054212156	3235	16	0	0
10	1	0	0	0	1	0	1789794410650110976	1092054219358	1789794410650110976	1092054220654	1789794410650110976	1092054220654	1789794410650112000	1092054223565	1789794410650113024	1092054225272	1789794410650113024	1092054225403	0	0	0	0	89	8
11	0	32	16	64	1	6144	1789794410650115072	1092054230123	1789794410650116096	1092054232286	1789794410650116096	1092054233304	1789794410650120192	1092054242634	1789794410650120192	1092054243567	1789794410650120192	1092054243699	1092054233394	1092054242540	1392	8	0	0
12	2	0	0	0	1	0	1789794410650122240	1092054248941	1789794410650123264	1092054250228	1789794410650123264	1092054250228	1789794410650123264	1092054251813	1789794410650123264	1092054251843	1789794410650123264	1092054251972	0	0	0	0	0	0
13	3	0	0	0	1	0	1789794410650125312	1092054255664	1789794410650125312	1092054256791	1789794410650125312	1092054256791	1789794410650126336	1092054257724	1789794410650126336	1092054257754	1789794410650126336	1092054257884	0	0	0	0	0	0
14	5	0	0	0	1	0	1789794410650128384	1092054263175	1789794410650128384	1092054264854	1789794410650128384	1092054264854	1789794410650132480	1092054273256	1789794410650132480	1092054273286	1789794410650132480	1092054273415	0	0	0	0	52	2
15	0	32	16	64	1	6144	1789794410650134528	1092054278779	1789794410650135552	1092054281001	1789794410650135552	1092054282021	1789794410650139648	1092054291385	1789794410650139648	1092054292808	1789794410650139648	1092054292938	1092054282123	1092054291291	1363	8	0	0
16	1	0	0	0	1	0	1789794410650141696	1092054298507	1789794410650142720	1092054299877	1789794410650142720	1092054299877	1789794410650143744	1092054302775	1789794410650144768	1092054304505	1789794410650144768	1092054304636	0	0	0	0	89	8
17	0	32	16	64	1	6144	1789794410650146816	1092054309336	1789794410650147840	1092054311568	1789794410650147840	1092054312573	1789794410650151936	1092054321981	1789794410650151936	1092054323230	1789794410650151936	1092054323539	1092054312706	1092054321887	1519	8	0	0
18	4	0	0	0	1	0	1789794410650153984	1092054329337	1789794410650155008	1092054330672	1789794410650155008	1092054330672	1789794410650157056	1092054337117	1789794410650157056	1092054337147	1789794410650158080	1092054337276	0	0	0	0	0	0
