slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789794407859184640	1789794407859184640	1789794407859184640	1789794407859186688	1789794407859187712	0	0	0	0	1088917664526	1088917670640
1	0	2	0	0	1789794407859187712	1789794407859188736	1789794407859188736	1789794407859194880	1789794407859194880	0	3	1	1	1088917675372	1088917689006
2	0	5	0	0	1789794407859195904	1789794407859196928	1789794407859196928	1789794407859197952	1789794407859198976	3	1	4	1	1088917694249	1088917697782
3	0	6	0	0	1789794407859198976	1789794407859198976	1789794407859198976	1789794407859200000	1789794407859201024	4	0	5	1	1088917701219	1088917703743
4	0	8	0	0	1789794407859201024	1789794407859202048	1789794407859202048	1789794407859206144	1789794407859207168	4	3	7	3	1088917709437	1088917719408
5	0	9	0	0	1789794407859207168	1789794407859208192	1789794407859208192	1789794407859214336	1789794407859215360	7	15	10	1	1088917724749	1088917739187
6	0	10	0	0	1789794407859215360	1789794407859216384	1789794407859216384	1789794407859218432	1789794407859219456	22	31	11	1	1088917744344	1088917750492
7	0	11	0	0	1789794407859219456	1789794407859220480	1789794407859220480	1789794407859226624	1789794407859226624	53	3	12	1	1088917755085	1088917768745
8	0	13	0	0	1789794407859227648	1789794407859227648	1789794407859227648	1789794407859230720	1789794407859231744	56	127	14	2	1088917773786	1088917781473
9	0	14	0	0	1789794407859231744	1789794407859232768	1789794407859232768	1789794407859243008	1789794407859244032	183	3	16	2	1088917786464	1088917810226
10	0	15	0	0	1789794407859244032	1789794407859245056	1789794407859245056	1789794407859247104	1789794407859248128	186	31	18	1	1088917815583	1088917821628
11	0	17	0	0	1789794407859248128	1789794407859249152	1789794407859249152	1789794407859254272	1789794407859255296	217	3	20	1	1088917826326	1088917840126
12	0	20	0	0	1789794407859255296	1789794407859256320	1789794407859256320	1789794407859257344	1789794407859259392	220	1	23	1	1088917845386	1088917848412
13	0	21	0	0	1789794407859259392	1789794407859259392	1789794407859259392	1789794407859260416	1789794407859260416	221	0	24	1	1088917852099	1088917854321
14	0	23	0	0	1789794407859261440	1789794407859262464	1789794407859262464	1789794407859266560	1789794407859267584	221	3	26	3	1088917859620	1088917869852
15	0	24	0	0	1789794407859267584	1789794407859268608	1789794407859268608	1789794407859273728	1789794407859274752	224	15	29	2	1088917875204	1088917889384
16	0	25	0	0	1789794407859274752	1789794407859275776	1789794407859275776	1789794407859278848	1789794407859279872	239	31	31	1	1088917894581	1088917900704
17	0	26	0	0	1789794407859279872	1789794407859279872	1789794407859279872	1789794407859286016	1789794407859287040	270	3	32	1	1088917905410	1088917920000
18	0	28	0	0	1789794407859287040	1789794407859288064	1789794407859288064	1789794407859291136	1789794407859292160	273	127	34	2	1088917925771	1088917933707
