key	T	T_floor	T_dram	T_s	T_sf	T_sf_infinite	T_np0	synchronization	fixed	contention	chain_delay	pg_upper_bound	chain_depth	bubble_ns	colocated_edges	sync_omitted_edges
16x32x64s16k1;16x32x128s6k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=4	4640530.6192403045	2671839.5548126297	2671839.5548126297	4171808.5463182847	3764333.0797787895	3752511.9449697975	3013625.1752842781	468722.07292201975	407475.46653949516	11821.134808992036	1080672.3901571678	1626905.4439560263	116	16971.474693342025	32	32
