model	seq	placement	pairs	l2_ms	l2_ms_ci_low	l2_ms_ci_high	l1_ms	l1_ms_ci_low	l1_ms_ci_high	fence_ms	fence_ms_ci_low	fence_ms_ci_high	wait_ms	wait_ms_ci_low	wait_ms_ci_high	notify_ms	notify_ms_ci_low	notify_ms_ci_high	barrier_ms	barrier_ms_ci_low	barrier_ms_ci_high	protocol_ms	protocol_ms_ci_low	protocol_ms_ci_high	fence_over_notify	fence_over_notify_ci_low	fence_over_notify_ci_high	fence_over_protocol	fence_over_protocol_ci_low	fence_over_protocol_ci_high	protocol_over_barrier	protocol_over_barrier_ci_low	protocol_over_barrier_ci_high	l2_over_l1	l2_over_l1_ci_low	l2_over_l1_ci_high
gqa2	4	0	25	0.423936	0.422912	0.424896	0.392192	0.391328	0.392192	0.015359999999999985	0.014559999999999962	0.015456000000000025	0.03507199999999999	0.03481599999999996	0.03583999999999998	0.03583999999999998	0.034816000000000014	0.03686400000000001	0.026847999999999983	0.025760000000000005	0.027776000000000023	0.06963200000000003	0.06870400000000004	0.07167999999999997	0.4191176470588232	0.3999999999999991	0.46738072054527696	0.21460373998219048	0.20613441587731124	0.22727272727272693	2.5935637663885607	2.5445783132530106	2.70310559006211	1.080939947780679	1.078981723237598	1.0833265189304113
gqa2	4	5	25	0.283648	0.283648	0.284512	0.392416	0.392192	0.393312	0.013375999999999999	0.01331199999999999	0.01433599999999996	0.22220800000000002	0.22144000000000003	0.222368	0.002048000000000001	0.0020479999999999943	0.0027840000000000018	0.026847999999999983	0.02662399999999998	0.027808	0.22425599999999998	0.22409600000000002	0.224416	6.409836065573774	4.989473684210512	7.078125	0.0596546310832025	0.059318408669613534	0.06368159203980082	8.351609058402866	8.051664753157288	8.423076923076911	0.7228247574003099	0.7217847769028872	0.7239583333333333
gqa2	128	0	25	0.596992	0.595968	0.596992	0.559104	0.55808	0.559296	0.022527999999999992	0.02150400000000008	0.023328000000000015	0.04403199999999996	0.043200000000000016	0.045055999999999985	0.03366400000000003	0.03276800000000002	0.033792000000000044	0.03257599999999994	0.03161599999999998	0.032896000000000036	0.077824	0.07683200000000001	0.07875200000000004	0.664150943396225	0.638783269961979	0.690340909090911	0.2857142857142859	0.27999999999999964	0.2966708807416786	2.41095890410959	2.378906249999999	2.45652173913044	1.0677655677655675	1.0675226412931331	1.0677712576228282
gqa2	128	5	25	0.444512	0.444416	0.444576	0.558272	0.55808	0.559104	0.016479999999999995	0.01638400000000001	0.017247999999999986	0.27215999999999996	0.27145600000000003	0.272448	0.015359999999999985	0.015231999999999996	0.015520000000000006	0.03164800000000001	0.03088000000000002	0.03200000000000003	0.287744	0.286816	0.287744	1.071129707112971	1.0604166666666657	1.1318681318681323	0.057477678571428555	0.05693950177935946	0.05988888888888883	9.06451612903226	8.964999999999993	9.304257528556606	0.7960564026137796	0.7950786838340486	0.7967275015733164
mha4	4	0	25	0.84672	0.8448	0.847712	0.781312	0.780384	0.782336	0.031743999999999994	0.02959999999999996	0.03276800000000002	0.068608	0.06655999999999995	0.071936	0.06655999999999995	0.06451200000000001	0.068608	0.05324799999999996	0.051072000000000006	0.05449599999999999	0.13513599999999992	0.132096	0.13823999999999992	0.46717171717171674	0.4444444444444448	0.5017703591299949	0.2316133551249125	0.2203584558823526	0.24022346368715056	2.5540775014459203	2.4861111111111094	2.6493099121706356	1.081151832460733	1.0797385620915034	1.0851900393184797
mha4	4	5	25	0.56288	0.562176	0.5632	0.78256	0.782336	0.783584	0.024576000000000042	0.023552000000000017	0.025599999999999956	0.419936	0.418944	0.420864	0.00716799999999998	0.0063359999999999805	0.00716799999999998	0.05430400000000002	0.05324800000000007	0.05529600000000001	0.4272	0.42604800000000004	0.428032	3.5391705069124457	3.142857142857151	3.8941798941798984	0.05755395683453247	0.05542168674698799	0.05966587112171853	7.882144961697109	7.718171296296311	8.022836538461528	0.7185863874345549	0.7173895287102834	0.7198952879581152
mha4	128	0	25	1.21328	1.202144	1.21344	1.119232	1.117408	1.120256	0.05615999999999999	0.05529600000000001	0.08707200000000004	0.09420800000000007	0.09216000000000002	0.1330880000000001	0.07996800000000004	0.07270399999999999	0.095136	0.08601600000000009	0.06857599999999997	0.10159999999999991	0.187392	0.16998400000000002	0.204928	0.7105263157894738	0.5508281909710936	1.0353982300884954	0.33069530808366304	0.28475486903962344	0.4382348204219679	2.1609195402298855	1.9375000000000022	2.5244983667755485	1.0831809872029252	1.0825251176026482	1.0839969990766392
mha4	128	5	25	0.887808	0.871424	0.907264	1.114112	1.069952	1.119232	0.045055999999999985	0.025600000000000067	0.05129600000000001	0.559104	0.54272	0.576608	0.040959999999999996	0.039903999999999995	0.04188799999999998	0.056319999999999926	0.013184000000000085	0.06163200000000013	0.60928	0.58368	0.617536	1.099218749999999	0.6125574272588071	1.2844551282051293	0.07296092859363662	0.04281967564095713	0.09107954545454548	9.922603792926697	8.975597092419504	10.177215189873408	0.8115808823529411	0.8104739580355611	0.8138417915629882
