slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles	kloop_measured	k_iterations	kloop_body_cycles	kloop_wait_cycles	kloop_fixed_cycles	kloop_body_ns	kloop_wait_ns	kloop_fixed_ns	kloop_iteration_ns
36	55	0	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1299	0	2293	1927	1798	129	5519	0	0	0	0	0	0.0	0.0	0.0	0.0
37	56	0	0	1	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2092	1106	9319	1210	954	256	13727	1	8	7403	1796	120	3313.472135207984	803.8627522401107	53.71020616303635	514.6668609310118
38	58	0	4	1	0	0	0	1	0	1024	0	2048	0	0	0	3072	1252	0	6345	160	30	130	7757	0	0	0	0	0	0.0	0.0	0.0	0.0
39	59	0	0	1	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2102	1102	18280	2238	2108	130	23722	1	16	15073	3084	123	5855.86240620521	1198.134390017705	47.785515555180844	440.87479976393223
40	0	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1340	0	2396	1859	1730	129	5595	0	0	0	0	0	0.0	0.0	0.0	0.0
41	2	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2174	1126	9466	1249	966	283	14015	1	8	7358	1908	200	2688.0456653585443	697.0360328219764	73.06457367106671	423.1352122725651
42	5	1	2	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1261	0	1848	409	30	379	3518	0	0	0	0	0	0.0	0.0	0.0	0.0
43	6	1	3	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1109	0	915	160	30	130	2184	0	0	0	0	0	0.0	0.0	0.0	0.0
44	8	1	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1653	0	7971	160	30	130	9784	0	0	0	0	0	0.0	0.0	0.0	0.0
45	9	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2155	1109	9368	2028	1898	130	14660	1	8	7781	1461	126	3261.013915416098	612.3045020463846	52.80654843110504	484.1648021828103
46	10	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1345	0	2350	1869	1740	129	5564	0	0	0	0	0	0.0	0.0	0.0	0.0
47	11	1	0	1	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2174	1096	9307	1246	964	282	13823	1	8	7721	1466	120	3431.803805252116	651.6026911668957	53.33719163712653	510.4258120523765
48	13	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1300	0	6376	160	30	130	7836	0	0	0	0	0	0.0	0.0	0.0	0.0
49	14	1	0	0	32	16	64	1	6144	1024	1024	7168	1024	0	1024	10240	2167	1017	18387	1766	1636	130	23337	1	16	15083	3083	221	6618.242276213738	1352.7839910871148	96.9721900844153	498.18914170630325
50	15	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1267	0	2335	1871	1742	129	5473	0	0	0	0	0	0.0	0.0	0.0	0.0
51	17	1	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2145	1016	9513	1254	973	281	13928	1	8	7666	1631	216	2818.0585870189548	599.5634692705341	79.40264215967835	427.2027570361861
52	20	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1237	0	1605	159	30	129	3001	0	0	0	0	0	0.0	0.0	0.0	0.0
53	21	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1081	0	945	160	30	130	2186	0	0	0	0	0	0.0	0.0	0.0	0.0
54	23	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1626	0	8045	161	30	131	9832	0	0	0	0	0	0.0	0.0	0.0	0.0
55	24	1	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2153	1016	9403	1760	1631	129	14332	1	8	7627	1552	224	3269.62656991348	665.3284956740162	96.0267931900642	491.86938319843705
56	25	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1300	0	2380	1859	1730	129	5539	0	0	0	0	0	0.0	0.0	0.0	0.0
57	26	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2154	1014	9525	1597	1466	131	14290	1	8	7232	2072	221	2591.17144856543	742.3820853743877	79.18264520643807	416.69419174247724
58	28	1	4	1	0	0	0	1	0	1024	0	2048	1024	1024	0	4096	1276	0	6649	159	30	129	8084	0	0	0	0	0	0.0	0.0	0.0	0.0
59	29	1	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2151	1009	18263	2024	1895	129	23447	1	16	14981	3058	224	5888.382138439885	1201.9673305753402	88.0446965496652	443.1468418134516
60	30	1	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1246	0	2375	1920	1791	129	5541	0	0	0	0	0	0.0	0.0	0.0	0.0
61	32	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2145	1012	9417	1330	1200	130	13904	1	8	7727	1469	221	3414.4626006904487	649.1323360184119	97.65707710011507	507.9493670886076
62	35	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1252	0	1590	159	30	129	3001	0	0	0	0	0	0.0	0.0	0.0	0.0
63	36	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1111	0	920	160	30	130	2191	0	0	0	0	0	0.0	0.0	0.0	0.0
64	38	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1656	0	8018	160	30	130	9834	0	0	0	0	0	0.0	0.0	0.0	0.0
65	39	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2151	1016	9431	1515	1385	130	14113	1	8	7865	1350	216	2853.3125487139514	489.7612130659675	78.36179409055481	417.8842202224899
66	40	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1319	0	2330	1870	1741	129	5519	0	0	0	0	0	0.0	0.0	0.0	0.0
67	41	1	0	0	32	16	64	1	6144	1024	1024	4096	0	0	0	6144	2158	1011	10630	1832	1701	131	15631	1	8	7572	2824	234	2976.288657155652	1110.0157379566247	91.97722474569764	510.7880493890346
68	43	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1307	0	6355	160	30	130	7822	0	0	0	0	0	0.0	0.0	0.0	0.0
69	44	1	0	0	32	16	64	1	6144	1024	0	8192	0	0	0	9216	2137	1023	18255	1987	1857	130	23402	1	16	14966	3081	208	5893.797795060252	1213.3362960430734	81.91299888898385	444.1958806939578
70	45	1	1	1	0	0	0	1	0	1024	0	1024	1024	0	1024	3072	1340	0	2361	1908	1778	130	5609	0	0	0	0	0	0.0	0.0	0.0	0.0
71	47	1	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2150	1012	9542	1252	972	280	13956	1	8	7724	1602	216	3400.4196044711953	705.2656921754084	95.09200343938092	513.2106620808255
72	50	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1274	0	1616	159	30	129	3049	0	0	0	0	0	0.0	0.0	0.0	0.0
73	51	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1108	0	932	159	30	129	2199	0	0	0	0	0	0.0	0.0	0.0	0.0
74	53	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1665	0	8302	159	30	129	10126	0	0	0	0	0	0.0	0.0	0.0	0.0
75	54	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2144	1050	9354	1764	1634	130	14312	1	8	7784	1406	164	2784.661822247065	502.98490776970374	58.66964784795975	410.95584125209615
76	55	1	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1332	0	2327	1895	1766	129	5554	0	0	0	0	0	0.0	0.0	0.0	0.0
77	56	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2146	1024	9599	1083	952	131	13852	1	8	7420	1988	191	3291.1117528154778	881.7695639618827	84.71729714120704	521.6101645971701
78	58	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1284	0	6411	160	30	130	7855	0	0	0	0	0	0.0	0.0	0.0	0.0
79	59	1	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2168	1013	18224	2304	2174	130	23709	1	16	14772	3239	213	5742.07060609895	1259.0418828293055	82.79590029102873	437.56953055801597
80	0	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1297	0	2268	1811	1682	129	5376	0	0	0	0	0	0.0	0.0	0.0	0.0
81	2	2	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2116	987	9290	1467	1192	275	13860	1	8	7270	1791	229	2685.5988455988454	661.6103896103896	84.59451659451659	418.40115440115443
82	5	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1212	0	1567	159	30	129	2938	0	0	0	0	0	0.0	0.0	0.0	0.0
83	6	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1072	0	923	160	30	130	2155	0	0	0	0	0	0.0	0.0	0.0	0.0
84	8	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1611	0	8086	159	30	129	9856	0	0	0	0	0	0.0	0.0	0.0	0.0
85	9	2	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2103	996	9400	1742	1612	130	14241	1	8	7949	1227	224	3429.4400674109966	529.3650726774805	96.64040446597852	494.8506425110596
86	10	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1296	0	2530	1820	1691	129	5646	0	0	0	0	0	0.0	0.0	0.0	0.0
87	11	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2112	1090	9274	1457	1180	277	13933	1	8	7840	1314	120	2880.9875834350105	482.8593985502045	44.09674872604607	420.48087274815185
88	13	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1258	0	6167	160	30	130	7585	0	0	0	0	0	0.0	0.0	0.0	0.0
89	14	2	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2107	991	18265	2205	2075	130	23568	1	16	15331	2705	229	5995.014256619144	1057.7596741344196	89.5478615071283	440.79837067209775
90	15	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1228	0	2283	1822	1693	129	5333	0	0	0	0	0	0.0	0.0	0.0	0.0
91	17	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2079	1041	9241	1317	1188	129	13678	1	8	7648	1429	164	2862.827898815616	534.9086123702295	61.3890919725106	424.7170638982307
92	20	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1201	0	1580	159	30	129	2940	0	0	0	0	0	0.0	0.0	0.0	0.0
93	21	2	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1095	0	889	160	30	130	2144	0	0	0	0	0	0.0	0.0	0.0	0.0
94	23	2	5	0	0	0	0	1	0	0	0	4096	0	0	0	4096	1582	0	8053	159	30	129	9794	0	0	0	0	0	0.0	0.0	0.0	0.0
95	24	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2086	1003	9247	1987	1857	130	14323	1	8	7666	1365	216	2740.3421071004677	487.9424701529009	77.21287439782168	403.53557215667104
96	25	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1266	0	2305	1809	1680	129	5380	0	0	0	0	0	0.0	0.0	0.0	0.0
97	26	2	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2098	995	9481	1312	1182	130	13886	1	8	6881	2387	213	3044.5674780354316	1056.1520956358922	94.24398674924385	512.5899467089155
98	28	2	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1242	0	6154	160	30	130	7556	0	0	0	0	0	0.0	0.0	0.0	0.0
99	29	2	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2101	991	18101	1737	1606	131	22930	1	16	15112	2760	229	6073.798168338421	1109.2961186218927	92.0394243349324	448.94339293501963
100	30	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1198	0	2315	1886	1756	130	5399	0	0	0	0	0	0.0	0.0	0.0	0.0
101	32	2	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2089	992	9470	1317	1187	130	13868	1	8	7839	1418	213	3472.9460628785696	628.2226708970292	94.3663109316412	512.6460917219498
102	35	2	2	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1215	0	1560	159	30	129	2934	0	0	0	0	0	0.0	0.0	0.0	0.0
103	36	2	3	1	0	0	0	1	0	0	0	0	1024	0	1024	1024	1062	0	887	160	30	130	2109	0	0	0	0	0	0.0	0.0	0.0	0.0
104	38	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1615	0	8156	161	30	131	9932	0	0	0	0	0	0.0	0.0	0.0	0.0
105	39	2	0	1	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2090	1014	9289	1490	1360	130	13883	1	8	7690	1411	188	3403.252899229273	624.4460131095585	83.20046099546208	503.462364042354
106	40	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1293	0	2255	1822	1693	129	5370	0	0	0	0	0	0.0	0.0	0.0	0.0
107	41	2	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2088	1024	9637	1784	1653	131	14533	1	8	7039	2406	192	2975.8216472854883	1017.1653478290787	81.17030207114843	499.1233743893209
108	43	2	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1266	0	6152	160	30	130	7578	0	0	0	0	0	0.0	0.0	0.0	0.0
109	44	2	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2068	1038	18005	1704	1574	130	22815	1	16	14843	2995	167	5995.752268244576	1209.8145956607495	67.45877712031557	450.34792899408285
110	45	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1225	0	2295	1856	1726	130	5376	0	0	0	0	0	0.0	0.0	0.0	0.0
111	47	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2088	1075	9267	1230	959	271	13660	1	8	7044	2075	148	2640.2108345534407	777.7452415812592	55.472913616398245	427.24450951683747
112	50	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1235	0	1583	159	30	129	2977	0	0	0	0	0	0.0	0.0	0.0	0.0
113	51	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1076	0	1179	159	30	129	2414	0	0	0	0	0	0.0	0.0	0.0	0.0
114	53	2	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1617	0	7774	161	30	131	9552	0	0	0	0	0	0.0	0.0	0.0	0.0
115	54	2	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2092	1142	9401	1956	1824	132	14591	1	8	7839	1406	156	3300.8577890480433	592.0405729559317	65.68871221986156	486.61229525049686
116	55	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1292	0	2295	1843	1714	129	5430	0	0	0	0	0	0.0	0.0	0.0	0.0
117	56	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2091	998	9438	1075	944	131	13602	1	8	7593	1624	221	2858.1208645787383	611.2983384796353	83.18776650492575	433.6774003822967
118	58	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1246	0	6181	160	30	130	7587	0	0	0	0	0	0.0	0.0	0.0	0.0
119	59	2	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2104	995	18212	1753	1621	132	23064	1	16	15287	2701	224	6108.437044745057	1079.2757544224764	89.50676378772113	449.23204994797084
120	0	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1271	0	2199	1753	1624	129	5223	0	0	0	0	0	0.0	0.0	0.0	0.0
121	2	3	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2043	1066	9209	1203	937	266	13521	1	8	6970	2119	120	2639.331410398639	802.4021891871903	45.440426003993785	430.21669994822867
122	5	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1181	0	1764	389	30	359	3334	0	0	0	0	0	0.0	0.0	0.0	0.0
123	6	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1045	0	897	160	30	130	2102	0	0	0	0	0	0.0	0.0	0.0	0.0
124	8	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1573	0	7631	161	30	131	9365	0	0	0	0	0	0.0	0.0	0.0	0.0
125	9	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2030	978	9392	1692	1562	130	14092	1	8	7919	1244	229	2877.184217996026	451.97842747658245	83.20181663355095	416.14533068407604
126	10	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1261	0	2189	1766	1637	129	5216	0	0	0	0	0	0.0	0.0	0.0	0.0
127	11	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2033	1071	9212	1419	1151	268	13735	1	8	7806	1286	120	2909.8449217327993	479.3825991991263	44.73243538405533	423.6534401164907
128	13	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1216	0	5960	160	30	130	7336	0	0	0	0	0	0.0	0.0	0.0	0.0
129	14	3	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2038	982	18145	2121	1991	130	23286	1	16	15052	2864	229	5957.194537490337	1133.4975521772737	90.63231125998453	443.1682556042257
130	15	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1179	0	2197	1769	1640	129	5145	0	0	0	0	0	0.0	0.0	0.0	0.0
131	17	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2030	983	9267	1073	942	131	13353	1	8	7890	1153	224	3025.2976859132777	442.0999026436007	85.88931326293716	433.4246985696098
132	20	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1182	0	1544	159	30	129	2885	0	0	0	0	0	0.0	0.0	0.0	0.0
133	21	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1042	0	1117	159	30	129	2318	0	0	0	0	0	0.0	0.0	0.0	0.0
134	23	3	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1567	0	7692	160	30	130	9419	0	0	0	0	0	0.0	0.0	0.0	0.0
135	24	3	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2041	983	9423	1460	1330	130	13907	1	8	7911	1296	216	2912.5131228877544	477.13525562666285	79.52254260444381	423.70604731430217
136	25	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1263	0	2190	1767	1638	129	5220	0	0	0	0	0	0.0	0.0	0.0	0.0
137	26	3	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2055	982	9290	1540	1409	131	13867	1	8	7348	1718	224	3255.6509699286075	761.1878560611524	99.24684502776375	502.10485324871996
138	28	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1215	0	6246	159	30	129	7620	0	0	0	0	0	0.0	0.0	0.0	0.0
139	29	3	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2054	1026	18019	1935	1806	129	23034	1	16	15258	2597	164	6104.789789007554	1039.0705912998176	65.61708778327689	446.4912737692107
140	30	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1189	0	2212	1806	1677	129	5207	0	0	0	0	0	0.0	0.0	0.0	0.0
141	32	3	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2037	982	9379	1543	1413	130	13941	1	8	7890	1265	224	3477.2369270497097	557.5037658704541	98.72003443081559	504.3425866150205
142	35	3	2	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1200	0	1512	159	30	129	2871	0	0	0	0	0	0.0	0.0	0.0	0.0
143	36	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1054	0	880	160	30	130	2094	0	0	0	0	0	0.0	0.0	0.0	0.0
144	38	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1599	0	7692	161	30	131	9452	0	0	0	0	0	0.0	0.0	0.0	0.0
145	39	3	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2051	1028	9277	1466	1336	130	13822	1	8	7798	1312	167	3466.2792649399507	583.1954854579656	74.2329619447258	506.1843437997395
146	40	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1249	0	2232	1774	1645	129	5255	0	0	0	0	0	0.0	0.0	0.0	0.0
147	41	3	0	0	32	16	64	1	6144	1024	0	5120	0	0	0	6144	2045	1057	11129	1726	1595	131	15957	1	8	7612	3352	165	2930.8847527730777	1290.636585824403	63.5307388606881	527.6901673246851
148	43	3	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1234	0	5919	160	30	130	7313	0	0	0	0	0	0.0	0.0	0.0	0.0
149	44	3	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2025	980	18176	1666	1536	130	22847	1	16	15230	2722	224	6143.462161334092	1097.9976364511754	90.35689587254345	452.5912373615792
