slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles	kind_name	simt_barriers	seg_setup	seg_wait	seg_compute	seg_epilogue
20	30	0	1	1	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1240	0	2903	1970	1838	132	6113	rmsnorm	8	1240	89	2814	1970
21	32	0	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2157	1117	9297	1528	1251	277	14099	gemm	0	2157	3247	7167	1528
22	35	0	2	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1231	0	1519	159	30	129	2909	rope	0	1231	0	1519	159
23	36	0	3	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1144	0	856	159	30	129	2159	kvappend	0	1144	0	856	159
24	38	0	5	1	0	0	0	1	0	0	0	3072	1024	0	1024	4096	1628	0	8046	160	30	130	9834	attention	2	1628	52	7994	160
25	39	0	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2154	1105	9226	1551	1421	130	14036	gemm	0	2154	2567	7764	1551
26	40	0	1	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1223	0	2791	1918	1788	130	5932	rmsnorm	8	1223	89	2702	1918
27	41	0	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2128	1100	9286	1735	1477	258	14249	gemm	0	2128	2597	7789	1735
28	43	0	4	1	0	0	0	1	0	0	0	3072	0	0	0	3072	1280	0	6481	160	30	130	7921	elementwise	0	1280	0	6481	160
29	44	0	0	1	32	16	64	1	6144	1024	1024	7168	1024	1024	0	10240	2090	1116	18254	1990	1860	130	23450	gemm	0	2090	4265	15105	1990
30	45	0	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1238	0	2801	1950	1819	131	5989	rmsnorm	8	1238	89	2712	1950
31	47	0	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2124	1103	9274	1089	959	130	13590	gemm	0	2124	2544	7833	1089
32	50	0	2	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1241	0	1543	159	30	129	2943	rope	0	1241	0	1543	159
33	51	0	3	1	0	0	0	1	0	1024	0	0	0	0	0	1024	1112	0	943	160	30	130	2215	kvappend	0	1112	0	943	160
34	53	0	5	1	0	0	0	1	0	1024	0	3072	0	0	0	4096	1630	0	8532	161	30	131	10323	attention	2	1630	52	8480	161
35	54	0	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2118	1084	9333	1544	1414	130	14079	gemm	0	2118	2792	7625	1544
36	55	0	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1312	0	2807	1937	1807	130	6056	rmsnorm	8	1312	89	2718	1937
37	56	0	0	1	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2110	1103	9335	1320	1190	130	13868	gemm	0	2110	3274	7164	1320
38	58	0	4	1	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1268	0	6354	160	30	130	7782	elementwise	0	1268	0	6354	160
39	59	0	0	1	32	16	64	1	6144	1024	1024	7168	1024	1024	0	10240	2126	1104	18230	2249	2119	130	23709	gemm	0	2126	4213	15121	2249
40	0	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1349	0	2904	1858	1727	131	6111	rmsnorm	8	1349	89	2815	1858
41	2	1	0	0	32	16	64	1	6144	0	1024	4096	0	0	0	5120	2190	1059	9644	1340	1210	130	14233	gemm	0	2190	2840	7863	1340
42	5	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1270	0	1531	159	30	129	2960	rope	0	1270	0	1531	159
43	6	1	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1130	0	935	160	30	130	2225	kvappend	0	1130	0	935	160
44	8	1	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1670	0	8112	159	30	129	9941	attention	2	1670	52	8060	159
45	9	1	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2172	1019	9388	2274	2144	130	14853	gemm	0	2172	2510	7897	2274
46	10	1	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1289	0	2861	1873	1742	131	6023	rmsnorm	8	1289	89	2772	1873
47	11	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2193	1098	9393	1087	956	131	13771	gemm	0	2193	2602	7889	1087
48	13	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1317	0	6387	159	30	129	7863	elementwise	0	1317	0	6387	159
49	14	1	0	0	32	16	64	1	6144	1024	0	8192	0	0	0	9216	2180	1018	18380	2253	2123	130	23831	gemm	0	2180	4183	15215	2253
50	15	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1273	0	2844	1882	1752	130	5999	rmsnorm	8	1273	89	2755	1882
51	17	1	0	0	32	16	64	1	6144	0	1024	4096	0	0	0	5120	2157	1018	9486	1093	961	132	13754	gemm	0	2157	3212	7292	1093
52	20	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1254	0	1542	159	30	129	2955	rope	0	1254	0	1542	159
53	21	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1087	0	964	160	30	130	2211	kvappend	0	1087	0	964	160
54	23	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1635	0	8193	297	30	267	10125	attention	2	1635	52	8141	297
55	24	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2169	1015	9454	1505	1375	130	14143	gemm	0	2169	2615	7854	1505
56	25	1	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1330	0	2895	1862	1732	130	6087	rmsnorm	8	1330	89	2806	1862
57	26	1	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2176	1477	9900	1511	1210	301	15064	gemm	0	2176	4144	7233	1511
58	28	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1293	0	6424	159	30	129	7876	elementwise	0	1293	0	6424	159
59	29	1	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2171	1064	18224	2020	1890	130	23479	gemm	0	2171	4205	15083	2020
60	30	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1252	0	2891	1934	1804	130	6077	rmsnorm	8	1252	89	2802	1934
61	32	1	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2167	1013	9430	1504	1205	299	14114	gemm	0	2167	2811	7632	1504
62	35	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1268	0	1526	160	30	130	2954	rope	0	1268	0	1526	160
63	36	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1123	0	940	160	30	130	2223	kvappend	0	1123	0	940	160
64	38	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1675	0	8181	160	30	130	10016	attention	2	1675	52	8129	160
65	39	1	0	1	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2169	1017	9363	1496	1367	129	14045	gemm	0	2169	2391	7989	1496
66	40	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1268	0	2955	1873	1741	132	6096	rmsnorm	8	1268	89	2866	1873
67	41	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2178	1010	10187	1231	938	293	14606	gemm	0	2178	3463	7734	1231
68	43	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1335	0	6367	163	30	133	7865	elementwise	0	1335	0	6367	163
69	44	1	0	0	32	16	64	1	6144	0	1024	7168	1024	1024	0	9216	2149	1013	18301	1981	1852	129	23444	gemm	0	2149	4072	15242	1981
70	45	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1271	0	2871	1897	1766	131	6039	rmsnorm	8	1271	89	2782	1897
71	47	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2165	1011	9567	1090	959	131	13833	gemm	0	2165	2628	7950	1090
72	50	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1287	0	1557	159	30	129	3003	rope	0	1287	0	1557	159
73	51	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1146	0	926	160	30	130	2232	kvappend	0	1146	0	926	160
74	53	1	5	0	0	0	0	1	0	0	0	4096	0	0	0	4096	1681	0	8173	160	30	130	10014	attention	2	1681	52	8121	160
75	54	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2168	1051	9338	1525	1396	129	14082	gemm	0	2168	2496	7893	1525
76	55	1	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1343	0	2837	1897	1767	130	6077	rmsnorm	8	1343	89	2748	1897
77	56	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2162	1065	9741	1305	1175	130	14273	gemm	0	2162	2786	8020	1305
78	58	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1303	0	6430	160	30	130	7893	elementwise	0	1303	0	6430	160
79	59	1	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2183	1015	18289	2053	1924	129	23540	gemm	0	2183	4309	14995	2053
80	0	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1290	0	2782	1813	1683	130	5885	rmsnorm	8	1290	89	2693	1813
81	2	2	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2133	1079	9185	1322	1192	130	13719	gemm	0	2133	2958	7306	1322
82	5	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1231	0	1505	159	30	129	2895	rope	0	1231	0	1505	159
83	6	2	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1090	0	929	160	30	130	2179	kvappend	0	1090	0	929	160
84	8	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1632	0	8247	159	30	129	10038	attention	2	1632	52	8195	159
85	9	2	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2120	1000	9445	2219	2089	130	14784	gemm	0	2120	2240	8205	2219
86	10	2	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1242	0	2950	1826	1695	131	6018	rmsnorm	8	1242	89	2861	1826
87	11	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2134	1092	9238	1071	940	131	13535	gemm	0	2134	2410	7920	1071
88	13	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1280	0	6189	163	30	133	7632	elementwise	0	1280	0	6189	163
89	14	2	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2119	992	18300	2199	2069	130	23610	gemm	0	2119	3618	15674	2199
90	15	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1232	0	2791	1825	1694	131	5848	rmsnorm	8	1232	89	2702	1825
91	17	2	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2091	1042	9224	1478	1195	283	13835	gemm	0	2091	2446	7820	1478
92	20	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1213	0	1523	159	30	129	2895	rope	0	1213	0	1523	159
93	21	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1100	0	908	160	30	130	2168	kvappend	0	1100	0	908	160
94	23	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1608	0	8241	161	30	131	10010	attention	2	1608	52	8189	161
95	24	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2109	1030	9206	1485	1355	130	13830	gemm	0	2109	2366	7870	1485
96	25	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1266	0	2826	1811	1681	130	5903	rmsnorm	8	1266	89	2737	1811
97	26	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2115	997	9716	1316	1185	131	14144	gemm	0	2115	4057	6656	1316
98	28	2	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1259	0	6187	159	30	129	7605	elementwise	0	1259	0	6187	159
99	29	2	0	0	32	16	64	1	6144	0	1024	7168	1024	1024	0	9216	2117	989	18083	1992	1861	131	23181	gemm	0	2117	3819	15253	1992
100	30	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1220	0	2806	1874	1742	132	5900	rmsnorm	8	1220	89	2717	1874
101	32	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2102	991	9494	1472	1183	289	14059	gemm	0	2102	3348	7137	1472
102	35	2	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1228	0	1494	159	30	129	2881	rope	0	1228	0	1494	159
103	36	2	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1092	0	911	160	30	130	2163	kvappend	0	1092	0	911	160
104	38	2	5	0	0	0	0	1	0	0	0	4096	0	0	0	4096	1632	0	8304	159	30	129	10095	attention	2	1632	52	8252	159
105	39	2	0	0	32	16	64	1	6144	1024	0	3072	1024	1024	0	5120	2107	1041	9079	1488	1359	129	13715	gemm	0	2107	2495	7625	1488
106	40	2	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1230	0	2787	1819	1688	131	5836	rmsnorm	8	1230	89	2698	1819
107	41	2	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2105	1014	9501	1205	926	279	13825	gemm	0	2105	2901	7614	1205
108	43	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1284	0	6169	160	30	130	7613	elementwise	0	1284	0	6169	160
109	44	2	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2079	1042	17990	1933	1804	129	23044	gemm	0	2079	4021	15011	1933
110	45	2	1	1	0	0	0	1	0	1024	0	1024	1024	0	1024	3072	1269	0	2805	1847	1716	131	5921	rmsnorm	8	1269	89	2716	1847
111	47	2	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2104	997	9258	1081	950	131	13440	gemm	0	2104	2577	7678	1081
112	50	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1244	0	1520	159	30	129	2923	rope	0	1244	0	1520	159
113	51	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1115	0	938	160	30	130	2213	kvappend	0	1115	0	938	160
114	53	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1636	0	7900	160	30	130	9696	attention	2	1636	52	7848	160
115	54	2	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2111	1001	9296	1505	1376	129	13913	gemm	0	2111	2360	7937	1505
116	55	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1304	0	2815	1846	1715	131	5965	rmsnorm	8	1304	89	2726	1846
117	56	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2109	1023	9305	1283	1153	130	13720	gemm	0	2109	2591	7737	1283
118	58	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1263	0	6200	160	30	130	7623	elementwise	0	1263	0	6200	160
119	59	2	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2124	995	18244	2003	1874	129	23366	gemm	0	2124	3650	15589	2003
120	0	3	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1280	0	2710	1754	1625	129	5744	rmsnorm	8	1280	89	2621	1754
121	2	3	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2060	1034	9207	1278	1148	130	13579	gemm	0	2060	2396	7845	1278
122	5	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1196	0	1476	159	30	129	2831	rope	0	1196	0	1476	159
123	6	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1062	0	911	160	30	130	2133	kvappend	0	1062	0	911	160
124	8	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1590	0	7754	160	30	130	9504	attention	2	1590	52	7702	160
125	9	3	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2048	981	9392	2143	2014	129	14564	gemm	0	2048	2267	8106	2143
126	10	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1201	0	2694	1764	1633	131	5659	rmsnorm	8	1201	89	2605	1764
127	11	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2053	1062	9324	1200	924	276	13639	gemm	0	2053	2346	8040	1200
128	13	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1231	0	5982	160	30	130	7373	elementwise	0	1231	0	5982	160
129	14	3	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2053	981	18258	2115	1985	130	23407	gemm	0	2053	3624	15615	2115
130	15	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1194	0	2697	1768	1637	131	5659	rmsnorm	8	1194	89	2608	1768
131	17	3	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2042	981	9242	1439	1162	277	13704	gemm	0	2042	2163	8060	1439
132	20	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1188	0	1487	159	30	129	2834	rope	0	1188	0	1487	159
133	21	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1062	0	916	160	30	130	2138	kvappend	0	1062	0	916	160
134	23	3	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1582	0	7834	159	30	129	9575	attention	2	1582	52	7782	159
135	24	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2049	984	9248	1451	1321	130	13732	gemm	0	2049	2259	7973	1451
136	25	3	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1269	0	2724	1766	1636	130	5759	rmsnorm	8	1269	89	2635	1766
137	26	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2068	991	9512	1448	1168	280	14019	gemm	0	2068	3319	7184	1448
138	28	3	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1236	0	6014	159	30	129	7409	elementwise	0	1236	0	6014	159
139	29	3	0	0	32	16	64	1	6144	0	1024	7168	0	0	0	8192	2068	1028	18005	1928	1798	130	23029	gemm	0	2068	3861	15172	1928
140	30	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1195	0	2717	1805	1675	130	5717	rmsnorm	8	1195	89	2628	1805
141	32	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2045	981	9286	1295	1164	131	13607	gemm	0	2045	2690	7577	1295
142	35	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1214	0	1455	159	30	129	2828	rope	0	1214	0	1455	159
143	36	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1061	0	922	160	30	130	2143	kvappend	0	1061	0	922	160
144	38	3	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1614	0	7822	160	30	130	9596	attention	2	1614	52	7770	160
145	39	3	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2069	1027	9233	1466	1337	129	13795	gemm	0	2069	2345	7915	1466
146	40	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1192	0	2744	1775	1645	130	5711	rmsnorm	8	1192	89	2655	1775
147	41	3	0	0	32	16	64	1	6144	1024	1024	4096	0	0	0	6144	2053	983	10008	1189	916	273	14233	gemm	0	2053	2568	8423	1189
148	43	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1246	0	5932	160	30	130	7338	elementwise	0	1246	0	5932	160
149	44	3	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2040	979	18155	1671	1542	129	22845	gemm	0	2040	3733	15401	1671
150	45	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1194	0	2755	1796	1665	131	5745	rmsnorm	8	1194	89	2666	1796
151	47	3	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2043	985	9204	1063	932	131	13295	gemm	0	2043	2527	7662	1063
152	50	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1202	0	1495	159	30	129	2856	rope	0	1202	0	1495	159
153	51	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1084	0	904	160	30	130	2148	kvappend	0	1084	0	904	160
154	53	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1599	0	7819	159	30	129	9577	attention	2	1599	52	7767	159
155	54	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2041	1024	9287	1467	1338	129	13819	gemm	0	2041	2287	8024	1467
156	55	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1269	0	2746	1801	1671	130	5816	rmsnorm	8	1269	89	2657	1801
157	56	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2065	1025	9292	1052	921	131	13434	gemm	0	2065	2536	7781	1052
158	58	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1222	0	5950	160	30	130	7332	elementwise	0	1222	0	5950	160
159	59	3	0	0	32	16	64	1	6144	1024	1024	7168	1024	1024	0	10240	2066	981	18235	2161	2032	129	23443	gemm	0	2066	3655	15561	2161
160	2	4	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2129	1075	9240	1069	938	131	13513	gemm	0	2129	3306	7009	1069
161	5	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1234	0	1518	159	30	129	2911	rope	0	1234	0	1518	159
162	6	4	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1097	0	853	160	30	130	2110	kvappend	0	1097	0	853	160
163	8	4	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1630	0	7934	160	30	130	9724	attention	2	1630	52	7882	160
164	9	4	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2113	998	9289	2440	2308	132	14840	gemm	0	2113	2326	7961	2440
165	11	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2120	993	9460	1066	935	131	13639	gemm	0	2120	2238	8215	1066
166	14	4	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2110	998	18054	1922	1792	130	23084	gemm	0	2110	3927	15125	1922
167	17	4	0	0	32	16	64	1	6144	1024	1024	3072	1024	0	1024	6144	2098	1017	9247	1075	944	131	13437	gemm	0	2098	2355	7909	1075
168	20	4	2	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1229	0	1529	159	30	129	2917	rope	0	1229	0	1529	159
169	21	4	3	1	0	0	0	1	0	0	0	0	1024	0	1024	1024	1096	0	852	160	30	130	2108	kvappend	0	1096	0	852	160
170	23	4	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1626	0	8033	160	31	129	9819	attention	2	1626	52	7981	160
171	24	4	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2114	994	9255	2185	2053	132	14548	gemm	0	2114	2574	7675	2185
172	26	4	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2138	1168	9402	1818	1688	130	14526	gemm	0	2138	3461	7109	1818
173	29	4	0	0	32	16	64	1	6144	0	1024	7168	1024	1024	0	9216	2139	1021	18106	1981	1851	130	23247	gemm	0	2139	3636	15491	1981
174	32	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2114	995	9435	1486	1192	294	14030	gemm	0	2114	3225	7205	1486
175	35	4	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1261	0	1487	159	30	129	2907	rope	0	1261	0	1487	159
176	36	4	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1082	0	888	160	30	130	2130	kvappend	0	1082	0	888	160
177	38	4	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1653	0	7713	161	31	130	9527	attention	2	1653	52	7661	161
178	39	4	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2129	1023	9197	1489	1360	129	13838	gemm	0	2129	2398	7822	1489
179	41	4	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2126	994	9720	1216	929	287	14056	gemm	0	2126	2821	7893	1216
180	44	4	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2105	1041	18097	1957	1828	129	23200	gemm	0	2105	3668	15470	1957
181	47	4	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2117	994	9429	1467	1176	291	14007	gemm	0	2117	2735	7688	1467
182	50	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1241	0	1530	160	30	130	2931	rope	0	1241	0	1530	160
183	51	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1085	0	894	160	30	130	2139	kvappend	0	1085	0	894	160
