stage	task	category	start_ns	end_ns	wait_ns	fixed_ns	mainloop_ns	publication_ns	hop_ns
89	0	rmsnorm	2227637.5932560964	2232632.5805529905	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
90	95	gemm	2233867.9923539907	2254216.721101806	1764.368211	2802.4777519999998	14707.754381814972	1074.1284029999999	1235.411801
91	66	fused_attention	2255452.1329028062	2265078.6340527525	1764.368211	4037.7361040000001	2750.2684319461696	1074.1284029999999	1235.411801
92	7	attention_merge	2266314.0458537526	2271974.9130681944	1764.368211	1836.2836440000001	986.08695644140244	1074.1284029999999	1235.411801
93	63	gemm	2273210.3248691945	2289313.8517541098	1764.368211	3335.3398889999999	9929.6903819148429	1074.1284029999999	1235.411801
94	0	rmsnorm	2290549.26355511	2295544.2508520042	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
95	127	swiglu_gemm	2296779.6626530043	2381710.605305518	1764.368211	4161.6971670000003	77930.748871513642	1074.1284029999999	1235.411801
96	63	gemm	2382946.0171065181	2428838.615137178	1764.368211	3335.3398889999999	39718.761527659371	1074.1284029999999	1235.411801
97	0	rmsnorm	2430074.0269381781	2435069.0142350723	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
98	95	gemm	2436304.4260360724	2456653.1547838878	1764.368211	2802.4777519999998	14707.754381814972	1074.1284029999999	1235.411801
99	66	fused_attention	2457888.5665848879	2467515.0677348343	1764.368211	4037.7361040000001	2750.2684319461696	1074.1284029999999	1235.411801
100	7	attention_merge	2468750.4795358344	2474411.3467502762	1764.368211	1836.2836440000001	986.08695644140244	1074.1284029999999	1235.411801
101	63	gemm	2475646.7585512763	2491750.2854361916	1764.368211	3335.3398889999999	9929.6903819148429	1074.1284029999999	1235.411801
102	0	rmsnorm	2492985.6972371917	2497980.6845340859	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
103	127	swiglu_gemm	2499216.096335086	2584147.0389875998	1764.368211	4161.6971670000003	77930.748871513642	1074.1284029999999	1235.411801
104	63	gemm	2585382.4507885999	2631275.0488192597	1764.368211	3335.3398889999999	39718.761527659371	1074.1284029999999	1235.411801
105	0	rmsnorm	2632510.4606202599	2637505.4479171541	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
106	95	gemm	2638740.8597181542	2659089.5884659695	1764.368211	2802.4777519999998	14707.754381814972	1074.1284029999999	1235.411801
107	66	fused_attention	2660325.0002669697	2669951.501416916	1764.368211	4037.7361040000001	2750.2684319461696	1074.1284029999999	1235.411801
108	7	attention_merge	2671186.9132179162	2676847.7804323579	1764.368211	1836.2836440000001	986.08695644140244	1074.1284029999999	1235.411801
109	63	gemm	2678083.192233358	2694186.7191182734	1764.368211	3335.3398889999999	9929.6903819148429	1074.1284029999999	1235.411801
110	0	rmsnorm	2695422.1309192735	2700417.1182161677	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
111	127	swiglu_gemm	2701652.5300171678	2786583.4726696815	1764.368211	4161.6971670000003	77930.748871513642	1074.1284029999999	1235.411801
112	63	gemm	2787818.8844706817	2833711.4825013415	1764.368211	3335.3398889999999	39718.761527659371	1074.1284029999999	1235.411801
113	0	rmsnorm	2834946.8943023416	2839941.8815992358	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
114	95	gemm	2841177.2934002359	2861526.0221480513	1764.368211	2802.4777519999998	14707.754381814972	1074.1284029999999	1235.411801
115	66	fused_attention	2862761.4339490514	2872387.9350989978	1764.368211	4037.7361040000001	2750.2684319461696	1074.1284029999999	1235.411801
116	7	attention_merge	2873623.3468999979	2879284.2141144397	1764.368211	1836.2836440000001	986.08695644140244	1074.1284029999999	1235.411801
117	63	gemm	2880519.6259154398	2896623.1528003551	1764.368211	3335.3398889999999	9929.6903819148429	1074.1284029999999	1235.411801
118	0	rmsnorm	2897858.5646013552	2902853.5518982494	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
119	127	swiglu_gemm	2904088.9636992496	2989019.9063517633	1764.368211	4161.6971670000003	77930.748871513642	1074.1284029999999	1235.411801
120	63	gemm	2990255.3181527634	3036147.9161834233	1764.368211	3335.3398889999999	39718.761527659371	1074.1284029999999	1235.411801
121	0	rmsnorm	3037383.3279844234	3042378.3152813176	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
122	95	gemm	3043613.7270823177	3063962.4558301331	1764.368211	2802.4777519999998	14707.754381814972	1074.1284029999999	1235.411801
123	66	fused_attention	3065197.8676311332	3074824.3687810795	1764.368211	4037.7361040000001	2750.2684319461696	1074.1284029999999	1235.411801
124	7	attention_merge	3076059.7805820797	3081720.6477965214	1764.368211	1836.2836440000001	986.08695644140244	1074.1284029999999	1235.411801
125	63	gemm	3082956.0595975216	3099059.5864824369	1764.368211	3335.3398889999999	9929.6903819148429	1074.1284029999999	1235.411801
126	0	rmsnorm	3100294.998283437	3105289.9855803312	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
127	127	swiglu_gemm	3106525.3973813313	3191456.340033845	1764.368211	4161.6971670000003	77930.748871513642	1074.1284029999999	1235.411801
128	63	gemm	3192691.7518348452	3238584.349865505	1764.368211	3335.3398889999999	39718.761527659371	1074.1284029999999	1235.411801
129	0	rmsnorm	3239819.7616665051	3244814.7489633993	1764.368211	835.17943409999998	1321.3112487937324	1074.1284029999999	1235.411801
130	500	argmax_gemm	3755558.5203276589	3911230.2360222223	0	9408.7437800000007	145188.84351156326	1074.1284029999999	1235.411801
131	0	argmax_reduce	3912465.6478232224	3915278.7317793616	1764.368211	539.51077940000005	509.20496573904529	0	1235.411801
