key	T	T_floor	T_dram	T_s	T_sf	T_sf_infinite	T_np0	synchronization	fixed	contention	chain_delay	pg_upper_bound	chain_depth	bubble_ns	colocated_edges	sync_omitted_edges
16x32x64s16k1;16x32x128s8k1;16x128x64s5k1;16x32x128s8k1;16x32x128s8k1;16x256x64s2k1;kappa=1;residency=1;Ec=128;Rq=4	3915270.7890222226	2537232.8467046893	2537232.8467046893	3381366.1814602059	3003036.229630304	2991603.6548253009	2074182.5036728315	533904.6075620167	378329.9518299019	11432.574805003125	454370.80812061159	1378037.9423175333	132	10439.681381193433	32	32
