model	variant	arm	seq	past	round	pass	l1_ms	l2_ms
gqa2	load_lines	full	4	3	27	1	0.376704	0.413696
gqa2	base	full	4	3	27	1	0.375808	0.414048
gqa2	load	full	4	3	27	1	0.373760	0.413696
gqa2	lines	full	4	3	27	1	0.374880	0.413792
gqa2	base	full	4	3	28	1	0.373856	0.414720
gqa2	load	full	4	3	28	1	0.373824	0.413504
gqa2	lines	full	4	3	28	1	0.376832	0.414720
gqa2	load_lines	full	4	3	28	1	0.375904	0.413696
gqa2	load	full	4	3	29	1	0.374848	0.413696
gqa2	lines	full	4	3	29	1	0.374880	0.414720
gqa2	load_lines	full	4	3	29	1	0.375936	0.413696
gqa2	base	full	4	3	29	1	0.374912	0.414720
gqa2	lines	full	4	3	30	1	0.376832	0.414720
gqa2	load_lines	full	4	3	30	1	0.375808	0.412960
gqa2	base	full	4	3	30	1	0.373760	0.413696
gqa2	load	full	4	3	30	1	0.374784	0.414720
gqa2	load_lines	full	4	3	31	1	0.376960	0.412672
gqa2	base	full	4	3	31	1	0.374848	0.415744
gqa2	load	full	4	3	31	1	0.376832	0.414720
gqa2	lines	full	4	3	31	1	0.391168	0.432128
gqa2	base	full	4	3	32	1	0.374624	0.414720
gqa2	load	full	4	3	32	1	0.373824	0.413696
gqa2	lines	full	4	3	32	1	0.373856	0.413696
gqa2	load_lines	full	4	3	32	1	0.374784	0.413696
gqa2	load	full	4	3	33	1	0.374848	0.413696
gqa2	lines	full	4	3	33	1	0.375808	0.414720
gqa2	load_lines	full	4	3	33	1	0.374560	0.412672
gqa2	base	full	4	3	33	1	0.375808	0.414720
gqa2	lines	full	4	3	34	1	0.375808	0.415744
gqa2	load_lines	full	4	3	34	1	0.376960	0.414720
gqa2	base	full	4	3	34	1	0.375808	0.414816
gqa2	load	full	4	3	34	1	0.380928	0.414720
gqa2	load_lines	full	4	3	35	1	0.375808	0.414720
gqa2	base	full	4	3	35	1	0.375936	0.413696
gqa2	load	full	4	3	35	1	0.373888	0.414496
gqa2	lines	full	4	3	35	1	0.374912	0.413696
gqa2	base	full	4	3	36	1	0.374784	0.414720
gqa2	load	full	4	3	36	1	0.376832	0.413696
gqa2	lines	full	4	3	36	1	0.376928	0.414720
gqa2	load_lines	full	4	3	36	1	0.373888	0.412672
gqa2	load	full	4	3	37	1	0.374848	0.413696
gqa2	lines	full	4	3	37	1	0.375808	0.414720
gqa2	load_lines	full	4	3	37	1	0.376736	0.413696
gqa2	base	full	4	3	37	1	0.374784	0.414720
gqa2	lines	full	4	3	38	1	0.373760	0.414528
gqa2	load_lines	full	4	3	38	1	0.375776	0.413696
gqa2	base	full	4	3	38	1	0.373760	0.414720
gqa2	load	full	4	3	38	1	0.378880	0.436224
gqa2	load_lines	full	4	3	39	1	0.375808	0.413696
gqa2	base	full	4	3	39	1	0.374912	0.414720
gqa2	load	full	4	3	39	1	0.373856	0.413696
gqa2	lines	full	4	3	39	1	0.376832	0.413696
gqa2	base	full	4	3	40	1	0.375808	0.413696
gqa2	load	full	4	3	40	1	0.376864	0.413696
gqa2	lines	full	4	3	40	1	0.375904	0.425984
gqa2	load_lines	full	4	3	40	1	0.374880	0.413696
gqa2	load	full	4	3	41	1	0.375808	0.414720
gqa2	lines	full	4	3	41	1	0.374880	0.414720
gqa2	load_lines	full	4	3	41	1	0.373760	0.414720
gqa2	base	full	4	3	41	1	0.373760	0.413696
gqa2	lines	full	4	3	42	1	0.376832	0.413696
gqa2	load_lines	full	4	3	42	1	0.376896	0.414720
gqa2	base	full	4	3	42	1	0.375808	0.413696
gqa2	load	full	4	3	42	1	0.374880	0.413696
gqa2	load_lines	full	4	3	43	1	0.375904	0.413696
gqa2	base	full	4	3	43	1	0.374848	0.414720
gqa2	load	full	4	3	43	1	0.381792	0.409600
gqa2	lines	full	4	3	43	1	0.373856	0.407552
gqa2	base	full	4	3	44	1	0.372736	0.406720
gqa2	load	full	4	3	44	1	0.375808	0.407552
gqa2	lines	full	4	3	44	1	0.374912	0.407552
gqa2	load_lines	full	4	3	44	1	0.376672	0.405600
gqa2	load	full	4	3	45	1	0.374880	0.407552
gqa2	lines	full	4	3	45	1	0.374784	0.406272
gqa2	load_lines	full	4	3	45	1	0.372832	0.406528
gqa2	base	full	4	3	45	1	0.408576	0.443392
gqa2	lines	full	4	3	46	1	0.413824	0.447488
gqa2	load_lines	full	4	3	46	1	0.411520	0.443392
gqa2	base	full	4	3	46	1	0.407552	0.443392
gqa2	load	full	4	3	46	1	0.409600	0.441344
gqa2	load_lines	full	4	3	47	1	0.412736	0.444384
gqa2	base	full	4	3	47	1	0.409600	0.443392
gqa2	load	full	4	3	47	1	0.408736	0.442272
gqa2	lines	full	4	3	47	1	0.409504	0.443232
gqa2	base	full	4	3	48	1	0.409728	0.443392
gqa2	load	full	4	3	48	1	0.412672	0.444352
gqa2	lines	full	4	3	48	1	0.408736	0.441344
gqa2	load_lines	full	4	3	48	1	0.412800	0.447488
gqa2	load	full	4	3	49	1	0.407552	0.444384
gqa2	lines	full	4	3	49	1	0.407552	0.442368
gqa2	load_lines	full	4	3	49	1	0.412512	0.442272
gqa2	base	full	4	3	49	1	0.409696	0.442368
gqa2	base	full	128	3	0	1	0.569568	0.615424
gqa2	load	full	128	3	0	1	0.572416	0.616448
gqa2	lines	full	128	3	0	1	0.571552	0.615424
gqa2	load_lines	full	128	3	0	1	0.570560	0.612448
gqa2	load	full	128	3	1	1	0.572416	0.616288
gqa2	lines	full	128	3	1	1	0.570144	0.614400
gqa2	load_lines	full	128	3	1	1	0.570176	0.614240
gqa2	base	full	128	3	1	1	0.569344	0.615424
gqa2	lines	full	128	3	2	1	0.574464	0.616448
gqa2	load_lines	full	128	3	2	1	0.572576	0.613376
gqa2	base	full	128	3	2	1	0.571616	0.614400
gqa2	load	full	128	3	2	1	0.573504	0.614400
gqa2	load_lines	full	128	3	3	1	0.573440	0.617472
gqa2	base	full	128	3	3	1	0.570240	0.616448
gqa2	load	full	128	3	3	1	0.570528	0.616448
gqa2	lines	full	128	3	3	1	0.572416	0.618464
gqa2	base	full	128	3	4	1	0.569536	0.616448
gqa2	load	full	128	3	4	1	0.575488	0.617472
gqa2	lines	full	128	3	4	1	0.572640	0.616448
gqa2	load_lines	full	128	3	4	1	0.571392	0.614400
gqa2	load	full	128	3	5	1	0.569536	0.616448
gqa2	lines	full	128	3	5	1	0.574688	0.616448
gqa2	load_lines	full	128	3	5	1	0.574368	0.617472
gqa2	base	full	128	3	5	1	0.573440	0.615424
gqa2	lines	full	128	3	6	1	0.570176	0.615616
gqa2	load_lines	full	128	3	6	1	0.572608	0.614240
gqa2	base	full	128	3	6	1	0.570368	0.616640
gqa2	load	full	128	3	6	1	0.573440	0.615584
gqa2	load_lines	full	128	3	7	1	0.572416	0.614336
gqa2	base	full	128	3	7	1	0.572416	0.614208
gqa2	load	full	128	3	7	1	0.571392	0.617472
gqa2	lines	full	128	3	7	1	0.572640	0.615424
gqa2	base	full	128	3	8	1	0.570368	0.615424
gqa2	load	full	128	3	8	1	0.572320	0.614400
gqa2	lines	full	128	3	8	1	0.572224	0.617472
gqa2	load_lines	full	128	3	8	1	0.572608	0.615424
gqa2	load	full	128	3	9	1	0.576704	0.617312
gqa2	lines	full	128	3	9	1	0.573440	0.616544
gqa2	load_lines	full	128	3	9	1	0.576512	0.616448
gqa2	base	full	128	3	9	1	0.571584	0.617280
gqa2	lines	full	128	3	10	1	0.571392	0.615424
gqa2	load_lines	full	128	3	10	1	0.573440	0.614528
gqa2	base	full	128	3	10	1	0.570368	0.616448
gqa2	load	full	128	3	10	1	0.570368	0.618496
gqa2	load_lines	full	128	3	11	1	0.571232	0.614272
gqa2	base	full	128	3	11	1	0.572576	0.616448
gqa2	load	full	128	3	11	1	0.571552	0.615424
gqa2	lines	full	128	3	11	1	0.569312	0.614400
gqa2	base	full	128	3	12	1	0.571616	0.615424
gqa2	load	full	128	3	12	1	0.571392	0.615424
gqa2	lines	full	128	3	12	1	0.571392	0.616448
gqa2	load_lines	full	128	3	12	1	0.572608	0.615424
gqa2	load	full	128	3	13	1	0.573440	0.615424
gqa2	lines	full	128	3	13	1	0.569344	0.614528
gqa2	load_lines	full	128	3	13	1	0.573632	0.614272
gqa2	base	full	128	3	13	1	0.569344	0.615424
gqa2	lines	full	128	3	14	1	0.573440	0.615424
gqa2	load_lines	full	128	3	14	1	0.574464	0.616448
gqa2	base	full	128	3	14	1	0.569504	0.616448
gqa2	load	full	128	3	14	1	0.573440	0.615392
gqa2	load_lines	full	128	3	15	1	0.575712	0.615328
gqa2	base	full	128	3	15	1	0.572608	0.618560
gqa2	load	full	128	3	15	1	0.576512	0.615584
gqa2	lines	full	128	3	15	1	0.572576	0.617440
gqa2	base	full	128	3	16	1	0.571616	0.615424
gqa2	load	full	128	3	16	1	0.574464	0.617472
gqa2	lines	full	128	3	16	1	0.570240	0.616416
gqa2	load_lines	full	128	3	16	1	0.572416	0.617472
gqa2	load	full	128	3	17	1	0.572416	0.616480
gqa2	lines	full	128	3	17	1	0.572416	0.615424
gqa2	load_lines	full	128	3	17	1	0.570528	0.615424
gqa2	base	full	128	3	17	1	0.569536	0.617472
gqa2	lines	full	128	3	18	1	0.570336	0.617440
gqa2	load_lines	full	128	3	18	1	0.573632	0.614400
gqa2	base	full	128	3	18	1	0.569344	0.618464
gqa2	load	full	128	3	18	1	0.571392	0.614400
gqa2	load_lines	full	128	3	19	1	0.571392	0.614304
gqa2	base	full	128	3	19	1	0.570208	0.617472
gqa2	load	full	128	3	19	1	0.572608	0.612352
gqa2	lines	full	128	3	19	1	0.572416	0.617472
gqa2	base	full	128	3	20	1	0.569152	0.616608
gqa2	load	full	128	3	20	1	0.572416	0.615424
gqa2	lines	full	128	3	20	1	0.571392	0.618496
gqa2	load_lines	full	128	3	20	1	0.571392	0.617280
gqa2	load	full	128	3	21	1	0.573664	0.615328
gqa2	lines	full	128	3	21	1	0.567296	0.616448
gqa2	load_lines	full	128	3	21	1	0.571392	0.615328
gqa2	base	full	128	3	21	1	0.568512	0.615456
gqa2	lines	full	128	3	22	1	0.570592	0.617472
gqa2	load_lines	full	128	3	22	1	0.570560	0.616448
gqa2	base	full	128	3	22	1	0.569184	0.617248
gqa2	load	full	128	3	22	1	0.573440	0.614400
gqa2	load_lines	full	128	3	23	1	0.573440	0.617216
gqa2	base	full	128	3	23	1	0.573632	0.619392
gqa2	load	full	128	3	23	1	0.571584	0.615296
gqa2	lines	full	128	3	23	1	0.572576	0.616448
gqa2	base	full	128	3	24	1	0.567520	0.615424
gqa2	load	full	128	3	24	1	0.572448	0.615360
gqa2	lines	full	128	3	24	1	0.570368	0.617280
gqa2	load_lines	full	128	3	24	1	0.573440	0.615424
gqa2	load	full	128	3	25	1	0.575488	0.616448
gqa2	lines	full	128	3	25	1	0.568320	0.616448
gqa2	load_lines	full	128	3	25	1	0.575488	0.615520
gqa2	base	full	128	3	25	1	0.571616	0.615264
gqa2	lines	full	128	3	26	1	0.572416	0.615424
gqa2	load_lines	full	128	3	26	1	0.572416	0.615424
gqa2	base	full	128	3	26	1	0.568128	0.616256
gqa2	load	full	128	3	26	1	0.571392	0.615424
gqa2	load_lines	full	128	3	27	1	0.572416	0.615456
gqa2	base	full	128	3	27	1	0.569344	0.617472
gqa2	load	full	128	3	27	1	0.573440	0.617312
gqa2	lines	full	128	3	27	1	0.570560	0.618496
gqa2	base	full	128	3	28	1	0.568480	0.617472
gqa2	load	full	128	3	28	1	0.572416	0.615200
gqa2	lines	full	128	3	28	1	0.570368	0.616448
gqa2	load_lines	full	128	3	28	1	0.570368	0.616448
gqa2	load	full	128	3	29	1	0.572416	0.616448
gqa2	lines	full	128	3	29	1	0.573280	0.617472
gqa2	load_lines	full	128	3	29	1	0.573440	0.614400
gqa2	base	full	128	3	29	1	0.572672	0.616448
gqa2	lines	full	128	3	30	1	0.571456	0.616448
gqa2	load_lines	full	128	3	30	1	0.569344	0.616448
gqa2	base	full	128	3	30	1	0.570560	0.618496
gqa2	load	full	128	3	30	1	0.571584	0.614400
gqa2	load_lines	full	128	3	31	1	0.571584	0.615200
gqa2	base	full	128	3	31	1	0.569344	0.616256
gqa2	load	full	128	3	31	1	0.570368	0.616448
gqa2	lines	full	128	3	31	1	0.570336	0.614400
gqa2	base	full	128	3	32	1	0.571552	0.615424
gqa2	load	full	128	3	32	1	0.572384	0.614624
gqa2	lines	full	128	3	32	1	0.576512	0.615552
gqa2	load_lines	full	128	3	32	1	0.573440	0.616448
gqa2	load	full	128	3	33	1	0.571616	0.614336
gqa2	lines	full	128	3	33	1	0.566432	0.616448
gqa2	load_lines	full	128	3	33	1	0.569344	0.616448
gqa2	base	full	128	3	33	1	0.571392	0.614432
gqa2	lines	full	128	3	34	1	0.572416	0.617472
gqa2	load_lines	full	128	3	34	1	0.574624	0.615648
gqa2	base	full	128	3	34	1	0.570368	0.617472
gqa2	load	full	128	3	34	1	0.574656	0.615424
gqa2	load_lines	full	128	3	35	1	0.573632	0.614208
gqa2	base	full	128	3	35	1	0.570368	0.616448
gqa2	load	full	128	3	35	1	0.573440	0.617504
gqa2	lines	full	128	3	35	1	0.569344	0.613376
gqa2	base	full	128	3	36	1	0.569344	0.614400
gqa2	load	full	128	3	36	1	0.570528	0.617472
gqa2	lines	full	128	3	36	1	0.573440	0.616640
gqa2	load_lines	full	128	3	36	1	0.576448	0.615424
gqa2	load	full	128	3	37	1	0.569440	0.616576
gqa2	lines	full	128	3	37	1	0.573632	0.614400
gqa2	load_lines	full	128	3	37	1	0.573536	0.616448
gqa2	base	full	128	3	37	1	0.572416	0.617472
gqa2	lines	full	128	3	38	1	0.570528	0.616448
gqa2	load_lines	full	128	3	38	1	0.571392	0.616448
gqa2	base	full	128	3	38	1	0.573440	0.618496
gqa2	load	full	128	3	38	1	0.571296	0.616448
gqa2	load_lines	full	128	3	39	1	0.573632	0.613376
gqa2	base	full	128	3	39	1	0.571392	0.618496
gqa2	load	full	128	3	39	1	0.572608	0.615424
gqa2	lines	full	128	3	39	1	0.572416	0.615424
gqa2	base	full	128	3	40	1	0.572416	0.618496
gqa2	load	full	128	3	40	1	0.572416	0.615424
gqa2	lines	full	128	3	40	1	0.571392	0.615424
gqa2	load_lines	full	128	3	40	1	0.571264	0.615424
gqa2	load	full	128	3	41	1	0.574464	0.615424
gqa2	lines	full	128	3	41	1	0.571392	0.614400
gqa2	load_lines	full	128	3	41	1	0.569504	0.615424
gqa2	base	full	128	3	41	1	0.573600	0.616448
gqa2	lines	full	128	3	42	1	0.572416	0.617472
gqa2	load_lines	full	128	3	42	1	0.574272	0.616448
gqa2	base	full	128	3	42	1	0.572416	0.617440
gqa2	load	full	128	3	42	1	0.574464	0.616448
gqa2	load_lines	full	128	3	43	1	0.571584	0.620544
gqa2	base	full	128	3	43	1	0.572640	0.616704
gqa2	load	full	128	3	43	1	0.573312	0.616448
gqa2	lines	full	128	3	43	1	0.572576	0.616448
gqa2	base	full	128	3	44	1	0.571584	0.616448
gqa2	load	full	128	3	44	1	0.571392	0.616448
gqa2	lines	full	128	3	44	1	0.574272	0.617472
gqa2	load_lines	full	128	3	44	1	0.574464	0.616320
gqa2	load	full	128	3	45	1	0.574624	0.615424
gqa2	lines	full	128	3	45	1	0.570368	0.615424
gqa2	load_lines	full	128	3	45	1	0.573440	0.617472
gqa2	base	full	128	3	45	1	0.572640	0.616448
gqa2	lines	full	128	3	46	1	0.572608	0.618496
gqa2	load_lines	full	128	3	46	1	0.570528	0.615424
gqa2	base	full	128	3	46	1	0.572416	0.616448
gqa2	load	full	128	3	46	1	0.577536	0.619552
gqa2	load_lines	full	128	3	47	1	0.573440	0.614400
gqa2	base	full	128	3	47	1	0.572576	0.619520
gqa2	load	full	128	3	47	1	0.573440	0.616448
gqa2	lines	full	128	3	47	1	0.574464	0.615424
gqa2	base	full	128	3	48	1	0.572416	0.615424
gqa2	load	full	128	3	48	1	0.573440	0.613376
gqa2	lines	full	128	3	48	1	0.572416	0.618496
gqa2	load_lines	full	128	3	48	1	0.572640	0.618368
gqa2	load	full	128	3	49	1	0.572576	0.618496
gqa2	lines	full	128	3	49	1	0.574432	0.615360
gqa2	load_lines	full	128	3	49	1	0.574304	0.616448
gqa2	base	full	128	3	49	1	0.574432	0.616512
mha4	base	full	4	3	0	1	0.803040	0.875520
mha4	load	full	4	3	0	1	0.804864	0.874496
mha4	lines	full	4	3	0	1	0.803840	0.871424
mha4	load_lines	full	4	3	0	1	0.807136	0.871424
mha4	load	full	4	3	1	1	0.804864	0.876512
mha4	lines	full	4	3	1	1	0.805888	0.875520
mha4	load_lines	full	4	3	1	1	0.811200	0.871424
mha4	base	full	4	3	1	1	0.813056	0.873568
mha4	lines	full	4	3	2	1	0.805056	0.873472
mha4	load_lines	full	4	3	2	1	0.806912	0.872352
mha4	base	full	4	3	2	1	0.804960	0.874304
mha4	load	full	4	3	2	1	0.800768	0.872448
mha4	load_lines	full	4	3	3	1	0.805888	0.874496
mha4	base	full	4	3	3	1	0.806912	0.872448
mha4	load	full	4	3	3	1	0.806944	0.872448
mha4	lines	full	4	3	3	1	0.805920	0.873472
mha4	base	full	4	3	4	1	0.799744	0.873472
mha4	load	full	4	3	4	1	0.803840	0.872448
mha4	lines	full	4	3	4	1	0.804032	0.873472
mha4	load_lines	full	4	3	4	1	0.808128	0.874496
mha4	load	full	4	3	5	1	0.804864	0.872448
mha4	lines	full	4	3	5	1	0.806880	0.875520
mha4	load_lines	full	4	3	5	1	0.807936	0.874496
mha4	base	full	4	3	5	1	0.802016	0.874496
mha4	lines	full	4	3	6	1	0.804864	0.874496
mha4	load_lines	full	4	3	6	1	0.804864	0.873472
mha4	base	full	4	3	6	1	0.801792	0.874496
mha4	load	full	4	3	6	1	0.806048	0.872448
mha4	load_lines	full	4	3	7	1	0.815104	0.877568
mha4	base	full	4	3	7	1	0.803840	0.874304
mha4	load	full	4	3	7	1	0.803840	0.874496
mha4	lines	full	4	3	7	1	0.803840	0.874496
mha4	base	full	4	3	8	1	0.800736	0.873472
mha4	load	full	4	3	8	1	0.805888	0.872448
mha4	lines	full	4	3	8	1	0.804864	0.873472
mha4	load_lines	full	4	3	8	1	0.808960	0.873440
mha4	load	full	4	3	9	1	0.802976	0.873504
mha4	lines	full	4	3	9	1	0.810976	0.875520
mha4	load_lines	full	4	3	9	1	0.807936	0.872448
mha4	base	full	4	3	9	1	0.802816	0.872480
mha4	lines	full	4	3	10	1	0.806912	0.874368
mha4	load_lines	full	4	3	10	1	0.806912	0.876416
mha4	base	full	4	3	10	1	0.804864	0.872448
mha4	load	full	4	3	10	1	0.811008	0.872448
mha4	load_lines	full	4	3	11	1	0.808960	0.872416
mha4	base	full	4	3	11	1	0.801792	0.874688
mha4	load	full	4	3	11	1	0.806912	0.873216
mha4	lines	full	4	3	11	1	0.807104	0.874720
mha4	base	full	4	3	12	1	0.803040	0.872448
mha4	load	full	4	3	12	1	0.811008	0.871264
mha4	lines	full	4	3	12	1	0.811008	0.873280
mha4	load_lines	full	4	3	12	1	0.808192	0.873600
mha4	load	full	4	3	13	1	0.807104	0.870400
mha4	lines	full	4	3	13	1	0.805888	0.873440
mha4	load_lines	full	4	3	13	1	0.805056	0.871296
mha4	base	full	4	3	13	1	0.802816	0.871424
mha4	lines	full	4	3	14	1	0.805888	0.870400
mha4	load_lines	full	4	3	14	1	0.806912	0.873472
mha4	base	full	4	3	14	1	0.803040	0.875584
mha4	load	full	4	3	14	1	0.804864	0.874336
mha4	load_lines	full	4	3	15	1	0.808096	0.871424
mha4	base	full	4	3	15	1	0.803840	0.874720
mha4	load	full	4	3	15	1	0.805888	0.874496
mha4	lines	full	4	3	15	1	0.804864	0.876288
mha4	base	full	4	3	16	1	0.804064	0.872448
mha4	load	full	4	3	16	1	0.804864	0.870400
mha4	lines	full	4	3	16	1	0.804864	0.873472
mha4	load_lines	full	4	3	16	1	0.806912	0.873472
mha4	load	full	4	3	17	1	0.807936	0.873472
mha4	lines	full	4	3	17	1	0.803872	0.873472
mha4	load_lines	full	4	3	17	1	0.808960	0.872448
mha4	base	full	4	3	17	1	0.803840	0.874496
mha4	lines	full	4	3	18	1	0.804864	0.872448
mha4	load_lines	full	4	3	18	1	0.806112	0.873472
mha4	base	full	4	3	18	1	0.804832	0.872352
mha4	load	full	4	3	18	1	0.804864	0.872416
mha4	load_lines	full	4	3	19	1	0.808160	0.871424
mha4	base	full	4	3	19	1	0.803840	0.870400
mha4	load	full	4	3	19	1	0.804864	0.872416
mha4	lines	full	4	3	19	1	0.805088	0.873472
mha4	base	full	4	3	20	1	0.804864	0.878592
mha4	load	full	4	3	20	1	0.803840	0.873472
mha4	lines	full	4	3	20	1	0.807936	0.874432
mha4	load_lines	full	4	3	20	1	0.806752	0.873472
mha4	load	full	4	3	21	1	0.806048	0.873472
mha4	lines	full	4	3	21	1	0.805888	0.873632
mha4	load_lines	full	4	3	21	1	0.807040	0.875584
mha4	base	full	4	3	21	1	0.807936	0.872448
mha4	lines	full	4	3	22	1	0.806912	0.871552
mha4	load_lines	full	4	3	22	1	0.809984	0.874496
mha4	base	full	4	3	22	1	0.803968	0.872448
mha4	load	full	4	3	22	1	0.806080	0.872448
mha4	load_lines	full	4	3	23	1	0.808192	0.872448
mha4	base	full	4	3	23	1	0.800928	0.871424
mha4	load	full	4	3	23	1	0.811008	0.872448
mha4	lines	full	4	3	23	1	0.808128	0.872448
mha4	base	full	4	3	24	1	0.804704	0.875424
mha4	load	full	4	3	24	1	0.808800	0.875264
mha4	lines	full	4	3	24	1	0.808128	0.876544
mha4	load_lines	full	4	3	24	1	0.807936	0.872448
mha4	load	full	4	3	25	1	0.805696	0.874496
