model	variant	arm	seq	past	round	pass	l1_ms	l2_ms
gqa2	base	nowait	4	3	4	0	0.407360	0.415744
gqa2	base	neither	4	3	4	0	0.408576	0.356192
gqa2	base	l1nosync	4	3	4	0	0.367584	0.441344
gqa2	load	nowait	4	3	5	0	0.407552	0.415712
gqa2	load	neither	4	3	5	0	0.406720	0.355328
gqa2	load	l1nosync	4	3	5	0	0.364640	0.441472
gqa2	lines	full	4	3	5	1	0.407552	0.443392
gqa2	lines	nowait	4	3	5	0	0.408736	0.415744
gqa2	lines	neither	4	3	5	0	0.409600	0.355328
gqa2	lines	l1nosync	4	3	5	0	0.364544	0.443296
gqa2	load_lines	full	4	3	5	1	0.407744	0.440288
gqa2	load_lines	nowait	4	3	5	0	0.410624	0.414656
gqa2	load_lines	neither	4	3	5	0	0.408512	0.356352
gqa2	load_lines	l1nosync	4	3	5	0	0.369664	0.443392
gqa2	base	full	4	3	5	1	0.410624	0.445440
gqa2	base	nowait	4	3	5	0	0.409536	0.416768
gqa2	base	neither	4	3	5	0	0.408544	0.358528
gqa2	base	l1nosync	4	3	5	0	0.365504	0.442176
gqa2	load	full	4	3	5	1	0.408576	0.442368
gqa2	load	neither	4	3	6	0	0.414720	0.358400
gqa2	load	l1nosync	4	3	6	0	0.366816	0.443392
gqa2	lines	full	4	3	6	1	0.408576	0.443136
gqa2	lines	nowait	4	3	6	0	0.408800	0.416768
gqa2	lines	neither	4	3	6	0	0.410400	0.357312
gqa2	lines	l1nosync	4	3	6	0	0.364608	0.442368
gqa2	load_lines	full	4	3	6	1	0.407744	0.443392
gqa2	load_lines	nowait	4	3	6	0	0.409600	0.416768
gqa2	load_lines	neither	4	3	6	0	0.408736	0.355328
gqa2	load_lines	l1nosync	4	3	6	0	0.367616	0.439264
gqa2	base	full	4	3	6	1	0.422720	0.452608
gqa2	base	nowait	4	3	6	0	0.407552	0.415712
gqa2	base	neither	4	3	6	0	0.408576	0.356352
gqa2	base	l1nosync	4	3	6	0	0.366592	0.445440
gqa2	load	full	4	3	6	1	0.411648	0.450560
gqa2	load	nowait	4	3	6	0	0.413696	0.419840
gqa2	load	l1nosync	4	3	7	0	0.365568	0.441344
gqa2	lines	full	4	3	7	1	0.409824	0.443392
gqa2	lines	nowait	4	3	7	0	0.409824	0.417792
gqa2	lines	neither	4	3	7	0	0.408544	0.355328
gqa2	lines	l1nosync	4	3	7	0	0.364544	0.441344
gqa2	load_lines	full	4	3	7	1	0.412576	0.444192
gqa2	load_lines	nowait	4	3	7	0	0.407552	0.415744
gqa2	load_lines	neither	4	3	7	0	0.410848	0.356352
gqa2	load_lines	l1nosync	4	3	7	0	0.366592	0.441216
gqa2	base	full	4	3	7	1	0.408800	0.444416
gqa2	base	nowait	4	3	7	0	0.407712	0.414720
gqa2	base	neither	4	3	7	0	0.407552	0.355328
gqa2	base	l1nosync	4	3	7	0	0.365568	0.442368
gqa2	load	full	4	3	7	1	0.407552	0.442368
gqa2	load	nowait	4	3	7	0	0.408736	0.415712
gqa2	load	neither	4	3	7	0	0.408576	0.355328
gqa2	lines	full	4	3	8	1	0.407552	0.443392
gqa2	lines	nowait	4	3	8	0	0.406528	0.415744
gqa2	lines	neither	4	3	8	0	0.408576	0.355328
gqa2	lines	l1nosync	4	3	8	0	0.365568	0.443392
gqa2	load_lines	full	4	3	8	1	0.411424	0.441344
gqa2	load_lines	nowait	4	3	8	0	0.408576	0.414720
gqa2	load_lines	neither	4	3	8	0	0.407552	0.356256
gqa2	load_lines	l1nosync	4	3	8	0	0.365568	0.440256
gqa2	base	full	4	3	8	1	0.407552	0.443392
gqa2	base	nowait	4	3	8	0	0.410624	0.416736
gqa2	base	neither	4	3	8	0	0.410816	0.356320
gqa2	base	l1nosync	4	3	8	0	0.364544	0.440384
gqa2	load	full	4	3	8	1	0.408576	0.441344
gqa2	load	nowait	4	3	8	0	0.408576	0.415776
gqa2	load	neither	4	3	8	0	0.409568	0.359200
gqa2	load	l1nosync	4	3	8	0	0.365568	0.444416
gqa2	lines	nowait	4	3	9	0	0.409600	0.416768
gqa2	lines	neither	4	3	9	0	0.408576	0.355328
gqa2	lines	l1nosync	4	3	9	0	0.365568	0.443584
gqa2	load_lines	full	4	3	9	1	0.410624	0.443616
gqa2	load_lines	nowait	4	3	9	0	0.409792	0.415744
gqa2	load_lines	neither	4	3	9	0	0.407744	0.355328
gqa2	load_lines	l1nosync	4	3	9	0	0.362496	0.439296
gqa2	base	full	4	3	9	1	0.411648	0.443392
gqa2	base	nowait	4	3	9	0	0.407552	0.416768
gqa2	base	neither	4	3	9	0	0.410784	0.356352
gqa2	base	l1nosync	4	3	9	0	0.364640	0.443392
gqa2	load	full	4	3	9	1	0.410784	0.443648
gqa2	load	nowait	4	3	9	0	0.407360	0.415744
gqa2	load	neither	4	3	9	0	0.407552	0.355328
gqa2	load	l1nosync	4	3	9	0	0.366560	0.441344
gqa2	lines	full	4	3	9	1	0.407744	0.444416
gqa2	lines	neither	4	3	10	0	0.406752	0.355328
gqa2	lines	l1nosync	4	3	10	0	0.365792	0.442368
gqa2	load_lines	full	4	3	10	1	0.408512	0.440320
gqa2	load_lines	nowait	4	3	10	0	0.407552	0.415744
gqa2	load_lines	neither	4	3	10	0	0.408544	0.355296
gqa2	load_lines	l1nosync	4	3	10	0	0.367616	0.440320
gqa2	base	full	4	3	10	1	0.407712	0.444576
gqa2	base	nowait	4	3	10	0	0.408576	0.415616
gqa2	base	neither	4	3	10	0	0.407744	0.355296
gqa2	base	l1nosync	4	3	10	0	0.366432	0.443392
gqa2	load	full	4	3	10	1	0.410624	0.442368
gqa2	load	nowait	4	3	10	0	0.406528	0.415904
gqa2	load	neither	4	3	10	0	0.408736	0.357280
gqa2	load	l1nosync	4	3	10	0	0.368640	0.440320
gqa2	lines	full	4	3	10	1	0.409600	0.443264
gqa2	lines	nowait	4	3	10	0	0.408800	0.417632
gqa2	lines	l1nosync	4	3	11	0	0.366592	0.444416
gqa2	load_lines	full	4	3	11	1	0.408800	0.444416
gqa2	load_lines	nowait	4	3	11	0	0.410624	0.416768
gqa2	load_lines	neither	4	3	11	0	0.408576	0.356352
gqa2	load_lines	l1nosync	4	3	11	0	0.365536	0.441536
gqa2	base	full	4	3	11	1	0.407552	0.442528
gqa2	base	nowait	4	3	11	0	0.411840	0.418752
gqa2	base	neither	4	3	11	0	0.410816	0.356352
gqa2	base	l1nosync	4	3	11	0	0.365568	0.445440
gqa2	load	full	4	3	11	1	0.409792	0.440320
gqa2	load	nowait	4	3	11	0	0.408768	0.416768
gqa2	load	neither	4	3	11	0	0.407712	0.355328
gqa2	load	l1nosync	4	3	11	0	0.371488	0.442400
gqa2	lines	full	4	3	11	1	0.412800	0.445440
gqa2	lines	nowait	4	3	11	0	0.406720	0.416768
gqa2	lines	neither	4	3	11	0	0.408576	0.356256
gqa2	load_lines	full	4	3	12	1	0.409536	0.443616
gqa2	load_lines	nowait	4	3	12	0	0.411648	0.416768
gqa2	load_lines	neither	4	3	12	0	0.407552	0.356352
gqa2	load_lines	l1nosync	4	3	12	0	0.368640	0.440320
gqa2	base	full	4	3	12	1	0.410560	0.445312
gqa2	base	nowait	4	3	12	0	0.408768	0.414944
gqa2	base	neither	4	3	12	0	0.405504	0.354304
gqa2	base	l1nosync	4	3	12	0	0.365568	0.443392
gqa2	load	full	4	3	12	1	0.408576	0.443200
gqa2	load	nowait	4	3	12	0	0.410624	0.418816
gqa2	load	neither	4	3	12	0	0.407776	0.355328
gqa2	load	l1nosync	4	3	12	0	0.364544	0.443616
gqa2	lines	full	4	3	12	1	0.409760	0.445216
gqa2	lines	nowait	4	3	12	0	0.409536	0.417792
gqa2	lines	neither	4	3	12	0	0.410496	0.355392
gqa2	lines	l1nosync	4	3	12	0	0.365568	0.442368
gqa2	load_lines	nowait	4	3	13	0	0.408736	0.416608
gqa2	load_lines	neither	4	3	13	0	0.411840	0.355328
gqa2	load_lines	l1nosync	4	3	13	0	0.366592	0.440320
gqa2	base	full	4	3	13	1	0.408576	0.444416
gqa2	base	nowait	4	3	13	0	0.409760	0.415744
gqa2	base	neither	4	3	13	0	0.406528	0.355328
gqa2	base	l1nosync	4	3	13	0	0.364704	0.444416
gqa2	load	full	4	3	13	1	0.407520	0.442368
gqa2	load	nowait	4	3	13	0	0.411584	0.416608
gqa2	load	neither	4	3	13	0	0.408576	0.356352
gqa2	load	l1nosync	4	3	13	0	0.365568	0.441344
gqa2	lines	full	4	3	13	1	0.408736	0.443392
gqa2	lines	nowait	4	3	13	0	0.408736	0.415744
gqa2	lines	neither	4	3	13	0	0.406528	0.355328
gqa2	lines	l1nosync	4	3	13	0	0.366496	0.443392
gqa2	load_lines	full	4	3	13	1	0.406528	0.441344
gqa2	load_lines	neither	4	3	14	0	0.408576	0.355360
gqa2	load_lines	l1nosync	4	3	14	0	0.365728	0.439232
gqa2	base	full	4	3	14	1	0.408768	0.442464
gqa2	base	nowait	4	3	14	0	0.406688	0.415840
gqa2	base	neither	4	3	14	0	0.411840	0.357152
gqa2	base	l1nosync	4	3	14	0	0.366592	0.443360
gqa2	load	full	4	3	14	1	0.409408	0.441344
gqa2	load	nowait	4	3	14	0	0.408416	0.415744
gqa2	load	neither	4	3	14	0	0.407712	0.355296
gqa2	load	l1nosync	4	3	14	0	0.364544	0.443392
gqa2	lines	full	4	3	14	1	0.407552	0.443136
gqa2	lines	nowait	4	3	14	0	0.406528	0.415872
gqa2	lines	neither	4	3	14	0	0.408800	0.355296
gqa2	lines	l1nosync	4	3	14	0	0.364544	0.443168
gqa2	load_lines	full	4	3	14	1	0.408576	0.442400
gqa2	load_lines	nowait	4	3	14	0	0.409600	0.415744
gqa2	load_lines	l1nosync	4	3	15	0	0.367456	0.440320
gqa2	base	full	4	3	15	1	0.409632	0.442368
gqa2	base	nowait	4	3	15	0	0.407552	0.415744
gqa2	base	neither	4	3	15	0	0.407552	0.355328
gqa2	base	l1nosync	4	3	15	0	0.365600	0.443360
gqa2	load	full	4	3	15	1	0.408576	0.441376
gqa2	load	nowait	4	3	15	0	0.408576	0.417792
gqa2	load	neither	4	3	15	0	0.410624	0.358400
gqa2	load	l1nosync	4	3	15	0	0.368640	0.446464
gqa2	lines	full	4	3	15	1	0.411808	0.444416
gqa2	lines	nowait	4	3	15	0	0.410624	0.415744
gqa2	lines	neither	4	3	15	0	0.406752	0.356320
gqa2	lines	l1nosync	4	3	15	0	0.364544	0.442368
gqa2	load_lines	full	4	3	15	1	0.408576	0.442304
gqa2	load_lines	nowait	4	3	15	0	0.407552	0.413696
gqa2	load_lines	neither	4	3	15	0	0.406528	0.355328
gqa2	base	full	4	3	16	1	0.406528	0.444416
gqa2	base	nowait	4	3	16	0	0.407552	0.415744
gqa2	base	neither	4	3	16	0	0.409792	0.356352
gqa2	base	l1nosync	4	3	16	0	0.367616	0.446464
gqa2	load	full	4	3	16	1	0.408576	0.442368
gqa2	load	nowait	4	3	16	0	0.412544	0.416768
gqa2	load	neither	4	3	16	0	0.411520	0.358400
gqa2	load	l1nosync	4	3	16	0	0.365568	0.441344
gqa2	lines	full	4	3	16	1	0.408576	0.445440
gqa2	lines	nowait	4	3	16	0	0.409408	0.416768
gqa2	lines	neither	4	3	16	0	0.407552	0.356352
gqa2	lines	l1nosync	4	3	16	0	0.364544	0.442272
gqa2	load_lines	full	4	3	16	1	0.408576	0.441344
gqa2	load_lines	nowait	4	3	16	0	0.408576	0.414720
gqa2	load_lines	neither	4	3	16	0	0.408544	0.355328
gqa2	load_lines	l1nosync	4	3	16	0	0.365472	0.439296
gqa2	base	nowait	4	3	17	0	0.408576	0.415744
gqa2	base	neither	4	3	17	0	0.407552	0.354304
gqa2	base	l1nosync	4	3	17	0	0.365440	0.443392
gqa2	load	full	4	3	17	1	0.408576	0.441344
gqa2	load	nowait	4	3	17	0	0.408576	0.414720
gqa2	load	neither	4	3	17	0	0.406720	0.355328
gqa2	load	l1nosync	4	3	17	0	0.365568	0.443392
gqa2	lines	full	4	3	17	1	0.407488	0.444416
gqa2	lines	nowait	4	3	17	0	0.409504	0.416768
gqa2	lines	neither	4	3	17	0	0.406528	0.355328
gqa2	lines	l1nosync	4	3	17	0	0.367680	0.444416
gqa2	load_lines	full	4	3	17	1	0.410784	0.442272
gqa2	load_lines	nowait	4	3	17	0	0.411648	0.417856
gqa2	load_lines	neither	4	3	17	0	0.412672	0.356352
gqa2	load_lines	l1nosync	4	3	17	0	0.367520	0.440320
gqa2	base	full	4	3	17	1	0.407712	0.442496
gqa2	base	neither	4	3	18	0	0.407712	0.354464
gqa2	base	l1nosync	4	3	18	0	0.365568	0.442368
gqa2	load	full	4	3	18	1	0.412672	0.445280
gqa2	load	nowait	4	3	18	0	0.408576	0.415744
gqa2	load	neither	4	3	18	0	0.409600	0.355328
gqa2	load	l1nosync	4	3	18	0	0.367616	0.445696
gqa2	lines	full	4	3	18	1	0.409600	0.444416
gqa2	lines	nowait	4	3	18	0	0.407552	0.416640
gqa2	lines	neither	4	3	18	0	0.408576	0.356352
gqa2	lines	l1nosync	4	3	18	0	0.369664	0.444416
gqa2	load_lines	full	4	3	18	1	0.409728	0.443296
gqa2	load_lines	nowait	4	3	18	0	0.408576	0.416768
gqa2	load_lines	neither	4	3	18	0	0.408640	0.356352
gqa2	load_lines	l1nosync	4	3	18	0	0.365568	0.439296
gqa2	base	full	4	3	18	1	0.407712	0.443552
gqa2	base	nowait	4	3	18	0	0.408576	0.415744
gqa2	base	l1nosync	4	3	19	0	0.365568	0.443392
gqa2	load	full	4	3	19	1	0.408768	0.442368
gqa2	load	nowait	4	3	19	0	0.409632	0.415744
gqa2	load	neither	4	3	19	0	0.406752	0.357376
gqa2	load	l1nosync	4	3	19	0	0.365568	0.443232
gqa2	lines	full	4	3	19	1	0.407552	0.442368
gqa2	lines	nowait	4	3	19	0	0.407776	0.417792
gqa2	lines	neither	4	3	19	0	0.407552	0.354304
gqa2	lines	l1nosync	4	3	19	0	0.366432	0.441344
gqa2	load_lines	full	4	3	19	1	0.410464	0.442368
gqa2	load_lines	nowait	4	3	19	0	0.410624	0.414720
gqa2	load_lines	neither	4	3	19	0	0.407744	0.356352
gqa2	load_lines	l1nosync	4	3	19	0	0.371616	0.442368
gqa2	base	full	4	3	19	1	0.410816	0.445440
gqa2	base	nowait	4	3	19	0	0.407744	0.414976
gqa2	base	neither	4	3	19	0	0.408736	0.354560
gqa2	load	full	4	3	20	1	0.408736	0.443392
gqa2	load	nowait	4	3	20	0	0.407648	0.415744
gqa2	load	neither	4	3	20	0	0.409600	0.355328
gqa2	load	l1nosync	4	3	20	0	0.365344	0.442368
gqa2	lines	full	4	3	20	1	0.407392	0.442368
gqa2	lines	nowait	4	3	20	0	0.408576	0.415744
gqa2	lines	neither	4	3	20	0	0.409600	0.357312
gqa2	lines	l1nosync	4	3	20	0	0.366496	0.446368
gqa2	load_lines	full	4	3	20	1	0.406720	0.443392
gqa2	load_lines	nowait	4	3	20	0	0.408576	0.416768
gqa2	load_lines	neither	4	3	20	0	0.407552	0.354304
gqa2	load_lines	l1nosync	4	3	20	0	0.365568	0.439296
gqa2	base	full	4	3	20	1	0.406336	0.443392
gqa2	base	nowait	4	3	20	0	0.410624	0.415744
gqa2	base	neither	4	3	20	0	0.409600	0.355424
gqa2	base	l1nosync	4	3	20	0	0.366592	0.443392
gqa2	load	nowait	4	3	21	0	0.411840	0.417792
gqa2	load	neither	4	3	21	0	0.411552	0.359424
gqa2	load	l1nosync	4	3	21	0	0.367616	0.445280
gqa2	lines	full	4	3	21	1	0.410752	0.444416
gqa2	lines	nowait	4	3	21	0	0.408576	0.416992
gqa2	lines	neither	4	3	21	0	0.410624	0.358176
gqa2	lines	l1nosync	4	3	21	0	0.366592	0.441344
gqa2	load_lines	full	4	3	21	1	0.409792	0.442368
gqa2	load_lines	nowait	4	3	21	0	0.409600	0.415744
gqa2	load_lines	neither	4	3	21	0	0.409600	0.355328
gqa2	load_lines	l1nosync	4	3	21	0	0.366816	0.439296
gqa2	base	full	4	3	21	1	0.408768	0.443520
gqa2	base	nowait	4	3	21	0	0.407712	0.417568
gqa2	base	neither	4	3	21	0	0.409600	0.355328
gqa2	base	l1nosync	4	3	21	0	0.365568	0.443392
gqa2	load	full	4	3	21	1	0.412864	0.446272
gqa2	load	neither	4	3	22	0	0.407552	0.355328
gqa2	load	l1nosync	4	3	22	0	0.364544	0.441344
gqa2	lines	full	4	3	22	1	0.409728	0.444416
gqa2	lines	nowait	4	3	22	0	0.408576	0.416704
gqa2	lines	neither	4	3	22	0	0.408576	0.358400
gqa2	lines	l1nosync	4	3	22	0	0.364544	0.444416
gqa2	load_lines	full	4	3	22	1	0.407552	0.443392
gqa2	load_lines	nowait	4	3	22	0	0.406528	0.415744
gqa2	load_lines	neither	4	3	22	0	0.408704	0.358240
gqa2	load_lines	l1nosync	4	3	22	0	0.366592	0.438272
gqa2	base	full	4	3	22	1	0.408576	0.442592
gqa2	base	nowait	4	3	22	0	0.406528	0.416544
gqa2	base	neither	4	3	22	0	0.408576	0.355328
gqa2	base	l1nosync	4	3	22	0	0.365408	0.443392
gqa2	load	full	4	3	22	1	0.410624	0.443392
gqa2	load	nowait	4	3	22	0	0.412576	0.417568
gqa2	load	l1nosync	4	3	23	0	0.363648	0.441344
gqa2	lines	full	4	3	23	1	0.407616	0.443392
gqa2	lines	nowait	4	3	23	0	0.407744	0.416768
gqa2	lines	neither	4	3	23	0	0.407552	0.355328
gqa2	lines	l1nosync	4	3	23	0	0.367616	0.444416
gqa2	load_lines	full	4	3	23	1	0.410464	0.443392
gqa2	load_lines	nowait	4	3	23	0	0.408768	0.415744
gqa2	load_lines	neither	4	3	23	0	0.407744	0.356256
gqa2	load_lines	l1nosync	4	3	23	0	0.364544	0.439296
gqa2	base	full	4	3	23	1	0.409408	0.443392
gqa2	base	nowait	4	3	23	0	0.409440	0.416768
gqa2	base	neither	4	3	23	0	0.408576	0.355328
gqa2	base	l1nosync	4	3	23	0	0.365568	0.444416
gqa2	load	full	4	3	23	1	0.408576	0.441184
gqa2	load	nowait	4	3	23	0	0.408768	0.415968
gqa2	load	neither	4	3	23	0	0.407712	0.355328
gqa2	lines	full	4	3	24	1	0.408384	0.442368
gqa2	lines	nowait	4	3	24	0	0.408576	0.415744
gqa2	lines	neither	4	3	24	0	0.408512	0.354304
gqa2	lines	l1nosync	4	3	24	0	0.364544	0.442368
gqa2	load_lines	full	4	3	24	1	0.408576	0.441312
gqa2	load_lines	nowait	4	3	24	0	0.409696	0.418816
gqa2	load_lines	neither	4	3	24	0	0.407552	0.355328
gqa2	load_lines	l1nosync	4	3	24	0	0.366656	0.441344
gqa2	base	full	4	3	24	1	0.407552	0.444352
gqa2	base	nowait	4	3	24	0	0.407488	0.414848
gqa2	base	neither	4	3	24	0	0.408576	0.355328
gqa2	base	l1nosync	4	3	24	0	0.363488	0.443456
gqa2	load	full	4	3	24	1	0.408384	0.441344
gqa2	load	nowait	4	3	24	0	0.409600	0.415584
gqa2	load	neither	4	3	24	0	0.409632	0.373632
gqa2	load	l1nosync	4	3	24	0	0.365600	0.441120
gqa2	base	full	128	3	0	1	0.572608	0.615424
gqa2	base	nowait	128	3	0	0	0.576512	0.599040
gqa2	base	neither	128	3	0	0	0.569536	0.514048
gqa2	base	l1nosync	128	3	0	0	0.529408	0.613440
gqa2	load	full	128	3	0	1	0.576512	0.614464
gqa2	load	nowait	128	3	0	0	0.570208	0.584704
gqa2	load	neither	128	3	0	0	0.573440	0.516096
gqa2	load	l1nosync	128	3	0	0	0.530368	0.616448
gqa2	lines	full	128	3	0	1	0.571392	0.616384
gqa2	lines	nowait	128	3	0	0	0.573440	0.586752
gqa2	lines	neither	128	3	0	0	0.570368	0.516096
gqa2	lines	l1nosync	128	3	0	0	0.530432	0.615296
gqa2	load_lines	full	128	3	0	1	0.572416	0.614400
gqa2	load_lines	nowait	128	3	0	0	0.571392	0.587776
gqa2	load_lines	neither	128	3	0	0	0.572416	0.516160
gqa2	load_lines	l1nosync	128	3	0	0	0.529408	0.606208
gqa2	base	nowait	128	3	1	0	0.570368	0.586752
gqa2	base	neither	128	3	1	0	0.570368	0.517120
gqa2	base	l1nosync	128	3	1	0	0.528384	0.615424
gqa2	load	full	128	3	1	1	0.573440	0.615424
gqa2	load	nowait	128	3	1	0	0.574464	0.590848
gqa2	load	neither	128	3	1	0	0.572640	0.517120
gqa2	load	l1nosync	128	3	1	0	0.531456	0.616256
gqa2	lines	full	128	3	1	1	0.569536	0.614592
gqa2	lines	nowait	128	3	1	0	0.570528	0.587776
gqa2	lines	neither	128	3	1	0	0.571392	0.517120
gqa2	lines	l1nosync	128	3	1	0	0.527264	0.614400
gqa2	load_lines	full	128	3	1	1	0.573472	0.613408
gqa2	load_lines	nowait	128	3	1	0	0.574464	0.587776
gqa2	load_lines	neither	128	3	1	0	0.571392	0.516096
gqa2	load_lines	l1nosync	128	3	1	0	0.529408	0.609280
gqa2	base	full	128	3	1	1	0.571392	0.616320
gqa2	base	neither	128	3	2	0	0.569344	0.515072
gqa2	base	l1nosync	128	3	2	0	0.528224	0.615424
gqa2	load	full	128	3	2	1	0.573632	0.615232
gqa2	load	nowait	128	3	2	0	0.571520	0.586752
gqa2	load	neither	128	3	2	0	0.570368	0.513024
gqa2	load	l1nosync	128	3	2	0	0.530432	0.613568
gqa2	lines	full	128	3	2	1	0.570368	0.616448
gqa2	lines	nowait	128	3	2	0	0.572416	0.587776
gqa2	lines	neither	128	3	2	0	0.571584	0.516256
gqa2	lines	l1nosync	128	3	2	0	0.529408	0.615424
gqa2	load_lines	full	128	3	2	1	0.571392	0.612544
gqa2	load_lines	nowait	128	3	2	0	0.575488	0.585728
gqa2	load_lines	neither	128	3	2	0	0.571392	0.518144
gqa2	load_lines	l1nosync	128	3	2	0	0.531200	0.608256
gqa2	base	full	128	3	2	1	0.569568	0.617472
gqa2	base	nowait	128	3	2	0	0.570368	0.584704
gqa2	base	l1nosync	128	3	3	0	0.530432	0.614400
gqa2	load	full	128	3	3	1	0.567296	0.617376
gqa2	load	nowait	128	3	3	0	0.573600	0.583488
gqa2	load	neither	128	3	3	0	0.572416	0.516032
gqa2	load	l1nosync	128	3	3	0	0.529408	0.616448
gqa2	lines	full	128	3	3	1	0.580800	0.617472
gqa2	lines	nowait	128	3	3	0	0.573440	0.586720
gqa2	lines	neither	128	3	3	0	0.574464	0.517120
gqa2	lines	l1nosync	128	3	3	0	0.530432	0.615424
gqa2	load_lines	full	128	3	3	1	0.572640	0.614400
gqa2	load_lines	nowait	128	3	3	0	0.572640	0.588800
gqa2	load_lines	neither	128	3	3	0	0.570336	0.515072
gqa2	load_lines	l1nosync	128	3	3	0	0.529408	0.606208
gqa2	base	full	128	3	3	1	0.570528	0.616544
gqa2	base	nowait	128	3	3	0	0.570368	0.585696
gqa2	base	neither	128	3	3	0	0.569344	0.515328
gqa2	load	full	128	3	4	1	0.574368	0.615232
gqa2	load	nowait	128	3	4	0	0.573440	0.587936
gqa2	load	neither	128	3	4	0	0.572416	0.518144
gqa2	load	l1nosync	128	3	4	0	0.529408	0.613344
