wait_index	producer	group	event_index
0	0	24	112
1	0	25	113
2	0	26	114
3	0	27	115
4	0	28	116
5	0	29	117
6	0	30	118
7	0	31	119
8	0	16	104
9	0	17	105
10	0	18	106
11	0	19	107
12	0	20	108
13	0	21	109
14	0	22	110
15	0	23	111
16	0	8	96
17	0	9	97
18	0	10	98
19	0	11	99
20	0	12	100
21	0	13	101
22	0	14	102
23	0	15	103
24	4	4294967295	377
25	2	4294967295	248
26	6	4294967295	506
27	8	0	635
28	7	0	507
29	9	4294967295	763
30	10	4294967295	764
31	11	4294967295	765
32	12	0	766
33	14	8	934
34	14	9	935
35	14	10	936
36	14	11	937
37	14	12	938
38	14	13	939
39	14	14	940
40	14	15	941
41	14	24	950
42	14	25	951
43	14	26	952
44	14	27	953
45	14	28	954
46	14	29	955
47	14	30	956
48	14	31	957
49	14	0	926
50	14	1	927
51	14	2	928
52	14	3	929
53	14	4	930
54	14	5	931
55	14	6	932
56	14	7	933
57	14	16	942
58	14	17	943
59	14	18	944
60	14	19	945
61	14	20	946
62	14	21	947
63	14	22	948
64	14	23	949
65	17	0	1278
66	19	8	1606
67	19	9	1607
68	19	10	1608
69	19	11	1609
70	19	12	1610
71	19	13	1611
72	19	14	1612
73	19	15	1613
74	21	0	1758
75	21	1	1759
76	21	2	1760
77	21	3	1761
78	21	4	1762
79	21	5	1763
80	21	6	1764
81	21	7	1765
82	22	24	1814
83	22	25	1815
84	22	26	1816
85	22	27	1817
86	22	28	1818
87	22	29	1819
88	22	30	1820
89	22	31	1821
90	22	16	1806
91	22	17	1807
92	22	18	1808
93	22	19	1809
94	22	20	1810
95	22	21	1811
96	22	22	1812
97	22	23	1813
98	22	8	1798
99	22	9	1799
100	22	10	1800
101	22	11	1801
102	22	12	1802
103	22	13	1803
104	22	14	1804
105	22	15	1805
106	26	4294967295	2079
107	24	4294967295	1950
108	28	4294967295	2208
109	30	0	2337
110	29	0	2209
111	31	4294967295	2465
112	32	4294967295	2466
113	33	4294967295	2467
114	34	0	2468
115	36	8	2636
116	36	9	2637
117	36	10	2638
118	36	11	2639
119	36	12	2640
120	36	13	2641
121	36	14	2642
122	36	15	2643
123	36	24	2652
124	36	25	2653
125	36	26	2654
126	36	27	2655
127	36	28	2656
128	36	29	2657
129	36	30	2658
130	36	31	2659
131	36	0	2628
132	36	1	2629
133	36	2	2630
134	36	3	2631
135	36	4	2632
136	36	5	2633
137	36	6	2634
138	36	7	2635
139	36	16	2644
140	36	17	2645
141	36	18	2646
142	36	19	2647
143	36	20	2648
144	36	21	2649
145	36	22	2650
146	36	23	2651
147	39	0	2980
148	41	8	3308
149	41	9	3309
150	41	10	3310
151	41	11	3311
152	41	12	3312
153	41	13	3313
154	41	14	3314
155	41	15	3315
156	43	0	3460
157	43	1	3461
158	43	2	3462
159	43	3	3463
160	43	4	3464
161	43	5	3465
162	43	6	3466
163	43	7	3467
164	44	24	3516
165	44	25	3517
166	44	26	3518
167	44	27	3519
168	44	28	3520
169	44	29	3521
170	44	30	3522
171	44	31	3523
172	44	16	3508
173	44	17	3509
174	44	18	3510
175	44	19	3511
176	44	20	3512
177	44	21	3513
178	44	22	3514
179	44	23	3515
180	44	8	3500
181	44	9	3501
182	44	10	3502
183	44	11	3503
184	44	12	3504
185	44	13	3505
186	44	14	3506
187	44	15	3507
188	48	4294967295	3781
189	46	4294967295	3652
190	50	4294967295	3910
191	52	0	4039
192	51	0	3911
193	53	4294967295	4167
194	54	4294967295	4168
195	55	4294967295	4169
196	56	0	4170
197	58	8	4338
198	58	9	4339
199	58	10	4340
200	58	11	4341
201	58	12	4342
202	58	13	4343
203	58	14	4344
204	58	15	4345
205	58	24	4354
206	58	25	4355
207	58	26	4356
208	58	27	4357
209	58	28	4358
210	58	29	4359
211	58	30	4360
212	58	31	4361
213	58	0	4330
214	58	1	4331
215	58	2	4332
216	58	3	4333
217	58	4	4334
218	58	5	4335
219	58	6	4336
220	58	7	4337
221	58	16	4346
222	58	17	4347
223	58	18	4348
224	58	19	4349
225	58	20	4350
226	58	21	4351
227	58	22	4352
228	58	23	4353
229	61	0	4682
230	63	8	5010
231	63	9	5011
232	63	10	5012
233	63	11	5013
234	63	12	5014
235	63	13	5015
236	63	14	5016
237	63	15	5017
238	65	0	5162
239	65	1	5163
240	65	2	5164
241	65	3	5165
242	65	4	5166
243	65	5	5167
244	65	6	5168
245	65	7	5169
246	66	24	5218
247	66	25	5219
248	66	26	5220
249	66	27	5221
250	66	28	5222
251	66	29	5223
252	66	30	5224
253	66	31	5225
254	66	16	5210
255	66	17	5211
256	66	18	5212
257	66	19	5213
258	66	20	5214
259	66	21	5215
260	66	22	5216
261	66	23	5217
262	66	8	5202
263	66	9	5203
264	66	10	5204
265	66	11	5205
266	66	12	5206
267	66	13	5207
268	66	14	5208
269	66	15	5209
270	70	4294967295	5483
271	68	4294967295	5354
272	72	4294967295	5612
273	74	0	5741
274	73	0	5613
275	75	4294967295	5869
276	76	4294967295	5870
277	77	4294967295	5871
278	78	0	5872
279	80	8	6040
280	80	9	6041
281	80	10	6042
282	80	11	6043
283	80	12	6044
284	80	13	6045
285	80	14	6046
