slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles	kloop_measured	k_iterations	kloop_body_cycles	kloop_wait_cycles	kloop_fixed_cycles	kloop_body_ns	kloop_wait_ns	kloop_fixed_ns	kloop_iteration_ns
43	6	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1093	0	1206	146	30	116	2445	0	0	0	0	0	0.0	0.0	0.0	0.0
44	8	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1667	0	8291	147	30	117	10105	0	0	0	0	0	0.0	0.0	0.0	0.0
45	9	1	0	0	32	16	16	1	1536	1024	0	6144	1024	1024	0	8192	2189	488	15930	1740	1622	118	20347	1	32	6060	9756	114	2439.8446945495652	3927.908389443161	45.898068511328454	198.99228387477268
46	10	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1353	0	2358	1873	1757	116	5584	0	0	0	0	0	0.0	0.0	0.0	0.0
47	11	1	0	0	32	16	16	1	1536	1024	0	6144	0	0	0	7168	2223	508	15499	1227	962	265	19457	1	32	5822	9569	108	2144.8371280259034	3525.239862260369	39.78742868890374	177.189905946446
48	13	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1300	0	6387	146	30	116	7833	0	0	0	0	0	0.0	0.0	0.0	0.0
49	14	1	0	0	32	16	16	1	1536	1024	0	13312	1024	1024	0	15360	2202	502	31824	2233	2115	118	36761	1	64	12148	19566	110	5075.848861565246	8175.342346508528	45.961752944696826	207.0498626261527
50	15	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1273	0	2362	1875	1759	116	5510	0	0	0	0	0	0.0	0.0	0.0	0.0
51	17	1	0	0	32	16	16	1	1536	0	1024	6144	0	0	0	7168	2185	491	15686	1237	968	269	19599	1	32	6095	9471	120	2229.1423031787335	3463.8567273840504	43.887953467013624	177.906219705087
52	20	1	2	1	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1235	0	1605	370	30	340	3210	0	0	0	0	0	0.0	0.0	0.0	0.0
53	21	1	3	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1071	0	1205	146	30	116	2422	0	0	0	0	0	0.0	0.0	0.0	0.0
54	23	1	5	1	0	0	0	1	0	0	0	4096	0	0	0	4096	1648	0	8356	146	30	116	10150	0	0	0	0	0	0.0	0.0	0.0	0.0
55	24	1	0	0	32	16	16	1	1536	0	1024	6144	0	0	0	7168	2183	509	15941	1749	1631	118	20382	1	32	6191	9642	108	2177.268570307134	3390.9261112746544	37.981748601707395	174.00608379943088
56	25	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1298	0	2374	1864	1748	116	5536	0	0	0	0	0	0.0	0.0	0.0	0.0
57	26	1	0	0	32	16	16	1	1536	1024	0	7168	0	0	0	8192	2190	494	15674	1348	1230	118	19706	1	32	6159	9398	117	2560.363747082107	3906.8515173043743	48.63818126458946	202.10047701207753
58	28	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1279	0	6663	146	30	116	8088	0	0	0	0	0	0.0	0.0	0.0	0.0
59	29	1	0	0	32	16	16	1	1536	1024	0	12288	1024	1024	0	14336	2192	486	31856	2016	1898	118	36550	1	64	12401	19343	112	4864.042024623803	7586.9014500684	43.92974008207934	194.54599179206568
60	30	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1247	0	2377	1928	1812	116	5552	0	0	0	0	0	0.0	0.0	0.0	0.0
61	32	1	0	0	32	16	16	1	1536	1024	0	6144	1024	1024	0	8192	2184	485	15770	1348	1231	117	19787	1	32	6021	9629	120	2492.749380906656	3986.4945671400415	49.68110375499065	202.4763733764593
62	35	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1246	0	1600	368	30	338	3214	0	0	0	0	0	0.0	0.0	0.0	0.0
63	36	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1076	0	1212	146	30	116	2434	0	0	0	0	0	0.0	0.0	0.0	0.0
64	38	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1675	0	8308	146	30	116	10129	0	0	0	0	0	0.0	0.0	0.0	0.0
65	39	1	0	1	32	16	16	1	1536	1024	0	6144	1024	1024	0	8192	2195	504	15817	1793	1677	116	20309	1	32	5988	9721	108	2415.367374070609	3921.139987197794	43.56374021369836	198.01585503963761
66	40	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1326	0	2352	1874	1758	116	5552	0	0	0	0	0	0.0	0.0	0.0	0.0
67	41	1	0	0	32	16	16	1	1536	1024	0	6144	1024	1024	0	8192	2192	485	15821	1821	1704	117	20319	1	32	5915	9786	120	2384.7472808701214	3945.4162114277274	48.38033367783847	197.8176091343078
68	43	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1309	0	6369	147	30	117	7825	0	0	0	0	0	0.0	0.0	0.0	0.0
69	44	1	0	0	32	16	16	1	1536	1024	0	12288	1024	1024	0	14336	2170	496	31675	1960	1842	118	36301	1	64	12021	19544	110	4747.336326822953	7718.32136855734	43.441227514393546	194.7759014903171
70	45	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1261	0	2355	1896	1780	116	5512	0	0	0	0	0	0.0	0.0	0.0	0.0
71	47	1	0	0	32	16	16	1	1536	1024	0	6144	0	0	0	7168	2181	508	15685	1746	1477	269	20120	1	32	6072	9506	107	2163.2254473161033	3386.6306163021873	38.120079522862824	173.43300198807157
72	50	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1271	0	1626	368	30	338	3265	0	0	0	0	0	0.0	0.0	0.0	0.0
73	51	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1110	0	1187	146	30	116	2443	0	0	0	0	0	0.0	0.0	0.0	0.0
74	53	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1684	0	8579	146	30	116	10409	0	0	0	0	0	0.0	0.0	0.0	0.0
75	54	1	0	0	32	16	16	1	1536	1024	0	6144	1024	1024	0	8192	2188	489	16179	1492	1374	118	20348	1	32	6038	10022	119	2430.867701985453	4034.8055828582665	47.90878710438373	202.05229015136624
76	55	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1339	0	2333	1903	1786	117	5575	0	0	0	0	0	0.0	0.0	0.0	0.0
77	56	1	0	0	32	16	16	1	1536	1024	0	6144	0	0	0	7168	2178	520	15649	1206	947	259	19553	1	32	5922	9623	104	2170.9658875875825	3527.7279189894134	38.12570960977855	178.08418145553114
78	58	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1289	0	6424	146	30	116	7859	0	0	0	0	0	0.0	0.0	0.0	0.0
79	59	1	0	0	32	16	16	1	1536	1024	0	13312	0	0	0	14336	2201	495	31558	1774	1653	121	36028	1	64	12146	19302	110	4833.04807372044	7680.511602087265	43.77040079937826	195.52436993449538
80	0	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1318	0	2269	1814	1698	116	5401	0	0	0	0	0	0.0	0.0	0.0	0.0
81	2	2	0	0	32	16	16	1	1536	1024	0	6144	0	0	0	7168	2152	471	15166	1205	951	254	18994	1	32	5882	9161	123	2219.762872486048	3457.1995366957985	46.41802674528798	177.4050752869327
82	5	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1216	0	1834	146	30	116	3196	0	0	0	0	0	0.0	0.0	0.0	0.0
83	6	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1069	0	1172	146	30	116	2387	0	0	0	0	0	0.0	0.0	0.0	0.0
84	8	2	5	0	0	0	0	1	0	0	0	3072	1024	0	1024	4096	1624	0	8401	147	30	117	10172	0	0	0	0	0	0.0	0.0	0.0	0.0
85	9	2	0	0	32	16	16	1	1536	0	1024	6144	0	0	0	7168	2138	479	15378	1713	1595	118	19708	1	32	6221	9048	109	2262.6409579866045	3290.8496042216357	39.64440836208646	173.54658006900752
86	10	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1309	0	2289	1822	1706	116	5420	0	0	0	0	0	0.0	0.0	0.0	0.0
87	11	2	0	0	32	16	16	1	1536	0	1024	6144	0	0	0	7168	2157	484	15219	1209	955	254	19069	1	32	5953	9158	108	2237.7211180449945	3442.4743825056375	40.59698987886098	177.50610939220724
88	13	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1260	0	6184	148	31	117	7592	0	0	0	0	0	0.0	0.0	0.0	0.0
89	14	2	0	0	32	16	16	1	1536	1024	0	12288	1024	1024	0	14336	2133	466	30879	2181	2063	118	35659	1	64	12673	18080	126	5094.930536470457	7268.708600914216	50.6558232143358	193.1818615216355
90	15	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1236	0	2287	1828	1712	116	5351	0	0	0	0	0	0.0	0.0	0.0	0.0
91	17	2	0	1	32	16	16	1	1536	1024	0	6144	1024	1024	0	8192	2116	471	15300	1073	956	117	18960	1	32	6075	9105	120	2624.8101265822784	3933.974683544304	51.848101265822784	204.9620253164557
92	20	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1197	0	1587	356	30	326	3140	0	0	0	0	0	0.0	0.0	0.0	0.0
93	21	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1046	0	1173	146	30	116	2365	0	0	0	0	0	0.0	0.0	0.0	0.0
94	23	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1614	0	8350	147	30	117	10111	0	0	0	0	0	0.0	0.0	0.0	0.0
95	24	2	0	0	32	16	16	1	1536	1024	0	6144	1024	1024	0	8192	2134	492	15624	1699	1581	118	19949	1	32	6213	9307	104	2551.3507443982153	3821.8930272194093	42.70730362424182	199.16386786305077
96	25	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1270	0	2305	1807	1691	116	5382	0	0	0	0	0	0.0	0.0	0.0	0.0
97	26	2	0	0	32	16	16	1	1536	1024	0	6144	1024	1024	0	8192	2136	476	15337	1567	1449	118	19516	1	32	6046	9171	120	2537.857757737241	3849.601967616315	50.37097765935643	199.60811641729862
98	28	2	4	0	0	0	0	1	0	0	0	2048	1024	0	1024	3072	1250	0	6180	146	30	116	7576	0	0	0	0	0	0.0	0.0	0.0	0.0
99	29	2	0	0	32	16	16	1	1536	0	1024	11264	1024	1024	0	13312	2138	466	30806	1958	1840	118	35368	1	64	12137	18542	127	4568.190002261932	6978.93870165121	47.80095001130966	180.42388599864285
100	30	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1213	0	2285	1878	1762	116	5376	0	0	0	0	0	0.0	0.0	0.0	0.0
101	32	2	0	0	32	16	16	1	1536	1024	0	6144	0	0	0	7168	2126	467	15364	1312	1194	118	19269	1	32	6074	9161	129	2259.5065649488815	3407.8596709741037	47.9875447610151	177.10519487259327
102	35	2	2	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1219	0	1560	383	30	353	3162	0	0	0	0	0	0.0	0.0	0.0	0.0
103	36	2	3	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1054	0	1154	146	30	116	2354	0	0	0	0	0	0.0	0.0	0.0	0.0
104	38	2	5	0	0	0	0	1	0	0	0	4096	0	0	0	4096	1636	0	8433	147	30	117	10216	0	0	0	0	0	0.0	0.0	0.0	0.0
105	39	2	0	0	32	16	16	1	1536	1024	0	6144	0	0	0	7168	2121	468	15392	1460	1341	119	19441	1	32	6176	9059	157	2277.1240162543077	3340.1014351113627	57.88673422149066	175.53829535517718
106	40	2	1	0	0	0	0	1	0	1024	0	1024	1024	0	1024	3072	1299	0	2278	1823	1707	116	5400	0	0	0	0	0	0.0	0.0	0.0	0.0
107	41	2	0	0	32	16	16	1	1536	0	1024	6144	0	0	0	7168	2119	484	15367	1762	1645	117	19732	1	32	5914	9348	105	2148.365700385161	3395.827285627407	38.14311777822826	173.25603081289276
108	43	2	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1266	0	6181	147	30	117	7594	0	0	0	0	0	0.0	0.0	0.0	0.0
109	44	2	0	0	32	16	16	1	1536	1024	0	12288	1024	1024	0	14336	2105	485	30718	1674	1558	116	34982	1	64	12093	18517	108	4955.841518495226	7588.465839574639	44.25956206048825	196.00480246984165
110	45	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1225	0	2292	1850	1734	116	5367	0	0	0	0	0	0.0	0.0	0.0	0.0
111	47	2	0	0	32	16	16	1	1536	1024	0	6144	1024	1024	0	8192	2136	494	15292	1200	951	249	19122	1	32	5913	9275	104	2533.1710072168185	3973.475577868424	44.55433532057316	203.3327057839138
112	50	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1230	0	1592	358	30	328	3180	0	0	0	0	0	0.0	0.0	0.0	0.0
113	51	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1082	0	1179	146	30	116	2407	0	0	0	0	0	0.0	0.0	0.0	0.0
114	53	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1642	0	8057	146	30	116	9845	0	0	0	0	0	0.0	0.0	0.0	0.0
115	54	2	0	0	32	16	16	1	1536	0	1024	6144	1024	1024	0	8192	2133	471	16299	1941	1823	118	20844	1	32	5960	10218	121	2342.3680675494147	4015.824985607369	47.55478794857033	198.69353291114948
116	55	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1301	0	2303	1850	1733	117	5454	0	0	0	0	0	0.0	0.0	0.0	0.0
117	56	2	0	1	32	16	16	1	1536	1024	0	6144	1024	1024	0	8192	2124	475	15353	1054	937	117	19006	1	32	6045	9188	120	2605.5266757865934	3960.228138482584	51.7226139113964	205.1798379459118
118	58	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1249	0	6193	146	30	116	7588	0	0	0	0	0	0.0	0.0	0.0	0.0
119	59	2	0	0	32	16	16	1	1536	1024	0	12288	1024	1024	0	14336	2134	478	31003	1970	1854	116	35585	1	64	12394	18497	112	4993.12586764086	7451.819362090769	45.12103414359983	194.45226921455668
120	0	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1273	0	2209	1756	1640	116	5238	0	0	0	0	0	0.0	0.0	0.0	0.0
121	2	3	0	0	32	16	16	1	1536	0	1024	5120	1024	1024	0	7168	2079	458	14757	1287	1170	117	18581	1	32	5869	8771	117	2264.086540013993	3383.592271675367	45.13513804423874	176.48996286529248
122	5	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1184	0	1773	146	30	116	3103	0	0	0	0	0	0.0	0.0	0.0	0.0
123	6	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1033	0	1136	146	30	116	2315	0	0	0	0	0	0.0	0.0	0.0	0.0
124	8	3	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1592	0	7893	146	30	116	9631	0	0	0	0	0	0.0	0.0	0.0	0.0
125	9	3	0	0	32	16	16	1	1536	0	1024	5120	1024	1024	0	7168	2066	451	14816	2102	1984	118	19435	1	32	6125	8568	123	2259.0172369436586	3160.0423977360433	45.36475430923592	169.3456135837407
126	10	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1268	0	2190	1768	1652	116	5226	0	0	0	0	0	0.0	0.0	0.0	0.0
127	11	3	0	0	32	16	16	1	1536	0	1024	5120	1024	1024	0	7168	2076	475	14777	1617	1368	249	18945	1	32	5913	8760	104	2237.23325415677	3314.419635787807	39.34927421483241	173.48915281076802
128	13	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1221	0	5998	146	30	116	7365	0	0	0	0	0	0.0	0.0	0.0	0.0
129	14	3	0	0	32	16	16	1	1536	1024	0	12288	0	0	0	13312	2069	472	29983	2081	1963	118	34605	1	64	12135	17744	104	4668.143909839619	6825.838115879208	40.00716659442277	179.59346915185665
130	15	3	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1196	0	2190	1772	1656	116	5158	0	0	0	0	0	0.0	0.0	0.0	0.0
131	17	3	0	0	32	16	16	1	1536	1024	0	6144	1024	0	1024	8192	2069	458	14762	1056	939	117	18345	1	32	6039	8603	120	2696.728699918234	3841.688525483783	53.586263286999184	204.32553829381303
132	20	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1180	0	1553	350	30	320	3083	0	0	0	0	0	0.0	0.0	0.0	0.0
133	21	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1031	0	1122	146	30	116	2299	0	0	0	0	0	0.0	0.0	0.0	0.0
134	23	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1584	0	7993	146	30	116	9723	0	0	0	0	0	0.0	0.0	0.0	0.0
135	24	3	0	0	32	16	16	1	1536	1024	0	6144	0	0	0	7168	2070	477	14834	1650	1532	118	19031	1	32	5975	8755	104	2250.47553990857	3297.5587199831853	39.17145709631654	173.37607062161734
136	25	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1266	0	2190	1768	1652	116	5224	0	0	0	0	0	0.0	0.0	0.0	0.0
137	26	3	0	0	32	16	16	1	1536	1024	0	6144	0	0	0	7168	2086	454	14784	1524	1407	117	18848	1	32	6220	8441	123	2365.5008488964345	3210.159592529711	46.777589134125634	174.23938879456705
138	28	3	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1216	0	6240	146	30	116	7602	0	0	0	0	0	0.0	0.0	0.0	0.0
139	29	3	0	0	32	16	16	1	1536	0	1024	11264	1024	1024	0	13312	2089	455	29747	1902	1784	118	34193	1	64	12068	17559	120	4698.307138888077	6836.0602462492325	46.71833416196298	180.22449039277046
140	30	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1196	0	2208	1807	1691	116	5211	0	0	0	0	0	0.0	0.0	0.0	0.0
141	32	3	0	0	32	16	16	1	1536	1024	0	6144	0	0	0	7168	2065	457	14793	1298	1180	118	18613	1	32	6073	8600	120	2338.7559232794283	3311.921775103422	46.212861978187284	176.58367807446407
142	35	3	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1200	0	1519	352	30	322	3071	0	0	0	0	0	0.0	0.0	0.0	0.0
143	36	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1046	0	1135	148	30	118	2329	0	0	0	0	0	0.0	0.0	0.0	0.0
144	38	3	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1621	0	7993	147	30	117	9761	0	0	0	0	0	0.0	0.0	0.0	0.0
145	39	3	0	0	32	16	16	1	1536	0	1024	5120	1024	1024	0	7168	2085	456	14897	1430	1312	118	18868	1	32	6057	8720	120	2301.069323722705	3312.749629001484	45.588297646809416	175.43184227263092
146	40	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1252	0	2228	1772	1656	116	5252	0	0	0	0	0	0.0	0.0	0.0	0.0
147	41	3	0	0	32	16	16	1	1536	1024	0	6144	1024	1024	0	8192	2085	476	14675	1700	1583	117	18936	1	32	5783	8788	104	2501.8132657372203	3801.821715251373	44.99197296155471	196.98859315589354
148	43	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1232	0	5942	146	30	116	7320	0	0	0	0	0	0.0	0.0	0.0	0.0
149	44	3	0	0	32	16	16	1	1536	1024	0	12288	1024	0	1024	14336	2063	453	29859	1638	1520	118	34013	1	64	12156	17583	120	5123.582630170817	7410.986622761885	50.57830829388763	195.85264457707348
150	45	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1185	0	2243	1801	1685	116	5229	0	0	0	0	0	0.0	0.0	0.0	0.0
