slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	simt_wait_cycles	simt_barriers
76	1	0	0	0	1	0	1789794409053817856	1090711382886	1789794409053817856	1090711384152	1789794409053817856	1090711384152	1789794409053818880	1090711386867	1789794409053819904	1090711388529	1789794409053819904	1090711388659	0	0	0	0	89	8
77	0	32	16	64	1	6144	1789794409053821952	1090711394497	1789794409053822976	1090711396566	1789794409053822976	1090711397553	1789794409053827072	1090711407072	1789794409053828096	1090711408244	1789794409053828096	1090711408375	1090711397675	1090711406978	1426	8	0	0
78	4	0	0	0	1	0	1789794409053830144	1090711415653	1789794409053831168	1090711416885	1789794409053831168	1090711416885	1789794409053833216	1090711422897	1789794409053833216	1090711422927	1789794409053833216	1090711423057	0	0	0	0	0	0
79	0	32	16	64	1	6144	1789794409053835264	1090711427718	1789794409053836288	1090711429776	1789794409053836288	1090711430802	1789794409053843456	1090711448860	1789794409053844480	1090711450641	1789794409053844480	1090711450770	1090711430872	1090711448766	2751	16	0	0
80	0	32	16	64	1	6144	1789794409053730816	1090968098747	1789794409053731840	1090968100851	1789794409053731840	1090968101852	1789794409053735936	1090968111203	1789794409053735936	1090968112144	1789794409053735936	1090968112431	1090968101974	1090968111109	1327	8	0	0
81	2	0	0	0	1	0	1789794409053737984	1090968117598	1789794409053739008	1090968118830	1789794409053739008	1090968118830	1789794409053739008	1090968120357	1789794409053739008	1090968120387	1789794409053739008	1090968120516	0	0	0	0	0	0
82	3	0	0	0	1	0	1789794409053740032	1090968123350	1789794409053741056	1090968124427	1789794409053741056	1090968124427	1789794409053741056	1090968125317	1789794409053741056	1090968125347	1789794409053741056	1090968125477	0	0	0	0	0	0
83	5	0	0	0	1	0	1789794409053743104	1090968131027	1789794409053744128	1090968132661	1789794409053744128	1090968132661	1789794409053747200	1090968140412	1789794409053747200	1090968140443	1789794409053747200	1090968140572	0	0	0	0	52	2
84	0	32	16	64	1	6144	1789794409053749248	1090968146636	1789794409053750272	1090968148749	1789794409053751296	1090968149743	1789794409053754368	1090968159062	1789794409053755392	1090968160894	1789794409053755392	1090968161025	1090968149873	1090968158968	1409	8	0	0
85	0	32	16	64	1	6144	1789794409053761536	1090968177662	1789794409053762560	1090968179769	1789794409053763584	1090968180763	1789794409053766656	1090968190334	1789794409053767680	1090968191500	1789794409053767680	1090968191630	1090968180890	1090968190240	1326	8	0	0
86	0	32	16	64	1	6144	1789794409053774848	1090968209593	1789794409053775872	1090968211701	1789794409053775872	1090968212696	1789794409053783040	1090968230748	1789794409053784064	1090968232801	1789794409053784064	1090968232931	1090968212823	1090968230654	2906	16	0	0
87	0	32	16	64	1	6144	1789794409053790208	1090968249795	1789794409053791232	1090968251905	1789794409053792256	1090968252921	1789794409053795328	1090968262181	1789794409053796352	1090968263123	1789794409053796352	1090968263254	1090968253011	1090968262087	1451	8	0	0
88	2	0	0	0	1	0	1789794409053798400	1090968268311	1789794409053798400	1090968269543	1789794409053798400	1090968269543	1789794409053799424	1090968271068	1789794409053799424	1090968271098	1789794409053799424	1090968271227	0	0	0	0	0	0
89	3	0	0	0	1	0	1789794409053800448	1090968274058	1789794409053800448	1090968275147	1789794409053800448	1090968275147	1789794409053801472	1090968275998	1789794409053801472	1090968276028	1789794409053801472	1090968276158	0	0	0	0	0	0
90	5	0	0	0	1	0	1789794409053803520	1090968282162	1789794409053804544	1090968283782	1789794409053804544	1090968283782	1789794409053807616	1090968291840	1789794409053807616	1090968291870	1789794409053807616	1090968291999	0	0	0	0	52	2
91	0	32	16	64	1	6144	1789794409053809664	1090968298098	1789794409053810688	1090968300219	1789794409053810688	1090968301216	1789794409053814784	1090968310683	1789794409053815808	1090968312516	1789794409053815808	1090968312646	1090968301346	1090968310589	1566	8	0	0
92	0	32	16	64	1	6144	1789794409053821952	1090968328910	1789794409053822976	1090968331048	1789794409053822976	1090968332041	1789794409053827072	1090968341868	1789794409053828096	1090968343556	1789794409053828096	1090968343841	1090968332176	1090968341774	1504	8	0	0
93	0	32	16	64	1	6144	1789794409053835264	1090968362057	1789794409053836288	1090968364179	1789794409053836288	1090968365261	1789794409053843456	1090968383284	1789794409053844480	1090968385117	1789794409053844480	1090968385247	1090968365287	1090968383190	2873	16	0	0
94	0	32	16	64	1	6144	1789794409053730816	1089288168975	1789794409053731840	1089288171145	1789794409053731840	1089288172191	1789794409053735936	1089288181499	1789794409053735936	1089288182454	1789794409053735936	1089288182585	1089288172267	1089288181405	1560	8	0	0
95	2	0	0	0	1	0	1789794409053737984	1089288187841	1789794409053739008	1089288189116	1789794409053739008	1089288189116	1789794409053739008	1089288190670	1789794409053739008	1089288190700	1789794409053739008	1089288190829	0	0	0	0	0	0
96	3	0	0	0	1	0	1789794409053740032	1089288193831	1789794409053741056	1089288194974	1789794409053741056	1089288194974	1789794409053741056	1089288196085	1789794409053741056	1089288196115	1789794409053741056	1089288196244	0	0	0	0	0	0
97	5	0	0	0	1	0	1789794409053744128	1089288202103	1789794409053744128	1089288203767	1789794409053744128	1089288203767	1789794409053747200	1089288211661	1789794409053747200	1089288211691	1789794409053747200	1089288211820	0	0	0	0	52	2
98	0	32	16	64	1	6144	1789794409053749248	1089288217051	1789794409053750272	1089288219229	1789794409053751296	1089288220332	1789794409053754368	1089288229783	1789794409053755392	1089288231422	1789794409053755392	1089288231551	1089288220358	1089288229689	1446	8	0	0
99	0	32	16	64	1	6144	1789794409053762560	1089288248146	1789794409053762560	1089288250306	1789794409053763584	1089288251399	1789794409053767680	1089288260987	1789794409053767680	1089288261943	1789794409053767680	1089288262074	1089288251425	1089288260893	1700	8	0	0
100	0	32	16	64	1	6144	1789794409053774848	1089288279965	1789794409053775872	1089288282131	1789794409053775872	1089288283221	1789794409053783040	1089288301338	1789794409053784064	1089288303460	1789794409053784064	1089288303589	1089288283247	1089288301244	2991	16	0	0
101	0	32	16	64	1	6144	1789794409053791232	1089288320432	1789794409053791232	1089288322596	1789794409053792256	1089288323695	1789794409053795328	1089288332957	1789794409053796352	1089288333913	1789794409053796352	1089288334043	1089288323721	1089288332863	1573	8	0	0
102	2	0	0	0	1	0	1789794409053798400	1089288339337	1789794409053798400	1089288340606	1789794409053798400	1089288340606	1789794409053799424	1089288342156	1789794409053799424	1089288342186	1789794409053799424	1089288342315	0	0	0	0	0	0
103	3	0	0	0	1	0	1789794409053800448	1089288345214	1789794409053801472	1089288346331	1789794409053801472	1089288346331	1789794409053801472	1089288347206	1789794409053801472	1089288347236	1789794409053801472	1089288347365	0	0	0	0	0	0
104	5	0	0	0	1	0	1789794409053803520	1089288352538	1789794409053804544	1089288354192	1789794409053804544	1089288354192	1789794409053807616	1089288362312	1789794409053807616	1089288362343	1789794409053807616	1089288362473	0	0	0	0	52	2
105	0	32	16	64	1	6144	1789794409053809664	1089288368228	1789794409053810688	1089288370417	1789794409053810688	1089288371520	1789794409053814784	1089288380868	1789794409053815808	1089288382254	1789794409053815808	1089288382383	1089288371546	1089288380774	1558	8	0	0
106	0	32	16	64	1	6144	1789794409053821952	1089288399376	1789794409053822976	1089288401574	1789794409053822976	1089288402672	1789794409053827072	1089288412208	1789794409053828096	1089288413963	1789794409053828096	1089288414093	1089288402698	1089288412114	1715	8	0	0
107	0	32	16	64	1	6144	1789794409053835264	1089288432045	1789794409053836288	1089288434231	1789794409053836288	1089288435330	1789794409053843456	1089288453583	1789794409053844480	1089288455480	1789794409053844480	1089288455609	1089288435356	1089288453489	3029	16	0	0
108	0	32	16	64	1	6144	1789794409053730816	1090279811932	1789794409053731840	1090279814092	1789794409053731840	1090279815202	1789794409053735936	1090279824493	1789794409053735936	1090279825443	1789794409053735936	1090279825734	1090279815228	1090279824399	1609	8	0	0
109	2	0	0	0	1	0	1789794409053737984	1090279831030	1789794409053739008	1090279832310	1789794409053739008	1090279832310	1789794409053739008	1090279833861	1789794409053739008	1090279833891	1789794409053739008	1090279834020	0	0	0	0	0	0
110	3	0	0	0	1	0	1789794409053740032	1090279836938	1789794409053741056	1090279838030	1789794409053741056	1090279838030	1789794409053741056	1090279838978	1789794409053741056	1090279839008	1789794409053741056	1090279839137	0	0	0	0	0	0
111	5	0	0	0	1	0	1789794409053743104	1090279844377	1789794409053744128	1090279846047	1789794409053744128	1090279846047	1789794409053747200	1090279854113	1789794409053747200	1090279854143	1789794409053747200	1090279854272	0	0	0	0	52	2
112	0	32	16	64	1	6144	1789794409053749248	1090279860097	1789794409053750272	1090279862271	1789794409053751296	1090279863359	1789794409053754368	1090279872713	1789794409053755392	1090279874583	1789794409053755392	1090279874712	1090279863444	1090279872619	1277	8	0	0
113	0	32	16	64	1	6144	1789794409053761536	1090279891213	1789794409053762560	1090279893374	1789794409053763584	1090279894456	1789794409053767680	1090279904105	1789794409053767680	1090279905055	1789794409053767680	1090279905185	1090279894482	1090279904011	2098	8	0	0
114	0	32	16	64	1	6144	1789794409053774848	1090279922899	1789794409053775872	1090279925050	1789794409053775872	1090279926150	1789794409053783040	1090279944285	1789794409053784064	1090279946404	1789794409053784064	1090279946533	1090279926176	1090279944191	3413	16	0	0
115	0	32	16	64	1	6144	1789794409053790208	1090279963257	1789794409053791232	1090279965414	1789794409053792256	1090279966501	1789794409053795328	1090279975775	1789794409053796352	1090279976715	1789794409053796352	1090279976846	1090279966527	1090279975681	1473	8	0	0
116	2	0	0	0	1	0	1789794409053798400	1090279982063	1789794409053798400	1090279983342	1789794409053798400	1090279983342	1789794409053799424	1090279984906	1789794409053799424	1090279984936	1789794409053799424	1090279985065	0	0	0	0	0	0
117	3	0	0	0	1	0	1789794409053800448	1090279987956	1789794409053800448	1090279989005	1789794409053800448	1090279989005	1789794409053801472	1090279989960	1789794409053801472	1090279989990	1789794409053801472	1090279990120	0	0	0	0	0	0
