candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x64s2split8kappa1r1	eft	ok	9.68626e+06	683779	9.68579e+06	1.31876e+07	128	1
32x16x64s2split8kappa1r1	wavefront	ok	9.68733e+06	683779	9.68573e+06	1.31307e+07	128	1
32x16x64s2split8kappa1r1	legacy_grid_stride	ok	9.71001e+06	683779	9.70841e+06	1.32581e+07	128	1
32x16x64s2split8kappa1r1	rotate	ok	9.71001e+06	683779	9.52557e+06	1.32611e+07	128	1
32x16x64s2split8kappa1r1	chain	ok	9.72446e+06	683779	9.57462e+06	1.32527e+07	128	1
32x16x64s2split8kappa1r1	balanced	ok	2.37542e+08	683779	1.58968e+07	2.93524e+08	128	1
32x16x64s2split8kappa1r2	eft	ok	7.02135e+06	987314	7.02115e+06	9.12272e+06	256	1
32x16x64s2split8kappa1r2	wavefront	ok	7.02645e+06	987314	7.02271e+06	9.06899e+06	256	1
32x16x64s2split8kappa1r2	rotate	ok	7.0739e+06	987314	6.73956e+06	9.24804e+06	256	1
32x16x64s2split8kappa1r2	legacy_grid_stride	ok	7.10397e+06	987314	7.10023e+06	9.32228e+06	256	1
32x16x64s2split8kappa1r2	chain	ok	7.12865e+06	987314	6.81046e+06	9.30222e+06	256	1
32x16x64s2split8kappa1r2	balanced	ok	2.34663e+08	987314	1.81469e+07	2.80798e+08	256	1
32x16x64s2split8kappa1r3	eft	ok	6.40665e+06	1.29085e+06	6.37521e+06	8.1325e+06	384	1
32x16x64s2split8kappa1r3	wavefront	ok	6.48796e+06	1.29085e+06	6.48556e+06	8.20002e+06	384	1
32x16x64s2split8kappa1r3	rotate	ok	6.55042e+06	1.29085e+06	5.83556e+06	8.19183e+06	384	1
32x16x64s2split8kappa1r3	legacy_grid_stride	ok	6.75699e+06	1.29085e+06	6.75458e+06	8.64225e+06	384	1
32x16x64s2split8kappa1r3	chain	ok	6.76443e+06	1.29085e+06	6.4432e+06	8.52419e+06	384	1
32x16x64s2split8kappa1r3	balanced	ok	2.93503e+08	1.29085e+06	2.2715e+07	3.32698e+08	384	1
32x16x64s2split8kappa1r4	eft	ok	5.87258e+06	1.59438e+06	5.87218e+06	7.26719e+06	512	1
32x16x64s2split8kappa1r4	wavefront	ok	5.87842e+06	1.59438e+06	5.8704e+06	7.25516e+06	512	1
32x16x64s2split8kappa1r4	chain	ok	5.97168e+06	1.59438e+06	5.79348e+06	7.35363e+06	512	1
32x16x64s2split8kappa1r4	rotate	ok	5.98917e+06	1.59438e+06	5.36395e+06	7.45835e+06	512	1
32x16x64s2split8kappa1r4	legacy_grid_stride	ok	6.13626e+06	1.59438e+06	6.12824e+06	7.74549e+06	512	1
32x16x64s2split8kappa1r4	balanced	ok	2.30227e+08	1.59438e+06	1.68232e+07	2.5903e+08	512	1
32x16x64s2split8kappa1r5	eft	ok	6.09389e+06	1.89792e+06	6.08585e+06	7.44858e+06	640	1
32x16x64s2split8kappa1r5	wavefront	ok	6.18216e+06	1.89792e+06	6.17214e+06	7.52061e+06	640	1
32x16x64s2split8kappa1r5	rotate	ok	6.31801e+06	1.89792e+06	5.29144e+06	7.68843e+06	640	1
32x16x64s2split8kappa1r5	chain	ok	6.5578e+06	1.89792e+06	6.14278e+06	7.94318e+06	640	1
32x16x64s2split8kappa1r5	legacy_grid_stride	ok	6.65353e+06	1.89792e+06	6.64351e+06	8.17649e+06	640	1
32x16x64s2split8kappa1r5	balanced	ok	2.24136e+08	1.89792e+06	1.354e+07	2.51366e+08	640	1
32x16x64s2split8kappa2r1	eft	ok	9.68626e+06	683779	9.68579e+06	1.33315e+07	128	2
32x16x64s2split8kappa2r1	wavefront	ok	9.68733e+06	683779	9.68573e+06	1.33326e+07	128	2
32x16x64s2split8kappa2r1	legacy_grid_stride	ok	9.71001e+06	683779	9.70841e+06	1.346e+07	128	2
32x16x64s2split8kappa2r1	rotate	ok	9.71001e+06	683779	9.52557e+06	1.346e+07	128	2
32x16x64s2split8kappa2r1	chain	ok	9.72446e+06	683779	9.57462e+06	1.33966e+07	128	2
32x16x64s2split8kappa2r1	balanced	ok	2.37543e+08	683779	1.58968e+07	3.06526e+08	128	2
32x16x64s2split8kappa2r2	eft	ok	7.02135e+06	987314	7.02115e+06	9.17559e+06	256	2
32x16x64s2split8kappa2r2	wavefront	ok	7.02645e+06	987314	7.02271e+06	9.19977e+06	256	2
32x16x64s2split8kappa2r2	rotate	ok	7.0739e+06	987314	6.73956e+06	9.31064e+06	256	2
32x16x64s2split8kappa2r2	legacy_grid_stride	ok	7.10397e+06	987314	7.10023e+06	9.4333e+06	256	2
32x16x64s2split8kappa2r2	chain	ok	7.12865e+06	987314	6.81046e+06	9.35509e+06	256	2
32x16x64s2split8kappa2r2	balanced	ok	2.34665e+08	987314	1.81469e+07	2.82083e+08	256	2
32x16x64s2split8kappa2r3	eft	ok	6.40665e+06	1.29085e+06	6.37521e+06	8.17559e+06	384	2
32x16x64s2split8kappa2r3	wavefront	ok	6.48796e+06	1.29085e+06	6.48556e+06	8.24844e+06	384	2
32x16x64s2split8kappa2r3	rotate	ok	6.55042e+06	1.29085e+06	5.83556e+06	8.23725e+06	384	2
32x16x64s2split8kappa2r3	legacy_grid_stride	ok	6.75699e+06	1.29085e+06	6.75458e+06	8.75327e+06	384	2
32x16x64s2split8kappa2r3	chain	ok	6.76443e+06	1.29085e+06	6.4432e+06	8.56728e+06	384	2
32x16x64s2split8kappa2r3	balanced	ok	2.93503e+08	1.29085e+06	2.2715e+07	3.32076e+08	384	2
32x16x64s2split8kappa2r4	eft	ok	5.87258e+06	1.59438e+06	5.87218e+06	7.33056e+06	512	2
32x16x64s2split8kappa2r4	wavefront	ok	5.87842e+06	1.59438e+06	5.8704e+06	7.34053e+06	512	2
32x16x64s2split8kappa2r4	chain	ok	5.97168e+06	1.59438e+06	5.79348e+06	7.417e+06	512	2
32x16x64s2split8kappa2r4	rotate	ok	5.98917e+06	1.59438e+06	5.36395e+06	7.45835e+06	512	2
32x16x64s2split8kappa2r4	legacy_grid_stride	ok	6.13626e+06	1.59438e+06	6.12824e+06	7.8111e+06	512	2
32x16x64s2split8kappa2r4	balanced	ok	2.30227e+08	1.59438e+06	1.68232e+07	2.59453e+08	512	2
32x16x64s2split8kappa2r5	eft	ok	6.09389e+06	1.89792e+06	6.08585e+06	7.45158e+06	640	2
32x16x64s2split8kappa2r5	wavefront	ok	6.18216e+06	1.89792e+06	6.17214e+06	7.5408e+06	640	2
32x16x64s2split8kappa2r5	rotate	ok	6.31801e+06	1.89792e+06	5.29144e+06	7.68843e+06	640	2
32x16x64s2split8kappa2r5	chain	ok	6.5578e+06	1.89792e+06	6.14278e+06	7.94617e+06	640	2
32x16x64s2split8kappa2r5	legacy_grid_stride	ok	6.65353e+06	1.89792e+06	6.64351e+06	8.24209e+06	640	2
32x16x64s2split8kappa2r5	balanced	ok	2.24137e+08	1.89792e+06	1.354e+07	2.51859e+08	640	2
32x16x64s2split8kappa4r1	eft	ok	9.68626e+06	683779	9.68579e+06	1.33315e+07	128	4
32x16x64s2split8kappa4r1	wavefront	ok	9.68733e+06	683779	9.68573e+06	1.33326e+07	128	4
32x16x64s2split8kappa4r1	legacy_grid_stride	ok	9.71001e+06	683779	9.70841e+06	1.346e+07	128	4
32x16x64s2split8kappa4r1	rotate	ok	9.71001e+06	683779	9.52557e+06	1.346e+07	128	4
32x16x64s2split8kappa4r1	chain	ok	9.72446e+06	683779	9.57462e+06	1.33966e+07	128	4
32x16x64s2split8kappa4r1	balanced	ok	2.37544e+08	683779	1.58968e+07	3.04655e+08	128	4
32x16x64s2split8kappa4r2	eft	ok	7.02135e+06	987314	7.02115e+06	9.17559e+06	256	4
32x16x64s2split8kappa4r2	wavefront	ok	7.02645e+06	987314	7.02271e+06	9.19977e+06	256	4
32x16x64s2split8kappa4r2	rotate	ok	7.0739e+06	987314	6.73956e+06	9.31064e+06	256	4
32x16x64s2split8kappa4r2	legacy_grid_stride	ok	7.10397e+06	987314	7.10023e+06	9.4333e+06	256	4
32x16x64s2split8kappa4r2	chain	ok	7.12865e+06	987314	6.81046e+06	9.35509e+06	256	4
32x16x64s2split8kappa4r2	balanced	ok	2.34665e+08	987314	1.81469e+07	2.79775e+08	256	4
32x16x64s2split8kappa4r3	eft	ok	6.40665e+06	1.29085e+06	6.37521e+06	8.17559e+06	384	4
32x16x64s2split8kappa4r3	wavefront	ok	6.48796e+06	1.29085e+06	6.48556e+06	8.24844e+06	384	4
32x16x64s2split8kappa4r3	rotate	ok	6.55042e+06	1.29085e+06	5.83556e+06	8.23725e+06	384	4
32x16x64s2split8kappa4r3	legacy_grid_stride	ok	6.75699e+06	1.29085e+06	6.75458e+06	8.75327e+06	384	4
32x16x64s2split8kappa4r3	chain	ok	6.76443e+06	1.29085e+06	6.4432e+06	8.56728e+06	384	4
32x16x64s2split8kappa4r3	balanced	ok	2.93503e+08	1.29085e+06	2.2715e+07	3.31194e+08	384	4
