slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	prefetch_wait_cycles	prefetch_issued
59	0	32	16	16	1	1536	1789825671238952960	9213848240543	1789825671238953984	9213848243610	1789825671238955008	9213848244638	1789825671239015424	9213848414217	1789825671239016448	9213848415726	1789825671239016448	9213848415988	9213848244736	9213848414112	108035	256	297	0
60	0	32	16	16	1	1536	1789825671239017472	9213848419003	1789825671239018496	9213848422296	1789825671239019520	9213848423415	1789825671239079936	9213848592055	1789825671239079936	9213848593612	1789825671239080960	9213848593883	9213848423425	9213848591960	108668	256	279	0
61	0	32	16	16	1	1536	1789825671239081984	9213848596972	1789825671239081984	9213848599124	1789825671239083008	9213848600165	1789825671239144448	9213848771367	1789825671239145472	9213848772887	1789825671239145472	9213848773137	9213848600457	9213848771277	108702	256	307	0
62	4	0	0	0	1	0	1789825671239154688	9213848799922	1789825671239155712	9213848802085	1789825671239155712	9213848802085	1789825671239201792	9213848929515	1789825671239201792	9213848929546	1789825671239201792	9213848929662	0	0	0	0	1000	0
63	0	32	16	16	1	1536	1789825671239203840	9213848934539	1789825671239204864	9213848938978	1789825671239205888	9213848940364	1789825671239430144	9213849562184	1789825671239431168	9213849564404	1789825671239431168	9213849564537	9213848941064	9213849562072	402479	896	1045	0
64	1	0	0	0	1	0	1789825671235512320	9219530257933	1789825671235514368	9219530262415	1789825671235514368	9219530262415	1789825671235518464	9219530274585	1789825671235519488	9219530278562	1789825671235519488	9219530278678	0	0	0	0	1908	1
65	0	32	16	16	1	1536	1789825671235521536	9219530284605	1789825671235522560	9219530287190	1789825671235523584	9219530289318	1789825671235587072	9219530463734	1789825671235587072	9219530465162	1789825671235588096	9219530465415	9219530289404	9219530463619	108224	256	724	0
66	2	0	0	0	1	0	1789825671235590144	9219530472593	1789825671235591168	9219530474755	1789825671235591168	9219530474755	1789825671235592192	9219530476954	1789825671235592192	9219530476984	1789825671235592192	9219530477352	0	0	0	0	979	0
67	2	0	0	0	1	0	1789825671235658752	9219530663270	1789825671235659776	9219530665458	1789825671235659776	9219530665458	1789825671235660800	9219530667629	1789825671235660800	9219530667659	1789825671235660800	9219530667775	0	0	0	0	1048	0
68	5	0	0	0	1	0	1789825671235662848	9219530675337	1789825671235664896	9219530678439	1789825671235664896	9219530678439	1789825671235668992	9219530691121	1789825671235668992	9219530691151	1789825671235668992	9219530691268	0	0	0	0	1449	0
69	0	32	16	16	1	1536	1789825671235671040	9219530697322	1789825671235672064	9219530700898	1789825671235673088	9219530702112	1789825671235738624	9219530882924	1789825671235738624	9219530885111	1789825671235738624	9219530885234	9219530702313	9219530882832	118256	256	291	0
70	1	0	0	0	1	0	1789825671235744768	9219530899746	1789825671235745792	9219530905117	1789825671235745792	9219530905117	1789825671235750912	9219530916924	1789825671235751936	9219530920831	1789825671235751936	9219530920947	0	0	0	0	4209	1
71	0	32	16	16	1	1536	1789825671235753984	9219530925649	1789825671235755008	9219530928951	1789825671235756032	9219530931244	1789825671235816448	9219531100047	1789825671235817472	9219531101408	1789825671235817472	9219531101697	9219530931254	9219531099956	106589	256	282	0
72	0	32	16	16	1	1536	1789825671235818496	9219531104667	1789825671235819520	9219531108067	1789825671235819520	9219531108982	1789825671235880960	9219531278186	1789825671235880960	9219531278885	1789825671235880960	9219531279148	9219531109186	9219531278089	107347	256	279	0
73	0	32	16	16	1	1536	1789825671235881984	9219531282262	1789825671235883008	9219531285478	1789825671235884032	9219531286520	1789825671235945472	9219531455842	1789825671235945472	9219531457278	1789825671235945472	9219531457394	9219531287083	9219531455746	106691	256	279	0
74	0	32	16	16	1	1536	1789825671235946496	9219531460086	1789825671235947520	9219531462500	1789825671235947520	9219531463443	1789825671236007936	9219531631587	1789825671236008960	9219531633188	1789825671236008960	9219531633427	9219531463509	9219531631476	108607	256	281	0
75	0	32	16	16	1	1536	1789825671236009984	9219531636448	1789825671236012032	9219531640975	1789825671236012032	9219531642186	1789825671236073472	9219531811590	1789825671236074496	9219531813928	1789825671236074496	9219531814058	9219531642196	9219531811462	106169	256	794	0
76	0	32	16	16	1	1536	1789825671236075520	9219531816864	1789825671236076544	9219531820141	1789825671236076544	9219531821122	1789825671236137984	9219531990753	1789825671236139008	9219531992315	1789825671236139008	9219531992600	9219531821132	9219531990658	108026	256	295	0
77	0	32	16	16	1	1536	1789825671236140032	9219531995655	1789825671236141056	9219531998997	1789825671236141056	9219531999911	1789825671236202496	9219532169235	1789825671236202496	9219532169972	1789825671236202496	9219532170088	9219531999966	9219532169139	108350	256	299	0
78	4	0	0	0	1	0	1789825671236212736	9219532196390	1789825671236212736	9219532198605	1789825671236212736	9219532198605	1789825671236259840	9219532327392	1789825671236259840	9219532327422	1789825671236259840	9219532327539	0	0	0	0	992	0
79	0	32	16	16	1	1536	1789825671236262912	9219532337635	1789825671236264960	9219532342086	1789825671236264960	9219532342995	1789825671236488192	9219532960260	1789825671236489216	9219532962452	1789825671236489216	9219532962568	9219532343005	9219532960154	397428	896	292	0
80	1	0	0	0	1	0	1789825671236496384	9219532982066	1789825671236498432	9219532987455	1789825671236498432	9219532987455	1789825671236502528	9219532999150	1789825671236503552	9219533003062	1789825671236503552	9219533003179	0	0	0	0	4227	1
81	0	32	16	16	1	1536	1789825671236505600	9219533008839	1789825671236506624	9219533012178	1789825671236507648	9219533013575	1789825671236569088	9219533182385	1789825671236569088	9219533183844	1789825671236569088	9219533183961	9219533014044	9219533182289	105180	256	429	0
82	2	0	0	0	1	0	1789825671236572160	9219533190564	1789825671236573184	9219533192895	1789825671236573184	9219533192895	1789825671236574208	9219533195676	1789825671236574208	9219533195742	1789825671236574208	9219533195858	0	0	0	0	1047	0
83	2	0	0	0	1	0	1789825671236640768	9219533382260	1789825671236641792	9219533384330	1789825671236641792	9219533384330	1789825671236642816	9219533386095	1789825671236642816	9219533386125	1789825671236642816	9219533386242	0	0	0	0	736	0
84	5	0	0	0	1	0	1789825671236645888	9219533394458	1789825671236646912	9219533397602	1789825671236646912	9219533397602	1789825671236649984	9219533407701	1789825671236649984	9219533407733	1789825671236649984	9219533407880	0	0	0	0	364	0
85	0	32	16	16	1	1536	1789825671236653056	9219533416456	1789825671236654080	9219533419783	1789825671236655104	9219533421447	1789825671236717568	9219533593408	1789825671236717568	9219533594510	1789825671236717568	9219533594627	9219533421967	9219533593309	104499	256	389	0
86	1	0	0	0	1	0	1789825671236721664	9219533604341	1789825671236723712	9219533609249	1789825671236723712	9219533609249	1789825671236727808	9219533621027	1789825671236728832	9219533624934	1789825671236728832	9219533625051	0	0	0	0	3742	1
87	0	32	16	16	1	1536	1789825671236730880	9219533630247	1789825671236731904	9219533633018	1789825671236732928	9219533634859	1789825671236793344	9219533804615	1789825671236794368	9219533805345	1789825671236794368	9219533805483	9219533634909	9219533804516	110228	256	480	0
88	0	32	16	16	1	1536	1789825671236795392	9219533808426	1789825671236796416	9219533811706	1789825671236796416	9219533812696	1789825671236856832	9219533979589	1789825671236857856	9219533981403	1789825671236857856	9219533981648	9219533812712	9219533979469	107191	256	295	0
89	0	32	16	16	1	1536	1789825671236858880	9219533984736	1789825671236859904	9219533987690	1789825671236859904	9219533988574	1789825671236920320	9219534155052	1789825671236921344	9219534157531	1789825671236921344	9219534157659	9219533988659	9219534154937	106395	256	295	0
90	0	32	16	16	1	1536	1789825671236922368	9219534162117	1789825671236923392	9219534164416	1789825671236924416	9219534165319	1789825671236984832	9219534334397	1789825671236985856	9219534336207	1789825671236985856	9219534336485	9219534165407	9219534334303	107332	256	360	0
91	0	32	16	16	1	1536	1789825671236986880	9219534339562	1789825671236987904	9219534343006	1789825671236988928	9219534343909	1789825671237048320	9219534510064	1789825671237049344	9219534512285	1789825671237049344	9219534512401	9219534343919	9219534509921	107743	256	296	0
92	0	32	16	16	1	1536	1789825671237050368	9219534515155	1789825671237051392	9219534518014	1789825671237051392	9219534518933	1789825671237111808	9219534684991	1789825671237111808	9219534686486	1789825671237111808	9219534686735	9219534518943	9219534684863	105563	256	358	0
93	0	32	16	16	1	1536	1789825671237113856	9219534690005	1789825671237114880	9219534692427	1789825671237114880	9219534693423	1789825671237175296	9219534862394	1789825671237176320	9219534863925	1789825671237176320	9219534864171	9219534693433	9219534862298	104855	256	293	0
94	4	0	0	0	1	0	1789825671237186560	9219534893139	1789825671237187584	9219534895725	1789825671237187584	9219534895725	1789825671237233664	9219535023415	1789825671237233664	9219535023445	1789825671237233664	9219535023563	0	0	0	0	291	0
95	0	32	16	16	1	1536	1789825671237241856	9219535046578	1789825671237243904	9219535051104	1789825671237243904	9219535051925	1789825671237467136	9219535669656	1789825671237468160	9219535671654	1789825671237468160	9219535671771	9219535051972	9219535669560	397983	896	318	0
96	1	0	0	0	1	0	1789825671237476352	9219535692472	1789825671237477376	9219535697875	1789825671237477376	9219535697875	1789825671237482496	9219535709734	1789825671237483520	9219535713657	1789825671237483520	9219535713773	0	0	0	0	4244	1
97	0	32	16	16	1	1536	1789825671237485568	9219535718717	1789825671237486592	9219535722065	1789825671237486592	9219535722903	1789825671237548032	9219535892776	1789825671237549056	9219535894459	1789825671237549056	9219535894576	9219535722928	9219535892680	108347	256	998	0
98	2	0	0	0	1	0	1789825671237552128	9219535902943	1789825671237553152	9219535905629	1789825671237553152	9219535905629	1789825671237553152	9219535907433	1789825671237553152	9219535907463	1789825671237554176	9219535907825	0	0	0	0	301	0
99	2	0	0	0	1	0	1789825671237619712	9219536091321	1789825671237620736	9219536093442	1789825671237620736	9219536093442	1789825671237621760	9219536095578	1789825671237621760	9219536095608	1789825671237621760	9219536095975	0	0	0	0	416	0
100	5	0	0	0	1	0	1789825671237623808	9219536101506	1789825671237624832	9219536104163	1789825671237624832	9219536104163	1789825671237628928	9219536116410	1789825671237628928	9219536116441	1789825671237628928	9219536116557	0	0	0	0	1063	0
101	0	32	16	16	1	1536	1789825671237632000	9219536124594	1789825671237633024	9219536127656	1789825671237634048	9219536129600	1789825671237696512	9219536301738	1789825671237696512	9219536303999	1789825671237696512	9219536304115	9219536129614	9219536301640	107616	256	866	0
102	1	0	0	0	1	0	1789825671237699584	9219536311413	1789825671237700608	9219536315274	1789825671237700608	9219536315274	1789825671237705728	9219536327041	1789825671237706752	9219536330959	1789825671237706752	9219536331075	0	0	0	0	1569	1
103	0	32	16	16	1	1536	1789825671237708800	9219536336180	1789825671237709824	9219536339061	1789825671237710848	9219536341067	1789825671237771264	9219536510327	1789825671237772288	9219536511842	1789825671237772288	9219536512132	9219536341077	9219536510236	108399	256	726	0
104	0	32	16	16	1	1536	1789825671237773312	9219536515231	1789825671237774336	9219536519003	1789825671237775360	9219536520380	1789825671237835776	9219536689592	1789825671237836800	9219536690667	1789825671237836800	9219536690927	9219536520390	9219536689488	106947	256	280	0
105	0	32	16	16	1	1536	1789825671237837824	9219536693974	1789825671237838848	9219536697483	1789825671237838848	9219536698513	1789825671237900288	9219536866547	1789825671237901312	9219536868892	1789825671237901312	9219536869010	9219536698523	9219536866435	106921	256	279	0
106	0	32	16	16	1	1536	1789825671237902336	9219536871811	1789825671237903360	9219536875012	1789825671237903360	9219536875914	1789825671237963776	9219537041856	1789825671237963776	9219537043646	1789825671237963776	9219537043936	9219536876288	9219537041731	106869	256	279	0
107	0	32	16	16	1	1536	1789825671237964800	9219537046997	1789825671237966848	9219537051546	1789825671237966848	9219537052483	1789825671238028288	9219537220136	1789825671238028288	9219537221907	1789825671238028288	9219537222176	9219537052493	9219537220025	106020	256	790	0
108	0	32	16	16	1	1536	1789825671238029312	9219537225166	1789825671238030336	9219537227907	1789825671238031360	9219537228813	1789825671238091776	9219537395823	1789825671238091776	9219537397603	1789825671238091776	9219537397859	9219537228891	9219537395732	106251	256	287	0
109	0	32	16	16	1	1536	1789825671238092800	9219537400965	1789825671238093824	9219537404204	1789825671238094848	9219537405063	1789825671238155264	9219537573820	1789825671238156288	9219537575601	1789825671238156288	9219537575872	9219537405381	9219537573725	107443	256	294	0
110	4	0	0	0	1	0	1789825671238169600	9219537611717	1789825671238170624	9219537614528	1789825671238170624	9219537614528	1789825671238216704	9219537743244	1789825671238216704	9219537743274	1789825671238216704	9219537743390	0	0	0	0	291	0
111	0	32	16	16	1	1536	1789825671238218752	9219537749596	1789825671238219776	9219537753088	1789825671238220800	9219537754449	1789825671238444032	9219538372961	1789825671238445056	9219538375413	1789825671238445056	9219538375530	9219537755400	9219538372866	402922	896	286	0
112	1	0	0	0	1	0	1789825671238450176	9219538389666	1789825671238452224	9219538395587	1789825671238452224	9219538395587	1789825671238456320	9219538407315	1789825671238458368	9219538411248	1789825671238458368	9219538411367	0	0	0	0	2617	1
113	0	32	16	16	1	1536	1789825671238459392	9219538415811	1789825671238461440	9219538419700	1789825671238461440	9219538420710	1789825671238522880	9219538588713	1789825671238523904	9219538591040	1789825671238523904	9219538591163	9219538420730	9219538588619	107327	256	1066	0
114	0	32	16	16	1	1536	1789825671238524928	9219538594107	1789825671238524928	9219538596217	1789825671238525952	9219538597199	1789825671238597632	9219538797879	1789825671238598656	9219538799640	1789825671238598656	9219538799912	9219538597433	9219538797782	126553	256	292	0
115	2	0	0	0	1	0	1789825671238602752	9219538809605	1789825671238603776	9219538812452	1789825671238603776	9219538812452	1789825671238604800	9219538815140	1789825671238604800	9219538815170	1789825671238604800	9219538815373	0	0	0	0	746	0
