candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
64x128x16s2split8kappa1r1	wavefront	ok	2.19331e+06	53915.2	2.19331e+06	2.42924e+06	128	1
64x128x16s2split8kappa1r1	eft	ok	2.19345e+06	53915.2	2.19345e+06	2.43114e+06	128	1
64x128x16s2split8kappa1r1	rotate	ok	2.20091e+06	53915.2	2.19331e+06	2.56625e+06	128	1
64x128x16s2split8kappa1r1	chain	ok	2.22965e+06	53915.2	2.22965e+06	2.47541e+06	128	1
64x128x16s2split8kappa1r1	legacy_grid_stride	ok	2.26773e+06	53915.2	2.26773e+06	2.61635e+06	128	1
64x128x16s2split8kappa1r1	balanced	ok	2.78287e+06	53915.2	2.77717e+06	3.09922e+06	128	1
64x128x16s2split8kappa1r2	wavefront	ok	1.09888e+06	53915.2	1.09888e+06	1.22012e+06	256	1
64x128x16s2split8kappa1r2	eft	ok	1.09902e+06	53915.2	1.09902e+06	1.22078e+06	256	1
64x128x16s2split8kappa1r2	chain	ok	1.13536e+06	53915.2	1.13536e+06	1.25467e+06	256	1
64x128x16s2split8kappa1r2	rotate	ok	1.13972e+06	53915.2	1.09888e+06	1.37522e+06	256	1
64x128x16s2split8kappa1r2	legacy_grid_stride	ok	1.46808e+06	53915.2	1.46808e+06	1.74795e+06	256	1
64x128x16s2split8kappa1r2	balanced	ok	1.98321e+06	53915.2	1.97467e+06	2.23083e+06	256	1
64x128x16s2split8kappa1r3	eft	ok	753904	53915.2	753769	867303	384	1
64x128x16s2split8kappa1r3	chain	ok	761770	53915.2	761770	852566	384	1
64x128x16s2split8kappa1r3	wavefront	ok	762838	53915.2	762838	850161	384	1
64x128x16s2split8kappa1r3	rotate	ok	823851	53915.2	823039	914513	384	1
64x128x16s2split8kappa1r3	legacy_grid_stride	ok	1.46808e+06	53915.2	1.46808e+06	1.74795e+06	384	1
64x128x16s2split8kappa1r3	balanced	ok	1.72083e+06	53915.2	1.69907e+06	1.94588e+06	384	1
64x128x16s2split8kappa2r1	wavefront	ok	2.19331e+06	53915.2	2.19331e+06	2.42924e+06	128	2
64x128x16s2split8kappa2r1	eft	ok	2.19345e+06	53915.2	2.19345e+06	2.43114e+06	128	2
64x128x16s2split8kappa2r1	rotate	ok	2.20091e+06	53915.2	2.19331e+06	2.56625e+06	128	2
64x128x16s2split8kappa2r1	chain	ok	2.22965e+06	53915.2	2.22965e+06	2.47541e+06	128	2
64x128x16s2split8kappa2r1	legacy_grid_stride	ok	2.26773e+06	53915.2	2.26773e+06	2.61635e+06	128	2
64x128x16s2split8kappa2r1	balanced	ok	2.78287e+06	53915.2	2.77717e+06	3.09922e+06	128	2
64x128x16s2split8kappa2r2	wavefront	ok	1.09888e+06	53915.2	1.09888e+06	1.22012e+06	256	2
64x128x16s2split8kappa2r2	eft	ok	1.09902e+06	53915.2	1.09902e+06	1.22078e+06	256	2
64x128x16s2split8kappa2r2	chain	ok	1.13536e+06	53915.2	1.13536e+06	1.25467e+06	256	2
64x128x16s2split8kappa2r2	rotate	ok	1.13972e+06	53915.2	1.09888e+06	1.37522e+06	256	2
64x128x16s2split8kappa2r2	legacy_grid_stride	ok	1.46808e+06	53915.2	1.46808e+06	1.74795e+06	256	2
64x128x16s2split8kappa2r2	balanced	ok	1.98321e+06	53915.2	1.97467e+06	2.23083e+06	256	2
64x128x16s2split8kappa2r3	eft	ok	753904	53915.2	753769	867303	384	2
64x128x16s2split8kappa2r3	chain	ok	761770	53915.2	761770	852566	384	2
64x128x16s2split8kappa2r3	wavefront	ok	762838	53915.2	762838	850161	384	2
64x128x16s2split8kappa2r3	rotate	ok	823851	53915.2	823039	914513	384	2
64x128x16s2split8kappa2r3	legacy_grid_stride	ok	1.46808e+06	53915.2	1.46808e+06	1.74795e+06	384	2
64x128x16s2split8kappa2r3	balanced	ok	1.72083e+06	53915.2	1.69907e+06	1.94588e+06	384	2
64x128x16s2split8kappa4r1	wavefront	ok	2.19331e+06	53915.2	2.19331e+06	2.42924e+06	128	4
64x128x16s2split8kappa4r1	eft	ok	2.19345e+06	53915.2	2.19345e+06	2.43114e+06	128	4
64x128x16s2split8kappa4r1	rotate	ok	2.20091e+06	53915.2	2.19331e+06	2.56625e+06	128	4
64x128x16s2split8kappa4r1	chain	ok	2.22965e+06	53915.2	2.22965e+06	2.47541e+06	128	4
64x128x16s2split8kappa4r1	legacy_grid_stride	ok	2.26773e+06	53915.2	2.26773e+06	2.61635e+06	128	4
64x128x16s2split8kappa4r1	balanced	ok	2.78287e+06	53915.2	2.77717e+06	3.09922e+06	128	4
64x128x16s2split8kappa4r2	wavefront	ok	1.09888e+06	53915.2	1.09888e+06	1.22012e+06	256	4
64x128x16s2split8kappa4r2	eft	ok	1.09902e+06	53915.2	1.09902e+06	1.22078e+06	256	4
64x128x16s2split8kappa4r2	chain	ok	1.13536e+06	53915.2	1.13536e+06	1.25467e+06	256	4
64x128x16s2split8kappa4r2	rotate	ok	1.13972e+06	53915.2	1.09888e+06	1.37522e+06	256	4
64x128x16s2split8kappa4r2	legacy_grid_stride	ok	1.46808e+06	53915.2	1.46808e+06	1.74795e+06	256	4
64x128x16s2split8kappa4r2	balanced	ok	1.98321e+06	53915.2	1.97467e+06	2.23083e+06	256	4
64x128x16s2split8kappa4r3	eft	ok	753904	53915.2	753769	867303	384	4
64x128x16s2split8kappa4r3	chain	ok	761770	53915.2	761770	852566	384	4
64x128x16s2split8kappa4r3	wavefront	ok	762838	53915.2	762838	850161	384	4
64x128x16s2split8kappa4r3	rotate	ok	823851	53915.2	823039	914513	384	4
64x128x16s2split8kappa4r3	legacy_grid_stride	ok	1.46808e+06	53915.2	1.46808e+06	1.74795e+06	384	4
64x128x16s2split8kappa4r3	balanced	ok	1.72083e+06	53915.2	1.69907e+06	1.94588e+06	384	4
