slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789521802094329856	1789521802094329856	1789521802094329856	1789521802094331904	1789521802094333952	0	0	0	0	20210557371836	20210557377102
1	0	1	0	0	1789521802094333952	1789521802094334976	1789521802094334976	1789521802094359552	1789521802094360576	0	127	0	1	20210557384046	20210557445958
2	0	4	0	0	1789521802094361600	1789521802094361600	1789521802094361600	1789521802094362624	1789521802094364672	127	1	3	1	20210557452267	20210557454715
3	0	4	256	0	1789521802094364672	1789521802094364672	1789521802094364672	1789521802094365696	1789521802094367744	128	0	3	1	20210557459732	20210557462394
4	0	5	0	0	1789521802094367744	1789521802094368768	1789521802094368768	1789521802094369792	1789521802094371840	128	1	4	1	20210557469464	20210557472068
5	0	7	0	0	1789521802094371840	1789521802094372864	1789521802094372864	1789521802094373888	1789521802094374912	129	1	6	1	20210557479014	20210557481070
6	0	6	0	0	1789521802094374912	1789521802094374912	1789521802094374912	1789521802094375936	1789521802094377984	130	0	5	1	20210557485731	20210557487774
7	0	8	0	0	1789521802094377984	1789521802094379008	1789521802094379008	1789521802094401536	1789521802094404608	130	2	7	3	20210557494737	20210557551881
8	0	8	256	0	1789521802094404608	1789521802094404608	1789521802094404608	1789521802094426112	1789521802094427136	132	0	7	3	20210557559850	20210557613185
9	0	9	0	0	1789521802094428160	1789521802094430208	1789521802094430208	1789521802094464000	1789521802094466048	132	510	10	1	20210557624627	20210557709382
10	0	10	0	0	1789521802094466048	1789521802094467072	1789521802094467072	1789521802094469120	1789521802094470144	642	3	11	1	20210557716646	20210557722046
11	0	11	0	0	1789521802094471168	1789521802094472192	1789521802094472192	1789521802094495744	1789521802094497792	645	127	12	1	20210557728376	20210557789580
12	0	13	0	0	1789521802094497792	1789521802094498816	1789521802094498816	1789521802094501888	1789521802094503936	772	15	14	2	20210557797284	20210557805078
13	0	14	0	0	1789521802094503936	1789521802094504960	1789521802094504960	1789521802094558208	1789521802094560256	787	127	16	2	20210557812061	20210557946470
14	0	15	0	0	1789521802094560256	1789521802094561280	1789521802094561280	1789521802094563328	1789521802094564352	914	3	18	1	20210557953255	20210557958606
15	0	16	0	0	1789521802094564352	1789521802094565376	1789521802094566400	1789521802094589952	1789521802094592000	917	127	19	1	20210557965598	20210558026736
16	0	19	0	0	1789521802094592000	1789521802094593024	1789521802094593024	1789521802094594048	1789521802094596096	1044	1	22	1	20210558033997	20210558036866
17	0	19	256	0	1789521802094596096	1789521802094596096	1789521802094596096	1789521802094597120	1789521802094599168	1045	0	22	1	20210558041932	20210558044804
18	0	20	0	0	1789521802094599168	1789521802094600192	1789521802094600192	1789521802094601216	1789521802094602240	1045	1	23	1	20210558051469	20210558054324
19	0	22	0	0	1789521802094603264	1789521802094603264	1789521802094604288	1789521802094604288	1789521802094606336	1046	1	25	1	20210558061143	20210558063421
20	0	21	0	0	1789521802094606336	1789521802094606336	1789521802094606336	1789521802094607360	1789521802094608384	1047	0	24	1	20210558067895	20210558069382
21	0	23	0	0	1789521802094608384	1789521802094610432	1789521802094610432	1789521802094633984	1789521802094637056	1047	2	26	3	20210558078449	20210558137069
22	0	23	256	0	1789521802094638080	1789521802094638080	1789521802094638080	1789521802094658560	1789521802094660608	1049	0	26	3	20210558147673	20210558198987
23	0	24	0	0	1789521802094660608	1789521802094662656	1789521802094662656	1789521802094696448	1789521802094698496	1049	510	29	2	20210558209416	20210558293567
24	0	25	0	0	1789521802094698496	1789521802094699520	1789521802094699520	1789521802094701568	1789521802094702592	1559	3	31	1	20210558301178	20210558306416
25	0	26	0	0	1789521802094703616	1789521802094704640	1789521802094704640	1789521802094728192	1789521802094730240	1562	127	32	1	20210558313574	20210558374737
26	0	28	0	0	1789521802094730240	1789521802094731264	1789521802094731264	1789521802094734336	1789521802094736384	1689	15	34	2	20210558382869	20210558390304
27	0	29	0	0	1789521802094736384	1789521802094737408	1789521802094737408	1789521802094790656	1789521802094790656	1704	127	36	2	20210558397756	20210558530511
28	1	0	1	2	1789521802094329856	1789521802094329856	1789521802094329856	1789521802094331904	1789521802094333952	1831	0	0	0	20218114753166	20218114758537
29	1	1	1	2	1789521802094333952	1789521802094334976	1789521802094334976	1789521802094359552	1789521802094360576	1831	127	0	1	20218114765197	20218114826942
30	1	4	1	2	1789521802094360576	1789521802094361600	1789521802094361600	1789521802094362624	1789521802094364672	1958	1	3	1	20218114833037	20218114835790
31	1	4	257	2	1789521802094364672	1789521802094364672	1789521802094364672	1789521802094365696	1789521802094367744	1959	0	3	1	20218114840877	20218114843497
32	1	5	1	2	1789521802094367744	1789521802094368768	1789521802094368768	1789521802094369792	1789521802094370816	1959	1	4	1	20218114850568	20218114853194
33	1	7	1	2	1789521802094371840	1789521802094372864	1789521802094372864	1789521802094372864	1789521802094374912	1960	1	6	1	20218114860113	20218114862153
34	1	6	1	2	1789521802094374912	1789521802094374912	1789521802094374912	1789521802094375936	1789521802094376960	1961	0	5	1	20218114866788	20218114868542
35	1	8	1	2	1789521802094376960	1789521802094377984	1789521802094377984	1789521802094401536	1789521802094404608	1961	2	7	3	20218114874571	20218114933477
36	1	8	257	2	1789521802094404608	1789521802094405632	1789521802094405632	1789521802094426112	1789521802094428160	1963	0	7	3	20218114943556	20218114995198
37	1	9	1	2	1789521802094428160	1789521802094430208	1789521802094430208	1789521802094464000	1789521802094466048	1963	510	10	1	20218115006206	20218115090877
38	1	10	1	2	1789521802094466048	1789521802094467072	1789521802094467072	1789521802094469120	1789521802094470144	2473	3	11	1	20218115098255	20218115103586
39	1	11	1	2	1789521802094471168	1789521802094471168	1789521802094472192	1789521802094495744	1789521802094497792	2476	127	12	1	20218115109792	20218115171086
40	1	13	1	2	1789521802094497792	1789521802094498816	1789521802094498816	1789521802094501888	1789521802094503936	2603	15	14	2	20218115178809	20218115186449
41	1	14	1	2	1789521802094503936	1789521802094504960	1789521802094504960	1789521802094558208	1789521802094560256	2618	127	16	2	20218115193593	20218115328495
42	1	15	1	2	1789521802094560256	1789521802094561280	1789521802094561280	1789521802094563328	1789521802094564352	2745	3	18	1	20218115335716	20218115341017
43	1	16	1	2	1789521802094565376	1789521802094566400	1789521802094566400	1789521802094589952	1789521802094592000	2748	127	19	1	20218115347288	20218115408210
44	1	19	1	2	1789521802094592000	1789521802094593024	1789521802094593024	1789521802094593024	1789521802094595072	2875	1	22	1	20218115414368	20218115416179
45	1	19	257	2	1789521802094595072	1789521802094595072	1789521802094595072	1789521802094596096	1789521802094598144	2876	0	22	1	20218115421100	20218115423702
46	1	20	1	2	1789521802094598144	1789521802094599168	1789521802094599168	1789521802094600192	1789521802094602240	2876	1	23	1	20218115430968	20218115433572
47	1	22	1	2	1789521802094602240	1789521802094603264	1789521802094603264	1789521802094604288	1789521802094605312	2877	1	25	1	20218115440845	20218115442992
48	1	21	1	2	1789521802094605312	1789521802094605312	1789521802094606336	1789521802094606336	1789521802094607360	2878	0	24	1	20218115447663	20218115449272
49	1	23	1	2	1789521802094608384	1789521802094610432	1789521802094610432	1789521802094633984	1789521802094636032	2878	2	26	3	20218115459886	20218115517239
50	1	23	257	2	1789521802094636032	1789521802094637056	1789521802094637056	1789521802094658560	1789521802094659584	2880	0	26	3	20218115525812	20218115579069
51	1	24	1	2	1789521802094659584	1789521802094662656	1789521802094662656	1789521802094696448	1789521802094697472	2880	510	29	2	20218115591417	20218115674748
52	1	25	1	2	1789521802094698496	1789521802094698496	1789521802094699520	1789521802094701568	1789521802094702592	3390	3	31	1	20218115682178	20218115687328
53	1	26	1	2	1789521802094702592	1789521802094703616	1789521802094703616	1789521802094728192	1789521802094730240	3393	127	32	1	20218115694420	20218115755559
54	1	28	1	2	1789521802094730240	1789521802094731264	1789521802094731264	1789521802094734336	1789521802094735360	3520	15	34	2	20218115763021	20218115770555
55	1	29	1	2	1789521802094736384	1789521802094737408	1789521802094737408	1789521802094789632	1789521802094789632	3535	127	36	2	20218115777919	20218115909547
56	2	0	2	4	1789521802094329856	1789521802094329856	1789521802094329856	1789521802094331904	1789521802094332928	3662	0	0	0	20208183402548	20208183407733
57	2	1	2	4	1789521802094333952	1789521802094333952	1789521802094333952	1789521802094358528	1789521802094360576	3662	127	0	1	20208183413791	20208183475562
58	2	4	2	4	1789521802094360576	1789521802094361600	1789521802094361600	1789521802094362624	1789521802094364672	3789	1	3	1	20208183482183	20208183484849
59	2	4	258	4	1789521802094364672	1789521802094364672	1789521802094364672	1789521802094365696	1789521802094367744	3790	0	3	1	20208183489785	20208183492344
60	2	5	2	4	1789521802094367744	1789521802094368768	1789521802094368768	1789521802094369792	1789521802094370816	3790	1	4	1	20208183499204	20208183501745
61	2	7	2	4	1789521802094370816	1789521802094371840	1789521802094371840	1789521802094372864	1789521802094373888	3791	1	6	1	20208183508490	20208183510456
62	2	6	2	4	1789521802094374912	1789521802094374912	1789521802094374912	1789521802094374912	1789521802094376960	3792	0	5	1	20208183514916	20208183516615
63	2	8	2	4	1789521802094376960	1789521802094377984	1789521802094377984	1789521802094400512	1789521802094403584	3792	2	7	3	20208183523978	20208183580057
64	2	8	258	4	1789521802094403584	1789521802094403584	1789521802094404608	1789521802094426112	1789521802094427136	3794	0	7	3	20208183589854	20208183644277
65	2	9	2	4	1789521802094428160	1789521802094430208	1789521802094430208	1789521802094464000	1789521802094465024	3794	510	10	1	20208183655658	20208183739223
