slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	simt_wait_cycles	simt_barriers
0	1	0	0	0	1	0	1789794419639733248	1100769242629	1789794419639734272	1100769243944	1789794419639734272	1100769243944	1789794419639735296	1100769246764	1789794419639736320	1100769248489	1789794419639736320	1100769248619	0	0	0	0	89	8
1	0	32	16	64	1	6144	1789794419639738368	1100769253166	1789794419639738368	1100769255294	1789794419639739392	1100769256291	1789794419639743488	1100769265939	1789794419639743488	1100769266891	1789794419639743488	1100769267021	1100769256480	1100769265845	1471	8	0	0
2	2	0	0	0	1	0	1789794419639745536	1100769271909	1789794419639745536	1100769273149	1789794419639745536	1100769273149	1789794419639746560	1100769274674	1789794419639746560	1100769274704	1789794419639746560	1100769274833	0	0	0	0	0	0
3	3	0	0	0	1	0	1789794419639747584	1100769278149	1789794419639748608	1100769279262	1789794419639748608	1100769279262	1789794419639748608	1100769280179	1789794419639748608	1100769280209	1789794419639748608	1100769280338	0	0	0	0	0	0
4	5	0	0	0	1	0	1789794419639750656	1100769285674	1789794419639751680	1100769287309	1789794419639751680	1100769287309	1789794419639754752	1100769295753	1789794419639754752	1100769295783	1789794419639754752	1100769295913	0	0	0	0	52	2
5	0	32	16	64	1	6144	1789794419639756800	1100769301076	1789794419639757824	1100769303227	1789794419639757824	1100769304334	1789794419639761920	1100769313840	1789794419639762944	1100769315473	1789794419639762944	1100769315602	1100769304360	1100769313746	1685	8	0	0
6	1	0	0	0	1	0	1789794419639764992	1100769320654	1789794419639764992	1100769321898	1789794419639764992	1100769321898	1789794419639766016	1100769324807	1789794419639767040	1100769326517	1789794419639767040	1100769326648	0	0	0	0	89	8
7	0	32	16	64	1	6144	1789794419639769088	1100769331225	1789794419639770112	1100769333398	1789794419639770112	1100769334507	1789794419639774208	1100769343929	1789794419639774208	1100769345438	1789794419639774208	1100769345700	1100769334533	1100769343835	1661	8	0	0
8	4	0	0	0	1	0	1789794419639776256	1100769350624	1789794419639777280	1100769351898	1789794419639777280	1100769351898	1789794419639779328	1100769358298	1789794419639779328	1100769358328	1789794419639779328	1100769358457	0	0	0	0	0	0
9	0	32	16	64	1	6144	1789794419639781376	1100769363287	1789794419639782400	1100769365451	1789794419639783424	1100769366551	1789794419639790592	1100769384921	1789794419639791616	1100769387145	1789794419639791616	1100769387275	1100769366577	1100769384827	3311	16	0	0
10	1	0	0	0	1	0	1789794419639793664	1100769392487	1789794419639793664	1100769393734	1789794419639793664	1100769393734	1789794419639794688	1100769396644	1789794419639795712	1100769398350	1789794419639795712	1100769398480	0	0	0	0	89	8
11	0	32	16	64	1	6144	1789794419639797760	1100769403067	1789794419639798784	1100769405232	1789794419639798784	1100769406330	1789794419639802880	1100769415726	1789794419639802880	1100769416709	1789794419639802880	1100769416840	1100769406356	1100769415632	1956	8	0	0
12	2	0	0	0	1	0	1789794419639804928	1100769421972	1789794419639805952	1100769423206	1789794419639805952	1100769423206	1789794419639805952	1100769424735	1789794419639805952	1100769424765	1789794419639805952	1100769424894	0	0	0	0	0	0
13	3	0	0	0	1	0	1789794419639806976	1100769427793	1789794419639808000	1100769428930	1789794419639808000	1100769428930	1789794419639808000	1100769429852	1789794419639808000	1100769429882	1789794419639808000	1100769430011	0	0	0	0	0	0
14	5	0	0	0	1	0	1789794419639810048	1100769435134	1789794419639811072	1100769436758	1789794419639811072	1100769436758	1789794419639814144	1100769445122	1789794419639814144	1100769445152	1789794419639814144	1100769445282	0	0	0	0	52	2
15	0	32	16	64	1	6144	1789794419639816192	1100769450965	1789794419639817216	1100769453147	1789794419639818240	1100769454242	1789794419639821312	1100769463642	1789794419639822336	1100769465070	1789794419639822336	1100769465199	1100769454268	1100769463548	1573	8	0	0
16	1	0	0	0	1	0	1789794419639824384	1100769470207	1789794419639824384	1100769471501	1789794419639824384	1100769471501	1789794419639825408	1100769474407	1789794419639826432	1100769476134	1789794419639826432	1100769476265	0	0	0	0	89	8
17	0	32	16	64	1	6144	1789794419639828480	1100769481503	1789794419639829504	1100769483661	1789794419639830528	1100769485517	1789794419639833600	1100769495199	1789794419639834624	1100769496982	1789794419639834624	1100769497112	1100769485543	1100769495105	2790	8	0	0
18	4	0	0	0	1	0	1789794419639836672	1100769502121	1789794419639837696	1100769503381	1789794419639837696	1100769503381	1789794419639839744	1100769509742	1789794419639839744	1100769509772	1789794419639839744	1100769509902	0	0	0	0	0	0
19	0	32	16	64	1	6144	1789794419639841792	1100769514716	1789794419639842816	1100769516883	1789794419639842816	1100769517988	1789794419639849984	1100769536289	1789794419639851008	1100769538243	1789794419639851008	1100769538372	1100769518014	1100769536195	3431	16	0	0
20	1	0	0	0	1	0	1789794419639853056	1100769543601	1789794419639854080	1100769544837	1789794419639854080	1100769544837	1789794419639855104	1100769547742	1789794419639856128	1100769549582	1789794419639856128	1100769549712	0	0	0	0	89	8
21	0	32	16	64	1	6144	1789794419639857152	1100769554277	1789794419639858176	1100769556434	1789794419639859200	1100769557564	1789794419639862272	1100769566837	1789794419639863296	1100769568362	1789794419639863296	1100769568492	1100769557590	1100769566743	2058	8	0	0
22	2	0	0	0	1	0	1789794419639865344	1100769573631	1789794419639865344	1100769574859	1789794419639865344	1100769574859	1789794419639866368	1100769576381	1789794419639866368	1100769576411	1789794419639866368	1100769576540	0	0	0	0	0	0
23	3	0	0	0	1	0	1789794419639867392	1100769580087	1789794419639868416	1100769581235	1789794419639868416	1100769581235	1789794419639868416	1100769582101	1789794419639868416	1100769582131	1789794419639868416	1100769582260	0	0	0	0	0	0
24	5	0	0	0	1	0	1789794419639870464	1100769587117	1789794419639871488	1100769588746	1789794419639871488	1100769588746	1789794419639874560	1100769596793	1789794419639874560	1100769596823	1789794419639874560	1100769596952	0	0	0	0	52	2
25	0	32	16	64	1	6144	1789794419639876608	1100769602053	1789794419639877632	1100769604205	1789794419639877632	1100769605312	1789794419639881728	1100769614547	1789794419639881728	1100769615966	1789794419639881728	1100769616096	1100769605338	1100769614453	1401	8	0	0
26	1	0	0	0	1	0	1789794419639883776	1100769621279	1789794419639884800	1100769622503	1789794419639884800	1100769622503	1789794419639885824	1100769625294	1789794419639886848	1100769627075	1789794419639886848	1100769627206	0	0	0	0	89	8
27	0	32	16	64	1	6144	1789794419639887872	1100769631771	1789794419639888896	1100769633908	1789794419639889920	1100769635007	1789794419639894016	1100769644703	1789794419639894016	1100769646422	1789794419639894016	1100769646683	1100769635033	1100769644609	1840	8	0	0
28	4	0	0	0	1	0	1789794419639896064	1100769652269	1789794419639897088	1100769653546	1789794419639897088	1100769653546	1789794419639899136	1100769660018	1789794419639899136	1100769660048	1789794419639899136	1100769660178	0	0	0	0	0	0
