2026/09/18 00:32:03.048, P0, 2520, 10501, 40, 82.27, 44, 1
2026/09/18 00:32:03.159, P0, 2520, 10501, 40, 82.27, 44, 21
2026/09/18 00:32:03.260, P0, 2520, 10501, 40, 82.27, 44, 486
2026/09/18 00:32:03.360, P0, 2520, 10501, 40, 82.27, 44, 646
2026/09/18 00:32:03.460, P0, 2520, 10501, 40, 82.27, 44, 758
2026/09/18 00:32:03.561, P0, 2520, 10501, 40, 82.27, 44, 870
2026/09/18 00:32:03.661, P0, 2520, 10501, 39, 78.25, 5, 964
2026/09/18 00:32:03.761, P0, 2520, 10501, 39, 78.25, 5, 1076
2026/09/18 00:32:03.862, P0, 2520, 10501, 39, 78.25, 5, 1188
2026/09/18 00:32:03.962, P0, 2520, 10501, 39, 78.25, 5, 1300
2026/09/18 00:32:04.063, P0, 2520, 10501, 39, 78.25, 5, 1508
2026/09/18 00:32:04.163, P0, 2520, 10501, 39, 73.74, 6, 1620
2026/09/18 00:32:04.263, P0, 2520, 10501, 39, 73.74, 6, 1732
2026/09/18 00:32:04.364, P0, 2520, 10501, 39, 73.74, 6, 1826
2026/09/18 00:32:04.464, P0, 2520, 10501, 39, 73.74, 6, 1938
2026/09/18 00:32:04.565, P0, 2520, 10501, 39, 73.74, 6, 2162
2026/09/18 00:32:04.665, P0, 2520, 10501, 39, 72.11, 7, 2498
2026/09/18 00:32:04.765, P0, 2520, 10501, 39, 72.11, 7, 2498
2026/09/18 00:32:04.866, P0, 2520, 10501, 39, 72.11, 7, 2498
2026/09/18 00:32:04.966, P0, 2520, 10501, 39, 72.11, 7, 2498
2026/09/18 00:32:05.066, P0, 2520, 10501, 39, 72.11, 7, 2498
2026/09/18 00:32:05.167, P0, 2520, 10501, 39, 71.83, 0, 2498
2026/09/18 00:32:05.267, P0, 2520, 10501, 39, 71.83, 0, 2498
2026/09/18 00:32:05.368, P0, 2520, 10501, 39, 71.83, 0, 2498
2026/09/18 00:32:05.468, P0, 2520, 10501, 39, 71.83, 0, 2498
2026/09/18 00:32:05.568, P0, 2520, 10501, 39, 71.83, 0, 2498
2026/09/18 00:32:05.669, P0, 2520, 10501, 39, 71.39, 0, 2498
2026/09/18 00:32:05.769, P0, 2520, 10501, 39, 71.39, 0, 2498
2026/09/18 00:32:05.869, P0, 2520, 10501, 39, 71.39, 0, 2498
2026/09/18 00:32:05.970, P0, 2520, 10501, 39, 71.39, 0, 2498
2026/09/18 00:32:06.070, P0, 2520, 10501, 39, 71.39, 0, 2498
2026/09/18 00:32:06.170, P0, 2520, 10501, 39, 71.39, 0, 2498
2026/09/18 00:32:06.271, P0, 2520, 10501, 39, 71.39, 0, 2498
2026/09/18 00:32:06.371, P0, 2520, 10501, 39, 71.39, 0, 2498
2026/09/18 00:32:06.472, P0, 2520, 10501, 39, 71.39, 0, 2504
2026/09/18 00:32:06.572, P0, 2520, 10501, 39, 71.39, 0, 2504
2026/09/18 00:32:06.672, P0, 2520, 10501, 39, 71.42, 27, 2504
2026/09/18 00:32:06.773, P0, 2520, 10501, 39, 71.42, 27, 2504
2026/09/18 00:32:06.873, P0, 2520, 10501, 39, 71.42, 27, 2504
2026/09/18 00:32:06.973, P0, 2520, 10501, 39, 71.42, 27, 2504
2026/09/18 00:32:07.073, P0, 2520, 10501, 39, 71.42, 27, 2504
2026/09/18 00:32:07.174, P0, 2520, 10501, 40, 74.35, 37, 2504
2026/09/18 00:32:07.274, P0, 2520, 10501, 40, 74.35, 37, 2504
2026/09/18 00:32:07.374, P0, 2520, 10501, 40, 74.35, 37, 2504
2026/09/18 00:32:07.475, P0, 2520, 10501, 40, 74.35, 37, 2504
2026/09/18 00:32:07.575, P0, 2520, 10501, 40, 74.35, 37, 2504
2026/09/18 00:32:07.675, P0, 2520, 10501, 40, 80.92, 41, 2504
2026/09/18 00:32:07.776, P0, 2520, 10501, 40, 80.92, 41, 2504
2026/09/18 00:32:07.876, P0, 2520, 10501, 40, 80.92, 41, 2504
2026/09/18 00:32:07.976, P0, 2520, 10501, 40, 80.92, 41, 2504
2026/09/18 00:32:08.077, P0, 2520, 10501, 40, 80.92, 41, 2504
2026/09/18 00:32:08.177, P0, 2520, 10501, 40, 81.22, 37, 2504
2026/09/18 00:32:08.277, P0, 2520, 10501, 40, 81.22, 37, 2504
2026/09/18 00:32:08.378, P0, 2520, 10501, 40, 81.22, 37, 2504
2026/09/18 00:32:08.478, P0, 2520, 10501, 40, 81.22, 37, 2504
2026/09/18 00:32:08.578, P0, 2520, 10501, 40, 81.22, 37, 2504
2026/09/18 00:32:08.679, P0, 2520, 10501, 40, 82.62, 42, 2504
2026/09/18 00:32:08.779, P0, 2520, 10501, 40, 82.62, 42, 2504
2026/09/18 00:32:08.879, P0, 2520, 10501, 40, 82.62, 42, 2504
2026/09/18 00:32:08.980, P0, 2520, 10501, 40, 82.62, 42, 2504
2026/09/18 00:32:09.080, P0, 2520, 10501, 40, 82.62, 42, 2504
2026/09/18 00:32:09.180, P0, 2520, 10501, 40, 81.53, 37, 2504
2026/09/18 00:32:09.281, P0, 2520, 10501, 40, 81.53, 37, 2504
2026/09/18 00:32:09.381, P0, 2520, 10501, 40, 81.53, 37, 2504
2026/09/18 00:32:09.481, P0, 2520, 10501, 40, 81.53, 37, 2504
2026/09/18 00:32:09.582, P0, 2520, 10501, 40, 81.53, 37, 2504
2026/09/18 00:32:09.682, P0, 2520, 10501, 40, 82.59, 42, 2504
2026/09/18 00:32:09.782, P0, 2520, 10501, 40, 82.59, 42, 2504
2026/09/18 00:32:09.882, P0, 2520, 10501, 40, 82.59, 42, 2504
2026/09/18 00:32:09.983, P0, 2520, 10501, 40, 82.59, 42, 2504
2026/09/18 00:32:10.083, P0, 2520, 10501, 40, 82.59, 42, 2504
2026/09/18 00:32:10.183, P0, 2520, 10501, 40, 81.38, 37, 2504
2026/09/18 00:32:10.284, P0, 2520, 10501, 40, 81.38, 37, 2504
2026/09/18 00:32:10.384, P0, 2520, 10501, 40, 81.38, 37, 2504
2026/09/18 00:32:10.484, P0, 2520, 10501, 40, 81.38, 37, 2504
2026/09/18 00:32:10.585, P0, 2520, 10501, 40, 81.38, 37, 2504
2026/09/18 00:32:10.685, P0, 2520, 10501, 40, 82.58, 42, 2504
2026/09/18 00:32:10.785, P0, 2520, 10501, 40, 82.58, 42, 2504
2026/09/18 00:32:10.886, P0, 2520, 10501, 40, 82.58, 42, 2504
2026/09/18 00:32:10.986, P0, 2520, 10501, 40, 82.58, 42, 2504
2026/09/18 00:32:11.086, P0, 2520, 10501, 40, 82.58, 42, 2504
2026/09/18 00:32:11.187, P0, 2520, 10501, 40, 81.30, 37, 2504
2026/09/18 00:32:11.287, P0, 2520, 10501, 40, 81.30, 37, 2504
2026/09/18 00:32:11.387, P0, 2520, 10501, 40, 81.30, 37, 2504
2026/09/18 00:32:11.488, P0, 2520, 10501, 40, 81.30, 37, 2504
2026/09/18 00:32:11.588, P0, 2520, 10501, 40, 81.30, 37, 2504
2026/09/18 00:32:11.688, P0, 2520, 10501, 40, 82.25, 42, 2504
2026/09/18 00:32:11.788, P0, 2520, 10501, 40, 82.25, 42, 2504
2026/09/18 00:32:11.889, P0, 2520, 10501, 40, 82.25, 42, 2504
2026/09/18 00:32:11.989, P0, 2520, 10501, 40, 82.25, 42, 2504
2026/09/18 00:32:12.089, P0, 2520, 10501, 40, 82.25, 42, 2504
2026/09/18 00:32:12.190, P0, 2520, 10501, 40, 81.10, 37, 2504
2026/09/18 00:32:12.290, P0, 2520, 10501, 40, 81.10, 37, 2504
2026/09/18 00:32:12.391, P0, 2520, 10501, 40, 81.10, 37, 2504
2026/09/18 00:32:12.491, P0, 2520, 10501, 40, 81.10, 37, 2504
2026/09/18 00:32:12.591, P0, 2520, 10501, 40, 81.10, 37, 2504
2026/09/18 00:32:12.692, P0, 2520, 10501, 40, 82.31, 42, 2504
