key	T	T_floor	T_dram	T_s	T_sf	T_sf_infinite	T_np0	synchronization	fixed	contention	chain_delay	pg_upper_bound	chain_depth	bubble_ns	colocated_edges	sync_omitted_edges
16x32x64s16k1;16x32x128s6k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=128;Rq=2	6510320.5423783977	3640317.4385705972	3640317.4385705972	5504768.6933813561	4585196.7523940615	4571193.0727351066	4368669.0001744311	1005551.8489970416	919571.94098729454	14003.679658954963	930875.63416450936	2141651.5422039665	228	12587.732911437721	56	56
