stage	task	category	start_ns	end_ns	wait_ns	fixed_ns	mainloop_ns	publication_ns	hop_ns
106	127	gemm	2680556.5769122387	2704321.6189872948	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
107	138	fused_attention	2709017.5511226952	2752039.3226092872	1764.368211	13668.33473	26514.94014259195	1074.1284029999999	1235.411801
108	15	attention_merge	2753274.7344102873	2758459.9735716991	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
109	63	gemm	2759695.3853726992	2774872.4097344261	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
110	1	rmsnorm	2776107.8215354262	2780861.4199427841	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
111	95	swiglu_gemm	2782096.8317437842	2844136.3426415371	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
112	63	gemm	2845371.7544425372	2879043.927307718	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
113	1	rmsnorm	2880279.3391087181	2885032.937516076	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
114	127	gemm	2886268.3493170762	2910033.3913921323	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
115	138	fused_attention	2914729.3235275326	2957751.0950141246	1764.368211	13668.33473	26514.94014259195	1074.1284029999999	1235.411801
116	15	attention_merge	2958986.5068151248	2964171.7459765365	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
117	63	gemm	2965407.1577775367	2980584.1821392635	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
118	1	rmsnorm	2981819.5939402636	2986573.1923476215	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
119	95	swiglu_gemm	2987808.6041486217	3049848.1150463745	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
120	63	gemm	3051083.5268473746	3084755.6997125554	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
121	1	rmsnorm	3085991.1115135555	3090744.7099209134	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
122	127	gemm	3091980.1217219136	3115745.1637969697	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
123	138	fused_attention	3120441.0959323701	3163462.8674189621	1764.368211	13668.33473	26514.94014259195	1074.1284029999999	1235.411801
124	15	attention_merge	3164698.2792199622	3169883.518381374	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
125	63	gemm	3171118.9301823741	3186295.9545441009	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
126	1	rmsnorm	3187531.366345101	3192284.964752459	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
127	95	swiglu_gemm	3193520.3765534591	3255559.8874512119	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
128	63	gemm	3256795.299252212	3290467.4721173928	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
129	1	rmsnorm	3291702.8839183929	3296456.4823257509	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
130	127	gemm	3297691.894126751	3321456.9362018071	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
131	138	fused_attention	3326152.8683372075	3369174.6398237995	1764.368211	13668.33473	26514.94014259195	1074.1284029999999	1235.411801
132	15	attention_merge	3370410.0516247996	3375595.2907862114	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
133	63	gemm	3376830.7025872115	3392007.7269489383	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
134	1	rmsnorm	3393243.1387499385	3397996.7371572964	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
135	95	swiglu_gemm	3399232.1489582965	3461271.6598560493	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
136	63	gemm	3462507.0716570495	3496179.2445222302	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
137	1	rmsnorm	3497414.6563232304	3502168.2547305883	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
138	127	gemm	3503403.6665315884	3527168.7086066445	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
139	138	fused_attention	3531864.6407420449	3574886.4122286369	1764.368211	13668.33473	26514.94014259195	1074.1284029999999	1235.411801
140	15	attention_merge	3576121.824029637	3581307.0631910488	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
141	63	gemm	3582542.4749920489	3597719.4993537758	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
142	1	rmsnorm	3598954.9111547759	3603708.5095621338	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
143	95	swiglu_gemm	3604943.9213631339	3666983.4322608868	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
144	63	gemm	3668218.8440618869	3701891.0169270677	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
145	1	rmsnorm	3703126.4287280678	3707880.0271354257	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
146	127	gemm	3709115.4389364258	3732880.481011482	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
147	138	fused_attention	3737576.4131468823	3780598.1846334743	1764.368211	13668.33473	26514.94014259195	1074.1284029999999	1235.411801
148	15	attention_merge	3781833.5964344745	3787018.8355958862	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
149	63	gemm	3788254.2473968863	3803431.2717586132	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
150	1	rmsnorm	3804666.6835596133	3809420.2819669712	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
151	95	swiglu_gemm	3810655.6937679714	3872695.2046657242	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
152	63	gemm	3873930.6164667243	3907602.7893319051	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
153	1	rmsnorm	3908838.2011329052	3913591.7995402631	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
154	127	gemm	3914827.2113412633	3938592.2534163194	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
155	138	fused_attention	3943288.1855517197	3986309.9570383118	1764.368211	13668.33473	26514.94014259195	1074.1284029999999	1235.411801
156	15	attention_merge	3987545.3688393119	3992730.6080007236	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
157	63	gemm	3993966.0198017238	4009143.0441634506	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
158	1	rmsnorm	4010378.4559644507	4015132.0543718087	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
159	95	swiglu_gemm	4016367.4661728088	4078406.9770705616	1764.368211	4569.3484520000002	54631.665831752587	1074.1284029999999	1235.411801
160	63	gemm	4079642.3888715617	4113314.5617367425	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
161	1	rmsnorm	4114549.9735377426	4119303.5719451006	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
162	127	gemm	4120538.9837461007	4144304.0258211568	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
163	138	fused_attention	4148999.9579565572	4192021.7294431492	1764.368211	13668.33473	26514.94014259195	1074.1284029999999	1235.411801
164	15	attention_merge	4193257.1412441493	4198442.3804055601	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
165	63	gemm	4199677.7922065603	4214854.8165682871	1764.368211	3090.9534960000001	9247.574251727201	1074.1284029999999	1235.411801
166	1	rmsnorm	4216090.2283692872	4220843.8267766451	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
167	95	swiglu_gemm	4222079.2385776453	4284118.7494753981	1764.368211	4569.3484520000002	54631.665831753053	1074.1284029999999	1235.411801
168	63	gemm	4285354.1612763982	4319026.3341415785	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
169	1	rmsnorm	4320261.7459425787	4325015.3443499366	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
170	127	gemm	4326250.7561509367	4350015.7982259924	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
171	138	fused_attention	4354711.7303613927	4397733.5018479852	1764.368211	13668.33473	26514.940142592415	1074.1284029999999	1235.411801
172	15	attention_merge	4398968.9136489853	4404154.1528103966	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
173	63	gemm	4405389.5646113968	4420566.5889731236	1764.368211	3090.9534960000001	9247.574251727201	1074.1284029999999	1235.411801
174	1	rmsnorm	4421802.0007741237	4426555.5991814816	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
175	95	swiglu_gemm	4427791.0109824818	4489830.5218802346	1764.368211	4569.3484520000002	54631.665831753053	1074.1284029999999	1235.411801
176	63	gemm	4491065.9336812347	4524738.106546415	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
177	1	rmsnorm	4525973.5183474151	4530727.1167547731	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
178	127	gemm	4531962.5285557732	4555727.5706308288	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
179	138	fused_attention	4560423.5027662292	4603445.2742528217	1764.368211	13668.33473	26514.940142592415	1074.1284029999999	1235.411801
180	15	attention_merge	4604680.6860538218	4609865.9252152331	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
181	63	gemm	4611101.3370162332	4626278.3613779601	1764.368211	3090.9534960000001	9247.574251727201	1074.1284029999999	1235.411801
182	1	rmsnorm	4627513.7731789602	4632267.3715863181	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
183	95	swiglu_gemm	4633502.7833873183	4695542.2942850711	1764.368211	4569.3484520000002	54631.665831753053	1074.1284029999999	1235.411801
184	63	gemm	4696777.7060860712	4730449.8789512515	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
185	1	rmsnorm	4731685.2907522516	4736438.8891596096	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
186	127	gemm	4737674.3009606097	4761439.3430356653	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
187	138	fused_attention	4766135.2751710657	4809157.0466576582	1764.368211	13668.33473	26514.940142592415	1074.1284029999999	1235.411801
188	15	attention_merge	4810392.4584586583	4815577.6976200696	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
189	63	gemm	4816813.1094210697	4831990.1337827966	1764.368211	3090.9534960000001	9247.574251727201	1074.1284029999999	1235.411801
190	1	rmsnorm	4833225.5455837967	4837979.1439911546	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
191	95	swiglu_gemm	4839214.5557921547	4901254.0666899076	1764.368211	4569.3484520000002	54631.665831753053	1074.1284029999999	1235.411801
192	63	gemm	4902489.4784909077	4936161.651356088	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
193	1	rmsnorm	4937397.0631570881	4942150.6615644461	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
194	127	gemm	4943386.0733654462	4967151.1154405018	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
195	138	fused_attention	4971847.0475759022	5014868.8190624947	1764.368211	13668.33473	26514.940142592415	1074.1284029999999	1235.411801
196	15	attention_merge	5016104.2308634948	5021289.4700249061	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
197	63	gemm	5022524.8818259062	5037701.9061876331	1764.368211	3090.9534960000001	9247.574251727201	1074.1284029999999	1235.411801
198	1	rmsnorm	5038937.3179886332	5043690.9163959911	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
199	95	swiglu_gemm	5044926.3281969912	5106965.8390947441	1764.368211	4569.3484520000002	54631.665831753053	1074.1284029999999	1235.411801
200	63	gemm	5108201.2508957442	5141873.4237609245	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
201	1	rmsnorm	5143108.8355619246	5147862.4339692825	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
202	127	gemm	5149097.8457702827	5172862.8878453383	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
203	138	fused_attention	5177558.8199807387	5220580.5914673312	1764.368211	13668.33473	26514.940142592415	1074.1284029999999	1235.411801
204	15	attention_merge	5221816.0032683313	5227001.2424297426	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
205	63	gemm	5228236.6542307427	5243413.6785924695	1764.368211	3090.9534960000001	9247.574251727201	1074.1284029999999	1235.411801
206	1	rmsnorm	5244649.0903934697	5249402.6888008276	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
207	95	swiglu_gemm	5250638.1006018277	5312677.6114995806	1764.368211	4569.3484520000002	54631.665831753053	1074.1284029999999	1235.411801
208	63	gemm	5313913.0233005807	5347585.196165761	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
209	1	rmsnorm	5348820.6079667611	5353574.206374119	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
210	127	gemm	5354809.6181751192	5378574.6602501748	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
211	138	fused_attention	5383270.5923855752	5426292.3638721677	1764.368211	13668.33473	26514.940142592415	1074.1284029999999	1235.411801
212	15	attention_merge	5427527.7756731678	5432713.0148345791	1764.368211	1586.404417	760.33813041169196	1074.1284029999999	1235.411801
213	63	gemm	5433948.4266355792	5449125.450997306	1764.368211	3090.9534960000001	9247.574251727201	1074.1284029999999	1235.411801
214	1	rmsnorm	5450360.8627983062	5455114.4612056641	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
