stage	name	category	tasks	first_start	last_end	wait_sum	fixed_sum	mainloop_sum	publication_sum
120	l0.s120.proj	gemm	128	1464198.4122074267	1503374.5068467462	225839.13100404086	275660.3699188875	4375552.1773681045	137488.43554185927
121	l0.s121.norm	rmsnorm	16	1504609.9186477461	1510270.4570946225	28229.891375505107	35306.515400877513	9846.1539309062064	17186.054442732409
122	l0.s122.proj	gemm	64	1511505.8688956224	1530064.5530069298	112919.56550202043	147847.65997427737	858244.33987644315	68744.217770929637
123	l0.s123.proj	gemm	32	1511505.8688956224	1525024.9120556256	56459.782751010214	68915.092479721876	272862.39700390399	34372.108885464819
124	l0.s124.proj	gemm	32	1511505.8688956224	1525024.9120556256	56459.782751010214	68915.092479721876	272862.39700390399	34372.108885464819
125	l0.s125.rope	rope	512	1531299.9648079297	1537813.2552879199	903356.52401616343	430050.17376800557	8205.1282757520676	0
126	l0.s126.rope	rope	128	1526260.3238566255	1528881.3252201618	225839.13100404086	107512.54344200139	2136.5000866055489	0
127	l0.s127.append	kv_append	128	1528881.3252201618	1531890.6899875384	0	107512.54344200139	1641.0256551504135	137488.43554185927
128	l0.s128.append	kv_append	128	1526260.3238566255	1532572.5840923733	225839.13100404086	107512.54344200139	2422.8878925293684	137488.43554185927
129	l0.s129.attn	attention	512	1536540.6360034763	1546426.3833905922	903356.52401615598	633496.68092960236	106666.66758477688	549953.74216744001
130	l0.s130.proj	gemm	128	1547661.7951915921	1561199.8887916454	225839.13100404086	275660.3699188875	1093888.044342041	137488.43554185927
131	l0.s131.norm	rmsnorm	16	1562435.3005926453	1568095.8390395218	28229.891375505107	35306.515400877513	9846.1539309062064	17186.054442732409
132	l0.s132.proj	gemm	128	1569331.2508405217	1643160.9160068498	225839.13100404086	335765.22000788915	8751104.3547362089	137488.43554185927
133	l0.s133.proj	gemm	128	1569331.2508405217	1643160.9160068498	225839.13100404086	335765.22000788915	8751104.3547362089	137488.43554185927
134	l0.s134.act	swiglu	16	1644396.3278078497	1650943.3559354115	28229.891375505107	19951.888499129935	39384.6157236211	17186.054442732409
135	l0.s135.proj	gemm	128	1652178.7677364114	1691354.8623757309	225839.13100404086	275660.3699188875	4375552.1773681045	137488.43554185927
136	l0.s136.norm	rmsnorm	16	1692590.2741767308	1698250.8126236072	28229.891375505107	35306.515400877513	9846.1539309062064	17186.054442732409
137	l0.s137.proj	gemm	64	1699486.2244246071	1718044.9085359145	112919.56550202043	147847.65997427737	858244.33987644315	68744.217770929637
138	l0.s138.proj	gemm	32	1699486.2244246071	1713005.2675846103	56459.782751010214	68915.092479721876	272862.39700390399	34372.108885464819
139	l0.s139.proj	gemm	32	1699486.2244246071	1713005.2675846103	56459.782751010214	68915.092479721876	272862.39700390399	34372.108885464819
140	l0.s140.rope	rope	512	1719280.3203369144	1725793.6108169046	903356.52401616343	430050.17376800557	8205.1282757520676	0
141	l0.s141.rope	rope	128	1714240.6793856102	1716861.6807491465	225839.13100404086	107512.54344200139	2136.5000866055489	0
142	l0.s142.append	kv_append	128	1716861.6807491465	1719871.0455165231	0	107512.54344200139	1641.0256551504135	137488.43554185927
143	l0.s143.append	kv_append	128	1714240.6793856102	1720552.9396213579	225839.13100404086	107512.54344200139	2422.8878925293684	137488.43554185927
144	l0.s144.attn	attention	512	1724520.991532461	1734406.7389195769	903356.52401615598	633496.68092960236	106666.66758477688	549953.74216744001
145	l0.s145.proj	gemm	128	1735642.1507205768	1749180.2443206301	225839.13100404086	275660.3699188875	1093888.044342041	137488.43554185927
146	l0.s146.norm	rmsnorm	16	1750415.65612163	1756076.1945685064	28229.891375505107	35306.515400877513	9846.1539309062064	17186.054442732409
147	l0.s147.proj	gemm	128	1757311.6063695063	1831141.2715358345	225839.13100404086	335765.22000788915	8751104.3547362089	137488.43554185927
148	l0.s148.proj	gemm	128	1757311.6063695063	1831141.2715358345	225839.13100404086	335765.22000788915	8751104.3547362089	137488.43554185927
149	l0.s149.act	swiglu	16	1832376.6833368344	1838923.7114643962	28229.891375505107	19951.888499129935	39384.6157236211	17186.054442732409
150	l0.s150.proj	gemm	128	1840159.1232653961	1879335.2179047156	225839.13100404086	275660.3699188875	4375552.1773681045	137488.43554185927
151	l0.s151.norm	rmsnorm	16	1880570.6297057155	1886231.1681525919	28229.891375505107	35306.515400877513	9846.1539309062064	17186.054442732409
152	l0.s152.proj	gemm	64	1887466.5799535918	1906025.2640648992	112919.56550202043	147847.65997427737	858244.33987644315	68744.217770929637
153	l0.s153.proj	gemm	32	1887466.5799535918	1900985.6231135949	56459.782751010214	68915.092479721876	272862.39700390399	34372.108885464819
154	l0.s154.proj	gemm	32	1887466.5799535918	1900985.6231135949	56459.782751010214	68915.092479721876	272862.39700390399	34372.108885464819
155	l0.s155.rope	rope	512	1907260.6758658991	1913773.9663458893	903356.52401616343	430050.17376800557	8205.1282757520676	0
156	l0.s156.rope	rope	128	1902221.0349145948	1904842.0362781312	225839.13100404086	107512.54344200139	2136.5000866055489	0
157	l0.s157.append	kv_append	128	1904842.0362781312	1907851.4010455078	0	107512.54344200139	1641.0256551504135	137488.43554185927
158	l0.s158.append	kv_append	128	1902221.0349145948	1908533.2951503426	225839.13100404086	107512.54344200139	2422.8878925293684	137488.43554185927
159	l0.s159.attn	attention	512	1912501.3470614457	1922387.0944485615	903356.52401615598	633496.68092960236	106666.66758477688	549953.74216744001
160	l0.s160.proj	gemm	128	1923622.5062495614	1937160.5998496148	225839.13100404086	275660.3699188875	1093888.044342041	137488.43554185927
161	l0.s161.norm	rmsnorm	16	1938396.0116506147	1944056.5500974911	28229.891375505107	35306.515400877513	9846.1539309062064	17186.054442732409
162	l0.s162.proj	gemm	128	1945291.961898491	2019121.6270648192	225839.13100404086	335765.22000788915	8751104.3547362089	137488.43554185927
163	l0.s163.proj	gemm	128	1945291.961898491	2019121.6270648192	225839.13100404086	335765.22000788915	8751104.3547362089	137488.43554185927
164	l0.s164.act	swiglu	16	2020357.0388658191	2026904.0669933809	28229.891375505107	19951.888499129935	39384.6157236211	17186.054442732409
165	l0.s165.proj	gemm	128	2028139.4787943808	2067315.5734337003	225839.13100404086	275660.3699188875	4375552.1773681045	137488.43554185927
166	l0.s166.norm	rmsnorm	16	2068550.9852347001	2074211.5236815766	28229.891375505107	35306.515400877513	9846.1539309062064	17186.054442732409
167	l0.s167.proj	gemm	64	2075446.9354825765	2094005.6195938839	112919.56550202043	147847.65997427737	858244.33987644315	68744.217770929637
168	l0.s168.proj	gemm	32	2075446.9354825765	2088965.9786425796	56459.782751010214	68915.092479721876	272862.39700390399	34372.108885464819
169	l0.s169.proj	gemm	32	2075446.9354825765	2088965.9786425796	56459.782751010214	68915.092479721876	272862.39700390399	34372.108885464819
170	l0.s170.rope	rope	512	2095241.0313948838	2101754.3218748746	903356.52401616343	430050.17376800557	8205.1282758712769	0
171	l0.s171.rope	rope	128	2090201.3904435795	2092822.3918071159	225839.13100404086	107512.54344200139	2136.5000866055489	0
172	l0.s172.append	kv_append	128	2092822.3918071159	2095831.7565744924	0	107512.54344200139	1641.0256551504135	137488.43554185927
173	l0.s173.append	kv_append	128	2090201.3904435795	2096513.6506793273	225839.13100404086	107512.54344200139	2422.8878925293684	137488.43554185927
174	l0.s174.attn	attention	512	2100481.7025904306	2110367.4499775469	903356.52401615598	633496.68092960236	106666.66758477688	549953.74216744001
175	l0.s175.proj	gemm	128	2111602.8617785471	2125140.9553786004	225839.13100404086	275660.3699188875	1093888.044342041	137488.43554185927
176	l0.s176.norm	rmsnorm	16	2126376.3671796005	2132036.9056264767	28229.891375505107	35306.515400877513	9846.1539309024811	17186.054442732409
177	l0.s177.proj	gemm	128	2133272.3174274769	2207101.9825938051	225839.13100404086	335765.22000788915	8751104.3547362089	137488.43554185927
178	l0.s178.proj	gemm	128	2133272.3174274769	2207101.9825938051	225839.13100404086	335765.22000788915	8751104.3547362089	137488.43554185927
179	l0.s179.act	swiglu	16	2208337.3943948052	2214884.422522367	28229.891375505107	19951.888499129935	39384.615723617375	17186.054442732409
180	l0.s180.proj	gemm	128	2216119.8343233671	2255295.9289626866	225839.13100404086	275660.3699188875	4375552.1773681045	137488.43554185927
181	l0.s181.norm	rmsnorm	16	2256531.3407636867	2262191.8792105629	28229.891375505107	35306.515400877513	9846.1539309024811	17186.054442732409
182	l0.s182.proj	gemm	64	2263427.291011563	2281985.9751228704	112919.56550202043	147847.65997427737	858244.33987644315	68744.217770929637
183	l0.s183.proj	gemm	32	2263427.291011563	2276946.3341715662	56459.782751010214	68915.092479721876	272862.39700390399	34372.108885464819
184	l0.s184.proj	gemm	32	2263427.291011563	2276946.3341715662	56459.782751010214	68915.092479721876	272862.39700390399	34372.108885464819
185	l0.s185.rope	rope	512	2283221.3869238705	2289734.6774038612	903356.52401616343	430050.17376800557	8205.1282758712769	0
186	l0.s186.rope	rope	128	2278181.7459725663	2280802.7473361026	225839.13100404086	107512.54344200139	2136.5000866055489	0
187	l0.s187.append	kv_append	128	2280802.7473361026	2283812.112103479	0	107512.54344200139	1641.0256551504135	137488.43554185927
188	l0.s188.append	kv_append	128	2278181.7459725663	2284494.0062083141	225839.13100404086	107512.54344200139	2422.8878925144672	137488.43554185927
189	l0.s189.attn	attention	512	2288462.0581194176	2298347.8055065335	903356.52401615598	633496.68092960236	106666.66758477688	549953.74216744001
190	l0.s190.proj	gemm	128	2299583.2173075336	2313121.3109075869	225839.13100404086	275660.3699188875	1093888.044342041	137488.43554185927
191	l0.s191.norm	rmsnorm	16	2314356.7227085871	2320017.2611554633	28229.891375505107	35306.515400877513	9846.1539309024811	17186.054442732409
192	l0.s192.proj	gemm	128	2321252.6729564634	2395082.3381227916	225839.13100404086	335765.22000788915	8751104.3547362089	137488.43554185927
193	l0.s193.proj	gemm	128	2321252.6729564634	2395082.3381227916	225839.13100404086	335765.22000788915	8751104.3547362089	137488.43554185927
194	l0.s194.act	swiglu	16	2396317.7499237917	2402864.7780513535	28229.891375505107	19951.888499129935	39384.615723617375	17186.054442732409
195	l0.s195.proj	gemm	128	2404100.1898523537	2443276.2844916731	225839.13100404086	275660.3699188875	4375552.1773681045	137488.43554185927
196	l0.s196.norm	rmsnorm	16	2444511.6962926732	2450172.2347395495	28229.891375505107	35306.515400877513	9846.1539309024811	17186.054442732409
197	l0.s197.proj	gemm	64	2451407.6465405496	2469966.330651857	112919.56550202043	147847.65997427737	858244.33987644315	68744.217770929637
198	l0.s198.proj	gemm	32	2451407.6465405496	2464926.6897005527	56459.782751010214	68915.092479721876	272862.39700390399	34372.108885464819
199	l0.s199.proj	gemm	32	2451407.6465405496	2464926.6897005527	56459.782751010214	68915.092479721876	272862.39700390399	34372.108885464819
200	l0.s200.rope	rope	512	2471201.7424528571	2477715.0329328477	903356.52401616343	430050.17376800557	8205.1282758712769	0
201	l0.s201.rope	rope	128	2466162.1015015529	2468783.1028650892	225839.13100404086	107512.54344200139	2136.5000866055489	0
202	l0.s202.append	kv_append	128	2468783.1028650892	2471792.4676324655	0	107512.54344200139	1641.0256551504135	137488.43554185927
203	l0.s203.append	kv_append	128	2466162.1015015529	2472474.3617373006	225839.13100404086	107512.54344200139	2422.8878925144672	137488.43554185927
204	l0.s204.attn	attention	512	2476442.4136484042	2486328.16103552	903356.52401615598	633496.68092960236	106666.66758477688	549953.74216744001
205	l0.s205.proj	gemm	128	2487563.5728365202	2501101.6664365735	225839.13100404086	275660.3699188875	1093888.044342041	137488.43554185927
206	l0.s206.norm	rmsnorm	16	2502337.0782375736	2507997.6166844498	28229.891375505107	35306.515400877513	9846.1539309024811	17186.054442732409
207	l0.s207.proj	gemm	128	2509233.02848545	2583062.6936517782	225839.13100404086	335765.22000788915	8751104.3547362089	137488.43554185927
208	l0.s208.proj	gemm	128	2509233.02848545	2583062.6936517782	225839.13100404086	335765.22000788915	8751104.3547362089	137488.43554185927
209	l0.s209.act	swiglu	16	2584298.1054527783	2590845.1335803401	28229.891375505107	19951.888499129935	39384.615723617375	17186.054442732409
210	l0.s210.proj	gemm	128	2592080.5453813402	2631256.6400206597	225839.13100404086	275660.3699188875	4375552.1773681045	137488.43554185927
