key	grid	residency	flow_ns	simulated_ns	floor_ns	cp_ns	queue_ns	placed	affinity	home	spread_other	candidate_sum	transitions	adjacent_slots	interleaving
32x32x64s5k1;32x16x64s4k1;32x16x64s3k1;32x64x16s2k1;32x16x64s3k1;32x256x16s2k1;kappa=1;residency=2	256	2	3565490.4351614616	3526936.6559642693	3973558.6163995462	3643280.6385961371	3460361.0356017682	34069	10456	23613	0	34069	25376	33813	0.75048058439061904
