slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789584323492782080	1789584323492783104	1789584323492783104	1789584323492793344	1789584323492794368	0	0	0	0	54744871110426	54744871136288
1	0	6	12	0	1789584323492794368	1789584323492950016	1789584323492950016	1789584323492951040	1789584323492952064	0	1	5	1	54744871531554	54744871533615
2	0	11	72	0	1789584323492952064	1789584323493129216	1789584323493129216	1789584323493368832	1789584323493370880	1	4	12	1	54744871983248	54744872585051
3	0	20	16	0	1789584323493370880	1789584323494131712	1789584323494131712	1789584323494132736	1789584323494134784	5	1	23	1	54744874504959	54744874508038
4	0	23	48	0	1789584323494134784	1789584323494136832	1789584323494136832	1789584323494141952	1789584323494142976	6	3	26	3	54744874518518	54744874530028
5	0	27	28	0	1789584323494142976	1789584323494315008	1789584323494315008	1789584323494553600	1789584323494555648	9	4	33	1	54744874967087	54744875565846
6	0	34	52	0	1789584323494555648	1789584323495313408	1789584323495313408	1789584323495314432	1789584323495315456	13	1	42	1	54744877478514	54744877481105
7	0	38	116	0	1789584323495316480	1789584323495318528	1789584323495318528	1789584323495323648	1789584323495324672	14	3	46	3	54744877491929	54744877502998
8	0	42	96	0	1789584323495324672	1789584323495495680	1789584323495495680	1789584323495742464	1789584323495744512	17	4	53	1	54744877937646	54744878556447
9	0	49	120	0	1789584323495744512	1789584323496501248	1789584323496501248	1789584323496502272	1789584323496504320	21	1	62	1	54744880466863	54744880469684
10	0	56	20	0	1789584323496504320	1789584323496685568	1789584323496685568	1789584323496921088	1789584323496922112	22	4	72	1	54744880931006	54744881521882
11	1	0	1	2	1789584323492782080	1789584323492783104	1789584323492783104	1789584323492793344	1789584323492794368	26	0	0	0	54766048083537	54766048109361
12	1	6	13	2	1789584323492794368	1789584323492950016	1789584323492950016	1789584323492951040	1789584323492952064	26	1	5	1	54766048504786	54766048506875
13	1	11	73	2	1789584323492952064	1789584323493129216	1789584323493129216	1789584323493366784	1789584323493368832	27	4	12	1	54766048956769	54766049553531
14	1	20	17	2	1789584323493368832	1789584323494131712	1789584323494131712	1789584323494132736	1789584323494134784	31	1	23	1	54766051480264	54766051483352
