workers=512
worker	slot	stage	logical_task
0	0	0	0
0	1	1	0
0	2	1	512
0	3	3	0
0	4	5	0
0	5	2	0
0	6	7	0
0	7	8	0
0	8	9	0
0	9	11	0
0	10	12	0
0	11	12	512
0	12	13	0
0	13	14	0
0	14	15	0
0	15	15	512
0	16	15	1024
0	17	15	1536
0	18	17	0
0	19	17	512
0	20	17	1024
0	21	17	1536
0	22	16	0
0	23	19	0
0	24	20	0
0	25	20	512
0	26	20	1024
0	27	20	1536
0	28	21	0
0	29	22	0
0	30	23	0
0	31	23	512
0	32	25	0
0	33	27	0
0	34	24	0
0	35	29	0
0	36	30	0
0	37	31	0
0	38	33	0
0	39	34	0
0	40	34	512
0	41	35	0
0	42	36	0
0	43	37	0
0	44	37	512
0	45	37	1024
0	46	37	1536
0	47	39	0
0	48	39	512
0	49	39	1024
0	50	39	1536
0	51	38	0
0	52	41	0
0	53	42	0
0	54	42	512
0	55	42	1024
0	56	42	1536
0	57	43	0
1	0	0	1
1	1	1	1
1	2	1	513
1	3	3	1
1	4	5	1
1	5	2	1
1	6	7	1
1	7	8	1
1	8	9	1
1	9	11	1
1	10	12	1
1	11	12	513
1	12	13	1
1	13	14	1
1	14	15	1
1	15	15	513
1	16	15	1025
1	17	15	1537
1	18	17	1
1	19	17	513
1	20	17	1025
1	21	17	1537
1	22	16	1
1	23	19	1
1	24	20	1
1	25	20	513
1	26	20	1025
1	27	20	1537
1	28	21	1
1	29	22	1
1	30	23	1
1	31	23	513
1	32	25	1
1	33	27	1
1	34	24	1
1	35	29	1
1	36	30	1
1	37	31	1
1	38	33	1
1	39	34	1
1	40	34	513
1	41	35	1
1	42	36	1
1	43	37	1
1	44	37	513
1	45	37	1025
1	46	37	1537
1	47	39	1
1	48	39	513
1	49	39	1025
1	50	39	1537
1	51	38	1
1	52	41	1
1	53	42	1
1	54	42	513
1	55	42	1025
1	56	42	1537
1	57	43	1
2	0	0	2
2	1	1	2
2	2	1	514
2	3	3	2
2	4	5	2
2	5	2	2
2	6	7	2
2	7	8	2
2	8	9	2
2	9	11	2
2	10	12	2
2	11	12	514
2	12	13	2
2	13	14	2
2	14	15	2
2	15	15	514
2	16	15	1026
2	17	15	1538
2	18	17	2
2	19	17	514
2	20	17	1026
2	21	17	1538
2	22	16	2
2	23	19	2
2	24	20	2
2	25	20	514
2	26	20	1026
2	27	20	1538
2	28	21	2
2	29	22	2
2	30	23	2
2	31	23	514
2	32	25	2
2	33	27	2
2	34	24	2
2	35	29	2
2	36	30	2
2	37	31	2
2	38	33	2
2	39	34	2
2	40	34	514
2	41	35	2
2	42	36	2
2	43	37	2
2	44	37	514
2	45	37	1026
2	46	37	1538
2	47	39	2
2	48	39	514
2	49	39	1026
2	50	39	1538
2	51	38	2
2	52	41	2
2	53	42	2
2	54	42	514
2	55	42	1026
2	56	42	1538
2	57	43	2
3	0	0	3
3	1	1	3
3	2	1	515
3	3	3	3
3	4	5	3
3	5	2	3
3	6	7	3
3	7	8	3
3	8	9	3
3	9	11	3
3	10	12	3
3	11	12	515
3	12	13	3
3	13	14	3
3	14	15	3
3	15	15	515
3	16	15	1027
3	17	15	1539
3	18	17	3
3	19	17	515
3	20	17	1027
3	21	17	1539
3	22	16	3
3	23	19	3
3	24	20	3
3	25	20	515
3	26	20	1027
3	27	20	1539
3	28	21	3
3	29	22	3
3	30	23	3
3	31	23	515
3	32	25	3
3	33	27	3
3	34	24	3
3	35	29	3
3	36	30	3
3	37	31	3
3	38	33	3
3	39	34	3
3	40	34	515
3	41	35	3
3	42	36	3
3	43	37	3
3	44	37	515
3	45	37	1027
3	46	37	1539
3	47	39	3
3	48	39	515
3	49	39	1027
3	50	39	1539
3	51	38	3
3	52	41	3
3	53	42	3
3	54	42	515
3	55	42	1027
3	56	42	1539
3	57	43	3
4	0	0	4
4	1	1	4
4	2	1	516
4	3	3	4
4	4	5	4
4	5	2	4
4	6	7	4
4	7	8	4
4	8	9	4
4	9	11	4
4	10	12	4
4	11	12	516
4	12	13	4
4	13	14	4
4	14	15	4
4	15	15	516
4	16	15	1028
4	17	15	1540
4	18	17	4
4	19	17	516
4	20	17	1028
4	21	17	1540
4	22	16	4
4	23	19	4
4	24	20	4
4	25	20	516
4	26	20	1028
4	27	20	1540
4	28	21	4
4	29	22	4
4	30	23	4
4	31	23	516
4	32	25	4
4	33	27	4
4	34	24	4
4	35	29	4
4	36	30	4
4	37	31	4
4	38	33	4
4	39	34	4
4	40	34	516
4	41	35	4
4	42	36	4
4	43	37	4
4	44	37	516
4	45	37	1028
4	46	37	1540
4	47	39	4
4	48	39	516
4	49	39	1028
4	50	39	1540
4	51	38	4
4	52	41	4
4	53	42	4
4	54	42	516
4	55	42	1028
4	56	42	1540
4	57	43	4
5	0	0	5
5	1	1	5
5	2	1	517
5	3	3	5
5	4	5	5
5	5	2	5
5	6	7	5
5	7	8	5
5	8	9	5
5	9	11	5
5	10	12	5
5	11	12	517
5	12	13	5
5	13	14	5
5	14	15	5
5	15	15	517
5	16	15	1029
5	17	15	1541
5	18	17	5
5	19	17	517
5	20	17	1029
5	21	17	1541
5	22	16	5
5	23	19	5
5	24	20	5
5	25	20	517
5	26	20	1029
5	27	20	1541
5	28	21	5
5	29	22	5
5	30	23	5
5	31	23	517
5	32	25	5
5	33	27	5
5	34	24	5
5	35	29	5
5	36	30	5
5	37	31	5
5	38	33	5
5	39	34	5
5	40	34	517
5	41	35	5
5	42	36	5
5	43	37	5
5	44	37	517
5	45	37	1029
5	46	37	1541
5	47	39	5
5	48	39	517
5	49	39	1029
5	50	39	1541
5	51	38	5
5	52	41	5
5	53	42	5
5	54	42	517
5	55	42	1029
5	56	42	1541
5	57	43	5
6	0	0	6
6	1	1	6
6	2	1	518
6	3	3	6
6	4	5	6
6	5	2	6
6	6	7	6
6	7	8	6
6	8	9	6
6	9	11	6
6	10	12	6
6	11	12	518
6	12	13	6
6	13	14	6
6	14	15	6
6	15	15	518
6	16	15	1030
6	17	15	1542
6	18	17	6
6	19	17	518
6	20	17	1030
6	21	17	1542
6	22	16	6
6	23	19	6
6	24	20	6
6	25	20	518
6	26	20	1030
6	27	20	1542
6	28	21	6
6	29	22	6
6	30	23	6
6	31	23	518
6	32	25	6
6	33	27	6
6	34	24	6
6	35	29	6
6	36	30	6
6	37	31	6
6	38	33	6
6	39	34	6
6	40	34	518
6	41	35	6
6	42	36	6
6	43	37	6
6	44	37	518
6	45	37	1030
6	46	37	1542
6	47	39	6
6	48	39	518
6	49	39	1030
6	50	39	1542
6	51	38	6
6	52	41	6
6	53	42	6
6	54	42	518
6	55	42	1030
6	56	42	1542
6	57	43	6
7	0	0	7
7	1	1	7
7	2	1	519
7	3	3	7
7	4	5	7
7	5	2	7
7	6	7	7
7	7	8	7
7	8	9	7
7	9	11	7
7	10	12	7
7	11	12	519
7	12	13	7
7	13	14	7
7	14	15	7
7	15	15	519
7	16	15	1031
7	17	15	1543
7	18	17	7
7	19	17	519
7	20	17	1031
7	21	17	1543
7	22	16	7
7	23	19	7
7	24	20	7
7	25	20	519
7	26	20	1031
7	27	20	1543
7	28	21	7
7	29	22	7
7	30	23	7
7	31	23	519
7	32	25	7
7	33	27	7
7	34	24	7
7	35	29	7
7	36	30	7
7	37	31	7
7	38	33	7
7	39	34	7
7	40	34	519
7	41	35	7
7	42	36	7
7	43	37	7
7	44	37	519
7	45	37	1031
7	46	37	1543
7	47	39	7
7	48	39	519
7	49	39	1031
7	50	39	1543
7	51	38	7
7	52	41	7
7	53	42	7
7	54	42	519
7	55	42	1031
7	56	42	1543
7	57	43	7
8	0	0	8
8	1	1	8
8	2	1	520
8	3	3	8
8	4	5	8
8	5	2	8
8	6	7	8
8	7	8	8
8	8	9	8
8	9	11	8
8	10	12	8
8	11	12	520
8	12	13	8
8	13	14	8
8	14	15	8
8	15	15	520
8	16	15	1032
8	17	15	1544
8	18	17	8
8	19	17	520
8	20	17	1032
8	21	17	1544
8	22	16	8
8	23	19	8
8	24	20	8
8	25	20	520
8	26	20	1032
8	27	20	1544
8	28	21	8
8	29	22	8
8	30	23	8
8	31	23	520
8	32	25	8
8	33	27	8
8	34	24	8
8	35	29	8
8	36	30	8
8	37	31	8
8	38	33	8
8	39	34	8
8	40	34	520
8	41	35	8
8	42	36	8
8	43	37	8
8	44	37	520
8	45	37	1032
8	46	37	1544
8	47	39	8
8	48	39	520
8	49	39	1032
8	50	39	1544
8	51	38	8
8	52	41	8
8	53	42	8
8	54	42	520
8	55	42	1032
8	56	42	1544
8	57	43	8
9	0	0	9
9	1	1	9
9	2	1	521
9	3	3	9
9	4	5	9
9	5	2	9
9	6	7	9
9	7	8	9
9	8	9	9
9	9	11	9
9	10	12	9
9	11	12	521
9	12	13	9
9	13	14	9
9	14	15	9
9	15	15	521
9	16	15	1033
9	17	15	1545
9	18	17	9
9	19	17	521
9	20	17	1033
9	21	17	1545
9	22	16	9
9	23	19	9
9	24	20	9
9	25	20	521
9	26	20	1033
9	27	20	1545
9	28	21	9
9	29	22	9
9	30	23	9
9	31	23	521
9	32	25	9
9	33	27	9
9	34	24	9
9	35	29	9
9	36	30	9
9	37	31	9
9	38	33	9
9	39	34	9
9	40	34	521
9	41	35	9
9	42	36	9
9	43	37	9
9	44	37	521
9	45	37	1033
9	46	37	1545
9	47	39	9
9	48	39	521
9	49	39	1033
9	50	39	1545
9	51	38	9
9	52	41	9
9	53	42	9
9	54	42	521
9	55	42	1033
9	56	42	1545
9	57	43	9
10	0	0	10
10	1	1	10
10	2	1	522
10	3	3	10
10	4	5	10
10	5	2	10
10	6	7	10
10	7	8	10
10	8	9	10
10	9	11	10
10	10	12	10
10	11	12	522
10	12	13	10
10	13	14	10
10	14	15	10
10	15	15	522
10	16	15	1034
10	17	15	1546
10	18	17	10
10	19	17	522
10	20	17	1034
10	21	17	1546
10	22	16	10
10	23	19	10
10	24	20	10
10	25	20	522
10	26	20	1034
10	27	20	1546
10	28	21	10
10	29	22	10
10	30	23	10
10	31	23	522
10	32	25	10
10	33	27	10
10	34	24	10
10	35	29	10
10	36	30	10
10	37	31	10
10	38	33	10
10	39	34	10
10	40	34	522
10	41	35	10
10	42	36	10
10	43	37	10
10	44	37	522
10	45	37	1034
10	46	37	1546
10	47	39	10
10	48	39	522
10	49	39	1034
10	50	39	1546
10	51	38	10
10	52	41	10
10	53	42	10
10	54	42	522
10	55	42	1034
10	56	42	1546
10	57	43	10
11	0	0	11
11	1	1	11
11	2	1	523
11	3	3	11
11	4	5	11
11	5	2	11
11	6	7	11
11	7	8	11
11	8	9	11
11	9	11	11
11	10	12	11
11	11	12	523
11	12	13	11
11	13	14	11
11	14	15	11
11	15	15	523
11	16	15	1035
11	17	15	1547
11	18	17	11
11	19	17	523
11	20	17	1035
11	21	17	1547
11	22	16	11
11	23	19	11
11	24	20	11
11	25	20	523
11	26	20	1035
11	27	20	1547
11	28	21	11
11	29	22	11
11	30	23	11
11	31	23	523
11	32	25	11
11	33	27	11
11	34	24	11
11	35	29	11
11	36	30	11
11	37	31	11
11	38	33	11
11	39	34	11
11	40	34	523
11	41	35	11
11	42	36	11
11	43	37	11
11	44	37	523
11	45	37	1035
11	46	37	1547
11	47	39	11
11	48	39	523
11	49	39	1035
11	50	39	1547
11	51	38	11
11	52	41	11
11	53	42	11
11	54	42	523
11	55	42	1035
11	56	42	1547
11	57	43	11
12	0	0	12
12	1	1	12
12	2	1	524
12	3	3	12
12	4	5	12
12	5	2	12
12	6	7	12
12	7	8	12
12	8	9	12
12	9	11	12
12	10	12	12
12	11	12	524
12	12	13	12
12	13	14	12
12	14	15	12
12	15	15	524
12	16	15	1036
12	17	15	1548
12	18	17	12
12	19	17	524
12	20	17	1036
12	21	17	1548
12	22	16	12
12	23	19	12
12	24	20	12
12	25	20	524
12	26	20	1036
12	27	20	1548
12	28	21	12
12	29	22	12
12	30	23	12
12	31	23	524
12	32	25	12
12	33	27	12
12	34	24	12
12	35	29	12
12	36	30	12
12	37	31	12
12	38	33	12
12	39	34	12
12	40	34	524
12	41	35	12
12	42	36	12
12	43	37	12
12	44	37	524
12	45	37	1036
12	46	37	1548
12	47	39	12
12	48	39	524
12	49	39	1036
12	50	39	1548
12	51	38	12
12	52	41	12
12	53	42	12
12	54	42	524
12	55	42	1036
12	56	42	1548
12	57	43	12
13	0	0	13
13	1	1	13
13	2	1	525
13	3	3	13
13	4	5	13
13	5	2	13
13	6	7	13
13	7	8	13
13	8	9	13
13	9	11	13
13	10	12	13
13	11	12	525
13	12	13	13
13	13	14	13
13	14	15	13
13	15	15	525
13	16	15	1037
13	17	15	1549
13	18	17	13
13	19	17	525
13	20	17	1037
13	21	17	1549
13	22	16	13
13	23	19	13
13	24	20	13
13	25	20	525
13	26	20	1037
13	27	20	1549
13	28	21	13
13	29	22	13
13	30	23	13
13	31	23	525
13	32	25	13
13	33	27	13
13	34	24	13
13	35	29	13
13	36	30	13
13	37	31	13
13	38	33	13
13	39	34	13
13	40	34	525
13	41	35	13
13	42	36	13
13	43	37	13
13	44	37	525
13	45	37	1037
13	46	37	1549
13	47	39	13
13	48	39	525
13	49	39	1037
13	50	39	1549
13	51	38	13
13	52	41	13
13	53	42	13
13	54	42	525
13	55	42	1037
13	56	42	1549
13	57	43	13
14	0	0	14
14	1	1	14
14	2	1	526
14	3	3	14
14	4	5	14
14	5	2	14
14	6	7	14
14	7	8	14
14	8	9	14
