workers=512
worker	slot	stage	logical_task
30	22	20	542
30	23	20	1054
30	24	21	30
30	25	22	30
30	26	23	30
30	27	23	542
30	28	25	286
30	29	24	30
30	30	29	30
30	31	30	158
30	32	31	30
30	33	33	30
30	34	34	30
30	35	34	542
30	36	35	30
30	37	36	30
30	38	37	30
30	39	37	542
30	40	37	1054
30	41	39	30
30	42	39	542
30	43	39	1054
30	44	38	30
30	45	41	30
30	46	42	30
30	47	42	542
30	48	42	1054
30	49	43	30
31	0	0	31
31	1	1	31
31	2	1	543
31	3	3	287
31	4	2	31
31	5	7	31
31	6	8	159
31	7	9	31
31	8	11	31
31	9	12	31
31	10	12	543
31	11	13	31
31	12	14	31
31	13	15	31
31	14	15	543
31	15	15	1055
31	16	17	31
31	17	17	543
31	18	17	1055
31	19	16	31
31	20	19	31
31	21	20	31
31	22	20	543
31	23	20	1055
31	24	21	31
31	25	22	31
31	26	23	31
31	27	23	543
31	28	25	287
31	29	24	31
31	30	29	31
31	31	30	159
31	32	31	31
31	33	33	31
31	34	34	31
31	35	34	543
31	36	35	31
31	37	36	31
31	38	37	31
31	39	37	543
31	40	37	1055
31	41	39	31
31	42	39	543
31	43	39	1055
31	44	38	31
31	45	41	31
31	46	42	31
31	47	42	543
31	48	42	1055
31	49	43	31
32	0	0	32
32	1	1	32
32	2	1	544
32	3	3	288
32	4	2	32
32	5	7	32
32	6	8	160
32	7	9	32
32	8	11	32
32	9	12	32
32	10	12	544
32	11	13	32
32	12	14	32
32	13	15	32
32	14	15	544
32	15	15	1056
32	16	17	32
32	17	17	544
32	18	17	1056
32	19	16	32
32	20	19	32
32	21	20	32
32	22	20	544
32	23	20	1056
32	24	21	32
32	25	22	32
32	26	23	32
32	27	23	544
32	28	25	288
32	29	24	32
32	30	29	32
32	31	30	160
32	32	31	32
32	33	33	32
32	34	34	32
32	35	34	544
32	36	35	32
32	37	36	32
32	38	37	32
32	39	37	544
32	40	37	1056
32	41	39	32
32	42	39	544
32	43	39	1056
32	44	38	32
32	45	41	32
32	46	42	32
32	47	42	544
32	48	42	1056
32	49	43	32
33	0	0	33
33	1	1	33
33	2	1	545
33	3	3	289
33	4	2	33
33	5	7	33
33	6	8	161
33	7	9	33
33	8	11	33
33	9	12	33
33	10	12	545
33	11	13	33
33	12	14	33
33	13	15	33
33	14	15	545
33	15	15	1057
33	16	17	33
33	17	17	545
33	18	17	1057
33	19	16	33
33	20	19	33
33	21	20	33
33	22	20	545
33	23	20	1057
33	24	21	33
33	25	22	33
33	26	23	33
33	27	23	545
33	28	25	289
33	29	24	33
33	30	29	33
33	31	30	161
33	32	31	33
33	33	33	33
33	34	34	33
33	35	34	545
33	36	35	33
33	37	36	33
33	38	37	33
33	39	37	545
33	40	37	1057
33	41	39	33
33	42	39	545
33	43	39	1057
33	44	38	33
33	45	41	33
33	46	42	33
33	47	42	545
33	48	42	1057
33	49	43	33
34	0	0	34
34	1	1	34
34	2	1	546
34	3	3	290
34	4	2	34
34	5	7	34
34	6	8	162
34	7	9	34
34	8	11	34
34	9	12	34
34	10	12	546
34	11	13	34
34	12	14	34
34	13	15	34
34	14	15	546
34	15	15	1058
34	16	17	34
