DOMAIN	0	1218
DOMAIN	1	1218
DOMAIN	2	1218
DOMAIN	3	1218
DOMAIN	4	1218
EVALUATE	0	32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;kappa=1;residency=4	234887.78879188705	4	6	
EVALUATE	1	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=1	332365.49492665456	1	6	
EVALUATE	2	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=2	225956.09333898616	2	6	
EVALUATE	3	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=3	215851.21944085966	3	6	
EVALUATE	4	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=4	208684.87731786483	4	6	
EVALUATE	5	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=5	222292.88423178691	5	6	
EVALUATE	6	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=6	236219.0041468683	6	6	
EVALUATE	7	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=1	351491.99577500485	1	6	
EVALUATE	8	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=2	234323.1202945073	2	6	
EVALUATE	9	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=3	240021.91491045762	3	6	
EVALUATE	10	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=4	217745.5391514861	4	6	
EVALUATE	11	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=5	230438.03799801451	5	6	
EVALUATE	12	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=6	244433.07981715709	6	6	
EVALUATE	13	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=1	351491.99577500485	1	6	
EVALUATE	14	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=2	234323.1202945073	2	6	
EVALUATE	15	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=3	240021.91491045762	3	6	
EVALUATE	16	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=4	217745.5391514861	4	6	
EVALUATE	17	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=5	230438.03799801451	5	6	
EVALUATE	18	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=6	244433.07981715709	6	6	
EVALUATE	19	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=1	473606.82126769214	1	6	
EVALUATE	20	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=2	281676.80314562703	2	6	
EVALUATE	21	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=3	242720.84798102695	3	6	
EVALUATE	22	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=4	226001.09209272271	4	6	
EVALUATE	23	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=5	233601.12025207956	5	6	
EVALUATE	24	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=6	241382.46814377906	6	6	
EVALUATE	25	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=1	492733.32211604249	1	6	
EVALUATE	26	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=2	291240.0535698022	2	6	
EVALUATE	27	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=3	252398.19041484621	3	6	
EVALUATE	28	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=4	233987.6255236732	4	6	
