model	variant	arm	seq	past	round	pass	l1_ms	l2_ms
gqa2	cluster	full	128	3	14	1	0.601632	0.717472
gqa2	cluster	full	128	3	15	1	0.602176	0.716288
gqa2	load_lines	full	128	3	15	1	0.601888	0.675264
gqa2	load_lines	full	128	3	16	1	0.601888	0.674848
gqa2	cluster	full	128	3	16	1	0.601728	0.719456
gqa2	cluster	full	128	3	17	1	0.603040	0.719392
gqa2	load_lines	full	128	3	17	1	0.603776	0.674368
gqa2	load_lines	full	128	3	18	1	0.600320	0.674368
gqa2	cluster	full	128	3	18	1	0.601696	0.719776
gqa2	cluster	full	128	3	19	1	0.602016	0.719232
gqa2	load_lines	full	128	3	19	1	0.602816	0.674272
gqa2	load_lines	full	128	3	20	1	0.600000	0.674912
gqa2	cluster	full	128	3	20	1	0.602368	0.718400
gqa2	cluster	full	128	3	21	1	0.603744	0.717696
gqa2	load_lines	full	128	3	21	1	0.602560	0.674336
gqa2	load_lines	full	128	3	22	1	0.601824	0.672672
gqa2	cluster	full	128	3	22	1	0.601920	0.718048
gqa2	cluster	full	128	3	23	1	0.602080	0.720000
gqa2	load_lines	full	128	3	23	1	0.600320	0.672032
gqa2	load_lines	full	128	3	24	1	0.604704	0.680864
gqa2	cluster	full	128	3	24	1	0.603872	0.721856
gqa2	cluster	full	128	3	25	1	0.602432	0.718176
gqa2	load_lines	full	128	3	25	1	0.606688	0.681792
gqa2	load_lines	full	128	3	26	1	0.613504	0.675872
gqa2	cluster	full	128	3	26	1	0.603328	0.718272
gqa2	cluster	full	128	3	27	1	0.603296	0.718272
gqa2	load_lines	full	128	3	27	1	0.605120	0.675488
gqa2	load_lines	full	128	3	28	1	0.601984	0.673536
gqa2	cluster	full	128	3	28	1	0.603328	0.721184
gqa2	cluster	full	128	3	29	1	0.601952	0.716064
gqa2	load_lines	full	128	3	29	1	0.602240	0.672992
gqa2	load_lines	full	128	3	30	1	0.600128	0.673152
gqa2	cluster	full	128	3	30	1	0.603232	0.719808
gqa2	cluster	full	128	3	31	1	0.603456	0.717600
gqa2	load_lines	full	128	3	31	1	0.604608	0.673824
gqa2	load_lines	full	128	3	32	1	0.601632	0.677280
gqa2	cluster	full	128	3	32	1	0.602208	0.717824
gqa2	cluster	full	128	3	33	1	0.603712	0.719776
gqa2	load_lines	full	128	3	33	1	0.601536	0.674592
gqa2	load_lines	full	128	3	34	1	0.601376	0.675584
gqa2	cluster	full	128	3	34	1	0.602464	0.717376
gqa2	cluster	full	128	3	35	1	0.601984	0.718272
gqa2	load_lines	full	128	3	35	1	0.602432	0.672896
gqa2	load_lines	full	128	3	36	1	0.602048	0.675136
gqa2	cluster	full	128	3	36	1	0.602176	0.717344
gqa2	cluster	full	128	3	37	1	0.603296	0.717408
gqa2	load_lines	full	128	3	37	1	0.599840	0.675040
gqa2	load_lines	full	128	3	38	1	0.601312	0.674496
gqa2	cluster	full	128	3	38	1	0.602112	0.717088
gqa2	cluster	full	128	3	39	1	0.603584	0.717632
gqa2	load_lines	full	128	3	39	1	0.601760	0.674752
gqa2	load_lines	full	128	3	40	1	0.601792	0.672320
gqa2	cluster	full	128	3	40	1	0.603904	0.719072
gqa2	cluster	full	128	3	41	1	0.601984	0.718176
gqa2	load_lines	full	128	3	41	1	0.602528	0.672640
gqa2	load_lines	full	128	3	42	1	0.601760	0.672544
gqa2	cluster	full	128	3	42	1	0.601280	0.719968
gqa2	cluster	full	128	3	43	1	0.603360	0.717632
gqa2	load_lines	full	128	3	43	1	0.601760	0.674080
gqa2	load_lines	full	128	3	44	1	0.601728	0.674688
gqa2	cluster	full	128	3	44	1	0.601824	0.720096
gqa2	cluster	full	128	3	45	1	0.601216	0.718048
gqa2	load_lines	full	128	3	45	1	0.599872	0.673952
gqa2	load_lines	full	128	3	46	1	0.601184	0.672320
gqa2	cluster	full	128	3	46	1	0.601952	0.718336
gqa2	cluster	full	128	3	47	1	0.601696	0.717824
gqa2	load_lines	full	128	3	47	1	0.603872	0.674784
gqa2	load_lines	full	128	3	48	1	0.601952	0.675200
gqa2	cluster	full	128	3	48	1	0.600992	0.717280
gqa2	cluster	full	128	3	49	1	0.601024	0.719840
gqa2	load_lines	full	128	3	49	1	0.602048	0.674912
mha4	load_lines	full	4	3	0	1	0.657120	0.750656
mha4	cluster	full	4	3	0	1	0.657376	0.799584
mha4	cluster	full	4	3	1	1	0.659040	0.799200
mha4	load_lines	full	4	3	1	1	0.656864	0.750272
mha4	load_lines	full	4	3	2	1	0.657056	0.750592
mha4	cluster	full	4	3	2	1	0.660192	0.799168
mha4	cluster	full	4	3	3	1	0.657120	0.798656
mha4	load_lines	full	4	3	3	1	0.654848	0.747776
mha4	load_lines	full	4	3	4	1	0.660832	0.752128
mha4	cluster	full	4	3	4	1	0.659584	0.799488
mha4	cluster	full	4	3	5	1	0.657120	0.799840
mha4	load_lines	full	4	3	5	1	0.654784	0.748032
mha4	load_lines	full	4	3	6	1	0.657312	0.750240
mha4	cluster	full	4	3	6	1	0.657440	0.798592
mha4	cluster	full	4	3	7	1	0.657472	0.799456
mha4	load_lines	full	4	3	7	1	0.655104	0.749440
mha4	load_lines	full	4	3	8	1	0.658400	0.752096
mha4	cluster	full	4	3	8	1	0.657504	0.798688
mha4	cluster	full	4	3	9	1	0.656608	0.796960
mha4	load_lines	full	4	3	9	1	0.659072	0.752544
mha4	load_lines	full	4	3	10	1	0.657312	0.754112
mha4	cluster	full	4	3	10	1	0.658912	0.799648
mha4	cluster	full	4	3	11	1	0.660000	0.799136
mha4	load_lines	full	4	3	11	1	0.657184	0.749728
mha4	load_lines	full	4	3	12	1	0.655104	0.750208
mha4	cluster	full	4	3	12	1	0.656960	0.798944
mha4	cluster	full	4	3	13	1	0.658432	0.799072
mha4	load_lines	full	4	3	13	1	0.657536	0.750176
mha4	load_lines	full	4	3	14	1	0.657408	0.752256
mha4	cluster	full	4	3	14	1	0.657632	0.797120
mha4	cluster	full	4	3	15	1	0.658048	0.799168
mha4	load_lines	full	4	3	15	1	0.657536	0.752704
mha4	load_lines	full	4	3	16	1	0.656704	0.752416
mha4	cluster	full	4	3	16	1	0.657216	0.798464
mha4	cluster	full	4	3	17	1	0.657632	0.799104
mha4	load_lines	full	4	3	17	1	0.658624	0.757024
mha4	load_lines	full	4	3	18	1	0.657792	0.750592
mha4	cluster	full	4	3	18	1	0.659296	0.799936
mha4	cluster	full	4	3	19	1	0.658624	0.799680
mha4	load_lines	full	4	3	19	1	0.656416	0.751008
mha4	load_lines	full	4	3	20	1	0.656128	0.751168
mha4	cluster	full	4	3	20	1	0.657600	0.799552
mha4	cluster	full	4	3	21	1	0.658144	0.800224
mha4	load_lines	full	4	3	21	1	0.656704	0.751424
mha4	load_lines	full	4	3	22	1	0.658432	0.750496
mha4	cluster	full	4	3	22	1	0.658400	0.799648
mha4	cluster	full	4	3	23	1	0.658304	0.799776
mha4	load_lines	full	4	3	23	1	0.657952	0.750720
mha4	load_lines	full	4	3	24	1	0.664352	0.751872
mha4	cluster	full	4	3	24	1	0.659168	0.800544
mha4	cluster	full	4	3	25	1	0.659008	0.800352
mha4	load_lines	full	4	3	25	1	0.659072	0.752512
mha4	load_lines	full	4	3	26	1	0.657504	0.752000
mha4	cluster	full	4	3	26	1	0.658592	0.799488
mha4	cluster	full	4	3	27	1	0.661440	0.800128
mha4	load_lines	full	4	3	27	1	0.660000	0.761312
mha4	load_lines	full	4	3	28	1	0.659008	0.751648
mha4	cluster	full	4	3	28	1	0.659968	0.799296
mha4	cluster	full	4	3	29	1	0.660160	0.799424
mha4	load_lines	full	4	3	29	1	0.657504	0.753536
mha4	load_lines	full	4	3	30	1	0.656960	0.753472
mha4	cluster	full	4	3	30	1	0.659712	0.800544
mha4	cluster	full	4	3	31	1	0.662208	0.800320
mha4	load_lines	full	4	3	31	1	0.654560	0.750016
mha4	load_lines	full	4	3	32	1	0.657408	0.752224
mha4	cluster	full	4	3	32	1	0.657248	0.799328
mha4	cluster	full	4	3	33	1	0.657152	0.797312
mha4	load_lines	full	4	3	33	1	0.655040	0.751776
mha4	load_lines	full	4	3	34	1	0.655424	0.752416
mha4	cluster	full	4	3	34	1	0.657888	0.798720
mha4	cluster	full	4	3	35	1	0.657440	0.798432
mha4	load_lines	full	4	3	35	1	0.657152	0.754112
mha4	load_lines	full	4	3	36	1	0.656640	0.752480
mha4	cluster	full	4	3	36	1	0.658016	0.801184
mha4	cluster	full	4	3	37	1	0.657792	0.799776
mha4	load_lines	full	4	3	37	1	0.656864	0.750304
mha4	load_lines	full	4	3	38	1	0.656832	0.754240
mha4	cluster	full	4	3	38	1	0.657952	0.797440
mha4	cluster	full	4	3	39	1	0.657792	0.797088
mha4	load_lines	full	4	3	39	1	0.655392	0.754080
mha4	load_lines	full	4	3	40	1	0.658624	0.752192
mha4	cluster	full	4	3	40	1	0.656960	0.799392
mha4	cluster	full	4	3	41	1	0.657440	0.799552
mha4	load_lines	full	4	3	41	1	0.657472	0.753248
mha4	load_lines	full	4	3	42	1	0.655328	0.750816
mha4	cluster	full	4	3	42	1	0.659968	0.798784
mha4	cluster	full	4	3	43	1	0.659072	0.798176
mha4	load_lines	full	4	3	43	1	0.654752	0.750592
mha4	load_lines	full	4	3	44	1	0.656512	0.751744
mha4	cluster	full	4	3	44	1	0.657184	0.799040
mha4	cluster	full	4	3	45	1	0.656864	0.798816
mha4	load_lines	full	4	3	45	1	0.654752	0.752000
mha4	load_lines	full	4	3	46	1	0.657280	0.751808
mha4	cluster	full	4	3	46	1	0.656960	0.798912
mha4	cluster	full	4	3	47	1	0.657056	0.799520
mha4	load_lines	full	4	3	47	1	0.656928	0.753504
mha4	load_lines	full	4	3	48	1	0.655232	0.752352
mha4	cluster	full	4	3	48	1	0.659456	0.798720
mha4	cluster	full	4	3	49	1	0.659040	0.798976
mha4	load_lines	full	4	3	49	1	0.656896	0.752480
mha4	load_lines	full	128	3	0	1	1.202112	1.403264
mha4	cluster	full	128	3	0	1	1.215392	1.509856
mha4	cluster	full	128	3	1	1	1.202080	1.506336
mha4	load_lines	full	128	3	1	1	1.200320	1.399392
mha4	load_lines	full	128	3	2	1	1.203008	1.403584
mha4	cluster	full	128	3	2	1	1.204768	1.509600
mha4	cluster	full	128	3	3	1	1.205024	1.507936
mha4	load_lines	full	128	3	3	1	1.204480	1.405472
mha4	load_lines	full	128	3	4	1	1.202368	1.401632
mha4	cluster	full	128	3	4	1	1.204512	1.510144
mha4	cluster	full	128	3	5	1	1.204064	1.506080
mha4	load_lines	full	128	3	5	1	1.201888	1.403744
mha4	load_lines	full	128	3	6	1	1.203808	1.403712
mha4	cluster	full	128	3	6	1	1.204480	1.506272
mha4	cluster	full	128	3	7	1	1.203168	1.508128
mha4	load_lines	full	128	3	7	1	1.202592	1.401952
mha4	load_lines	full	128	3	8	1	1.202880	1.403936
mha4	cluster	full	128	3	8	1	1.204032	1.508512
mha4	cluster	full	128	3	9	1	1.202720	1.503584
mha4	load_lines	full	128	3	9	1	1.203104	1.402528
mha4	load_lines	full	128	3	10	1	1.202944	1.403904
mha4	cluster	full	128	3	10	1	1.202752	1.507904
mha4	cluster	full	128	3	11	1	1.204416	1.509920
mha4	load_lines	full	128	3	11	1	1.204576	1.404064
mha4	load_lines	full	128	3	12	1	1.202208	1.403744
mha4	cluster	full	128	3	12	1	1.204576	1.507264
mha4	cluster	full	128	3	13	1	1.204768	1.506112
mha4	load_lines	full	128	3	13	1	1.202464	1.401856
mha4	load_lines	full	128	3	14	1	1.204672	1.406528
mha4	cluster	full	128	3	14	1	1.202720	1.506176
mha4	cluster	full	128	3	15	1	1.203904	1.508000
mha4	load_lines	full	128	3	15	1	1.202432	1.401408
mha4	load_lines	full	128	3	16	1	1.202048	1.403392
mha4	cluster	full	128	3	16	1	1.202464	1.504832
mha4	cluster	full	128	3	17	1	1.203104	1.506368
mha4	load_lines	full	128	3	17	1	1.203360	1.398944
mha4	load_lines	full	128	3	18	1	1.202784	1.401600
mha4	cluster	full	128	3	18	1	1.205376	1.508256
mha4	cluster	full	128	3	19	1	1.204704	1.506016
mha4	load_lines	full	128	3	19	1	1.204416	1.405856
mha4	load_lines	full	128	3	20	1	1.204288	1.402848
mha4	cluster	full	128	3	20	1	1.204192	1.508448
mha4	cluster	full	128	3	21	1	1.204448	1.506560
mha4	load_lines	full	128	3	21	1	1.204160	1.404256
mha4	load_lines	full	128	3	22	1	1.204832	1.402112
mha4	cluster	full	128	3	22	1	1.204256	1.505792
mha4	cluster	full	128	3	23	1	1.205632	1.504544
mha4	load_lines	full	128	3	23	1	1.202784	1.404992
mha4	load_lines	full	128	3	24	1	1.205600	1.402816
mha4	cluster	full	128	3	24	1	1.202624	1.506176
mha4	cluster	full	128	3	25	1	1.203936	1.507776
mha4	load_lines	full	128	3	25	1	1.204096	1.401888
mha4	load_lines	full	128	3	26	1	1.203520	1.401824
mha4	cluster	full	128	3	26	1	1.215104	1.508768
mha4	cluster	full	128	3	27	1	1.206528	1.508544
mha4	load_lines	full	128	3	27	1	1.204672	1.401152
mha4	load_lines	full	128	3	28	1	1.202048	1.403840
mha4	cluster	full	128	3	28	1	1.205312	1.506272
mha4	cluster	full	128	3	29	1	1.203968	1.506176
mha4	load_lines	full	128	3	29	1	1.202944	1.403200
mha4	load_lines	full	128	3	30	1	1.201568	1.399648
mha4	cluster	full	128	3	30	1	1.204864	1.506240
mha4	cluster	full	128	3	31	1	1.204256	1.502816
mha4	load_lines	full	128	3	31	1	1.203904	1.403296
mha4	load_lines	full	128	3	32	1	1.204256	1.404096
mha4	cluster	full	128	3	32	1	1.202784	1.508096
mha4	cluster	full	128	3	33	1	1.201984	1.507456
mha4	load_lines	full	128	3	33	1	1.204352	1.407616
mha4	load_lines	full	128	3	34	1	1.203936	1.403104
mha4	cluster	full	128	3	34	1	1.203168	1.504320
mha4	cluster	full	128	3	35	1	1.206240	1.506272
mha4	load_lines	full	128	3	35	1	1.200832	1.403808
mha4	load_lines	full	128	3	36	1	1.201792	1.401600
mha4	cluster	full	128	3	36	1	1.201920	1.508960
mha4	cluster	full	128	3	37	1	1.205184	1.508256
mha4	load_lines	full	128	3	37	1	1.201600	1.403200
mha4	load_lines	full	128	3	38	1	1.201728	1.399872
mha4	cluster	full	128	3	38	1	1.204000	1.507936
mha4	cluster	full	128	3	39	1	1.202176	1.502208
mha4	load_lines	full	128	3	39	1	1.201760	1.401504
mha4	load_lines	full	128	3	40	1	1.202720	1.404064
mha4	cluster	full	128	3	40	1	1.202592	1.508384
mha4	cluster	full	128	3	41	1	1.204480	1.502624
mha4	load_lines	full	128	3	41	1	1.204384	1.401888
mha4	load_lines	full	128	3	42	1	1.201728	1.405504
mha4	cluster	full	128	3	42	1	1.202208	1.505952
mha4	cluster	full	128	3	43	1	1.202784	1.505728
mha4	load_lines	full	128	3	43	1	1.202400	1.402112
mha4	load_lines	full	128	3	44	1	1.202464	1.404352
mha4	cluster	full	128	3	44	1	1.202528	1.504256
mha4	cluster	full	128	3	45	1	1.205120	1.506016
mha4	load_lines	full	128	3	45	1	1.202272	1.401600
mha4	load_lines	full	128	3	46	1	1.201824	1.405824
mha4	cluster	full	128	3	46	1	1.201536	1.508064
mha4	cluster	full	128	3	47	1	1.204320	1.505664
mha4	load_lines	full	128	3	47	1	1.206048	1.403584
mha4	load_lines	full	128	3	48	1	1.202592	1.401984
mha4	cluster	full	128	3	48	1	1.204544	1.507904
mha4	cluster	full	128	3	49	1	1.204704	1.505888
mha4	load_lines	full	128	3	49	1	1.205184	1.407552
