node	stage	task	worker	slot	start_ns	end_ns	attention
204	9	24	28	2	23854.407744581604	30751.182104196469	0
205	9	25	29	2	23854.407744581604	30751.182104196469	0
206	9	26	30	2	23854.407744581604	30751.182104196469	0
207	9	27	31	2	23854.407744581604	30751.182104196469	0
208	9	28	32	2	23854.407744581604	30751.182104196469	0
209	9	29	33	2	23854.407744581604	30751.182104196469	0
210	9	30	18	2	23854.407744581604	30751.182104196469	0
211	9	31	19	2	23854.407744581604	30751.182104196469	0
212	10	0	4	3	31986.593905196467	37031.747731391159	0
213	10	1	5	3	31986.593905196467	37031.747731391159	0
214	10	2	6	5	31986.593905196467	37031.747731391159	0
215	10	3	7	5	31986.593905196467	37031.747731391159	0
216	11	0	4	4	38267.159532391161	45163.933892006025	0
217	11	1	5	4	38267.159532391161	45163.933892006025	0
218	11	2	10	5	38267.159532391161	45163.933892006025	0
219	11	3	11	5	38267.159532391161	45163.933892006025	0
220	11	4	12	5	38267.159532391161	45163.933892006025	0
221	11	5	13	5	38267.159532391161	45163.933892006025	0
222	11	6	14	5	38267.159532391161	45163.933892006025	0
223	11	7	15	5	38267.159532391161	45163.933892006025	0
224	11	8	0	6	38267.159532391161	45163.933892006025	0
225	11	9	1	6	38267.159532391161	45163.933892006025	0
226	11	10	2	6	38267.159532391161	45163.933892006025	0
227	11	11	3	6	38267.159532391161	45163.933892006025	0
228	11	12	20	2	38267.159532391161	45163.933892006025	0
229	11	13	21	2	38267.159532391161	45163.933892006025	0
230	11	14	6	6	38267.159532391161	45163.933892006025	0
231	11	15	7	6	38267.159532391161	45163.933892006025	0
232	11	16	8	5	38267.159532391161	45163.933892006025	0
233	11	17	9	5	38267.159532391161	45163.933892006025	0
234	11	18	26	3	38267.159532391161	45163.933892006025	0
235	11	19	27	3	38267.159532391161	45163.933892006025	0
236	11	20	28	3	38267.159532391161	45163.933892006025	0
237	11	21	29	3	38267.159532391161	45163.933892006025	0
238	11	22	30	3	38267.159532391161	45163.933892006025	0
239	11	23	31	3	38267.159532391161	45163.933892006025	0
240	11	24	16	5	38267.159532391161	45163.933892006025	0
241	11	25	17	5	38267.159532391161	45163.933892006025	0
242	11	26	18	3	38267.159532391161	45163.933892006025	0
243	11	27	19	3	38267.159532391161	45163.933892006025	0
244	11	28	36	2	38267.159532391161	45163.933892006025	0
245	11	29	37	2	38267.159532391161	45163.933892006025	0
246	11	30	22	3	38267.159532391161	45163.933892006025	0
247	11	31	23	3	38267.159532391161	45163.933892006025	0
248	11	32	24	3	38267.159532391161	45163.933892006025	0
249	11	33	25	3	38267.159532391161	45163.933892006025	0
250	11	34	42	2	38267.159532391161	45163.933892006025	0
251	11	35	43	2	38267.159532391161	45163.933892006025	0
252	11	36	44	2	38267.159532391161	45163.933892006025	0
253	11	37	45	2	38267.159532391161	45163.933892006025	0
254	11	38	46	2	38267.159532391161	45163.933892006025	0
255	11	39	47	2	38267.159532391161	45163.933892006025	0
256	11	40	32	3	38267.159532391161	45163.933892006025	0
257	11	41	33	3	38267.159532391161	45163.933892006025	0
258	11	42	34	2	38267.159532391161	45163.933892006025	0
259	11	43	35	2	38267.159532391161	45163.933892006025	0
260	11	44	52	1	38267.159532391161	45163.933892006025	0
261	11	45	53	1	38267.159532391161	45163.933892006025	0
262	11	46	38	1	38267.159532391161	45163.933892006025	0
263	11	47	39	1	38267.159532391161	45163.933892006025	0
264	11	48	40	2	38267.159532391161	45163.933892006025	0
265	11	49	41	2	38267.159532391161	45163.933892006025	0
266	11	50	58	1	38267.159532391161	45163.933892006025	0
267	11	51	59	1	38267.159532391161	45163.933892006025	0
268	11	52	60	1	38267.159532391161	45163.933892006025	0
269	11	53	61	1	38267.159532391161	45163.933892006025	0
270	11	54	62	1	38267.159532391161	45163.933892006025	0
271	11	55	63	1	38267.159532391161	45163.933892006025	0
272	11	56	48	2	38267.159532391161	45163.933892006025	0
273	11	57	49	2	38267.159532391161	45163.933892006025	0
274	11	58	50	1	38267.159532391161	45163.933892006025	0
275	11	59	51	1	38267.159532391161	45163.933892006025	0
276	11	60	68	1	38267.159532391161	45163.933892006025	0
277	11	61	69	1	38267.159532391161	45163.933892006025	0
278	11	62	54	1	38267.159532391161	45163.933892006025	0
279	11	63	55	1	38267.159532391161	45163.933892006025	0
280	12	0	56	1	38267.159532391161	45163.933892006025	0
281	12	1	57	1	38267.159532391161	45163.933892006025	0
282	12	2	74	1	38267.159532391161	45163.933892006025	0
283	12	3	75	1	38267.159532391161	45163.933892006025	0
284	12	4	76	1	38267.159532391161	45163.933892006025	0
285	12	5	77	1	38267.159532391161	45163.933892006025	0
286	12	6	78	1	38267.159532391161	45163.933892006025	0
287	12	7	79	1	38267.159532391161	45163.933892006025	0
288	12	8	64	1	38267.159532391161	45163.933892006025	0
289	12	9	65	1	38267.159532391161	45163.933892006025	0
290	12	10	66	1	38267.159532391161	45163.933892006025	0
291	12	11	67	1	38267.159532391161	45163.933892006025	0
292	12	12	84	0	38267.159532391161	45163.933892006025	0
293	12	13	85	0	38267.159532391161	45163.933892006025	0
294	12	14	70	1	38267.159532391161	45163.933892006025	0
295	12	15	71	1	38267.159532391161	45163.933892006025	0
296	12	16	72	1	38267.159532391161	45163.933892006025	0
297	12	17	73	1	38267.159532391161	45163.933892006025	0
298	12	18	90	1	38267.159532391161	45163.933892006025	0
299	12	19	91	1	38267.159532391161	45163.933892006025	0
300	12	20	92	1	38267.159532391161	45163.933892006025	0
301	12	21	93	1	38267.159532391161	45163.933892006025	0
302	12	22	94	1	38267.159532391161	45163.933892006025	0
303	12	23	95	1	38267.159532391161	45163.933892006025	0
304	12	24	80	1	38267.159532391161	45163.933892006025	0
305	12	25	81	1	38267.159532391161	45163.933892006025	0
306	12	26	82	1	38267.159532391161	45163.933892006025	0
307	12	27	83	1	38267.159532391161	45163.933892006025	0
308	12	28	100	0	38267.159532391161	45163.933892006025	0
309	12	29	101	0	38267.159532391161	45163.933892006025	0
310	12	30	86	1	38267.159532391161	45163.933892006025	0
311	12	31	87	1	38267.159532391161	45163.933892006025	0
312	12	32	88	1	38267.159532391161	45163.933892006025	0
313	12	33	89	1	38267.159532391161	45163.933892006025	0
314	12	34	106	0	38267.159532391161	45163.933892006025	0
315	12	35	107	0	38267.159532391161	45163.933892006025	0
316	12	36	108	0	38267.159532391161	45163.933892006025	0
317	12	37	109	0	38267.159532391161	45163.933892006025	0
318	12	38	110	0	38267.159532391161	45163.933892006025	0
319	12	39	111	0	38267.159532391161	45163.933892006025	0
320	12	40	96	1	38267.159532391161	45163.933892006025	0
321	12	41	97	1	38267.159532391161	45163.933892006025	0
322	12	42	98	0	38267.159532391161	45163.933892006025	0
323	12	43	99	0	38267.159532391161	45163.933892006025	0
324	12	44	116	0	38267.159532391161	45163.933892006025	0
325	12	45	117	0	38267.159532391161	45163.933892006025	0
326	12	46	102	0	38267.159532391161	45163.933892006025	0
327	12	47	103	0	38267.159532391161	45163.933892006025	0
328	12	48	104	0	38267.159532391161	45163.933892006025	0
329	12	49	105	0	38267.159532391161	45163.933892006025	0
330	12	50	122	0	38267.159532391161	45163.933892006025	0
331	12	51	123	0	38267.159532391161	45163.933892006025	0
332	12	52	124	0	38267.159532391161	45163.933892006025	0
333	12	53	125	0	38267.159532391161	45163.933892006025	0
334	12	54	126	0	38267.159532391161	45163.933892006025	0
335	12	55	127	0	38267.159532391161	45163.933892006025	0
336	12	56	112	0	38267.159532391161	45163.933892006025	0
337	12	57	113	0	38267.159532391161	45163.933892006025	0
338	12	58	114	0	38267.159532391161	45163.933892006025	0
339	12	59	115	0	38267.159532391161	45163.933892006025	0
340	12	60	4	5	45163.933892006025	50296.340040651819	0
341	12	61	5	5	45163.933892006025	50296.340040651819	0
342	12	62	118	0	38267.159532391161	45163.933892006025	0
343	12	63	119	0	38267.159532391161	45163.933892006025	0
344	13	0	4	6	51531.751841651821	55412.113279593432	0
345	13	1	5	6	51531.751841651821	55412.113279593432	0
346	13	2	10	6	51531.751841651821	55412.113279593432	0
347	13	3	11	6	51531.751841651821	55412.113279593432	0
348	14	0	4	7	56647.525080593434	65448.980546192004	0
349	14	1	5	7	56647.525080593434	65448.980546192004	0
350	14	2	6	7	56647.525080593434	65448.980546192004	0
351	14	3	7	7	56647.525080593434	65448.980546192004	0
352	14	4	8	6	56647.525080593434	65448.980546192004	0
353	14	5	9	6	56647.525080593434	65448.980546192004	0
354	14	6	10	7	56647.525080593434	65448.980546192004	0
355	14	7	11	7	56647.525080593434	65448.980546192004	0
356	14	8	12	6	56647.525080593434	65448.980546192004	0
357	14	9	13	6	56647.525080593434	65448.980546192004	0
358	14	10	14	6	56647.525080593434	65448.980546192004	0
359	14	11	15	6	56647.525080593434	65448.980546192004	0
360	14	12	0	7	56647.525080593434	65448.980546192004	0
361	14	13	1	7	56647.525080593434	65448.980546192004	0
362	14	14	2	7	56647.525080593434	65448.980546192004	0
363	14	15	3	7	56647.525080593434	65448.980546192004	0
364	14	16	20	3	56647.525080593434	65448.980546192004	0
365	14	17	21	3	56647.525080593434	65448.980546192004	0
366	14	18	22	4	56647.525080593434	65448.980546192004	0
367	14	19	23	4	56647.525080593434	65448.980546192004	0
368	14	20	24	4	56647.525080593434	65448.980546192004	0
369	14	21	25	4	56647.525080593434	65448.980546192004	0
370	14	22	26	4	56647.525080593434	65448.980546192004	0
371	14	23	27	4	56647.525080593434	65448.980546192004	0
372	14	24	28	4	56647.525080593434	65448.980546192004	0
373	14	25	29	4	56647.525080593434	65448.980546192004	0
374	14	26	30	4	56647.525080593434	65448.980546192004	0
375	14	27	31	4	56647.525080593434	65448.980546192004	0
376	14	28	16	6	56647.525080593434	65448.980546192004	0
377	14	29	17	6	56647.525080593434	65448.980546192004	0
378	14	30	18	4	56647.525080593434	65448.980546192004	0
379	14	31	19	4	56647.525080593434	65448.980546192004	0
380	15	0	4	8	66684.392347191999	71729.546173386683	0
381	15	1	5	8	66684.392347191999	71729.546173386683	0
382	15	2	14	7	66684.392347191999	71729.546173386683	0
383	15	3	15	7	66684.392347191999	71729.546173386683	0
384	16	0	64	2	72964.957974386678	79861.732334001528	0
385	16	1	65	2	72964.957974386678	79861.732334001528	0
386	16	2	66	2	72964.957974386678	79861.732334001528	0
387	16	3	67	2	72964.957974386678	79861.732334001528	0
388	16	4	68	2	72964.957974386678	79861.732334001528	0
389	16	5	69	2	72964.957974386678	79861.732334001528	0
390	16	6	70	2	72964.957974386678	79861.732334001528	0
391	16	7	71	2	72964.957974386678	79861.732334001528	0
392	16	8	72	2	72964.957974386678	79861.732334001528	0
393	16	9	73	2	72964.957974386678	79861.732334001528	0
394	16	10	74	2	72964.957974386678	79861.732334001528	0
395	16	11	75	2	72964.957974386678	79861.732334001528	0
396	16	12	76	2	72964.957974386678	79861.732334001528	0
397	16	13	77	2	72964.957974386678	79861.732334001528	0
398	16	14	78	2	72964.957974386678	79861.732334001528	0
399	16	15	79	2	72964.957974386678	79861.732334001528	0
400	16	16	80	2	72964.957974386678	79861.732334001528	0
401	16	17	81	2	72964.957974386678	79861.732334001528	0
402	16	18	82	2	72964.957974386678	79861.732334001528	0
403	16	19	83	2	72964.957974386678	79861.732334001528	0
404	16	20	84	1	72964.957974386678	79861.732334001528	0
405	16	21	85	1	72964.957974386678	79861.732334001528	0
406	16	22	86	2	72964.957974386678	79861.732334001528	0
407	16	23	87	2	72964.957974386678	79861.732334001528	0
408	16	24	88	2	72964.957974386678	79861.732334001528	0
409	16	25	89	2	72964.957974386678	79861.732334001528	0
410	16	26	90	2	72964.957974386678	79861.732334001528	0
411	16	27	91	2	72964.957974386678	79861.732334001528	0
412	16	28	92	2	72964.957974386678	79861.732334001528	0
413	16	29	93	2	72964.957974386678	79861.732334001528	0
414	16	30	94	2	72964.957974386678	79861.732334001528	0
415	16	31	95	2	72964.957974386678	79861.732334001528	0
416	17	0	0	8	72964.957974386678	79861.732334001528	0
417	17	1	1	8	72964.957974386678	79861.732334001528	0
418	17	2	2	8	72964.957974386678	79861.732334001528	0
419	17	3	3	8	72964.957974386678	79861.732334001528	0
420	17	4	4	9	72964.957974386678	79861.732334001528	0
421	17	5	5	9	72964.957974386678	79861.732334001528	0
422	17	6	6	8	72964.957974386678	79861.732334001528	0
423	17	7	7	8	72964.957974386678	79861.732334001528	0
424	17	8	8	7	72964.957974386678	79861.732334001528	0
425	17	9	9	7	72964.957974386678	79861.732334001528	0
426	17	10	10	8	72964.957974386678	79861.732334001528	0
427	17	11	11	8	72964.957974386678	79861.732334001528	0
428	17	12	12	7	72964.957974386678	79861.732334001528	0
429	17	13	13	7	72964.957974386678	79861.732334001528	0
430	17	14	14	8	72964.957974386678	79861.732334001528	0
431	17	15	15	8	72964.957974386678	79861.732334001528	0
432	17	16	16	7	72964.957974386678	79861.732334001528	0
433	17	17	17	7	72964.957974386678	79861.732334001528	0
434	17	18	18	5	72964.957974386678	79861.732334001528	0
435	17	19	19	5	72964.957974386678	79861.732334001528	0
436	17	20	20	4	72964.957974386678	79861.732334001528	0
437	17	21	21	4	72964.957974386678	79861.732334001528	0
438	17	22	22	5	72964.957974386678	79861.732334001528	0
439	17	23	23	5	72964.957974386678	79861.732334001528	0
440	17	24	24	5	72964.957974386678	79861.732334001528	0
441	17	25	25	5	72964.957974386678	79861.732334001528	0
442	17	26	26	5	72964.957974386678	79861.732334001528	0
443	17	27	27	5	72964.957974386678	79861.732334001528	0
444	17	28	28	5	72964.957974386678	79861.732334001528	0
445	17	29	29	5	72964.957974386678	79861.732334001528	0
446	17	30	30	5	72964.957974386678	79861.732334001528	0
447	17	31	31	5	72964.957974386678	79861.732334001528	0
448	18	0	32	4	72964.957974386678	79861.732334001528	0
449	18	1	33	4	72964.957974386678	79861.732334001528	0
450	18	2	34	3	72964.957974386678	79861.732334001528	0
451	18	3	35	3	72964.957974386678	79861.732334001528	0
452	18	4	36	3	72964.957974386678	79861.732334001528	0
453	18	5	37	3	72964.957974386678	79861.732334001528	0
454	18	6	38	2	72964.957974386678	79861.732334001528	0
455	18	7	39	2	72964.957974386678	79861.732334001528	0
456	18	8	40	3	72964.957974386678	79861.732334001528	0
457	18	9	41	3	72964.957974386678	79861.732334001528	0
458	18	10	42	3	72964.957974386678	79861.732334001528	0
459	18	11	43	3	72964.957974386678	79861.732334001528	0
460	18	12	44	3	72964.957974386678	79861.732334001528	0
461	18	13	45	3	72964.957974386678	79861.732334001528	0
462	18	14	46	3	72964.957974386678	79861.732334001528	0
463	18	15	47	3	72964.957974386678	79861.732334001528	0
464	18	16	48	3	72964.957974386678	79861.732334001528	0
465	18	17	49	3	72964.957974386678	79861.732334001528	0
466	18	18	50	2	72964.957974386678	79861.732334001528	0
467	18	19	51	2	72964.957974386678	79861.732334001528	0
468	18	20	52	2	72964.957974386678	79861.732334001528	0
469	18	21	53	2	72964.957974386678	79861.732334001528	0
470	18	22	54	2	72964.957974386678	79861.732334001528	0
471	18	23	55	2	72964.957974386678	79861.732334001528	0
472	18	24	56	2	72964.957974386678	79861.732334001528	0
473	18	25	57	2	72964.957974386678	79861.732334001528	0
474	18	26	58	2	72964.957974386678	79861.732334001528	0
475	18	27	59	2	72964.957974386678	79861.732334001528	0
476	18	28	60	2	72964.957974386678	79861.732334001528	0
477	18	29	61	2	72964.957974386678	79861.732334001528	0
478	18	30	62	2	72964.957974386678	79861.732334001528	0
479	18	31	63	2	72964.957974386678	79861.732334001528	0
480	19	0	32	5	81097.144135001523	84794.813263678298	0
481	19	1	33	5	81097.144135001523	84794.813263678298	0
482	19	2	34	4	81097.144135001523	84794.813263678298	0
483	19	3	35	4	81097.144135001523	84794.813263678298	0
484	19	4	36	4	81097.144135001523	84794.813263678298	0
485	19	5	37	4	81097.144135001523	84794.813263678298	0
486	19	6	38	3	81097.144135001523	84794.813263678298	0
487	19	7	39	3	81097.144135001523	84794.813263678298	0
488	19	8	40	4	81097.144135001523	84794.813263678298	0
489	19	9	41	4	81097.144135001523	84794.813263678298	0
490	19	10	42	4	81097.144135001523	84794.813263678298	0
491	19	11	43	4	81097.144135001523	84794.813263678298	0
492	19	12	44	4	81097.144135001523	84794.813263678298	0
493	19	13	45	4	81097.144135001523	84794.813263678298	0
494	19	14	46	4	81097.144135001523	84794.813263678298	0
