key	T	T_floor	T_dram	T_s	T_sf	T_sf_infinite	T_np0	synchronization	fixed	contention	chain_delay	pg_upper_bound	chain_depth	bubble_ns	colocated_edges	sync_omitted_edges
32x16x64s4k1;32x16x64s4k1;32x16x64s4k1;32x16x64s4k1;kappa=1;residency=1	249191.50922342119	21440.633803691388	21440.633803691388	106604.71471102674	39850.032391202796	39850.032391202796	249191.50922342119	142586.79451239447	66754.682319823944	0	18409.398587511409	0	40	5693.7718854932446	15	15
