DOMAIN	0	1218
DOMAIN	1	1218
DOMAIN	2	1218
DOMAIN	3	1218
EVALUATE	0	32x16x32s2k16;32x16x32s2k16;32x16x32s2k16;32x16x32s2k16;kappa=1;residency=4	392444.59826933336	4	6	
EVALUATE	1	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=1	337733.22825902217	1	6	
EVALUATE	2	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=2	339489.63853055082	2	6	
EVALUATE	3	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=3	341246.04880207946	3	6	
EVALUATE	4	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=4	343002.45907360804	4	6	
EVALUATE	5	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=5	345983.95478052681	5	6	
EVALUATE	6	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=1;residency=6	357380.54645355191	6	6	
EVALUATE	7	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=1	354028.8619175817	1	6	
EVALUATE	8	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=2	355785.27218911034	2	6	
EVALUATE	9	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=3	357541.68246063893	3	6	
EVALUATE	10	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=4	359298.09273216751	4	6	
EVALUATE	11	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=5	362279.58843908628	5	6	
EVALUATE	12	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=2;residency=6	373676.18011211144	6	6	
EVALUATE	13	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=1	354028.8619175817	1	6	
EVALUATE	14	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=2	355785.27218911034	2	6	
EVALUATE	15	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=3	357541.68246063893	3	6	
