slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles
28	20	217	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1309	0	1815	220	30	190	3344
29	19	217	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1303	0	1532	216	30	186	3051
30	19	473	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1297	0	1793	211	30	181	3301
31	22	217	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1406	0	1181	216	30	186	2803
32	21	217	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1109	0	710	215	30	185	2034
33	23	217	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1790	0	49087	217	30	187	51094
34	23	473	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1709	0	47235	217	30	187	49161
35	28	69	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1281	0	6446	218	30	188	7945
36	0	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1351	0	2276	1962	1775	187	5589
37	5	122	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1215	0	1735	450	30	420	3400
38	4	122	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1214	0	1740	456	30	426	3410
39	4	378	2	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1214	0	1706	454	30	424	3374
40	7	122	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1228	0	1162	455	30	425	2845
41	6	122	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1307	0	1155	455	30	425	2917
42	8	122	5	0	0	0	0	1	0	1024	0	20480	0	0	0	21504	1746	0	56680	220	30	190	58646
43	8	378	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	3075	0	47874	454	30	424	51403
44	10	118	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1315	0	2529	2074	1887	187	5918
45	15	98	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1230	0	2272	1948	1761	187	5450
46	20	218	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1284	0	1509	217	30	187	3010
47	19	218	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1271	0	1728	215	30	185	3214
48	19	474	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1288	0	1498	217	30	187	3003
49	22	218	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1286	0	1215	215	30	185	2716
50	21	218	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1117	0	694	217	30	187	2028
51	23	218	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1762	0	49130	367	30	337	51259
52	23	474	5	0	0	0	0	1	0	1024	0	16384	0	0	0	17408	1652	0	46128	456	30	426	48236
53	28	70	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1252	0	6264	218	30	188	7734
54	0	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1301	0	2232	1868	1680	188	5401
55	5	123	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1212	0	1707	215	30	185	3134
56	4	123	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1225	0	1449	215	30	185	2889
57	4	379	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1225	0	1462	216	30	186	2903
58	7	123	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1315	0	1163	217	32	185	2695
59	6	123	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1149	0	774	217	30	187	2140
60	8	123	5	0	0	0	0	1	0	1024	0	20480	0	0	0	21504	1736	0	56086	220	33	187	58042
61	8	379	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	3683	0	47267	215	30	185	51165
62	10	119	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1180	0	2232	2073	1885	188	5485
63	15	99	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1175	0	2198	1937	1749	188	5310
64	20	219	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1228	0	1453	217	30	187	2898
65	19	219	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1208	0	1473	215	30	185	2896
66	19	475	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1195	0	1456	215	30	185	2866
67	22	219	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1238	0	1182	217	32	185	2637
68	21	219	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1142	0	684	218	30	188	2044
69	23	219	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1705	0	49077	215	30	185	50997
70	23	475	5	0	0	0	0	1	0	1024	0	16384	0	0	0	17408	1650	0	45758	432	30	402	47840
71	28	71	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1194	0	6036	218	30	188	7448
72	0	4	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1350	0	2320	1962	1774	188	5632
73	5	124	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1261	0	1779	215	30	185	3255
74	4	124	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1265	0	1513	215	30	185	2993
75	4	380	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1294	0	1487	218	31	187	2999
76	7	124	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1344	0	1190	219	34	185	2753
77	6	124	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1116	0	859	216	30	186	2191
78	8	124	5	0	0	0	0	1	0	1024	0	20480	1024	1024	0	22528	1772	0	57903	842	381	461	60517
79	8	380	5	0	0	0	0	1	0	1024	0	16384	0	0	0	17408	2202	0	45636	306	30	276	48144
80	10	120	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1218	0	2266	2097	1909	188	5581
81	15	100	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1205	0	2277	1984	1797	187	5466
82	20	220	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1264	0	1486	215	30	185	2965
83	19	220	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1230	0	1763	215	30	185	3208
84	19	476	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1239	0	1728	210	30	180	3177
85	22	220	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1262	0	1223	218	30	188	2703
86	21	220	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1120	0	695	219	30	189	2034
87	23	220	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	1787	0	50194	225	31	194	52206
88	23	476	5	0	0	0	0	1	0	0	0	17408	0	0	0	17408	1697	0	47091	215	30	185	49003
89	28	72	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1238	0	6215	218	30	188	7671
90	0	5	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1348	0	2400	1984	1796	188	5732
91	5	125	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1062	0	1148	217	30	187	2427
92	4	125	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1282	0	1791	211	30	181	3284
93	4	381	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1312	0	1517	215	30	185	3044
94	7	125	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1370	0	1244	215	30	185	2829
95	6	125	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1186	0	829	215	30	185	2230
96	8	125	5	0	0	0	0	1	0	1024	0	21504	0	0	0	22528	1783	0	58113	850	54	796	60746
97	8	381	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	2242	0	49447	218	30	188	51907
98	10	121	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1258	0	2317	2103	1916	187	5678
99	15	101	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1248	0	2363	2018	1831	187	5629
100	20	221	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1309	0	1779	218	30	188	3306
101	19	221	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1266	0	1808	217	30	187	3291
102	19	477	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1292	0	1527	217	30	187	3036
103	22	221	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1350	0	960	220	31	189	2530
104	21	221	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1132	0	986	220	33	187	2338
105	23	221	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	1823	0	50074	217	30	187	52114
106	23	477	5	0	0	0	0	1	0	0	0	17408	1024	0	1024	18432	1693	0	48513	217	30	187	50423
107	28	73	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1263	0	6422	218	30	188	7903
108	0	6	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1367	0	2321	2015	1827	188	5703
109	5	126	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1328	0	1829	217	30	187	3374
110	4	126	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1313	0	1538	219	32	187	3070
111	4	382	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1322	0	1524	215	30	185	3061
112	7	126	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1396	0	950	217	30	187	2563
113	6	126	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1098	0	919	219	30	189	2236
114	8	126	5	0	0	0	0	1	0	1024	0	20480	1024	0	1024	22528	1835	0	57615	1480	196	1284	60930
115	8	382	5	0	0	0	0	1	0	1024	0	16384	0	0	0	17408	2891	0	45004	217	30	187	48112
116	10	122	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1348	0	2362	2055	1868	187	5765
117	15	102	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1278	0	2395	1937	1750	187	5610
118	20	222	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1311	0	1515	219	32	187	3045
119	19	222	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1320	0	1778	216	31	185	3314
120	19	478	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1326	0	1754	220	30	190	3300
121	22	222	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1338	0	946	215	30	185	2499
122	21	222	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	874	0	921	217	30	187	2012
123	23	222	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	1802	0	49853	215	30	185	51870
124	23	478	5	0	0	0	0	1	0	0	0	17408	1024	0	1024	18432	1745	0	48432	215	30	185	50392
125	28	74	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1299	0	6439	218	30	188	7956
126	0	7	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1334	0	2270	2026	1838	188	5630
127	5	127	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1251	0	1516	445	30	415	3212
128	4	127	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1237	0	1778	446	30	416	3461
129	4	383	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1230	0	1746	442	30	412	3418
130	7	127	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1275	0	1162	443	30	413	2880
131	6	127	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1112	0	1179	448	30	418	2739
132	8	127	5	0	0	0	0	1	0	1024	0	20480	0	0	0	21504	1794	0	56381	229	32	197	58404
133	8	383	5	0	0	0	0	1	0	1024	0	16384	0	0	0	17408	3055	0	45279	449	30	419	48783
134	10	123	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1334	0	2488	2082	1895	187	5904
135	15	103	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1245	0	2316	1927	1739	188	5488
136	20	223	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1290	0	1481	217	30	187	2988
137	19	223	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1300	0	1471	217	32	185	2988
138	19	479	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1259	0	1745	211	30	181	3215
139	22	223	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1333	0	937	215	30	185	2485
140	21	223	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	891	0	1105	216	30	186	2212
141	23	223	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	1794	0	50081	215	30	185	52090
142	23	479	5	0	0	0	0	1	0	0	0	17408	0	0	0	17408	1658	0	48590	217	30	187	50465
143	28	75	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1269	0	6287	218	30	188	7774
144	0	8	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1247	0	2149	1916	1729	187	5312
145	5	128	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1247	0	1707	215	30	185	3169
146	4	128	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1252	0	1711	215	30	185	3178
147	4	384	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1235	0	1711	212	30	182	3158
148	7	128	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1317	0	926	221	30	191	2464
149	6	128	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1073	0	899	217	30	187	2189
150	8	128	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1769	0	48112	226	30	196	50107
151	8	384	5	0	0	0	0	1	0	0	0	18432	0	0	0	18432	1662	0	48909	217	30	187	50788
152	10	124	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1192	0	2136	2112	1924	188	5440
153	15	104	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1202	0	2249	1884	1696	188	5335
154	20	224	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1236	0	1460	215	30	185	2911
155	19	224	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1252	0	1432	216	31	185	2900
156	19	480	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1252	0	1672	215	30	185	3139
157	22	224	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1290	0	896	217	30	187	2403
158	21	224	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1131	0	677	218	30	188	2026
159	23	224	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	1761	0	50057	216	31	185	52034
160	23	480	5	0	0	0	0	1	0	0	0	17408	1024	0	1024	18432	1692	0	48900	433	30	403	51025
161	28	76	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1224	0	6008	218	30	188	7450
162	0	9	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1198	0	2090	1881	1694	187	5169
163	5	129	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1217	0	1642	215	30	185	3074
164	4	129	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1210	0	1618	229	37	192	3057
165	4	385	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1179	0	1437	216	31	185	2832
166	7	129	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1276	0	899	220	31	189	2395
167	6	129	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1130	0	752	221	30	191	2103
168	8	129	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1724	0	47811	217	30	187	49752
169	8	385	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1616	0	48009	217	30	187	49842
170	10	125	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1168	0	2113	2022	1834	188	5303
171	15	105	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1183	0	2145	1789	1601	188	5117
172	20	225	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1200	0	1648	215	30	185	3063
173	19	225	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1229	0	1607	231	37	194	3067
174	19	481	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1218	0	1382	217	30	187	2817
175	22	225	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1272	0	863	216	30	186	2351
176	21	225	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1093	0	658	222	30	192	1973
177	23	225	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1693	0	49851	217	30	187	51761
178	23	481	5	0	0	0	0	1	0	1024	0	16384	0	0	0	17408	1721	0	46192	215	30	185	48128
179	28	77	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1194	0	5802	217	30	187	7213
180	0	10	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1263	0	2193	1924	1736	188	5380
181	5	130	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1249	0	1697	215	30	185	3161
182	4	130	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1235	0	1682	215	30	185	3132
183	4	386	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1239	0	1690	217	30	187	3146
184	7	130	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1307	0	930	221	30	191	2458
185	6	130	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1157	0	785	219	30	189	2161
186	8	130	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1763	0	48032	217	30	187	50012
187	8	386	5	0	0	0	0	1	0	0	0	17408	0	0	0	17408	1614	0	47764	217	30	187	49595
188	10	126	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1212	0	2104	2108	1920	188	5424
189	15	106	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1221	0	2301	1888	1700	188	5410
190	20	226	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1256	0	1684	217	30	187	3157
191	19	226	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1259	0	1443	216	30	186	2918
192	19	482	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1262	0	1652	222	30	192	3136
193	22	226	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1277	0	1165	217	32	185	2659
194	21	226	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	832	0	878	215	30	185	1925
195	23	226	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	1728	0	50155	217	30	187	52100
196	23	482	5	0	0	0	0	1	0	1024	0	16384	1024	0	1024	18432	1614	0	46336	217	30	187	48167
197	28	78	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1239	0	6117	218	30	188	7574
198	0	11	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1291	0	2248	2062	1875	187	5601
199	5	131	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1268	0	1738	216	30	186	3222
200	4	131	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1263	0	1719	215	30	185	3197
201	4	387	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1262	0	1508	217	30	187	2987
202	7	131	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1324	0	968	215	30	185	2507
203	6	131	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1173	0	813	217	30	187	2203
204	8	131	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1789	0	48029	223	31	192	50041
205	8	387	5	0	0	0	0	1	0	0	0	18432	0	0	0	18432	1661	0	48880	215	30	185	50756
206	10	127	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1313	0	2235	2107	1919	188	5655
207	15	107	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1253	0	2303	1963	1775	188	5519
208	20	227	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1312	0	1493	216	31	185	3021
209	19	227	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1279	0	1751	216	30	186	3246
210	19	483	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1294	0	1458	215	30	185	2967
211	22	227	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1300	0	1205	218	33	185	2723
212	21	227	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1150	0	667	217	31	186	2034
213	23	227	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	1782	0	50208	216	31	185	52206
214	23	483	5	0	0	0	0	1	0	0	0	17408	0	0	0	17408	1752	0	46786	218	31	187	48756
215	28	79	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1268	0	6144	218	30	188	7630
216	0	12	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1299	0	2261	1984	1796	188	5544
217	5	132	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1258	0	1516	215	30	185	2989
218	4	132	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1250	0	1500	217	30	187	2967
219	4	388	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1278	0	1727	212	30	182	3217
220	7	132	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1302	0	1242	218	30	188	2762
221	6	132	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1133	0	840	217	30	187	2190
222	8	132	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1771	0	47829	218	30	188	49818
223	8	388	5	0	0	0	0	1	0	0	0	17408	0	0	0	17408	1703	0	48166	215	30	185	50084
224	11	0	0	1	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2461	1144	46854	10361	9873	488	60820
225	15	108	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1234	0	2253	1952	1764	188	5439
226	20	228	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1294	0	1756	215	30	185	3265
227	19	228	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1273	0	1733	217	30	187	3223
228	19	484	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1238	0	1743	218	30	188	3199
229	22	228	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1319	0	967	222	30	192	2508
230	21	228	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	850	0	898	218	32	186	1966
231	23	228	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	1773	0	49982	221	32	189	51976
232	23	484	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1667	0	47551	217	30	187	49435
233	28	80	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1241	0	6220	218	30	188	7679
234	0	13	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1270	0	2197	1907	1719	188	5374
235	5	133	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1214	0	1691	216	30	186	3121
236	4	133	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1236	0	1482	217	30	187	2935
237	4	389	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1240	0	1428	215	30	185	2883
238	7	133	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1317	0	950	221	30	191	2488
239	6	133	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1033	0	904	217	30	187	2154
240	8	133	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1724	0	47647	217	30	187	49588
241	8	389	5	0	0	0	0	1	0	0	0	18432	0	0	0	18432	1677	0	48731	217	30	187	50625
242	11	1	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2359	1113	46802	9840	9415	425	60114
243	15	109	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1192	0	2215	1923	1735	188	5330
244	20	229	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1250	0	1710	216	30	186	3176
245	19	229	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1236	0	1495	217	30	187	2948
246	19	485	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1229	0	1440	217	30	187	2886
247	22	229	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1321	0	1124	219	34	185	2664
248	21	229	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	848	0	1099	217	31	186	2164
249	23	229	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	1725	0	48856	217	30	187	50798
250	23	485	5	0	0	0	0	1	0	1024	0	16384	0	0	0	17408	1700	0	45271	218	32	186	47189
251	28	81	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1203	0	6026	218	30	188	7447
252	0	14	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1217	0	2163	1825	1637	188	5205
253	5	134	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1169	0	1656	216	30	186	3041
