slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789439350204608512	1789439350204608512	1789439350204608512	1789439350204610560	1789439350204611584	0	0	0	0	43022396954861	43022396960151
1	0	2	0	0	1789439350204612608	1789439350204612608	1789439350204613632	1789439350204639232	1789439350204640256	0	127	1	1	43022396965576	43022397030314
2	0	5	0	0	1789439350204640256	1789439350204641280	1789439350204641280	1789439350204642304	1789439350204643328	127	1	4	1	43022397037189	43022397039833
3	0	6	0	0	1789439350204643328	1789439350204644352	1789439350204644352	1789439350204645376	1789439350204646400	128	0	5	1	43022397043792	43022397045592
4	0	8	0	0	1789439350204646400	1789439350204704768	1789439350204704768	1789439350204726272	1789439350204727296	128	3	7	3	43022397196308	43022397249875
5	0	9	0	0	1789439350204727296	1789439350204731392	1789439350204731392	1789439350204766208	1789439350204767232	131	511	10	1	43022397263091	43022397350267
6	0	10	0	0	1789439350204767232	1789439350204768256	1789439350204768256	1789439350204770304	1789439350204771328	642	3	11	1	43022397356576	43022397361746
7	0	11	0	0	1789439350204772352	1789439350204772352	1789439350204772352	1789439350204797952	1789439350204800000	645	127	12	1	43022397367191	43022397431267
8	0	13	0	0	1789439350204800000	1789439350204801024	1789439350204801024	1789439350204804096	1789439350204805120	772	15	14	2	43022397438013	43022397445894
9	0	14	0	0	1789439350204805120	1789439350204806144	1789439350204806144	1789439350204861440	1789439350204863488	787	127	16	2	43022397451379	43022397591199
10	0	15	0	0	1789439350204863488	1789439350204864512	1789439350204864512	1789439350204865536	1789439350204866560	914	3	18	1	43022397597402	43022397601394
11	0	17	0	0	1789439350204867584	1789439350204867584	1789439350204867584	1789439350204894208	1789439350204895232	917	127	20	1	43022397607015	43022397672177
12	0	20	0	0	1789439350204895232	1789439350204896256	1789439350204896256	1789439350204897280	1789439350204898304	1044	1	23	1	43022397678240	43022397681111
13	0	21	0	0	1789439350204898304	1789439350204899328	1789439350204899328	1789439350204899328	1789439350204900352	1045	0	24	1	43022397685003	43022397686606
14	0	23	0	0	1789439350204900352	1789439350204961792	1789439350204961792	1789439350204983296	1789439350204984320	1045	3	26	3	43022397843262	43022397897549
15	0	24	0	0	1789439350204984320	1789439350204991488	1789439350204991488	1789439350205026304	1789439350205027328	1048	511	29	2	43022397917499	43022398004142
16	0	25	0	0	1789439350205027328	1789439350205028352	1789439350205028352	1789439350205030400	1789439350205031424	1559	3	31	1	43022398010259	43022398015548
17	0	26	0	0	1789439350205031424	1789439350205036544	1789439350205036544	1789439350205062144	1789439350205063168	1562	127	32	1	43022398031445	43022398095228
18	0	28	0	0	1789439350205063168	1789439350205065216	1789439350205065216	1789439350205068288	1789439350205069312	1689	15	34	2	43022398102186	43022398109614
19	0	29	0	0	1789439350205069312	1789439350205074432	1789439350205074432	1789439350205129728	1789439350205129728	1704	127	36	2	43022398127302	43022398265782
20	1	0	1	2	1789439350204608512	1789439350204608512	1789439350204608512	1789439350204610560	1789439350204611584	1831	0	0	0	43040752739776	43040752745071
21	1	2	1	2	1789439350204612608	1789439350204612608	1789439350204612608	1789439350204638208	1789439350204640256	1831	127	1	1	43040752750428	43040752814940
22	1	5	1	2	1789439350204640256	1789439350204641280	1789439350204641280	1789439350204642304	1789439350204643328	1958	1	4	1	43040752821111	43040752823748
23	1	6	1	2	1789439350204643328	1789439350204643328	1789439350204643328	1789439350204644352	1789439350204645376	1959	0	5	1	43040752827696	43040752829416
24	1	8	1	2	1789439350204645376	1789439350204704768	1789439350204704768	1789439350204726272	1789439350204727296	1959	3	7	3	43040752981798	43040753035481
25	1	9	1	2	1789439350204727296	1789439350204731392	1789439350204731392	1789439350204766208	1789439350204767232	1962	511	10	1	43040753048778	43040753135579
26	1	10	1	2	1789439350204767232	1789439350204768256	1789439350204768256	1789439350204770304	1789439350204771328	2473	3	11	1	43040753141939	43040753147212
27	1	11	1	2	1789439350204772352	1789439350204772352	1789439350204772352	1789439350204797952	1789439350204800000	2476	127	12	1	43040753152636	43040753216591
28	1	13	1	2	1789439350204800000	1789439350204801024	1789439350204801024	1789439350204804096	1789439350204805120	2603	15	14	2	43040753223488	43040753231236
29	1	14	1	2	1789439350204805120	1789439350204806144	1789439350204806144	1789439350204861440	1789439350204862464	2618	127	16	2	43040753236831	43040753375877
30	1	15	1	2	1789439350204862464	1789439350204863488	1789439350204863488	1789439350204865536	1789439350204867584	2745	3	18	1	43040753382015	43040753387154
31	1	17	1	2	1789439350204867584	1789439350204867584	1789439350204868608	1789439350204894208	1789439350204895232	2748	127	20	1	43040753392759	43040753457840
32	1	20	1	2	1789439350204895232	1789439350204896256	1789439350204896256	1789439350204897280	1789439350204898304	2875	1	23	1	43040753464058	43040753466731
33	1	21	1	2	1789439350204898304	1789439350204899328	1789439350204899328	1789439350204899328	1789439350204901376	2876	0	24	1	43040753470665	43040753472235
34	1	23	1	2	1789439350204901376	1789439350204961792	1789439350204961792	1789439350204983296	1789439350204984320	2876	3	26	3	43040753629047	43040753683280
35	1	24	1	2	1789439350204984320	1789439350204991488	1789439350204991488	1789439350205025280	1789439350205027328	2879	511	29	2	43040753703281	43040753789298
36	1	25	1	2	1789439350205027328	1789439350205028352	1789439350205028352	1789439350205030400	1789439350205031424	3390	3	31	1	43040753795417	43040753800631
