cell	runtime_stage	logical_stage	task_kind	combine	tasks	measured_p50_ns	predicted_p50_ns	measured_predicted_p50	measured_total_ns	predicted_total_ns	dump
gqa2_s4	27	18	kGemm	0	128	4096.0	2867.5326732902677	1.428405694607191	552960	367044.18218115467	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	28	18	kGemm	1	16	1024.0	1057.8904654653522	0.9679641072760361	16384	16926.247447445636	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	29	19	kRoPE	0	16	1024.0	907.2494385276806	1.128686286829548	16384	14515.99101644289	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	30	20	kRoPE	0	8	1024.0	907.2494385276806	1.128686286829548	8192	7257.995508221445	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	31	21	kKVAppend	0	8	1024.0	894.4289255968149	1.1448645842001675	8192	7155.43140477452	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	32	22	kKVAppend	0	8	0.0	894.4289255968149	0.0	0	7155.43140477452	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	33	23	kAttention	0	16	4096.0	1612.2982081684568	2.5204312440811916	63488	25796.771330695316	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	34	24	kGemm	0	256	3072.0	2867.5326732902677	1.0713042709553933	817152	734088.3643623076	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	35	24	kGemm	1	32	1024.0	1070.7109783962178	0.9563738680757858	44032	34262.751308678984	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	36	25	kRMSNorm	0	4	2048.0	2437.426445310427	0.8402304832378931	8192	9749.705781241708	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	37	26	kGemm	0	512	4096.0	2867.5326732902677	1.428405694607191	1946624	1468176.728724607	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	38	26	kGemm	1	64	1536.0	1057.8904654653522	1.451946160914054	98304	67704.98978978253	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	39	27	kGemm	0	512	3072.0	2867.5326732902677	1.0713042709553933	1746944	1468176.728724607	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	40	27	kGemm	1	64	1024.0	1057.8904654653522	0.9679641072760361	88064	67704.98978978253	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	41	28	kElementwise	0	4	3072.0	1503.4032898129342	2.0433638936510796	11264	6013.613159251737	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	42	29	kGemm	0	512	4096.0	2867.5326732902677	1.428405694607191	2057216	1468176.728724607	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
gqa2_s4	43	29	kGemm	1	32	2048.0	1275.8391852900686	1.6052179801440858	65536	40826.85392928217	/root/TileMega/docs/experiments/JOINT2/bounded_search/gqa2_s4/trace/top3/dump
