slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	simt_wait_cycles	simt_barriers
11	0	32	16	64	1	6144	1789794407464086528	1088470460797	1789794407464087552	1088470462957	1789794407464088576	1088470463979	1789794407464091648	1088470473358	1789794407464092672	1088470474513	1789794407464092672	1088470474642	1088470464069	1088470473264	1454	8	0	0
12	2	0	0	0	1	0	1789794407464094720	1088470479896	1789794407464094720	1088470481180	1789794407464094720	1088470481180	1789794407464095744	1088470482764	1789794407464095744	1088470482794	1789794407464095744	1088470482923	0	0	0	0	0	0
13	3	0	0	0	1	0	1789794407464096768	1088470486614	1789794407464097792	1088470487741	1789794407464097792	1088470487741	1789794407464097792	1088470488687	1789794407464097792	1088470488717	1789794407464097792	1088470488847	0	0	0	0	0	0
14	5	0	0	0	1	0	1789794407464099840	1088470494144	1789794407464100864	1088470495827	1789794407464100864	1088470495827	1789794407464103936	1088470504213	1789794407464103936	1088470504243	1789794407464103936	1088470504516	0	0	0	0	52	2
15	0	32	16	64	1	6144	1789794407464105984	1088470509986	1789794407464107008	1088470512209	1789794407464108032	1088470513228	1789794407464111104	1088470522602	1789794407464112128	1088470524029	1789794407464112128	1088470524159	1088470513330	1088470522508	1408	8	0	0
16	1	0	0	0	1	0	1789794407464114176	1088470529356	1789794407464114176	1088470530727	1789794407464114176	1088470530727	1789794407464115200	1088470533626	1789794407464116224	1088470535532	1789794407464116224	1088470535662	0	0	0	0	89	8
17	0	32	16	64	1	6144	1789794407464118272	1088470540530	1789794407464119296	1088470542765	1789794407464120320	1088470544417	1789794407464123392	1088470553714	1789794407464124416	1088470555507	1789794407464124416	1088470555804	1088470544443	1088470553620	2136	8	0	0
18	4	0	0	0	1	0	1789794407464126464	1088470560990	1789794407464127488	1088470562330	1789794407464127488	1088470562330	1789794407464129536	1088470568772	1789794407464129536	1088470568802	1789794407464129536	1088470568931	0	0	0	0	0	0
19	0	32	16	64	1	6144	1789794407464131584	1088470573973	1789794407464132608	1088470576197	1789794407464132608	1088470577228	1789794407464140800	1088470595550	1789794407464140800	1088470597441	1789794407464140800	1088470597571	1088470577350	1088470595456	3239	16	0	0
20	1	0	0	0	1	0	1789794407464022016	1089060030095	1789794407464023040	1089060031438	1789794407464023040	1089060031438	1789794407464024064	1089060034342	1789794407464025088	1089060036123	1789794407464025088	1089060036253	0	0	0	0	89	8
21	0	32	16	64	1	6144	1789794407464027136	1089060040972	1789794407464027136	1089060043139	1789794407464028160	1089060044178	1789794407464031232	1089060053557	1789794407464032256	1089060054747	1789794407464032256	1089060054876	1089060044275	1089060053463	1484	8	0	0
22	2	0	0	0	1	0	1789794407464034304	1089060060137	1789794407464034304	1089060061420	1789794407464034304	1089060061420	1789794407464035328	1089060062975	1789794407464035328	1089060063005	1789794407464035328	1089060063134	0	0	0	0	0	0
23	3	0	0	0	1	0	1789794407464037376	1089060066843	1789794407464037376	1089060067971	1789794407464037376	1089060067971	1789794407464037376	1089060068944	1789794407464037376	1089060068974	1789794407464037376	1089060069104	0	0	0	0	0	0
24	5	0	0	0	1	0	1789794407464040448	1089060074533	1789794407464040448	1089060076217	1789794407464040448	1089060076217	1789794407464043520	1089060084323	1789794407464043520	1089060084353	1789794407464043520	1089060084482	0	0	0	0	52	2
25	0	32	16	64	1	6144	1789794407464045568	1089060089826	1789794407464046592	1089060092023	1789794407464047616	1089060093054	1789794407464050688	1089060102423	1789794407464051712	1089060104303	1789794407464051712	1089060104433	1089060093165	1089060102329	1465	8	0	0
26	1	0	0	0	1	0	1789794407464053760	1089060109821	1789794407464054784	1089060111107	1789794407464054784	1089060111107	1789794407464055808	1089060113961	1789794407464056832	1089060115723	1789794407464056832	1089060115854	0	0	0	0	89	8
27	0	32	16	64	1	6144	1789794407464057856	1089060120535	1789794407464058880	1089060122715	1789794407464059904	1089060123729	1789794407464062976	1089060133568	1789794407464064000	1089060134762	1789794407464064000	1089060134891	1089060123859	1089060133474	2028	8	0	0
28	4	0	0	0	1	0	1789794407464066048	1089060139777	1789794407464066048	1089060141097	1789794407464066048	1089060141097	1789794407464069120	1089060147500	1789794407464069120	1089060147530	1789794407464069120	1089060147659	0	0	0	0	0	0
29	0	32	16	64	1	6144	1789794407464071168	1089060152687	1789794407464072192	1089060154878	1789794407464072192	1089060155892	1789794407464079360	1089060174216	1789794407464080384	1089060175833	1789794407464080384	1089060175963	1089060156022	1089060174122	3341	16	0	0
30	1	0	0	0	1	0	1789794407464082432	1089060181371	1789794407464082432	1089060182653	1789794407464082432	1089060182653	1789794407464084480	1089060185510	1789794407464084480	1089060187237	1789794407464084480	1089060187368	0	0	0	0	89	8
31	0	32	16	64	1	6144	1789794407464086528	1089060192064	1789794407464087552	1089060194239	1789794407464087552	1089060195277	1789794407464091648	1089060204740	1789794407464092672	1089060205926	1789794407464092672	1089060206236	1089060195375	1089060204646	1572	8	0	0
32	2	0	0	0	1	0	1789794407464094720	1089060211586	1789794407464094720	1089060212868	1789794407464094720	1089060212868	1789794407464095744	1089060214430	1789794407464095744	1089060214460	1789794407464095744	1089060214589	0	0	0	0	0	0
33	3	0	0	0	1	0	1789794407464096768	1089060218294	1789794407464097792	1089060219398	1789794407464097792	1089060219398	1789794407464097792	1089060220379	1789794407464097792	1089060220409	1789794407464097792	1089060220539	0	0	0	0	0	0
34	5	0	0	0	1	0	1789794407464099840	1089060225790	1789794407464100864	1089060227469	1789794407464100864	1089060227469	1789794407464103936	1089060235759	1789794407464103936	1089060235789	1789794407464103936	1089060235919	0	0	0	0	52	2
35	0	32	16	64	1	6144	1789794407464105984	1089060241286	1789794407464107008	1089060243497	1789794407464107008	1089060244515	1789794407464111104	1089060253925	1789794407464112128	1089060255294	1789794407464112128	1089060255424	1089060244637	1089060253831	1418	8	0	0
36	1	0	0	0	1	0	1789794407464114176	1089060260550	1789794407464114176	1089060261893	1789794407464114176	1089060261893	1789794407464115200	1089060264741	1789794407464116224	1089060266503	1789794407464116224	1089060266635	0	0	0	0	89	8
37	0	32	16	64	1	6144	1789794407464118272	1089060271319	1789794407464119296	1089060273520	1789794407464119296	1089060274530	1789794407464123392	1089060284399	1789794407464124416	1089060286163	1789794407464124416	1089060286466	1089060274688	1089060284305	1885	8	0	0
38	4	0	0	0	1	0	1789794407464126464	1089060291666	1789794407464126464	1089060292978	1789794407464126464	1089060292978	1789794407464129536	1089060299407	1789794407464129536	1089060299437	1789794407464129536	1089060299567	0	0	0	0	0	0
39	0	32	16	64	1	6144	1789794407464131584	1089060304583	1789794407464132608	1089060306782	1789794407464132608	1089060307840	1789794407464139776	1089060326083	1789794407464140800	1089060327957	1789794407464140800	1089060328087	1089060307910	1089060325989	3313	16	0	0
40	1	0	0	0	1	0	1789794407464022016	1088839535136	1789794407464023040	1088839536456	1789794407464023040	1088839536456	1789794407464024064	1088839539242	1789794407464025088	1088839540968	1789794407464025088	1088839541099	0	0	0	0	89	8
41	0	32	16	64	1	6144	1789794407464026112	1088839545675	1789794407464027136	1088839547774	1789794407464028160	1088839548807	1789794407464031232	1088839558126	1789794407464032256	1088839559287	1789794407464032256	1088839559416	1088839548877	1088839558032	1286	8	0	0
42	2	0	0	0	1	0	1789794407464034304	1088839564513	1789794407464034304	1088839565766	1789794407464034304	1088839565766	1789794407464035328	1088839567303	1789794407464035328	1088839567333	1789794407464035328	1088839567462	0	0	0	0	0	0
43	3	0	0	0	1	0	1789794407464036352	1088839571085	1789794407464037376	1088839572186	1789794407464037376	1088839572186	1789794407464037376	1088839573125	1789794407464037376	1088839573155	1789794407464037376	1088839573285	0	0	0	0	0	0
44	5	0	0	0	1	0	1789794407464039424	1088839578401	1789794407464040448	1088839580051	1789794407464040448	1088839580051	1789794407464043520	1088839588251	1789794407464043520	1088839588281	1789794407464043520	1088839588410	0	0	0	0	52	2
45	0	32	16	64	1	6144	1789794407464045568	1088839593519	1789794407464046592	1088839595653	1789794407464046592	1088839596646	1789794407464050688	1088839606018	1789794407464050688	1088839607856	1789794407464051712	1088839607987	1088839596781	1088839605924	1307	8	0	0
46	1	0	0	0	1	0	1789794407464053760	1088839613547	1789794407464053760	1088839614797	1789794407464053760	1088839614797	1789794407464054784	1088839617586	1789794407464055808	1088839619299	1789794407464055808	1088839619430	0	0	0	0	89	8
47	0	32	16	64	1	6144	1789794407464057856	1088839625069	1789794407464058880	1088839627188	1789794407464058880	1088839628185	1789794407464062976	1088839637517	1789794407464062976	1088839638446	1789794407464062976	1088839638577	1088839628315	1088839637423	2334	8	0	0
48	4	0	0	0	1	0	1789794407464065024	1088839643910	1789794407464066048	1088839645185	1789794407464066048	1088839645185	1789794407464068096	1088839651441	1789794407464068096	1088839651471	1789794407464068096	1088839651600	0	0	0	0	0	0
49	0	32	16	64	1	6144	1789794407464071168	1088839656950	1789794407464071168	1088839659077	1789794407464072192	1088839660089	1789794407464079360	1088839678113	1789794407464080384	1088839680184	1789794407464080384	1088839680314	1088839660197	1088839678019	2887	16	0	0
50	1	0	0	0	1	0	1789794407464082432	1088839685559	1789794407464082432	1088839686798	1789794407464082432	1088839686798	1789794407464083456	1088839689590	1789794407464084480	1088839691430	1789794407464084480	1088839691560	0	0	0	0	89	8
51	0	32	16	64	1	6144	1789794407464086528	1088839696568	1789794407464087552	1088839698682	1789794407464087552	1088839699688	1789794407464091648	1088839708941	1789794407464091648	1088839710346	1789794407464091648	1088839710637	1088839699799	1088839708847	1636	8	0	0
52	2	0	0	0	1	0	1789794407464093696	1088839715818	1789794407464094720	1088839717064	1789794407464094720	1088839717064	1789794407464094720	1088839718592	1789794407464094720	1088839718622	1789794407464094720	1088839718751	0	0	0	0	0	0
53	3	0	0	0	1	0	1789794407464096768	1088839722358	1789794407464096768	1088839723442	1789794407464096768	1088839723442	1789794407464097792	1088839724401	1789794407464097792	1088839724431	1789794407464097792	1088839724561	0	0	0	0	0	0
54	5	0	0	0	1	0	1789794407464099840	1088839729653	1789794407464099840	1088839731291	1789794407464099840	1088839731291	1789794407464102912	1088839739337	1789794407464102912	1088839739367	1789794407464103936	1088839739497	0	0	0	0	52	2
55	0	32	16	64	1	6144	1789794407464105984	1088839745240	1789794407464107008	1088839747378	1789794407464107008	1088839748417	1789794407464111104	1088839757841	1789794407464111104	1088839759187	1789794407464111104	1088839759317	1088839748487	1088839757747	1558	8	0	0
56	1	0	0	0	1	0	1789794407464113152	1088839764873	1789794407464114176	1088839766163	1789794407464114176	1088839766163	1789794407464115200	1088839768931	1789794407464116224	1088839770652	1789794407464116224	1088839770782	0	0	0	0	89	8
57	0	32	16	64	1	6144	1789794407464118272	1088839776379	1789794407464119296	1088839778516	1789794407464119296	1088839779516	1789794407464123392	1088839789089	1789794407464123392	1088839790794	1789794407464124416	1088839791086	1088839779643	1088839788995	2086	8	0	0
58	4	0	0	0	1	0	1789794407464126464	1088839796633	1789794407464126464	1088839797906	1789794407464126464	1088839797906	1789794407464129536	1088839804148	1789794407464129536	1088839804178	1789794407464129536	1088839804307	0	0	0	0	0	0
59	0	32	16	64	1	6144	1789794407464131584	1088839809664	1789794407464132608	1088839811799	1789794407464132608	1088839812840	1789794407464139776	1088839830816	1789794407464140800	1088839832630	1789794407464140800	1088839832760	1088839812910	1088839830722	3135	16	0	0
60	1	0	0	0	1	0	1789794407464022016	1088912778779	1789794407464023040	1088912780062	1789794407464023040	1088912780062	1789794407464024064	1088912782776	1789794407464024064	1088912784450	1789794407464025088	1088912784581	0	0	0	0	89	8
61	0	32	16	64	1	6144	1789794407464026112	1088912788973	1789794407464027136	1088912791010	1789794407464027136	1088912792010	1789794407464031232	1088912801271	1789794407464031232	1088912802418	1789794407464031232	1088912802547	1088912792107	1088912801177	1220	8	0	0
62	2	0	0	0	1	0	1789794407464033280	1088912807505	1789794407464034304	1088912808703	1789794407464034304	1088912808703	1789794407464034304	1088912810187	1789794407464034304	1088912810217	1789794407464034304	1088912810346	0	0	0	0	0	0
63	3	0	0	0	1	0	1789794407464036352	1088912814026	1789794407464036352	1088912815091	1789794407464036352	1088912815091	1789794407464037376	1088912816245	1789794407464037376	1088912816275	1789794407464037376	1088912816404	0	0	0	0	0	0
64	5	0	0	0	1	0	1789794407464039424	1088912821914	1789794407464040448	1088912823502	1789794407464040448	1088912823502	1789794407464043520	1088912831338	1789794407464043520	1088912831368	1789794407464043520	1088912831497	0	0	0	0	52	2
65	0	32	16	64	1	6144	1789794407464045568	1088912837415	1789794407464046592	1088912839467	1789794407464046592	1088912840451	1789794407464050688	1088912849735	1789794407464050688	1088912851509	1789794407464051712	1088912851639	1088912840581	1088912849641	1293	8	0	0
66	1	0	0	0	1	0	1789794407464053760	1088912857155	1789794407464053760	1088912858347	1789794407464053760	1088912858347	1789794407464054784	1088912861047	1789794407464055808	1088912862707	1789794407464055808	1088912862839	0	0	0	0	89	8
67	0	32	16	64	1	6144	1789794407464057856	1088912868729	1789794407464058880	1088912870769	1789794407464058880	1088912871751	1789794407464062976	1088912881107	1789794407464062976	1088912882029	1789794407464062976	1088912882161	1088912871885	1088912881013	1493	8	0	0
68	4	0	0	0	1	0	1789794407464066048	1088912887699	1789794407464066048	1088912888923	1789794407464066048	1088912888923	1789794407464068096	1088912894879	1789794407464068096	1088912894909	1789794407464068096	1088912895038	0	0	0	0	0	0
69	0	32	16	64	1	6144	1789794407464070144	1088912900148	1789794407464071168	1088912902194	1789794407464072192	1088912903185	1789794407464079360	1088912921262	1789794407464079360	1088912923254	1789794407464079360	1088912923384	1088912903307	1088912921168	2846	16	0	0
70	1	0	0	0	1	0	1789794407464081408	1088912928914	1789794407464082432	1088912930110	1789794407464082432	1088912930110	1789794407464083456	1088912932805	1789794407464084480	1088912934445	1789794407464084480	1088912934576	0	0	0	0	89	8
71	0	32	16	64	1	6144	1789794407464086528	1088912940460	1789794407464087552	1088912942502	1789794407464087552	1088912943524	1789794407464091648	1088912952736	1789794407464091648	1088912954107	1789794407464091648	1088912954237	1088912943602	1088912952642	1443	8	0	0
72	2	0	0	0	1	0	1789794407464093696	1088912959174	1789794407464094720	1088912960365	1789794407464094720	1088912960365	1789794407464094720	1088912961844	1789794407464094720	1088912961874	1789794407464094720	1088912962003	0	0	0	0	0	0
73	3	0	0	0	1	0	1789794407464096768	1088912965673	1789794407464096768	1088912966727	1789794407464096768	1088912966727	1789794407464097792	1088912967887	1789794407464097792	1088912967917	1789794407464097792	1088912968046	0	0	0	0	0	0
74	5	0	0	0	1	0	1789794407464099840	1088912973546	1789794407464099840	1088912975125	1789794407464099840	1088912975125	1789794407464102912	1088912983006	1789794407464102912	1088912983036	1789794407464103936	1088912983281	0	0	0	0	52	2
75	0	32	16	64	1	6144	1789794407464105984	1088912988880	1789794407464107008	1088912990943	1789794407464107008	1088912991926	1789794407464111104	1088913001271	1789794407464111104	1088913002605	1789794407464111104	1088913002734	1088912992056	1088913001177	1421	8	0	0
76	1	0	0	0	1	0	1789794407464113152	1088913008080	1789794407464114176	1088913009344	1789794407464114176	1088913009344	1789794407464115200	1088913012059	1789794407464115200	1088913013721	1789794407464115200	1088913013852	0	0	0	0	89	8
77	0	32	16	64	1	6144	1789794407464118272	1088913020335	1789794407464119296	1088913022402	1789794407464119296	1088913023397	1789794407464123392	1088913032747	1789794407464123392	1088913034387	1789794407464124416	1088913034660	1088913023516	1088913032653	1484	8	0	0
78	4	0	0	0	1	0	1789794407464126464	1088913039994	1789794407464126464	1088913041227	1789794407464126464	1088913041227	1789794407464128512	1088913047227	1789794407464128512	1088913047257	1789794407464128512	1088913047387	0	0	0	0	0	0
79	0	32	16	64	1	6144	1789794407464131584	1088913053418	1789794407464132608	1088913055475	1789794407464132608	1088913056497	1789794407464139776	1088913074576	1789794407464140800	1088913076343	1789794407464140800	1088913076473	1088913056567	1088913074482	2752	16	0	0
80	0	32	16	64	1	6144	1789794407464026112	1089169718796	1789794407464027136	1089169720904	1789794407464028160	1089169721921	1789794407464031232	1089169731201	1789794407464032256	1089169732376	1789794407464032256	1089169732505	1089169722018	1089169731107	1344	8	0	0
81	2	0	0	0	1	0	1789794407464034304	1089169737570	1789794407464034304	1089169738804	1789794407464034304	1089169738804	1789794407464035328	1089169740328	1789794407464035328	1089169740358	1789794407464035328	1089169740487	0	0	0	0	0	0
82	3	0	0	0	1	0	1789794407464036352	1089169743804	1789794407464036352	1089169744879	1789794407464036352	1089169744879	1789794407464037376	1089169745765	1789794407464037376	1089169745795	1789794407464037376	1089169745925	0	0	0	0	0	0
83	5	0	0	0	1	0	1789794407464039424	1089169750971	1789794407464039424	1089169752598	1789794407464039424	1089169752598	1789794407464042496	1089169760364	1789794407464042496	1089169760394	1789794407464043520	1089169760644	0	0	0	0	52	2
84	0	32	16	64	1	6144	1789794407464045568	1089169766756	1789794407464046592	1089169768872	1789794407464046592	1089169769866	1789794407464050688	1089169779183	1789794407464050688	1089169780777	1789794407464050688	1089169780907	1089169769996	1089169779089	1503	8	0	0
85	0	32	16	64	1	6144	1789794407464057856	1089169798366	1789794407464058880	1089169800472	1789794407464058880	1089169801472	1789794407464062976	1089169810831	1789794407464062976	1089169811766	1789794407464062976	1089169811897	1089169801594	1089169810737	1838	8	0	0
86	0	32	16	64	1	6144	1789794407464070144	1089169829927	1789794407464071168	1089169832031	1789794407464072192	1089169833032	1789794407464079360	1089169851098	1789794407464079360	1089169853151	1789794407464079360	1089169853281	1089169833154	1089169851004	2946	16	0	0
87	0	32	16	64	1	6144	1789794407464086528	1089169870243	1789794407464087552	1089169872348	1789794407464087552	1089169873378	1789794407464091648	1089169882613	1789794407464091648	1089169883553	1789794407464091648	1089169883684	1089169873442	1089169882519	1441	8	0	0
88	2	0	0	0	1	0	1789794407464093696	1089169888746	1789794407464094720	1089169889981	1789794407464094720	1089169889981	1789794407464094720	1089169891507	1789794407464094720	1089169891537	1789794407464094720	1089169891666	0	0	0	0	0	0
89	3	0	0	0	1	0	1789794407464095744	1089169894488	1789794407464096768	1089169895577	1789794407464096768	1089169895577	1789794407464096768	1089169896429	1789794407464096768	1089169896459	1789794407464096768	1089169896589	0	0	0	0	0	0
90	5	0	0	0	1	0	1789794407464099840	1089169902603	1789794407464099840	1089169904225	1789794407464099840	1089169904225	1789794407464102912	1089169912200	1789794407464102912	1089169912230	1789794407464102912	1089169912359	0	0	0	0	52	2
91	0	32	16	64	1	6144	1789794407464105984	1089169918391	1789794407464107008	1089169920510	1789794407464107008	1089169921507	1789794407464111104	1089169930851	1789794407464111104	1089169932198	1789794407464111104	1089169932328	1089169921629	1089169930757	1324	8	0	0
92	0	32	16	64	1	6144	1789794407464118272	1089169949987	1789794407464119296	1089169952126	1789794407464119296	1089169953198	1789794407464123392	1089169962685	1789794407464123392	1089169963882	1789794407464123392	1089169964013	1089169953362	1089169962591	1990	8	0	0
93	0	32	16	64	1	6144	1789794407464131584	1089169983090	1789794407464132608	1089169985215	1789794407464132608	1089169986267	1789794407464139776	1089170004057	1789794407464140800	1089170005888	1789794407464140800	1089170006018	1089169986323	1089170003963	2869	16	0	0
94	0	32	16	64	1	6144	1789794407464026112	1087489705418	1789794407464027136	1087489707583	1789794407464027136	1087489708630	1789794407464031232	1087489717992	1789794407464032256	1087489719198	1789794407464032256	1087489719329	1087489708719	1087489717898	1505	8	0	0
95	2	0	0	0	1	0	1789794407464034304	1087489724549	1789794407464034304	1087489725825	1789794407464034304	1087489725825	1789794407464035328	1087489727380	1789794407464035328	1087489727410	1789794407464035328	1087489727539	0	0	0	0	0	0
96	3	0	0	0	1	0	1789794407464036352	1087489730945	1789794407464037376	1087489732056	1789794407464037376	1087489732056	1789794407464037376	1087489733065	1789794407464037376	1087489733095	1789794407464037376	1087489733225	0	0	0	0	0	0
97	5	0	0	0	1	0	1789794407464039424	1087489738422	1789794407464040448	1087489740092	1789794407464040448	1087489740092	1789794407464043520	1087489748061	1789794407464043520	1087489748092	1789794407464043520	1087489748221	0	0	0	0	52	2
98	0	32	16	64	1	6144	1789794407464045568	1087489753619	1789794407464046592	1087489755798	1789794407464046592	1087489756904	1789794407464050688	1087489766192	1789794407464051712	1087489768086	1789794407464051712	1087489768215	1087489756930	1087489766098	1488	8	0	0
99	0	32	16	64	1	6144	1789794407464057856	1087489785199	1789794407464058880	1087489787361	1789794407464058880	1087489788452	1789794407464062976	1087489797726	1789794407464062976	1087489798678	1789794407464062976	1087489798809	1087489788478	1087489797632	2610	8	0	0
100	0	32	16	64	1	6144	1789794407464070144	1087489816718	1789794407464071168	1087489818884	1789794407464072192	1087489819989	1789794407464079360	1087489838151	1789794407464080384	1087489840275	1789794407464080384	1087489840404	1087489820015	1087489838057	3328	16	0	0
101	0	32	16	64	1	6144	1789794407464086528	1087489856826	1789794407464087552	1087489858993	1789794407464087552	1087489860097	1789794407464091648	1087489869325	1789794407464091648	1087489870281	1789794407464091648	1087489870411	1087489860123	1087489869231	1643	8	0	0
102	2	0	0	0	1	0	1789794407464093696	1087489875593	1789794407464094720	1087489876859	1789794407464094720	1087489876859	1789794407464094720	1087489878412	1789794407464094720	1087489878442	1789794407464094720	1087489878571	0	0	0	0	0	0
103	3	0	0	0	1	0	1789794407464096768	1087489881475	1789794407464096768	1087489882594	1789794407464096768	1087489882594	1789794407464096768	1087489883468	1789794407464096768	1087489883498	1789794407464096768	1087489883627	0	0	0	0	0	0
104	5	0	0	0	1	0	1789794407464098816	1087489889109	1789794407464099840	1087489890767	1789794407464099840	1087489890767	1789794407464102912	1087489898887	1789794407464102912	1087489898918	1789794407464102912	1087489899048	0	0	0	0	52	2
105	0	32	16	64	1	6144	1789794407464105984	1087489905312	1789794407464107008	1087489907501	1789794407464107008	1087489908602	1789794407464111104	1087489917929	1789794407464111104	1087489919311	1789794407464111104	1087489919440	1087489908628	1087489917835	1644	8	0	0
106	0	32	16	64	1	6144	1789794407464118272	1087489936747	1789794407464119296	1087489938953	1789794407464119296	1087489940226	1789794407464123392	1087489949588	1789794407464124416	1087489951347	1789794407464124416	1087489951477	1087489940252	1087489949494	2029	8	0	0
107	0	32	16	64	1	6144	1789794407464131584	1087489969585	1789794407464132608	1087489971774	1789794407464132608	1087489972798	1789794407464139776	1087489991091	1789794407464140800	1087489993011	1789794407464140800	1087489993140	1087489972888	1087489990997	3068	16	0	0
108	0	32	16	64	1	6144	1789794407464026112	1088481341548	1789794407464027136	1088481343711	1789794407464027136	1088481344809	1789794407464031232	1088481354070	1789794407464032256	1088481355269	1789794407464032256	1088481355399	1088481344835	1088481353976	1636	8	0	0
109	2	0	0	0	1	0	1789794407464034304	1088481360600	1789794407464034304	1088481361881	1789794407464034304	1088481361881	1789794407464035328	1088481363424	1789794407464035328	1088481363454	1789794407464035328	1088481363583	0	0	0	0	0	0
110	3	0	0	0	1	0	1789794407464036352	1088481366494	1789794407464036352	1088481367594	1789794407464036352	1088481367594	1789794407464037376	1088481368538	1789794407464037376	1088481368568	1789794407464037376	1088481368698	0	0	0	0	0	0
111	5	0	0	0	1	0	1789794407464039424	1088481374478	1789794407464040448	1088481376148	1789794407464040448	1088481376148	1789794407464043520	1088481384212	1789794407464043520	1088481384242	1789794407464043520	1088481384372	0	0	0	0	52	2
112	0	32	16	64	1	6144	1789794407464045568	1088481390196	1789794407464046592	1088481392369	1789794407464046592	1088481393473	1789794407464050688	1088481402710	1789794407464051712	1088481404584	1789794407464051712	1088481404713	1088481393499	1088481402616	1307	8	0	0
113	0	32	16	64	1	6144	1789794407464057856	1088481421497	1789794407464058880	1088481423662	1789794407464058880	1088481424750	1789794407464062976	1088481434079	1789794407464062976	1088481435025	1789794407464064000	1088481435155	1088481424776	1088481433985	2313	8	0	0
114	0	32	16	64	1	6144	1789794407464071168	1088481453276	1789794407464071168	1088481455436	1789794407464072192	1088481456535	1789794407464079360	1088481474837	1789794407464080384	1088481476956	1789794407464080384	1088481477085	1088481456561	1088481474743	3344	16	0	0
115	0	32	16	64	1	6144	1789794407464086528	1088481493331	1789794407464087552	1088481495491	1789794407464087552	1088481496575	1789794407464091648	1088481505889	1789794407464091648	1088481506832	1789794407464091648	1088481506963	1088481496604	1088481505795	1458	8	0	0
116	2	0	0	0	1	0	1789794407464093696	1088481512166	1789794407464094720	1088481513444	1789794407464094720	1088481513444	1789794407464094720	1088481515007	1789794407464094720	1088481515037	1789794407464095744	1088481515167	0	0	0	0	0	0
117	3	0	0	0	1	0	1789794407464096768	1088481518057	1789794407464096768	1088481519109	1789794407464096768	1088481519109	1789794407464096768	1088481520065	1789794407464096768	1088481520095	1789794407464096768	1088481520224	0	0	0	0	0	0
