candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x64s2split2kappa1r1	eft	ok	121534	96639.3	121534	344309	128	1
32x16x64s2split2kappa1r1	rotate	ok	121823	96639.3	76841.9	377834	128	1
32x16x64s2split2kappa1r1	wavefront	ok	124640	96639.3	124564	352357	128	1
32x16x64s2split2kappa1r1	chain	ok	146018	96639.3	74286.8	379379	128	1
32x16x64s2split2kappa1r1	legacy_grid_stride	ok	146410	96639.3	146333	429426	128	1
32x16x64s2split2kappa1r1	balanced	ok	2.21965e+06	96639.3	283531	3.45564e+06	128	1
32x16x64s2split2kappa1r2	eft	ok	96639.3	96639.3	96639.3	304409	256	1
32x16x64s2split2kappa1r2	wavefront	ok	96639.3	96639.3	96562.4	320704	256	1
32x16x64s2split2kappa1r2	rotate	ok	110640	96639.3	42756.1	339001	256	1
32x16x64s2split2kappa1r2	chain	ok	119422	96639.3	42985	344572	256	1
32x16x64s2split2kappa1r2	legacy_grid_stride	ok	146410	96639.3	146333	429426	256	1
32x16x64s2split2kappa1r2	balanced	ok	2.12524e+06	96639.3	292325	3.26675e+06	256	1
32x16x64s2split2kappa1r3	eft	ok	96639.3	96639.3	96639.3	304409	384	1
32x16x64s2split2kappa1r3	rotate	ok	96639.3	96639.3	35001.4	320704	384	1
32x16x64s2split2kappa1r3	wavefront	ok	96639.3	96639.3	96562.4	320704	384	1
32x16x64s2split2kappa1r3	chain	ok	114065	96639.3	29136.3	334548	384	1
32x16x64s2split2kappa1r3	legacy_grid_stride	ok	146410	96639.3	146333	429426	384	1
32x16x64s2split2kappa1r3	balanced	ok	2.08919e+06	96639.3	292325	3.25755e+06	384	1
32x16x64s2split2kappa1r4	eft	ok	96639.3	96639.3	96639.3	304409	512	1
32x16x64s2split2kappa1r4	rotate	ok	96639.3	96639.3	24573.2	320704	512	1
32x16x64s2split2kappa1r4	wavefront	ok	96639.3	96639.3	96562.4	320704	512	1
32x16x64s2split2kappa1r4	chain	ok	102784	96639.3	24780.2	328957	512	1
32x16x64s2split2kappa1r4	legacy_grid_stride	ok	146410	96639.3	146333	429426	512	1
32x16x64s2split2kappa1r4	balanced	ok	2.09269e+06	96639.3	292325	3.26213e+06	512	1
32x16x64s2split2kappa1r5	eft	ok	96639.3	96639.3	96639.3	304409	640	1
32x16x64s2split2kappa1r5	rotate	ok	96639.3	96639.3	23693.9	320704	640	1
32x16x64s2split2kappa1r5	wavefront	ok	96639.3	96639.3	96562.4	320704	640	1
32x16x64s2split2kappa1r5	chain	ok	102784	96639.3	26847.9	324899	640	1
32x16x64s2split2kappa1r5	legacy_grid_stride	ok	146410	96639.3	146333	429426	640	1
32x16x64s2split2kappa1r5	balanced	ok	2.09277e+06	96639.3	292325	3.26505e+06	640	1
32x16x64s2split2kappa2r1	eft	ok	121534	96639.3	121534	345744	128	2
32x16x64s2split2kappa2r1	rotate	ok	121823	96639.3	76841.9	377834	128	2
32x16x64s2split2kappa2r1	wavefront	ok	124640	96639.3	124564	352357	128	2
32x16x64s2split2kappa2r1	chain	ok	146018	96639.3	74286.8	380453	128	2
32x16x64s2split2kappa2r1	legacy_grid_stride	ok	146410	96639.3	146333	445076	128	2
32x16x64s2split2kappa2r1	balanced	ok	2.21965e+06	96639.3	283531	3.45518e+06	128	2
32x16x64s2split2kappa2r2	eft	ok	96639.3	96639.3	96639.3	320704	256	2
32x16x64s2split2kappa2r2	wavefront	ok	96639.3	96639.3	96562.4	320704	256	2
32x16x64s2split2kappa2r2	rotate	ok	110640	96639.3	42756.1	339001	256	2
32x16x64s2split2kappa2r2	chain	ok	119422	96639.3	42985	352720	256	2
32x16x64s2split2kappa2r2	legacy_grid_stride	ok	146410	96639.3	146333	445076	256	2
32x16x64s2split2kappa2r2	balanced	ok	2.12524e+06	96639.3	292325	3.27667e+06	256	2
32x16x64s2split2kappa2r3	rotate	ok	96639.3	96639.3	35001.4	320704	384	2
32x16x64s2split2kappa2r3	eft	ok	96639.3	96639.3	96639.3	320704	384	2
32x16x64s2split2kappa2r3	wavefront	ok	96639.3	96639.3	96562.4	320704	384	2
32x16x64s2split2kappa2r3	chain	ok	114065	96639.3	29136.3	342696	384	2
32x16x64s2split2kappa2r3	legacy_grid_stride	ok	146410	96639.3	146333	445076	384	2
32x16x64s2split2kappa2r3	balanced	ok	2.08919e+06	96639.3	292325	3.26746e+06	384	2
32x16x64s2split2kappa2r4	rotate	ok	96639.3	96639.3	24573.2	320704	512	2
32x16x64s2split2kappa2r4	eft	ok	96639.3	96639.3	96639.3	320704	512	2
32x16x64s2split2kappa2r4	wavefront	ok	96639.3	96639.3	96562.4	320704	512	2
32x16x64s2split2kappa2r4	chain	ok	102784	96639.3	24780.2	328957	512	2
32x16x64s2split2kappa2r4	legacy_grid_stride	ok	146410	96639.3	146333	445076	512	2
32x16x64s2split2kappa2r4	balanced	ok	2.09269e+06	96639.3	292325	3.27204e+06	512	2
