model	variant	arm	seq	past	round	pass	l1_ms	l2_ms	l05_ms	reg	ctas_per_sm	grid	block	task_smem	occupancy_smem	static_smem	regs_per_sm	smem_per_sm	threads_per_sm	l1_reg	l05_reg	l1_ctas	l2_ctas	min_blocks	warp_size	l05_spill_stores	l05_spill_loads	l1_spill_stores	l1_spill_loads	l2_spill_stores	l2_spill_loads	f40_ctas	f40_binding	variant_stages	task_refs	waits	max_worker_task_refs	cold	warmup	repeat	execution_index
gqa2	base	neither	1	3	4	0	0.341728	0.303040	0.360384	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	18
gqa2	base	l1nosync	1	3	4	0	0.313216	0.374624	0.357280	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	19
gqa2	base	nowait	1	3	5	0	0.341664	0.361664	0.356960	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	20
gqa2	base	neither	1	3	5	0	0.341472	0.295328	0.356096	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	21
gqa2	base	l1nosync	1	3	5	0	0.309376	0.372992	0.357984	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	22
gqa2	base	full	1	3	5	1	0.342048	0.380416	0.356192	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	23
gqa2	base	neither	1	3	6	0	0.342016	0.296736	0.358432	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	24
gqa2	base	l1nosync	1	3	6	0	0.311040	0.378368	0.357472	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	25
gqa2	base	full	1	3	6	1	0.341920	0.377376	0.357440	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	26
gqa2	base	nowait	1	3	6	0	0.342208	0.360800	0.358112	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	27
gqa2	base	l1nosync	1	3	7	0	0.310944	0.374368	0.357760	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	28
gqa2	base	full	1	3	7	1	0.341792	0.379360	0.358624	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	29
gqa2	base	nowait	1	3	7	0	0.341888	0.360192	0.356896	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	30
gqa2	base	neither	1	3	7	0	0.342240	0.296768	0.356128	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	31
gqa2	base	full	1	3	8	1	0.341664	0.378496	0.356768	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	32
gqa2	base	nowait	1	3	8	0	0.341952	0.359904	0.356704	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	33
gqa2	base	neither	1	3	8	0	0.341632	0.294944	0.356960	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	34
gqa2	base	l1nosync	1	3	8	0	0.311136	0.376896	0.356864	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	35
gqa2	base	nowait	1	3	9	0	0.341536	0.361888	0.357056	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	36
gqa2	base	neither	1	3	9	0	0.341568	0.297120	0.357696	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	37
gqa2	base	l1nosync	1	3	9	0	0.312576	0.375200	0.357440	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	38
gqa2	base	full	1	3	9	1	0.342368	0.378848	0.357120	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	39
gqa2	base	neither	1	3	10	0	0.341728	0.295456	0.358240	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	40
gqa2	base	l1nosync	1	3	10	0	0.309344	0.374176	0.357312	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	41
gqa2	base	full	1	3	10	1	0.341440	0.377920	0.357472	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	42
gqa2	base	nowait	1	3	10	0	0.342112	0.359968	0.356672	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	43
gqa2	base	l1nosync	1	3	11	0	0.313440	0.374368	0.356160	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	44
gqa2	base	full	1	3	11	1	0.341600	0.378720	0.358368	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	45
gqa2	base	nowait	1	3	11	0	0.342560	0.360416	0.358240	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	46
gqa2	base	neither	1	3	11	0	0.341888	0.296896	0.357280	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	47
gqa2	base	full	1	3	12	1	0.342208	0.378656	0.358816	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	48
gqa2	base	nowait	1	3	12	0	0.342432	0.361792	0.358144	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	49
gqa2	base	neither	1	3	12	0	0.341408	0.296448	0.358208	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	50
gqa2	base	l1nosync	1	3	12	0	0.311392	0.372928	0.357664	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	51
gqa2	base	nowait	1	3	13	0	0.341920	0.358336	0.357280	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	52
gqa2	base	neither	1	3	13	0	0.342016	0.296896	0.357184	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	53
gqa2	base	l1nosync	1	3	13	0	0.311296	0.378720	0.358080	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	54
gqa2	base	full	1	3	13	1	0.341504	0.377216	0.358496	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	55
gqa2	base	neither	1	3	14	0	0.341344	0.304480	0.358624	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	56
gqa2	base	l1nosync	1	3	14	0	0.310944	0.374912	0.358400	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	57
gqa2	base	full	1	3	14	1	0.341888	0.380608	0.357344	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	58
gqa2	base	nowait	1	3	14	0	0.342048	0.356512	0.357792	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	59
gqa2	base	l1nosync	1	3	15	0	0.311296	0.378464	0.359072	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	60
gqa2	base	full	1	3	15	1	0.342464	0.378560	0.359008	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	61
gqa2	base	nowait	1	3	15	0	0.341664	0.360608	0.358624	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	62
gqa2	base	neither	1	3	15	0	0.342368	0.294816	0.360032	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	63
gqa2	base	full	1	3	16	1	0.343008	0.380608	0.357568	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	64
gqa2	base	nowait	1	3	16	0	0.341696	0.360448	0.359264	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	65
gqa2	base	neither	1	3	16	0	0.342912	0.297472	0.360032	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	66
gqa2	base	l1nosync	1	3	16	0	0.312608	0.379584	0.358368	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	67
gqa2	base	nowait	1	3	17	0	0.341472	0.365024	0.357952	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	68
gqa2	base	neither	1	3	17	0	0.342240	0.296640	0.358272	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	69
gqa2	base	l1nosync	1	3	17	0	0.311488	0.379296	0.359808	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	70
gqa2	base	full	1	3	17	1	0.340960	0.378688	0.364544	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	71
gqa2	base	neither	1	3	18	0	0.341664	0.295040	0.357664	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	72
gqa2	base	l1nosync	1	3	18	0	0.310976	0.376832	0.358720	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	73
gqa2	base	full	1	3	18	1	0.342048	0.380928	0.358560	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	74
gqa2	base	nowait	1	3	18	0	0.341888	0.360736	0.358272	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	75
gqa2	base	l1nosync	1	3	19	0	0.311520	0.379008	0.358656	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	76
gqa2	base	full	1	3	19	1	0.341824	0.378080	0.358624	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	77
gqa2	base	nowait	1	3	19	0	0.342144	0.360704	0.357952	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	78
gqa2	base	neither	1	3	19	0	0.339936	0.298656	0.358752	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	79
gqa2	base	full	1	3	20	1	0.341344	0.376704	0.356768	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	80
gqa2	base	nowait	1	3	20	0	0.342016	0.360544	0.356288	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	81
gqa2	base	neither	1	3	20	0	0.341760	0.298528	0.356768	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	82
gqa2	base	l1nosync	1	3	20	0	0.312864	0.374656	0.357024	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	83
gqa2	base	nowait	1	3	21	0	0.341888	0.361984	0.357472	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	84
gqa2	base	neither	1	3	21	0	0.341376	0.296544	0.358336	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	85
gqa2	base	l1nosync	1	3	21	0	0.311584	0.382784	0.358368	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	86
gqa2	base	full	1	3	21	1	0.341568	0.380960	0.357184	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	87
gqa2	base	neither	1	3	22	0	0.342080	0.298816	0.356960	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	88
gqa2	base	l1nosync	1	3	22	0	0.311072	0.376384	0.356160	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	89
gqa2	base	full	1	3	22	1	0.341216	0.376704	0.357056	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	90
gqa2	base	nowait	1	3	22	0	0.342752	0.362816	0.357568	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	91
gqa2	base	l1nosync	1	3	23	0	0.312640	0.376768	0.359040	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	92
gqa2	base	full	1	3	23	1	0.344576	0.381120	0.358816	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	93
gqa2	base	nowait	1	3	23	0	0.343584	0.361664	0.357472	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	94
gqa2	base	neither	1	3	23	0	0.341376	0.296896	0.362144	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	95
gqa2	base	full	1	3	24	1	0.341280	0.378528	0.361120	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	96
gqa2	base	nowait	1	3	24	0	0.343168	0.362304	0.359648	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	97
gqa2	base	neither	1	3	24	0	0.341088	0.295712	0.359264	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	98
gqa2	base	l1nosync	1	3	24	0	0.309952	0.379296	0.357664	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	98	119	30	0	5	11	99
gqa2	base	full	4	3	0	1	0.347744	0.378464	0.357504	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	100
gqa2	base	nowait	4	3	0	0	0.343008	0.356096	0.364064	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	101
gqa2	base	neither	4	3	0	0	0.344096	0.296288	0.357664	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	102
gqa2	base	l1nosync	4	3	0	0	0.312224	0.380352	0.360704	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	103
gqa2	base	nowait	4	3	1	0	0.342880	0.357568	0.359776	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	104
gqa2	base	neither	4	3	1	0	0.344416	0.295712	0.358688	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	105
gqa2	base	l1nosync	4	3	1	0	0.310080	0.374752	0.357664	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	106
gqa2	base	full	4	3	1	1	0.343168	0.378432	0.357600	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	107
gqa2	base	neither	4	3	2	0	0.345344	0.298848	0.357984	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	108
gqa2	base	l1nosync	4	3	2	0	0.315392	0.374656	0.358464	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	109
gqa2	base	full	4	3	2	1	0.346560	0.377792	0.357664	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	110
gqa2	base	nowait	4	3	2	0	0.343936	0.353760	0.357344	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	111
gqa2	base	l1nosync	4	3	3	0	0.312704	0.383232	0.364128	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	112
gqa2	base	full	4	3	3	1	0.343744	0.376960	0.360992	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	113
gqa2	base	nowait	4	3	3	0	0.345920	0.352896	0.358240	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	114
gqa2	base	neither	4	3	3	0	0.345472	0.296160	0.359968	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	115
gqa2	base	full	4	3	4	1	0.346912	0.380000	0.357984	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	116
gqa2	base	nowait	4	3	4	0	0.344288	0.356192	0.358080	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	117
gqa2	base	neither	4	3	4	0	0.343872	0.298368	0.360416	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	118
gqa2	base	l1nosync	4	3	4	0	0.311904	0.380704	0.358400	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	119
gqa2	base	nowait	4	3	5	0	0.343488	0.357504	0.357664	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	120
gqa2	base	neither	4	3	5	0	0.343488	0.295904	0.358144	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	121
gqa2	base	l1nosync	4	3	5	0	0.312864	0.372992	0.358496	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	122
gqa2	base	full	4	3	5	1	0.344384	0.379264	0.358048	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	123
gqa2	base	neither	4	3	6	0	0.344352	0.298112	0.359648	214	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	124
gqa2	base	l1nosync	4	3	6	0	0.311424	0.373888	0.358624	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	125
gqa2	base	full	4	3	6	1	0.343424	0.376832	0.361088	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	126
gqa2	base	nowait	4	3	6	0	0.343456	0.356416	0.358304	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	127
gqa2	base	l1nosync	4	3	7	0	0.309600	0.376640	0.359168	218	2	340	128	24576	24576	0	65536	102400	1536	212	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	128
gqa2	base	full	4	3	7	1	0.343872	0.377344	0.358144	218	2	340	128	24576	24576	0	65536	102400	1536	214	208	2	2	1	32	0	0	0	0	0	0	2	registers	30	200	500	30	0	5	11	129
