slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	simt_wait_cycles	simt_barriers
41	0	32	16	16	1	1536	1789794768480644096	1190530894542	1789794768480645120	1190530896336	1789794768480645120	1190530897127	1789794768480655360	1190530922133	1789794768480656384	1190530924718	1789794768480656384	1190530924853	1190530897136	1190530922030	14214	32	0	0
42	4	0	0	0	1	0	1789794768480661504	1190530937732	1789794768480662528	1190530939184	1789794768480662528	1190530939184	1789794768480665600	1190530946520	1789794768480665600	1190530946550	1789794768480665600	1190530946669	0	0	0	0	0	0
43	0	32	16	16	1	1536	1789794768480667648	1190530951535	1789794768480668672	1190530953923	1789794768480668672	1190530954596	1789794768480684032	1190530994271	1789794768480686080	1190530997892	1789794768480686080	1190530998010	1190530954605	1190530994134	23739	64	0	0
44	1	0	0	0	1	0	1789794768480156672	1190529669395	1789794768480156672	1190529670852	1789794768480156672	1190529670852	1789794768480158720	1190529674805	1789794768480158720	1190529676241	1789794768480159744	1190529676367	0	0	0	0	93	8
45	0	32	16	16	1	1536	1789794768480161792	1190529681503	1789794768480162816	1190529683997	1789794768480162816	1190529684692	1789794768480173056	1190529709586	1789794768480174080	1190529711633	1789794768480174080	1190529711928	1190529684725	1190529709492	12879	32	0	0
46	2	0	0	0	1	0	1789794768480176128	1190529718480	1789794768480177152	1190529719611	1789794768480177152	1190529719611	1789794768480177152	1190529720896	1789794768480177152	1190529720926	1789794768480177152	1190529721125	0	0	0	0	0	0
47	2	0	0	0	1	0	1789794768480180224	1190529727102	1789794768480180224	1190529728629	1789794768480180224	1190529728629	1789794768480181248	1190529730858	1789794768480181248	1190529730888	1789794768480181248	1190529731448	0	0	0	0	0	0
48	3	0	0	0	1	0	1789794768480184320	1190529737796	1789794768480184320	1190529739269	1789794768480184320	1190529739269	1789794768480185344	1190529740472	1789794768480185344	1190529740509	1789794768480185344	1190529740626	0	0	0	0	0	0
49	5	0	0	0	1	0	1789794768480190464	1190529752972	1789794768480190464	1190529754968	1789794768480190464	1190529754968	1789794768480217088	1190529821130	1789794768480217088	1190529821160	1789794768480217088	1190529821278	0	0	0	0	55	2
50	0	32	16	16	1	1536	1789794768480221184	1190529832104	1789794768480222208	1190529834734	1789794768480223232	1190529835408	1789794768480232448	1190529860331	1789794768480234496	1190529863970	1789794768480234496	1190529864087	1190529835417	1190529860218	13488	32	0	0
51	1	0	0	0	1	0	1789794768480236544	1190529870642	1789794768480237568	1190529872108	1789794768480237568	1190529872108	1789794768480238592	1190529875967	1789794768480239616	1190529877865	1789794768480239616	1190529877981	0	0	0	0	92	8
52	0	32	16	16	1	1536	1789794768480241664	1190529883164	1789794768480242688	1190529885701	1789794768480242688	1190529886417	1789794768480251904	1190529908775	1789794768480252928	1190529910720	1789794768480252928	1190529911003	1190529886484	1190529908622	11559	32	0	0
53	4	0	0	0	1	0	1789794768480259072	1190529926677	1789794768480260096	1190529927855	1789794768480260096	1190529927855	1789794768480262144	1190529934425	1789794768480262144	1190529934459	1789794768480262144	1190529934581	0	0	0	0	0	0
54	0	32	16	16	1	1536	1789794768480264192	1190529939922	1789794768480265216	1190529942380	1789794768480265216	1190529943061	1789794768480281600	1190529983928	1789794768480283648	1190529988334	1789794768480283648	1190529988451	1190529943080	1190529983813	20975	64	0	0
55	1	0	0	0	1	0	1789794768480285696	1190529994145	1789794768480286720	1190529995569	1789794768480286720	1190529995569	1789794768480287744	1190529999117	1789794768480288768	1190530000696	1789794768480288768	1190530000821	0	0	0	0	90	8
56	0	32	16	16	1	1536	1789794768480290816	1190530005733	1789794768480291840	1190530008241	1789794768480291840	1190530008908	1789794768480300032	1190530028686	1789794768480301056	1190530031078	1789794768480301056	1190530031207	1190530008947	1190530028570	9720	32	0	0
57	2	0	0	0	1	0	1789794768480304128	1190530040591	1789794768480305152	1190530041924	1789794768480305152	1190530041924	1789794768480306176	1190530044513	1789794768480306176	1190530044547	1789794768480306176	1190530044963	0	0	0	0	0	0
58	2	0	0	0	1	0	1789794768480309248	1190530052592	1789794768480310272	1190530054121	1789794768480310272	1190530054121	1789794768480310272	1190530055940	1789794768480310272	1190530055970	1789794768480310272	1190530056090	0	0	0	0	0	0
59	3	0	0	0	1	0	1789794768480313344	1190530062672	1789794768480313344	1190530064146	1789794768480313344	1190530064146	1789794768480314368	1190530065836	1789794768480314368	1190530065869	1789794768480314368	1190530065986	0	0	0	0	0	0
60	5	0	0	0	1	0	1789794768480318464	1190530075703	1789794768480319488	1190530077707	1789794768480319488	1190530077707	1789794768480345088	1190530143143	1789794768480345088	1190530143173	1789794768480345088	1190530143557	0	0	0	0	54	2
61	0	32	16	16	1	1536	1789794768480350208	1190530155246	1789794768480351232	1190530158236	1789794768480351232	1190530159185	1789794768480362496	1190530186078	1789794768480363520	1190530190425	1789794768480364544	1190530190541	1190530159194	1190530185883	14887	32	0	0
62	1	0	0	0	1	0	1789794768480366592	1190530196488	1789794768480366592	1190530197815	1789794768480366592	1190530197815	1789794768480368640	1190530200926	1789794768480368640	1190530202945	1789794768480368640	1190530203065	0	0	0	0	95	8
63	0	32	16	16	1	1536	1789794768480370688	1190530208218	1789794768480371712	1190530211114	1789794768480372736	1190530212265	1789794768480381952	1190530235380	1789794768480382976	1190530237927	1789794768480382976	1190530238113	1190530212276	1190530235266	12286	32	0	0
64	4	0	0	0	1	0	1789794768480388096	1190530249410	1789794768480388096	1190530251295	1789794768480388096	1190530251295	1789794768480391168	1190530258170	1789794768480391168	1190530258200	1789794768480391168	1190530258321	0	0	0	0	0	0
65	0	32	16	16	1	1536	1789794768480393216	1190530263884	1789794768480394240	1190530266609	1789794768480394240	1190530267291	1789794768480411648	1190530310262	1789794768480412672	1190530313677	1789794768480412672	1190530313796	1190530267301	1190530310120	21299	64	0	0
66	1	0	0	0	1	0	1789794768480416768	1190530323347	1789794768480417792	1190530325297	1789794768480417792	1190530325297	1789794768480418816	1190530328914	1789794768480419840	1190530330737	1789794768480419840	1190530330859	0	0	0	0	95	8
67	0	32	16	16	1	1536	1789794768480421888	1190530336381	1789794768480422912	1190530338893	1789794768480422912	1190530339593	1789794768480432128	1190530359859	1789794768480433152	1190530362765	1789794768480433152	1190530362887	1190530339602	1190530359718	10530	32	0	0
68	2	0	0	0	1	0	1789794768480437248	1190530374965	1789794768480438272	1190530376186	1789794768480438272	1190530376186	1789794768480439296	1190530378314	1789794768480439296	1190530378360	1789794768480439296	1190530378478	0	0	0	0	0	0
69	2	0	0	0	1	0	1789794768480442368	1190530386823	1789794768480443392	1190530388342	1789794768480443392	1190530388342	1789794768480443392	1190530390039	1789794768480443392	1190530390099	1789794768480443392	1190530390234	0	0	0	0	0	0
70	3	0	0	0	1	0	1789794768480446464	1190530396670	1789794768480446464	1190530398101	1789794768480446464	1190530398101	1789794768480447488	1190530399477	1789794768480447488	1190530399508	1789794768480447488	1190530399773	0	0	0	0	0	0
71	5	0	0	0	1	0	1789794768480451584	1190530409635	1789794768480452608	1190530411718	1789794768480452608	1190530411718	1789794768480478208	1190530477176	1789794768480478208	1190530477206	1789794768480478208	1190530477360	0	0	0	0	54	2
72	0	32	16	16	1	1536	1789794768480484352	1190530491597	1789794768480484352	1190530492959	1789794768480485376	1190530493901	1789794768480495616	1190530520302	1789794768480496640	1190530522890	1789794768480496640	1190530523008	1190530493916	1190530520204	15388	32	0	0
73	1	0	0	0	1	0	1789794768480498688	1190530528775	1789794768480499712	1190530530213	1789794768480499712	1190530530213	1789794768480500736	1190530533662	1789794768480501760	1190530535153	1789794768480501760	1190530535274	0	0	0	0	99	8
74	0	32	16	16	1	1536	1789794768480503808	1190530540884	1789794768480504832	1190530543268	1789794768480504832	1190530543900	1789794768480514048	1190530566539	1789794768480515072	1190530569377	1789794768480515072	1190530569495	1190530543909	1190530566416	11073	32	0	0
75	4	0	0	0	1	0	1789794768480522240	1190530585947	1789794768480522240	1190530587303	1789794768480522240	1190530587303	1789794768480525312	1190530594026	1789794768480525312	1190530594056	1789794768480525312	1190530594175	0	0	0	0	0	0
76	0	32	16	16	1	1536	1789794768480527360	1190530599756	1789794768480528384	1190530602166	1789794768480528384	1190530602845	1789794768480544768	1190530644054	1789794768480546816	1190530649379	1789794768480546816	1190530649499	1190530602886	1190530643943	21753	64	0	0
77	1	0	0	0	1	0	1789794768480548864	1190530655058	1789794768480549888	1190530656572	1789794768480549888	1190530656572	1789794768480550912	1190530660164	1789794768480551936	1190530661597	1789794768480551936	1190530661716	0	0	0	0	96	8
78	0	32	16	16	1	1536	1789794768480553984	1190530666707	1789794768480555008	1190530669170	1789794768480555008	1190530669838	1789794768480563200	1190530689863	1789794768480564224	1190530692526	1789794768480564224	1190530692805	1190530669876	1190530689736	9978	32	0	0
79	2	0	0	0	1	0	1789794768480566272	1190530698519	1789794768480567296	1190530699855	1789794768480567296	1190530699855	1789794768480568320	1190530702044	1789794768480568320	1190530702076	1789794768480568320	1190530702267	0	0	0	0	0	0
80	2	0	0	0	1	0	1789794768480570368	1190530708838	1789794768480571392	1190530709855	1789794768480571392	1190530709855	1789794768480571392	1190530711672	1789794768480571392	1190530711702	1789794768480572416	1190530711836	0	0	0	0	0	0
81	3	0	0	0	1	0	1789794768480574464	1190530718606	1789794768480575488	1190530719941	1789794768480575488	1190530719941	1789794768480575488	1190530721513	1789794768480575488	1190530721543	1789794768480575488	1190530721659	0	0	0	0	0	0
82	5	0	0	0	1	0	1789794768480583680	1190530740489	1789794768480583680	1190530742516	1789794768480583680	1190530742516	1789794768480610304	1190530807235	1789794768480610304	1190530807265	1789794768480610304	1190530807382	0	0	0	0	53	2
83	0	32	16	16	1	1536	1789794768480614400	1190530819473	1789794768480616448	1190530822877	1789794768480616448	1190530823568	1789794768480632832	1190530865927	1789794768480635904	1190530872322	1789794768480635904	1190530872703	1190530824179	1190530865817	10406	32	0	0
84	1	0	0	0	1	0	1789794768480640000	1190530881833	1789794768480640000	1190530882961	1789794768480640000	1190530882961	1789794768480642048	1190530887738	1789794768480642048	1190530888528	1789794768480642048	1190530888649	0	0	0	0	93	8
85	0	32	16	16	1	1536	1789794768480644096	1190530894549	1789794768480645120	1190530896021	1789794768480645120	1190530896967	1789794768480656384	1190530922495	1789794768480656384	1190530924765	1789794768480656384	1190530924882	1190530896976	1190530922356	14876	32	0	0
86	4	0	0	0	1	0	1789794768480661504	1190530937701	1789794768480662528	1190530939203	1789794768480662528	1190530939203	1789794768480665600	1190530946601	1789794768480665600	1190530946631	1789794768480665600	1190530946748	0	0	0	0	0	0
87	0	32	16	16	1	1536	1789794768480667648	1190530951598	1789794768480668672	1190530953998	1789794768480668672	1190530954690	1789794768480684032	1190530994506	1789794768480686080	1190530998532	1789794768480686080	1190530998648	1190530954725	1190530994363	19912	64	0	0
88	1	0	0	0	1	0	1789794768480156672	1190529669370	1789794768480156672	1190529670884	1789794768480156672	1190529670884	1789794768480158720	1190529674786	1789794768480158720	1190529676243	1789794768480159744	1190529676364	0	0	0	0	91	8
89	0	32	16	16	1	1536	1789794768480161792	1190529681589	1789794768480162816	1190529684108	1789794768480162816	1190529684787	1789794768480173056	1190529709280	1789794768480174080	1190529711636	1789794768480174080	1190529711932	1190529684879	1190529709171	11812	32	0	0
90	2	0	0	0	1	0	1789794768480176128	1190529718519	1789794768480177152	1190529719539	1789794768480177152	1190529719539	1789794768480177152	1190529720918	1789794768480177152	1190529720950	1789794768480177152	1190529721128	0	0	0	0	0	0
91	2	0	0	0	1	0	1789794768480180224	1190529727152	1789794768480180224	1190529728681	1789794768480180224	1190529728681	1789794768480181248	1190529730316	1789794768480181248	1190529730346	1789794768480181248	1190529730464	0	0	0	0	0	0
92	3	0	0	0	1	0	1789794768480184320	1190529737896	1789794768480184320	1190529739259	1789794768480184320	1190529739259	1789794768480185344	1190529740511	1789794768480185344	1190529740546	1789794768480185344	1190529740663	0	0	0	0	0	0
93	5	0	0	0	1	0	1789794768480190464	1190529753008	1789794768480190464	1190529755064	1789794768480190464	1190529755064	1789794768480217088	1190529821179	1789794768480217088	1190529821209	1789794768480217088	1190529821388	0	0	0	0	56	2
94	0	32	16	16	1	1536	1789794768480221184	1190529832123	1789794768480222208	1190529834840	1789794768480223232	1190529835573	1789794768480232448	1190529860532	1789794768480234496	1190529864012	1789794768480234496	1190529864128	1190529835617	1190529860434	13404	32	0	0
95	1	0	0	0	1	0	1789794768480236544	1190529870818	1789794768480237568	1190529872151	1789794768480237568	1190529872151	1789794768480238592	1190529875810	1789794768480239616	1190529877848	1789794768480239616	1190529877964	0	0	0	0	93	8
96	0	32	16	16	1	1536	1789794768480241664	1190529883235	1789794768480242688	1190529885810	1789794768480242688	1190529886452	1789794768480252928	1190529909873	1789794768480252928	1190529911598	1789794768480252928	1190529911718	1190529886527	1190529909753	10162	32	0	0
97	4	0	0	0	1	0	1789794768480259072	1190529926720	1789794768480260096	1190529927856	1789794768480260096	1190529927856	1789794768480262144	1190529934500	1789794768480262144	1190529934530	1789794768480262144	1190529934648	0	0	0	0	0	0
98	0	32	16	16	1	1536	1789794768480264192	1190529939951	1789794768480265216	1190529942496	1789794768480266240	1190529943227	1789794768480281600	1190529984179	1789794768480283648	1190529988237	1789794768480283648	1190529988353	1190529943236	1190529984087	21936	64	0	0
99	1	0	0	0	1	0	1789794768480285696	1190529994158	1789794768480286720	1190529995585	1789794768480286720	1190529995585	1789794768480287744	1190529998792	1789794768480288768	1190530000700	1789794768480288768	1190530000823	0	0	0	0	95	8
100	0	32	16	16	1	1536	1789794768480290816	1190530005808	1789794768480291840	1190530008311	1789794768480291840	1190530009092	1789794768480300032	1190530028909	1789794768480301056	1190530030827	1789794768480301056	1190530031109	1190530009122	1190530028821	10565	32	0	0
101	2	0	0	0	1	0	1789794768480304128	1190530040606	1789794768480305152	1190530041967	1789794768480305152	1190530041967	1789794768480306176	1190530044461	1789794768480306176	1190530044493	1789794768480306176	1190530044962	0	0	0	0	0	0
102	2	0	0	0	1	0	1789794768480309248	1190530052700	1789794768480310272	1190530054203	1789794768480310272	1190530054203	1789794768480310272	1190530055859	1789794768480310272	1190530055889	1789794768480310272	1190530056007	0	0	0	0	0	0
103	3	0	0	0	1	0	1789794768480313344	1190530062677	1789794768480313344	1190530064264	1789794768480313344	1190530064264	1789794768480314368	1190530065840	1789794768480314368	1190530065873	1789794768480314368	1190530065989	0	0	0	0	0	0
104	5	0	0	0	1	0	1789794768480318464	1190530075719	1789794768480319488	1190530077754	1789794768480319488	1190530077754	1789794768480346112	1190530145101	1789794768480346112	1190530145131	1789794768480346112	1190530145296	0	0	0	0	70	2
105	0	32	16	16	1	1536	1789794768480350208	1190530155173	1789794768480351232	1190530157813	1789794768480351232	1190530158475	1789794768480362496	1190530186258	1789794768480363520	1190530190509	1789794768480364544	1190530190628	1190530158606	1190530186080	10420	32	0	0
106	1	0	0	0	1	0	1789794768480366592	1190530196503	1789794768480366592	1190530197818	1789794768480366592	1190530197818	1789794768480368640	1190530201571	1789794768480368640	1190530202947	1789794768480368640	1190530203082	0	0	0	0	97	8
107	0	32	16	16	1	1536	1789794768480370688	1190530208196	1789794768480372736	1190530211224	1789794768480372736	1190530211919	1789794768480381952	1190530235596	1789794768480382976	1190530237821	1789794768480382976	1190530238119	1190530212313	1190530235458	10608	32	0	0
108	4	0	0	0	1	0	1789794768480388096	1190530249525	1789794768480388096	1190530251281	1789794768480388096	1190530251281	1789794768480391168	1190530258390	1789794768480391168	1190530258421	1789794768480391168	1190530258538	0	0	0	0	0	0
109	0	32	16	16	1	1536	1789794768480393216	1190530263977	1789794768480394240	1190530266664	1789794768480395264	1190530267380	1789794768480411648	1190530310935	1789794768480413696	1190530314414	1789794768480413696	1190530314530	1190530267392	1190530310760	22531	64	0	0
110	1	0	0	0	1	0	1789794768480416768	1190530323356	1789794768480417792	1190530325279	1789794768480417792	1190530325279	1789794768480418816	1190530329013	1789794768480419840	1190530330748	1789794768480419840	1190530330866	0	0	0	0	106	8
111	0	32	16	16	1	1536	1789794768480421888	1190530336464	1789794768480422912	1190530338991	1789794768480423936	1190530339761	1789794768480432128	1190530359975	1789794768480433152	1190530362789	1789794768480433152	1190530362907	1190530339770	1190530359881	10376	32	0	0
112	2	0	0	0	1	0	1789794768480437248	1190530375001	1789794768480438272	1190530376213	1789794768480438272	1190530376213	1789794768480439296	1190530378317	1789794768480439296	1190530378350	1789794768480439296	1190530378470	0	0	0	0	0	0
113	2	0	0	0	1	0	1789794768480442368	1190530386881	1789794768480443392	1190530388349	1789794768480443392	1190530388349	1789794768480443392	1190530390643	1789794768480443392	1190530390673	1789794768480444416	1190530391092	0	0	0	0	0	0
114	3	0	0	0	1	0	1789794768480446464	1190530396693	1789794768480446464	1190530398111	1789794768480446464	1190530398111	1789794768480447488	1190530399493	1789794768480447488	1190530399523	1789794768480447488	1190530399774	0	0	0	0	0	0
115	5	0	0	0	1	0	1789794768480451584	1190530409648	1789794768480452608	1190530411791	1789794768480452608	1190530411791	1789794768480478208	1190530477148	1789794768480478208	1190530477179	1789794768480478208	1190530477329	0	0	0	0	54	2
116	0	32	16	16	1	1536	1789794768480484352	1190530491609	1789794768480484352	1190530493072	1789794768480485376	1190530493963	1789794768480495616	1190530520577	1789794768480496640	1190530522916	1789794768480496640	1190530523034	1190530493983	1190530520428	13916	32	0	0
117	1	0	0	0	1	0	1789794768480498688	1190530528798	1789794768480499712	1190530530271	1789794768480499712	1190530530271	1789794768480500736	1190530533691	1789794768480501760	1190530535170	1789794768480501760	1190530535295	0	0	0	0	91	8
118	0	32	16	16	1	1536	1789794768480503808	1190530541662	1789794768480504832	1190530543437	1789794768480504832	1190530544118	1789794768480514048	1190530566861	1789794768480515072	1190530569108	1789794768480515072	1190530569262	1190530544221	1190530566700	10422	32	0	0
