slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789439474899610624	1789439474899610624	1789439474899611648	1789439474899613696	1789439474899614720	0	0	0	0	43058143233189	43058143238548
1	0	2	0	0	1789439474899614720	1789439474899615744	1789439474899615744	1789439474899641344	1789439474899642368	0	127	1	1	43058143244211	43058143309010
2	0	5	0	0	1789439474899642368	1789439474899643392	1789439474899644416	1789439474899645440	1789439474899646464	127	1	4	1	43058143315673	43058143318313
3	0	6	0	0	1789439474899646464	1789439474899646464	1789439474899646464	1789439474899647488	1789439474899648512	128	0	5	1	43058143321889	43058143323863
4	0	8	0	0	1789439474899648512	1789439474899743744	1789439474899743744	1789439474899765248	1789439474899766272	128	3	7	3	43058143566556	43058143620401
5	0	9	0	0	1789439474899766272	1789439474899768320	1789439474899769344	1789439474899803136	1789439474899805184	131	511	10	1	43058143629148	43058143716484
6	0	10	0	0	1789439474899805184	1789439474899806208	1789439474899806208	1789439474899808256	1789439474899809280	642	3	11	1	43058143722841	43058143728182
7	0	11	0	0	1789439474899809280	1789439474899811328	1789439474899811328	1789439474899836928	1789439474899837952	645	127	12	1	43058143735893	43058143799963
8	0	13	0	0	1789439474899837952	1789439474899838976	1789439474899840000	1789439474899842048	1789439474899844096	772	15	14	2	43058143806959	43058143814595
9	0	14	0	0	1789439474899844096	1789439474899845120	1789439474899845120	1789439474899900416	1789439474899902464	787	127	16	2	43058143822244	43058143961090
10	0	15	0	0	1789439474899902464	1789439474899903488	1789439474899903488	1789439474899905536	1789439474899906560	914	3	18	1	43058143967472	43058143972811
11	0	17	0	0	1789439474899906560	1789439474899907584	1789439474899907584	1789439474899933184	1789439474899934208	917	127	20	1	43058143978671	43058144043253
12	0	20	0	0	1789439474899934208	1789439474899936256	1789439474899936256	1789439474899937280	1789439474899938304	1044	1	23	1	43058144049622	43058144052375
13	0	21	0	0	1789439474899938304	1789439474899938304	1789439474899938304	1789439474899939328	1789439474899940352	1045	0	24	1	43058144055838	43058144057475
14	0	23	0	0	1789439474899940352	1789439474900034560	1789439474900034560	1789439474900056064	1789439474900057088	1045	3	26	3	43058144297894	43058144351873
15	0	24	0	0	1789439474900058112	1789439474900060160	1789439474900060160	1789439474900094976	1789439474900096000	1048	511	29	2	43058144360807	43058144448477
16	0	25	0	0	1789439474900096000	1789439474900097024	1789439474900097024	1789439474900099072	1789439474900100096	1559	3	31	1	43058144454799	43058144460245
17	0	26	0	0	1789439474900101120	1789439474900101120	1789439474900101120	1789439474900126720	1789439474900128768	1562	127	32	1	43058144466007	43058144530295
18	0	28	0	0	1789439474900128768	1789439474900129792	1789439474900129792	1789439474900132864	1789439474900133888	1689	15	34	2	43058144536897	43058144544550
19	0	29	0	0	1789439474900133888	1789439474900134912	1789439474900134912	1789439474900190208	1789439474900192256	1704	127	36	2	43058144550315	43058144689730
20	0	30	0	0	1789439474900192256	1789439474900193280	1789439474900193280	1789439474900194304	1789439474900196352	1831	3	38	1	43058144696216	43058144700430
21	0	32	0	0	1789439474900196352	1789439474900196352	1789439474900197376	1789439474900222976	1789439474900224000	1834	127	40	1	43058144706011	43058144770908
22	0	35	0	0	1789439474900224000	1789439474900225024	1789439474900225024	1789439474900226048	1789439474900227072	1961	1	43	1	43058144777510	43058144780201
23	0	36	0	0	1789439474900227072	1789439474900228096	1789439474900228096	1789439474900229120	1789439474900230144	1962	0	44	1	43058144783937	43058144785873
24	0	38	0	0	1789439474900230144	1789439474900318208	1789439474900318208	1789439474900339712	1789439474900340736	1962	3	46	3	43058145011873	43058145065549
25	0	39	0	0	1789439474900340736	1789439474900349952	1789439474900349952	1789439474900384768	1789439474900385792	1965	511	49	2	43058145090951	43058145178555
26	0	40	0	0	1789439474900385792	1789439474900386816	1789439474900386816	1789439474900388864	1789439474900390912	2476	3	51	1	43058145184872	43058145190102
27	0	41	0	0	1789439474900390912	1789439474900391936	1789439474900391936	1789439474900417536	1789439474900418560	2479	127	52	1	43058145195856	43058145260604
28	0	43	0	0	1789439474900418560	1789439474900419584	1789439474900419584	1789439474900422656	1789439474900423680	2606	15	54	2	43058145267165	43058145274842
29	0	44	0	0	1789439474900424704	1789439474900424704	1789439474900424704	1789439474900480000	1789439474900482048	2621	127	56	2	43058145280313	43058145419312
30	0	45	0	0	1789439474900482048	1789439474900483072	1789439474900483072	1789439474900485120	1789439474900486144	2748	3	58	1	43058145425626	43058145430969
31	0	47	0	0	1789439474900486144	1789439474900488192	1789439474900488192	1789439474900514816	1789439474900515840	2751	127	60	1	43058145440026	43058145504848
32	0	50	0	0	1789439474900515840	1789439474900516864	1789439474900516864	1789439474900517888	1789439474900518912	2878	1	63	1	43058145511676	43058145514405
33	0	51	0	0	1789439474900518912	1789439474900519936	1789439474900519936	1789439474900520960	1789439474900521984	2879	0	64	1	43058145518396	43058145520504
34	0	53	0	0	1789439474900521984	1789439474900604928	1789439474900604928	1789439474900626432	1789439474900627456	2879	3	66	3	43058145733082	43058145786772
35	0	54	0	0	1789439474900627456	1789439474900683776	1789439474900683776	1789439474900717568	1789439474900719616	2882	511	69	2	43058145930512	43058146017200
