key	grid	residency	level2_ns	simulated_ns	floor_ns	cp_ns	queue_ns	placed	affinity	home	spread_other	candidate_sum	transitions	adjacent_slots	interleaving
32x16x32s2k4;32x16x32s2k8;32x16x32s2k4;32x16x32s2k16;	512	4	173228.26747587626	318078.16280545614	110308.83365882364	110308.83365882364	98406.018098966728	8176	217	1172	6787	1659842	7664	7664	1
