slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	prefetch_wait_cycles	prefetch_issued
10	1	0	0	0	1	0	1789817799699503104	6061524345599	1789817799699505152	6061524349482	1789817799699505152	6061524349482	1789817799699505152	6061524351865	1789817799699506176	6061524352597	1789817799699506176	6061524352727	0	0	0	0	2726	1
11	0	32	16	64	1	6144	1789817799699507200	6061524357407	1789817799699508224	6061524360444	1789817799699509248	6061524361433	1789817799699512320	6061524370828	1789817799699512320	6061524371823	1789817799699512320	6061524371956	6061524361573	6061524370737	1414	8	484	0
12	2	0	0	0	1	0	1789817799699514368	6061524377226	1789817799699515392	6061524379377	1789817799699515392	6061524379377	1789817799699516416	6061524381013	1789817799699516416	6061524381043	1789817799699516416	6061524381172	0	0	0	0	757	0
13	3	0	0	0	1	0	1789817799699517440	6061524384851	1789817799699518464	6061524386885	1789817799699518464	6061524386885	1789817799699518464	6061524387841	1789817799699518464	6061524387871	1789817799699518464	6061524388000	0	0	0	0	294	0
14	5	0	0	0	1	0	1789817799699520512	6061524393309	1789817799699521536	6061524395835	1789817799699521536	6061524395835	1789817799699524608	6061524404094	1789817799699524608	6061524404124	1789817799699524608	6061524404253	0	0	0	0	502	0
15	0	32	16	64	1	6144	1789817799699526656	6061524409651	1789817799699527680	6061524412725	1789817799699527680	6061524413731	1789817799699531776	6061524423360	1789817799699531776	6061524424777	1789817799699531776	6061524424907	6061524413863	6061524423269	1337	8	506	0
16	1	0	0	0	1	0	1789817799699533824	6061524430135	1789817799699534848	6061524434263	1789817799699534848	6061524434263	1789817799699535872	6061524436626	1789817799699535872	6061524437358	1789817799699536896	6061524437488	0	0	0	0	2410	1
17	0	32	16	64	1	6144	1789817799699537920	6061524442200	1789817799699538944	6061524445294	1789817799699539968	6061524446302	1789817799699543040	6061524456068	1789817799699544064	6061524457323	1789817799699544064	6061524457454	6061524446441	6061524455977	1324	8	764	0
18	4	0	0	0	1	0	1789817799699545088	6061524462572	1789817799699546112	6061524464776	1789817799699546112	6061524464776	1789817799699549184	6061524471477	1789817799699549184	6061524471507	1789817799699549184	6061524471636	0	0	0	0	543	0
19	0	32	16	64	1	6144	1789817799699550208	6061524476444	1789817799699551232	6061524479554	1789817799699552256	6061524480584	1789817799699558400	6061524498908	1789817799699559424	6061524500866	1789817799699559424	6061524500996	6061524480713	6061524498817	3140	16	786	0
20	1	0	0	0	1	0	1789817799699445760	6065010934635	1789817799699446784	6065010937801	1789817799699446784	6065010937801	1789817799699447808	6065010940104	1789817799699447808	6065010940836	1789817799699447808	6065010940966	0	0	0	0	1444	1
21	0	32	16	64	1	6144	1789817799699449856	6065010945664	1789817799699450880	6065010948708	1789817799699450880	6065010949710	1789817799699454976	6065010959190	1789817799699454976	6065010960418	1789817799699454976	6065010960550	6065010949844	6065010959099	1530	8	728	0
22	2	0	0	0	1	0	1789817799699457024	6065010965816	1789817799699458048	6065010967920	1789817799699458048	6065010967920	1789817799699458048	6065010969551	1789817799699458048	6065010969581	1789817799699458048	6065010969710	0	0	0	0	467	0
23	3	0	0	0	1	0	1789817799699459072	6065010972674	1789817799699460096	6065010974700	1789817799699460096	6065010974700	1789817799699460096	6065010975652	1789817799699460096	6065010975682	1789817799699460096	6065010975812	0	0	0	0	294	0
24	5	0	0	0	1	0	1789817799699462144	6065010981125	1789817799699463168	6065010983612	1789817799699463168	6065010983612	1789817799699466240	6065010991502	1789817799699466240	6065010991532	1789817799699466240	6065010991661	0	0	0	0	470	0
25	0	32	16	64	1	6144	1789817799699468288	6065010996980	1789817799699469312	6065011000066	1789817799699469312	6065011001080	1789817799699473408	6065011010529	1789817799699473408	6065011012410	1789817799699473408	6065011012539	6065011001206	6065011010438	1319	8	498	0
26	1	0	0	0	1	0	1789817799699475456	6065011017974	1789817799699477504	6065011021903	1789817799699477504	6065011021903	1789817799699478528	6065011024245	1789817799699478528	6065011024977	1789817799699478528	6065011025107	0	0	0	0	2716	1
27	0	32	16	64	1	6144	1789817799699480576	6065011029796	1789817799699481600	6065011032808	1789817799699481600	6065011033870	1789817799699484672	6065011043390	1789817799699485696	6065011044360	1789817799699485696	6065011044493	6065011033942	6065011043299	1792	8	500	0
28	4	0	0	0	1	0	1789817799699487744	6065011050063	1789817799699487744	6065011052199	1789817799699487744	6065011052199	1789817799699490816	6065011058627	1789817799699490816	6065011058657	1789817799699490816	6065011058787	0	0	0	0	727	0
29	0	32	16	64	1	6144	1789817799699492864	6065011063768	1789817799699493888	6065011066788	1789817799699493888	6065011067798	1789817799699500032	6065011086062	1789817799699501056	6065011088220	1789817799699501056	6065011088350	6065011067916	6065011085971	3232	16	460	0
30	1	0	0	0	1	0	1789817799699503104	6065011093448	1789817799699504128	6065011097340	1789817799699504128	6065011097340	1789817799699505152	6065011099663	1789817799699505152	6065011100395	1789817799699505152	6065011100525	0	0	0	0	2211	1
31	0	32	16	64	1	6144	1789817799699507200	6065011105196	1789817799699508224	6065011108216	1789817799699509248	6065011109249	1789817799699512320	6065011118548	1789817799699512320	6065011119540	1789817799699512320	6065011119824	6065011109345	6065011118457	1576	8	457	0
32	2	0	0	0	1	0	1789817799699514368	6065011125246	1789817799699515392	6065011127373	1789817799699515392	6065011127373	1789817799699515392	6065011128967	1789817799699515392	6065011128997	1789817799699516416	6065011129126	0	0	0	0	493	0
33	3	0	0	0	1	0	1789817799699517440	6065011132589	1789817799699517440	6065011134358	1789817799699517440	6065011134358	1789817799699518464	6065011135307	1789817799699518464	6065011135337	1789817799699518464	6065011135466	0	0	0	0	294	0
34	5	0	0	0	1	0	1789817799699520512	6065011140721	1789817799699521536	6065011143231	1789817799699521536	6065011143231	1789817799699523584	6065011151383	1789817799699523584	6065011151413	1789817799699523584	6065011151542	0	0	0	0	496	0
35	0	32	16	64	1	6144	1789817799699525632	6065011156934	1789817799699526656	6065011160000	1789817799699527680	6065011161021	1789817799699530752	6065011170426	1789817799699531776	6065011171834	1789817799699531776	6065011171965	6065011161142	6065011170335	1350	8	738	0
36	1	0	0	0	1	0	1789817799699532800	6065011177167	1789817799699534848	6065011181119	1789817799699534848	6065011181119	1789817799699535872	6065011183424	1789817799699535872	6065011184156	1789817799699535872	6065011184286	0	0	0	0	2211	1
37	0	32	16	64	1	6144	1789817799699537920	6065011189973	1789817799699538944	6065011193032	1789817799699538944	6065011194045	1789817799699543040	6065011203457	1789817799699543040	6065011205239	1789817799699543040	6065011205525	6065011194166	6065011203366	2265	8	741	0
38	4	0	0	0	1	0	1789817799699545088	6065011210563	1789817799699546112	6065011212729	1789817799699546112	6065011212729	1789817799699548160	6065011219182	1789817799699548160	6065011219212	1789817799699548160	6065011219342	0	0	0	0	476	0
39	0	32	16	64	1	6144	1789817799699550208	6065011224351	1789817799699551232	6065011227403	1789817799699552256	6065011228429	1789817799699558400	6065011246683	1789817799699559424	6065011248612	1789817799699559424	6065011248742	6065011228542	6065011246592	3152	16	505	0
40	1	0	0	0	1	0	1789817799699445760	6063484841258	1789817799699446784	6063484844343	1789817799699446784	6063484844343	1789817799699447808	6063484846558	1789817799699447808	6063484847290	1789817799699447808	6063484847420	0	0	0	0	1369	1
41	0	32	16	64	1	6144	1789817799699449856	6063484851968	1789817799699450880	6063484854934	1789817799699450880	6063484855937	1789817799699453952	6063484865310	1789817799699454976	6063484866261	1789817799699454976	6063484866394	6063484856066	6063484865219	1343	8	479	0
42	2	0	0	0	1	0	1789817799699457024	6063484871477	1789817799699457024	6063484873538	1789817799699457024	6063484873538	1789817799699458048	6063484875131	1789817799699458048	6063484875161	1789817799699458048	6063484875290	0	0	0	0	954	0
43	3	0	0	0	1	0	1789817799699459072	6063484878167	1789817799699460096	6063484880214	1789817799699460096	6063484880214	1789817799699460096	6063484881145	1789817799699460096	6063484881175	1789817799699460096	6063484881304	0	0	0	0	294	0
44	5	0	0	0	1	0	1789817799699462144	6063484886399	1789817799699463168	6063484888848	1789817799699463168	6063484888848	1789817799699466240	6063484896734	1789817799699466240	6063484896764	1789817799699466240	6063484896895	0	0	0	0	705	0
45	0	32	16	64	1	6144	1789817799699467264	6063484902111	1789817799699468288	6063484905051	1789817799699469312	6063484906052	1789817799699472384	6063484915430	1789817799699473408	6063484917033	1789817799699473408	6063484917163	6063484906178	6063484915339	1395	8	393	0
46	1	0	0	0	1	0	1789817799699475456	6063484923212	1789817799699476480	6063484927172	1789817799699476480	6063484927172	1789817799699477504	6063484929468	1789817799699477504	6063484930200	1789817799699477504	6063484930330	0	0	0	0	2266	1
47	0	32	16	64	1	6144	1789817799699479552	6063484935444	1789817799699480576	6063484938389	1789817799699481600	6063484939473	1789817799699484672	6063484948696	1789817799699484672	6063484949657	1789817799699484672	6063484949931	6063484939498	6063484948605	1344	8	470	0
48	4	0	0	0	1	0	1789817799699487744	6063484956584	1789817799699487744	6063484958665	1789817799699487744	6063484958665	1789817799699490816	6063484965046	1789817799699490816	6063484965076	1789817799699490816	6063484965205	0	0	0	0	468	0
49	0	32	16	64	1	6144	1789817799699491840	6063484970056	1789817799699492864	6063484973000	1789817799699493888	6063484973994	1789817799699500032	6063484991982	1789817799699501056	6063484994072	1789817799699501056	6063484994202	6063484974128	6063484991891	2881	16	708	0
50	1	0	0	0	1	0	1789817799699503104	6063484999411	1789817799699504128	6063485003187	1789817799699504128	6063485003187	1789817799699505152	6063485005462	1789817799699505152	6063485006194	1789817799699505152	6063485006324	0	0	0	0	2113	1
51	0	32	16	64	1	6144	1789817799699507200	6063485011359	1789817799699508224	6063485014309	1789817799699508224	6063485015302	1789817799699512320	6063485024557	1789817799699512320	6063485025768	1789817799699512320	6063485025901	6063485015425	6063485024466	1663	8	699	0
52	2	0	0	0	1	0	1789817799699514368	6063485030994	1789817799699515392	6063485033078	1789817799699515392	6063485033078	1789817799699515392	6063485034635	1789817799699515392	6063485034665	1789817799699515392	6063485034794	0	0	0	0	456	0
53	3	0	0	0	1	0	1789817799699516416	6063485037677	1789817799699517440	6063485039420	1789817799699517440	6063485039420	1789817799699517440	6063485040347	1789817799699517440	6063485040377	1789817799699517440	6063485040506	0	0	0	0	294	0
54	5	0	0	0	1	0	1789817799699519488	6063485046609	1789817799699520512	6063485049068	1789817799699520512	6063485049068	1789817799699523584	6063485056932	1789817799699523584	6063485056962	1789817799699523584	6063485057093	0	0	0	0	480	0
55	0	32	16	64	1	6144	1789817799699525632	6063485063262	1789817799699526656	6063485066254	1789817799699527680	6063485067248	1789817799699530752	6063485076673	1789817799699530752	6063485078055	1789817799699531776	6063485078186	6063485067464	6063485076582	1500	8	490	0
56	1	0	0	0	1	0	1789817799699532800	6063485083742	1789817799699534848	6063485087605	1789817799699534848	6063485087605	1789817799699535872	6063485089863	1789817799699535872	6063485090595	1789817799699535872	6063485090725	0	0	0	0	2172	1
57	0	32	16	64	1	6144	1789817799699537920	6063485096294	1789817799699538944	6063485099278	1789817799699538944	6063485100289	1789817799699543040	6063485109547	1789817799699543040	6063485111020	1789817799699543040	6063485111152	6063485100402	6063485109456	1420	8	475	0
58	4	0	0	0	1	0	1789817799699545088	6063485116572	1789817799699546112	6063485118697	1789817799699546112	6063485118697	1789817799699548160	6063485125129	1789817799699548160	6063485125159	1789817799699548160	6063485125288	0	0	0	0	971	0
59	0	32	16	64	1	6144	1789817799699550208	6063485130388	1789817799699551232	6063485133362	1789817799699551232	6063485134370	1789817799699558400	6063485152433	1789817799699558400	6063485154310	1789817799699558400	6063485154440	6063485134491	6063485152342	2948	16	470	0
60	1	0	0	0	1	0	1789817799699445760	6063653921420	1789817799699446784	6063653924463	1789817799699446784	6063653924463	1789817799699447808	6063653926645	1789817799699447808	6063653927377	1789817799699447808	6063653927507	0	0	0	0	1579	1
61	0	32	16	64	1	6144	1789817799699449856	6063653931941	1789817799699450880	6063653934830	1789817799699450880	6063653935812	1789817799699453952	6063653945133	1789817799699454976	6063653946315	1789817799699454976	6063653946447	6063653935938	6063653945042	1255	8	473	0
62	2	0	0	0	1	0	1789817799699456000	6063653951370	1789817799699457024	6063653953382	1789817799699457024	6063653953382	1789817799699458048	6063653954943	1789817799699458048	6063653954973	1789817799699458048	6063653955102	0	0	0	0	471	0
63	3	0	0	0	1	0	1789817799699459072	6063653957882	1789817799699459072	6063653959813	1789817799699459072	6063653959813	1789817799699460096	6063653960937	1789817799699460096	6063653960967	1789817799699460096	6063653961096	0	0	0	0	294	0
64	5	0	0	0	1	0	1789817799699462144	6063653966653	1789817799699463168	6063653969064	1789817799699463168	6063653969064	1789817799699465216	6063653976717	1789817799699465216	6063653976747	1789817799699465216	6063653976878	0	0	0	0	464	0
65	0	32	16	64	1	6144	1789817799699467264	6063653982351	1789817799699468288	6063653985237	1789817799699469312	6063653986221	1789817799699472384	6063653995495	1789817799699473408	6063653997301	1789817799699473408	6063653997430	6063653986350	6063653995404	1279	8	693	0
66	1	0	0	0	1	0	1789817799699475456	6063654003256	1789817799699476480	6063654007003	1789817799699476480	6063654007003	1789817799699477504	6063654009214	1789817799699477504	6063654009946	1789817799699477504	6063654010076	0	0	0	0	2070	1
67	0	32	16	64	1	6144	1789817799699479552	6063654015688	1789817799699480576	6063654018573	1789817799699481600	6063654019637	1789817799699484672	6063654028773	1789817799699484672	6063654029725	1789817799699484672	6063654029858	6063654019662	6063654028682	1268	8	704	0
68	4	0	0	0	1	0	1789817799699487744	6063654037028	1789817799699487744	6063654039087	1789817799699487744	6063654039087	1789817799699490816	6063654045304	1789817799699490816	6063654045334	1789817799699490816	6063654045463	0	0	0	0	483	0
69	0	32	16	64	1	6144	1789817799699491840	6063654049939	1789817799699492864	6063654052831	1789817799699493888	6063654053816	1789817799699500032	6063654071886	1789817799699501056	6063654073912	1789817799699501056	6063654074042	6063654053945	6063654071795	2640	16	703	0
70	1	0	0	0	1	0	1789817799699503104	6063654079074	1789817799699504128	6063654082751	1789817799699504128	6063654082751	1789817799699505152	6063654084934	1789817799699505152	6063654085666	1789817799699505152	6063654085796	0	0	0	0	2076	1
71	0	32	16	64	1	6144	1789817799699507200	6063654091696	1789817799699508224	6063654094578	1789817799699508224	6063654095554	1789817799699512320	6063654104906	1789817799699512320	6063654105866	1789817799699512320	6063654105999	6063654095688	6063654104815	1413	8	467	0
72	2	0	0	0	1	0	1789817799699514368	6063654110898	1789817799699515392	6063654112932	1789817799699515392	6063654112932	1789817799699515392	6063654114470	1789817799699515392	6063654114500	1789817799699515392	6063654114629	0	0	0	0	474	0
73	3	0	0	0	1	0	1789817799699516416	6063654117407	1789817799699517440	6063654119353	1789817799699517440	6063654119353	1789817799699517440	6063654120266	1789817799699517440	6063654120296	1789817799699517440	6063654120425	0	0	0	0	294	0
74	5	0	0	0	1	0	1789817799699519488	6063654126736	1789817799699520512	6063654129147	1789817799699520512	6063654129147	1789817799699523584	6063654136914	1789817799699523584	6063654136944	1789817799699523584	6063654137073	0	0	0	0	932	0
75	0	32	16	64	1	6144	1789817799699525632	6063654143499	1789817799699526656	6063654146406	1789817799699527680	6063654147388	1789817799699530752	6063654156780	1789817799699530752	6063654158134	1789817799699530752	6063654158263	6063654147618	6063654156689	1303	8	479	0
76	1	0	0	0	1	0	1789817799699532800	6063654163655	1789817799699534848	6063654167401	1789817799699534848	6063654167401	1789817799699534848	6063654169599	1789817799699535872	6063654170331	1789817799699535872	6063654170461	0	0	0	0	2304	1
77	0	32	16	64	1	6144	1789817799699537920	6063654176462	1789817799699538944	6063654179360	1789817799699538944	6063654180342	1789817799699543040	6063654189713	1789817799699543040	6063654191134	1789817799699543040	6063654191265	6063654180468	6063654189622	1317	8	481	0
78	4	0	0	0	1	0	1789817799699545088	6063654196503	1789817799699546112	6063654198571	1789817799699546112	6063654198571	1789817799699548160	6063654204574	1789817799699548160	6063654204604	1789817799699548160	6063654204734	0	0	0	0	469	0
79	0	32	16	64	1	6144	1789817799699550208	6063654210440	1789817799699551232	6063654213334	1789817799699551232	6063654214399	1789817799699558400	6063654232435	1789817799699558400	6063654234256	1789817799699558400	6063654234386	6063654214424	6063654232344	2792	16	474	0
80	0	32	16	64	1	6144	1789817799699449856	6065151998105	1789817799699450880	6065152001103	1789817799699450880	6065152002101	1789817799699453952	6065152011440	1789817799699454976	6065152012653	1789817799699454976	6065152012785	6065152002230	6065152011349	1422	8	494	0
81	2	0	0	0	1	0	1789817799699457024	6065152017881	1789817799699457024	6065152019963	1789817799699457024	6065152019963	1789817799699458048	6065152021503	1789817799699458048	6065152021533	1789817799699458048	6065152021662	0	0	0	0	727	0
82	3	0	0	0	1	0	1789817799699459072	6065152025277	1789817799699460096	6065152027191	1789817799699460096	6065152027191	1789817799699460096	6065152028113	1789817799699460096	6065152028143	1789817799699460096	6065152028273	0	0	0	0	294	0
83	5	0	0	0	1	0	1789817799699462144	6065152033365	1789817799699463168	6065152035829	1789817799699463168	6065152035829	1789817799699466240	6065152043438	1789817799699466240	6065152043468	1789817799699466240	6065152043598	0	0	0	0	720	0
84	0	32	16	64	1	6144	1789817799699467264	6065152048755	1789817799699469312	6065152051889	1789817799699469312	6065152052893	1789817799699472384	6065152062222	1789817799699473408	6065152063976	1789817799699473408	6065152064106	6065152053011	6065152062131	1346	8	660	0
85	0	32	16	64	1	6144	1789817799699479552	6065152082248	1789817799699480576	6065152085214	1789817799699481600	6065152086296	1789817799699484672	6065152095475	1789817799699484672	6065152096441	1789817799699484672	6065152096719	6065152086321	6065152095384	1337	8	716	0
86	0	32	16	64	1	6144	1789817799699491840	6065152116207	1789817799699492864	6065152119174	1789817799699493888	6065152120169	1789817799699500032	6065152138249	1789817799699501056	6065152140346	1789817799699501056	6065152140476	6065152120290	6065152138158	2762	16	467	0
87	0	32	16	64	1	6144	1789817799699507200	6065152158073	1789817799699508224	6065152161035	1789817799699508224	6065152162036	1789817799699512320	6065152171274	1789817799699512320	6065152172245	1789817799699512320	6065152172378	6065152162149	6065152171183	1543	8	471	0
88	2	0	0	0	1	0	1789817799699514368	6065152177512	1789817799699515392	6065152179580	1789817799699515392	6065152179580	1789817799699515392	6065152181099	1789817799699515392	6065152181129	1789817799699515392	6065152181258	0	0	0	0	467	0
89	3	0	0	0	1	0	1789817799699516416	6065152184135	1789817799699517440	6065152186063	1789817799699517440	6065152186063	1789817799699517440	6065152187006	1789817799699517440	6065152187036	1789817799699517440	6065152187165	0	0	0	0	294	0
90	5	0	0	0	1	0	1789817799699519488	6065152193241	1789817799699520512	6065152195697	1789817799699520512	6065152195697	1789817799699523584	6065152203522	1789817799699523584	6065152203552	1789817799699523584	6065152203681	0	0	0	0	958	0
91	0	32	16	64	1	6144	1789817799699525632	6065152209782	1789817799699526656	6065152212757	1789817799699527680	6065152213755	1789817799699530752	6065152223036	1789817799699530752	6065152224406	1789817799699530752	6065152224536	6065152213876	6065152222945	1361	8	466	0
92	0	32	16	64	1	6144	1789817799699537920	6065152243125	1789817799699538944	6065152246106	1789817799699538944	6065152247100	1789817799699543040	6065152256710	1789817799699543040	6065152258182	1789817799699543040	6065152258463	6065152247234	6065152256619	2705	8	727	0
93	0	32	16	64	1	6144	1789817799699550208	6065152277020	1789817799699551232	6065152279988	1789817799699551232	6065152280988	1789817799699558400	6065152299144	1789817799699558400	6065152300998	1789817799699558400	6065152301128	6065152281117	6065152299053	2689	16	476	0
94	0	32	16	64	1	6144	1789817799699449856	6057612914724	1789817799699450880	6057612917787	1789817799699450880	6057612918887	1789817799699453952	6057612928230	1789817799699454976	6057612929198	1789817799699454976	6057612929330	6057612918912	6057612928139	1570	8	502	0
95	2	0	0	0	1	0	1789817799699457024	6057612934605	1789817799699457024	6057612936741	1789817799699457024	6057612936741	1789817799699458048	6057612938409	1789817799699458048	6057612938439	1789817799699458048	6057612938812	0	0	0	0	495	0
96	3	0	0	0	1	0	1789817799699459072	6057612941795	1789817799699460096	6057612943767	1789817799699460096	6057612943767	1789817799699460096	6057612944728	1789817799699460096	6057612944758	1789817799699460096	6057612944889	0	0	0	0	294	0
97	5	0	0	0	1	0	1789817799699462144	6057612950120	1789817799699463168	6057612952643	1789817799699463168	6057612952643	1789817799699466240	6057612960427	1789817799699466240	6057612960457	1789817799699466240	6057612960589	0	0	0	0	752	0
98	0	32	16	64	1	6144	1789817799699468288	6057612965891	1789817799699469312	6057612968954	1789817799699469312	6057612970056	1789817799699472384	6057612979335	1789817799699473408	6057612981246	1789817799699473408	6057612981376	6057612970081	6057612979244	1424	8	495	0
99	0	32	16	64	1	6144	1789817799699479552	6057612998827	1789817799699480576	6057613001887	1789817799699481600	6057613002980	1789817799699484672	6057613012308	1789817799699484672	6057613013287	1789817799699484672	6057613013419	6057613003005	6057613012217	1536	8	753	0
100	0	32	16	64	1	6144	1789817799699491840	6057613032299	1789817799699492864	6057613035370	1789817799699493888	6057613036469	1789817799699500032	6057613054639	1789817799699501056	6057613056294	1789817799699501056	6057613056424	6057613036494	6057613054548	3248	16	496	0
101	0	32	16	64	1	6144	1789817799699507200	6057613074527	1789817799699508224	6057613077575	1789817799699509248	6057613078679	1789817799699512320	6057613087891	1789817799699512320	6057613088874	1789817799699512320	6057613089006	6057613078704	6057613087800	1642	8	742	0
102	2	0	0	0	1	0	1789817799699514368	6057613094251	1789817799699515392	6057613096382	1789817799699515392	6057613096382	1789817799699515392	6057613097940	1789817799699515392	6057613097970	1789817799699515392	6057613098099	0	0	0	0	480	0
103	3	0	0	0	1	0	1789817799699516416	6057613101146	1789817799699517440	6057613103109	1789817799699517440	6057613103109	1789817799699517440	6057613104068	1789817799699517440	6057613104098	1789817799699518464	6057613104228	0	0	0	0	294	0
104	5	0	0	0	1	0	1789817799699519488	6057613109465	1789817799699520512	6057613111980	1789817799699520512	6057613111980	1789817799699523584	6057613119942	1789817799699523584	6057613119972	1789817799699523584	6057613120102	0	0	0	0	485	0
105	0	32	16	64	1	6144	1789817799699525632	6057613125920	1789817799699526656	6057613128985	1789817799699527680	6057613130077	1789817799699530752	6057613139380	1789817799699530752	6057613140784	1789817799699530752	6057613140914	6057613130102	6057613139289	1578	8	488	0
106	0	32	16	64	1	6144	1789817799699537920	6057613159179	1789817799699538944	6057613162230	1789817799699538944	6057613163327	1789817799699543040	6057613172880	1789817799699543040	6057613174640	1789817799699543040	6057613174770	6057613163352	6057613172789	2317	8	1006	0
107	0	32	16	64	1	6144	1789817799699550208	6057613193092	1789817799699551232	6057613196137	1789817799699551232	6057613197231	1789817799699558400	6057613215414	1789817799699558400	6057613217331	1789817799699559424	6057613217461	6057613197256	6057613215323	2928	16	480	0
108	0	32	16	64	1	6144	1789817799699449856	6061667379867	1789817799699450880	6061667382901	1789817799699450880	6061667384005	1789817799699453952	6061667393312	1789817799699454976	6061667394268	1789817799699454976	6061667394400	6061667384030	6061667393221	1595	8	746	0
109	2	0	0	0	1	0	1789817799699457024	6061667399641	1789817799699457024	6061667401770	1789817799699457024	6061667401770	1789817799699458048	6061667403364	1789817799699458048	6061667403394	1789817799699458048	6061667403523	0	0	0	0	464	0
110	3	0	0	0	1	0	1789817799699459072	6061667406469	1789817799699460096	6061667408454	1789817799699460096	6061667408454	1789817799699460096	6061667409426	1789817799699460096	6061667409456	1789817799699460096	6061667409587	0	0	0	0	294	0
111	5	0	0	0	1	0	1789817799699462144	6061667414841	1789817799699463168	6061667417364	1789817799699463168	6061667417364	1789817799699466240	6061667425285	1789817799699466240	6061667425315	1789817799699466240	6061667425447	0	0	0	0	471	0
112	0	32	16	64	1	6144	1789817799699468288	6061667430749	1789817799699469312	6061667433781	1789817799699469312	6061667434882	1789817799699472384	6061667444131	1789817799699473408	6061667445746	1789817799699473408	6061667445876	6061667434907	6061667444040	1310	8	474	0
113	0	32	16	64	1	6144	1789817799699479552	6061667463531	1789817799699480576	6061667466588	1789817799699481600	6061667467688	1789817799699484672	6061667477028	1789817799699484672	6061667478004	1789817799699484672	6061667478289	6061667467713	6061667476937	1811	8	751	0
114	0	32	16	64	1	6144	1789817799699491840	6061667497416	1789817799699492864	6061667500460	1789817799699493888	6061667501568	1789817799699500032	6061667519776	1789817799699501056	6061667521937	1789817799699501056	6061667522067	6061667501593	6061667519685	3260	16	486	0
115	0	32	16	64	1	6144	1789817799699507200	6061667539586	1789817799699508224	6061667542633	1789817799699508224	6061667543741	1789817799699512320	6061667553058	1789817799699512320	6061667554048	1789817799699512320	6061667554180	6061667543766	6061667552967	1428	8	734	0
116	2	0	0	0	1	0	1789817799699514368	6061667559419	1789817799699515392	6061667561555	1789817799699515392	6061667561555	1789817799699515392	6061667563125	1789817799699515392	6061667563155	1789817799699515392	6061667563284	0	0	0	0	474	0
117	3	0	0	0	1	0	1789817799699516416	6061667566223	1789817799699517440	6061667567947	1789817799699517440	6061667567947	1789817799699517440	6061667568899	1789817799699517440	6061667568929	1789817799699517440	6061667569060	0	0	0	0	297	0
