slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789439664002713600	1789439664002713600	1789439664002713600	1789439664002715648	1789439664002717696	0	0	0	0	43110837561723	43110837567166
1	0	2	0	0	1789439664002717696	1789439664002718720	1789439664002718720	1789439664002739200	1789439664002741248	0	3	1	1	43110837574807	43110837626530
2	0	5	0	0	1789439664002741248	1789439664002742272	1789439664002742272	1789439664002743296	1789439664002745344	3	1	4	1	43110837633646	43110837636295
3	0	6	0	0	1789439664002745344	1789439664002745344	1789439664002745344	1789439664002746368	1789439664002748416	4	0	5	1	43110837642235	43110837644339
4	0	8	0	0	1789439664002748416	1789439664002749440	1789439664002749440	1789439664002753536	1789439664002755584	4	3	7	3	43110837651561	43110837662318
5	0	9	0	0	1789439664002755584	1789439664002756608	1789439664002756608	1789439664002780160	1789439664002782208	7	15	10	1	43110837670588	43110837729080
6	0	10	0	0	1789439664002782208	1789439664002783232	1789439664002783232	1789439664002785280	1789439664002787328	22	3	11	1	43110837737629	43110837742765
7	0	11	0	0	1789439664002787328	1789439664002788352	1789439664002788352	1789439664002809856	1789439664002810880	25	3	12	1	43110837750337	43110837802553
8	0	13	0	0	1789439664002810880	1789439664002812928	1789439664002812928	1789439664002816000	1789439664002817024	28	15	14	2	43110837810961	43110837818570
9	0	14	0	0	1789439664002817024	1789439664002819072	1789439664002819072	1789439664002860032	1789439664002862080	43	3	16	2	43110837826527	43110837929876
10	0	15	0	0	1789439664002862080	1789439664002864128	1789439664002864128	1789439664002866176	1789439664002868224	46	3	18	1	43110837941119	43110837946355
11	0	17	0	0	1789439664002868224	1789439664002869248	1789439664002869248	1789439664002889728	1789439664002891776	49	3	20	1	43110837954087	43110838006155
12	0	20	0	0	1789439664002891776	1789439664002893824	1789439664002893824	1789439664002894848	1789439664002896896	52	1	23	1	43110838015066	43110838017724
13	0	21	0	0	1789439664002896896	1789439664002896896	1789439664002896896	1789439664002897920	1789439664002898944	53	0	24	1	43110838023640	43110838025714
14	0	23	0	0	1789439664002898944	1789439664002900992	1789439664002900992	1789439664002905088	1789439664002907136	53	3	26	3	43110838032921	43110838043481
15	0	24	0	0	1789439664002907136	1789439664002908160	1789439664002908160	1789439664002931712	1789439664002932736	56	15	29	2	43110838051515	43110838110132
16	0	25	0	0	1789439664002933760	1789439664002934784	1789439664002935808	1789439664002937856	1789439664002938880	71	3	31	1	43110838119939	43110838125242
17	0	26	0	0	1789439664002938880	1789439664002939904	1789439664002940928	1789439664002961408	1789439664002962432	74	3	32	1	43110838132911	43110838185113
18	0	28	0	0	1789439664002963456	1789439664002964480	1789439664002964480	1789439664002967552	1789439664002969600	77	15	34	2	43110838193436	43110838201041
19	0	29	0	0	1789439664002969600	1789439664002970624	1789439664002970624	1789439664003011584	1789439664003013632	92	3	36	2	43110838209165	43110838312610
20	0	30	0	0	1789439664003013632	1789439664003015680	1789439664003015680	1789439664003017728	1789439664003019776	95	3	38	1	43110838322475	43110838327746
21	0	32	0	0	1789439664003019776	1789439664003020800	1789439664003020800	1789439664003041280	1789439664003043328	98	3	40	1	43110838335704	43110838387864
22	0	35	0	0	1789439664003043328	1789439664003045376	1789439664003045376	1789439664003046400	1789439664003047424	101	1	43	1	43110838396608	43110838399221
23	0	36	0	0	1789439664003047424	1789439664003048448	1789439664003048448	1789439664003049472	1789439664003050496	102	0	44	1	43110838405063	43110838407038
24	0	38	0	0	1789439664003050496	1789439664003052544	1789439664003052544	1789439664003056640	1789439664003058688	102	3	46	3	43110838415615	43110838425952
25	0	39	0	0	1789439664003058688	1789439664003059712	1789439664003059712	1789439664003083264	1789439664003085312	105	15	49	2	43110838433860	43110838492406
26	0	40	0	0	1789439664003085312	1789439664003086336	1789439664003086336	1789439664003088384	1789439664003090432	120	3	51	1	43110838500995	43110838506191
27	0	41	0	0	1789439664003090432	1789439664003091456	1789439664003091456	1789439664003111936	1789439664003113984	123	3	52	1	43110838513761	43110838566310
28	0	43	0	0	1789439664003113984	1789439664003116032	1789439664003116032	1789439664003119104	1789439664003121152	126	15	54	2	43110838575925	43110838583546
29	0	44	0	0	1789439664003121152	1789439664003122176	1789439664003122176	1789439664003163136	1789439664003165184	141	3	56	2	43110838591694	43110838694906
30	0	45	0	0	1789439664003165184	1789439664003167232	1789439664003167232	1789439664003169280	1789439664003171328	144	3	58	1	43110838704600	43110838709842
31	0	47	0	0	1789439664003171328	1789439664003172352	1789439664003172352	1789439664003192832	1789439664003194880	147	3	60	1	43110838717520	43110838769717
32	0	50	0	0	1789439664003194880	1789439664003196928	1789439664003196928	1789439664003197952	1789439664003200000	150	1	63	1	43110838779725	43110838782341
33	0	51	0	0	1789439664003200000	1789439664003200000	1789439664003201024	1789439664003201024	1789439664003203072	151	0	64	1	43110838788338	43110838790375
34	0	53	0	0	1789439664003203072	1789439664003204096	1789439664003204096	1789439664003208192	1789439664003210240	151	3	66	3	43110838797550	43110838808320
35	0	54	0	0	1789439664003210240	1789439664003211264	1789439664003211264	1789439664003234816	1789439664003236864	154	15	69	2	43110838816361	43110838874493
36	0	55	0	0	1789439664003236864	1789439664003238912	1789439664003238912	1789439664003240960	1789439664003241984	169	3	71	1	43110838884249	43110838889482
37	0	56	0	0	1789439664003241984	1789439664003244032	1789439664003244032	1789439664003264512	1789439664003266560	172	3	72	1	43110838897317	43110838949459
38	0	58	0	0	1789439664003266560	1789439664003268608	1789439664003268608	1789439664003271680	1789439664003272704	175	15	74	2	43110838959120	43110838966736
39	0	59	0	0	1789439664003272704	1789439664003274752	1789439664003274752	1789439664003315712	1789439664003315712	190	3	76	2	43110838974660	43110839077937
40	1	0	1	2	1789439664002713600	1789439664002713600	1789439664002713600	1789439664002715648	1789439664002717696	193	0	0	0	43129199758437	43129199763878
41	1	2	1	2	1789439664002717696	1789439664002718720	1789439664002718720	1789439664002740224	1789439664002741248	193	3	1	1	43129199771496	43129199823686
42	1	5	1	2	1789439664002741248	1789439664002742272	1789439664002742272	1789439664002743296	1789439664002745344	196	1	4	1	43129199831278	43129199833975
43	1	6	1	2	1789439664002745344	1789439664002746368	1789439664002746368	1789439664002747392	1789439664002748416	197	0	5	1	43129199839985	43129199842122
44	1	8	1	2	1789439664002748416	1789439664002750464	1789439664002750464	1789439664002754560	1789439664002755584	197	3	7	3	43129199849816	43129199860286
45	1	9	1	2	1789439664002755584	1789439664002757632	1789439664002757632	1789439664002781184	1789439664002783232	200	15	10	1	43129199868597	43129199927500
46	1	10	1	2	1789439664002783232	1789439664002784256	1789439664002784256	1789439664002786304	1789439664002788352	215	3	11	1	43129199936139	43129199941332
47	1	11	1	2	1789439664002788352	1789439664002789376	1789439664002789376	1789439664002810880	1789439664002811904	218	3	12	1	43129199949034	43129200001883
48	1	13	1	2	1789439664002811904	1789439664002813952	1789439664002813952	1789439664002817024	1789439664002818048	221	15	14	2	43129200010402	43129200017962
49	1	14	1	2	1789439664002818048	1789439664002820096	1789439664002820096	1789439664002861056	1789439664002863104	236	3	16	2	43129200025961	43129200130742
50	1	15	1	2	1789439664002863104	1789439664002865152	1789439664002865152	1789439664002867200	1789439664002868224	239	3	18	1	43129200139279	43129200144590
51	1	17	1	2	1789439664002868224	1789439664002870272	1789439664002870272	1789439664002890752	1789439664002892800	242	3	20	1	43129200152341	43129200204830
52	1	20	1	2	1789439664002892800	1789439664002893824	1789439664002894848	1789439664002895872	1789439664002896896	245	1	23	1	43129200213499	43129200216163
53	1	21	1	2	1789439664002896896	1789439664002897920	1789439664002897920	1789439664002898944	1789439664002899968	246	0	24	1	43129200222143	43129200224245
54	1	23	1	2	1789439664002899968	1789439664002902016	1789439664002902016	1789439664002906112	1789439664002908160	246	3	26	3	43129200232266	43129200242789
55	1	24	1	2	1789439664002908160	1789439664002909184	1789439664002909184	1789439664002932736	1789439664002934784	249	15	29	2	43129200250909	43129200310017
56	1	25	1	2	1789439664002934784	1789439664002935808	1789439664002935808	1789439664002937856	1789439664002939904	264	3	31	1	43129200318562	43129200323841
57	1	26	1	2	1789439664002939904	1789439664002940928	1789439664002940928	1789439664002961408	1789439664002963456	267	3	32	1	43129200331530	43129200383479
58	1	28	1	2	1789439664002963456	1789439664002965504	1789439664002965504	1789439664002968576	1789439664002969600	270	15	34	2	43129200391930	43129200399503
59	1	29	1	2	1789439664002969600	1789439664002971648	1789439664002971648	1789439664003012608	1789439664003014656	285	3	36	2	43129200407638	43129200512356
60	1	30	1	2	1789439664003014656	1789439664003016704	1789439664003016704	1789439664003018752	1789439664003019776	288	3	38	1	43129200520891	43129200526105
61	1	32	1	2	1789439664003019776	1789439664003021824	1789439664003021824	1789439664003042304	1789439664003044352	291	3	40	1	43129200534090	43129200586896
62	1	35	1	2	1789439664003044352	1789439664003045376	1789439664003046400	1789439664003047424	1789439664003048448	294	1	43	1	43129200595382	43129200598017
63	1	36	1	2	1789439664003048448	1789439664003049472	1789439664003049472	1789439664003050496	1789439664003051520	295	0	44	1	43129200603976	43129200605990
64	1	38	1	2	1789439664003051520	1789439664003053568	1789439664003053568	1789439664003057664	1789439664003058688	295	3	46	3	43129200614017	43129200624509
65	1	39	1	2	1789439664003059712	1789439664003060736	1789439664003060736	1789439664003084288	1789439664003086336	298	15	49	2	43129200632575	43129200691505
66	1	40	1	2	1789439664003086336	1789439664003087360	1789439664003087360	1789439664003089408	1789439664003091456	313	3	51	1	43129200700168	43129200705377
67	1	41	1	2	1789439664003091456	1789439664003092480	1789439664003092480	1789439664003113984	1789439664003115008	316	3	52	1	43129200713092	43129200766159
68	1	43	1	2	1789439664003116032	1789439664003117056	1789439664003117056	1789439664003120128	1789439664003122176	319	15	54	2	43129200774656	43129200782225
69	1	44	1	2	1789439664003122176	1789439664003123200	1789439664003123200	1789439664003165184	1789439664003166208	334	3	56	2	43129200790502	43129200895141
70	1	45	1	2	1789439664003167232	1789439664003168256	1789439664003168256	1789439664003170304	1789439664003172352	337	3	58	1	43129200903672	43129200908924
71	1	47	1	2	1789439664003172352	1789439664003173376	1789439664003173376	1789439664003194880	1789439664003195904	340	3	60	1	43129200916645	43129200969603
72	1	50	1	2	1789439664003195904	1789439664003197952	1789439664003197952	1789439664003198976	1789439664003201024	343	1	63	1	43129200978220	43129200980872
73	1	51	1	2	1789439664003201024	1789439664003201024	1789439664003201024	1789439664003202048	1789439664003204096	344	0	64	1	43129200986826	43129200988917
74	1	53	1	2	1789439664003204096	1789439664003205120	1789439664003205120	1789439664003209216	1789439664003211264	344	3	66	3	43129200996910	43129201007424
75	1	54	1	2	1789439664003211264	1789439664003212288	1789439664003212288	1789439664003235840	1789439664003237888	347	15	69	2	43129201015505	43129201074197
76	1	55	1	2	1789439664003237888	1789439664003238912	1789439664003238912	1789439664003240960	1789439664003243008	362	3	71	1	43129201082730	43129201088002
77	1	56	1	2	1789439664003243008	1789439664003244032	1789439664003245056	1789439664003265536	1789439664003267584	365	3	72	1	43129201095991	43129201148912
78	1	58	1	2	1789439664003267584	1789439664003268608	1789439664003268608	1789439664003271680	1789439664003273728	368	15	74	2	43129201157428	43129201165016
79	1	59	1	2	1789439664003273728	1789439664003274752	1789439664003274752	1789439664003316736	1789439664003316736	383	3	76	2	43129201173175	43129201278167
80	2	0	2	4	1789439664002713600	1789439664002713600	1789439664002713600	1789439664002715648	1789439664002716672	386	0	0	0	43113791734712	43113791739874
81	2	2	2	4	1789439664002717696	1789439664002718720	1789439664002718720	1789439664002739200	1789439664002740224	386	3	1	1	43113791746601	43113791798469
82	2	5	2	4	1789439664002740224	1789439664002742272	1789439664002742272	1789439664002743296	1789439664002744320	389	1	4	1	43113791806224	43113791808852
83	2	6	2	4	1789439664002745344	1789439664002745344	1789439664002745344	1789439664002746368	1789439664002747392	390	0	5	1	43113791814674	43113791816751
84	2	8	2	4	1789439664002747392	1789439664002749440	1789439664002749440	1789439664002753536	1789439664002754560	390	3	7	3	43113791823821	43113791834341
85	2	9	2	4	1789439664002754560	1789439664002756608	1789439664002756608	1789439664002780160	1789439664002782208	393	15	10	1	43113791842395	43113791901547
86	2	10	2	4	1789439664002782208	1789439664002783232	1789439664002783232	1789439664002785280	1789439664002786304	408	3	11	1	43113791909936	43113791914933
87	2	11	2	4	1789439664002787328	1789439664002788352	1789439664002788352	1789439664002809856	1789439664002811904	411	3	12	1	43113791923757	43113791976725
88	2	13	2	4	1789439664002811904	1789439664002812928	1789439664002812928	1789439664002816000	1789439664002818048	414	15	14	2	43113791984979	43113791992325
89	2	14	2	4	1789439664002818048	1789439664002819072	1789439664002819072	1789439664002861056	1789439664002863104	429	3	16	2	43113792000067	43113792105333
90	2	15	2	4	1789439664002863104	1789439664002864128	1789439664002864128	1789439664002866176	1789439664002867200	432	3	18	1	43113792113612	43113792118735
91	2	17	2	4	1789439664002868224	1789439664002869248	1789439664002869248	1789439664002889728	1789439664002891776	435	3	20	1	43113792126244	43113792179138
92	2	20	2	4	1789439664002891776	1789439664002893824	1789439664002893824	1789439664002894848	1789439664002895872	438	1	23	1	43113792187853	43113792190448
93	2	21	2	4	1789439664002895872	1789439664002896896	1789439664002896896	1789439664002897920	1789439664002898944	439	0	24	1	43113792196273	43113792198303
94	2	23	2	4	1789439664002898944	1789439664002900992	1789439664002900992	1789439664002905088	1789439664002907136	439	3	26	3	43113792206700	43113792217208
95	2	24	2	4	1789439664002907136	1789439664002908160	1789439664002908160	1789439664002931712	1789439664002933760	442	15	29	2	43113792225050	43113792284095
96	2	25	2	4	1789439664002933760	1789439664002934784	1789439664002934784	1789439664002936832	1789439664002938880	457	3	31	1	43113792292383	43113792297518
97	2	26	2	4	1789439664002938880	1789439664002940928	1789439664002940928	1789439664002961408	1789439664002963456	460	3	32	1	43113792306341	43113792359862
98	2	28	2	4	1789439664002963456	1789439664002964480	1789439664002965504	1789439664002967552	1789439664002969600	463	15	34	2	43113792367970	43113792375229
99	2	29	2	4	1789439664002969600	1789439664002970624	1789439664002970624	1789439664003012608	1789439664003014656	478	3	36	2	43113792383114	43113792488121
100	2	30	2	4	1789439664003014656	1789439664003015680	1789439664003015680	1789439664003017728	1789439664003019776	481	3	38	1	43113792496413	43113792501488
101	2	32	2	4	1789439664003019776	1789439664003020800	1789439664003020800	1789439664003042304	1789439664003043328	484	3	40	1	43113792509239	43113792562373
102	2	35	2	4	1789439664003044352	1789439664003045376	1789439664003045376	1789439664003046400	1789439664003047424	487	1	43	1	43113792569682	43113792572254
103	2	36	2	4	1789439664003047424	1789439664003048448	1789439664003048448	1789439664003049472	1789439664003050496	488	0	44	1	43113792578031	43113792579980
104	2	38	2	4	1789439664003050496	1789439664003052544	1789439664003052544	1789439664003056640	1789439664003058688	488	3	46	3	43113792588392	43113792598975
105	2	39	2	4	1789439664003058688	1789439664003059712	1789439664003059712	1789439664003083264	1789439664003085312	491	15	49	2	43113792606813	43113792665799
