slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles
0	0	0	1	1	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1402	0	2371	2028	1843	185	5801
1	2	0	0	1	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2298	1159	48640	10102	9670	432	62199
2	1	0	0	0	128	128	16	1	8192	0	1024	17408	3072	3072	0	21504	2206	1183	48647	9814	9130	684	61850
3	3	0	0	0	128	128	16	1	8192	1024	1024	17408	4096	4096	0	23552	2314	1194	49272	10539	9970	569	63319
4	5	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1322	0	1832	222	30	192	3376
5	4	0	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1255	0	1806	460	30	430	3521
6	4	256	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1334	0	1493	217	30	187	3044
7	7	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1087	0	902	217	30	187	2206
8	6	0	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1319	0	922	217	30	187	2458
9	8	0	5	0	0	0	0	1	0	1024	0	20480	0	0	0	21504	1755	0	55272	234	32	202	57261
10	8	256	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	2834	0	48907	217	30	187	51958
11	9	0	0	1	128	128	16	1	8192	1024	0	18432	11264	11264	0	30720	2324	1133	49067	32840	32409	431	85364
12	10	0	1	1	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1345	0	2291	2056	1868	188	5692
13	11	0	0	1	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2321	1148	47325	10413	9981	432	61207
14	12	0	0	0	128	128	16	1	8192	0	1024	17408	4096	3072	1024	22528	2137	1689	47996	10286	9832	454	62108
15	13	0	4	1	0	0	0	1	0	1024	0	2048	0	0	0	3072	1282	0	6249	218	30	188	7749
16	14	0	0	1	128	128	16	1	8192	1024	1024	34816	12288	12288	0	49152	2281	1158	97435	33322	32888	434	134196
17	15	0	1	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1291	0	2288	1935	1748	187	5514
18	17	0	0	1	128	128	16	1	8192	1024	1024	17408	4096	4096	0	23552	2289	1168	48881	10821	10219	602	63159
19	16	0	0	0	128	128	16	1	8192	1024	1024	17408	4096	3072	1024	23552	2294	1369	48164	11096	10303	793	62923
20	18	0	0	0	128	128	16	1	8192	1024	1024	17408	4096	4096	0	23552	2298	1229	49255	10918	10247	671	63700
21	20	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1191	0	1548	222	30	192	2961
22	19	0	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1312	0	1778	463	30	433	3553
23	19	256	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1640	0	1762	217	30	187	3619
24	22	0	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1307	0	925	217	30	187	2449
25	21	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1297	0	947	217	30	187	2461
26	23	0	5	0	0	0	0	1	0	1024	0	19456	1024	0	1024	21504	2203	0	55553	756	39	717	58512
27	23	256	5	0	0	0	0	1	0	2048	0	17408	0	0	0	19456	2856	0	48441	217	30	187	51514
28	24	0	0	1	128	128	16	1	8192	1024	1024	17408	12288	12288	0	31744	2298	1350	48495	33770	33155	615	85913
29	25	0	1	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1294	0	2276	1916	1728	188	5486
30	26	0	0	0	128	128	16	1	8192	0	1024	17408	4096	4096	0	22528	2288	1552	47106	11402	10969	433	62348
31	27	0	0	0	128	128	16	1	8192	0	1024	17408	4096	4096	0	22528	2314	1702	47499	10832	10402	430	62347
32	28	0	4	1	0	0	0	1	0	1024	0	2048	0	0	0	3072	1306	0	6474	218	30	188	7998
33	29	0	0	1	128	128	16	1	8192	1024	0	35840	11264	11264	0	48128	2290	1087	97944	32433	31937	496	133754
34	0	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1368	0	2384	2034	1849	185	5786
35	2	1	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2277	1166	48636	10028	9590	438	62107
36	1	1	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	1769	1164	48694	10361	9675	686	61988
37	3	1	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2024	1170	48874	10391	9953	438	62459
38	5	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1259	0	1805	229	30	199	3293
39	4	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1254	0	1799	220	30	190	3273
40	4	257	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1062	0	1449	217	30	187	2728
41	7	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1284	0	961	217	30	187	2462
42	6	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1024	0	915	217	30	187	2156
43	8	1	5	0	0	0	0	1	0	1024	0	19456	1024	0	1024	21504	1815	0	55204	221	34	187	57240
44	8	257	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	2221	0	51093	217	30	187	53531
45	9	1	0	0	128	128	16	1	8192	1024	1024	17408	11264	11264	0	30720	2282	1368	48275	32833	32397	436	84758
46	10	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1091	0	2322	2014	1826	188	5427
47	11	1	0	0	128	128	16	1	8192	1024	0	17408	3072	3072	0	21504	2296	1163	47008	10048	9318	730	60515
48	12	1	0	0	128	128	16	1	8192	1024	1024	17408	3072	3072	0	22528	2281	1400	47793	10001	9270	731	61475
49	13	1	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1366	0	6445	218	30	188	8029
50	14	1	0	0	128	128	16	1	8192	1024	0	34816	12288	12288	0	48128	2273	1162	96339	32636	32198	438	132410
51	15	1	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1313	0	2319	1974	1787	187	5606
52	17	1	0	0	128	128	16	1	8192	1024	1024	17408	3072	3072	0	22528	2256	1444	47919	10938	10033	905	62557
53	16	1	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	1750	1234	48403	10962	10207	755	62349
54	18	1	0	0	128	128	16	1	8192	0	1024	17408	4096	4096	0	22528	1762	1175	48860	10784	10234	550	62581
55	20	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1266	0	1536	218	30	188	3020
56	19	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1064	0	1474	260	54	206	2798
57	19	257	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1252	0	1536	217	30	187	3005
58	22	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1295	0	962	217	30	187	2474
59	21	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1090	0	690	218	30	188	1998
60	23	1	5	0	0	0	0	1	0	1024	0	19456	1024	0	1024	21504	1796	0	55169	256	32	224	57221
61	23	257	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	2697	0	49711	217	30	187	52625
62	24	1	0	0	128	128	16	1	8192	1024	0	17408	12288	12288	0	30720	2295	1178	48046	33275	32838	437	84794
63	25	1	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1331	0	2376	1950	1762	188	5657
64	26	1	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2274	1411	46308	11678	11240	438	61671
65	27	1	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2848	1178	47105	10839	10401	438	61970
66	28	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1326	0	6447	217	30	187	7990
67	29	1	0	0	128	128	16	1	8192	1024	0	35840	11264	11264	0	48128	2257	1081	97142	32369	31930	439	132849
68	0	2	1	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1308	0	2245	1976	1788	188	5529
69	1	2	0	0	128	128	16	1	8192	0	1024	17408	4096	3072	1024	22528	1980	1222	48334	10248	9792	456	61784
70	5	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1489	0	1307	216	31	185	3012
71	4	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1271	0	1728	219	30	189	3218
72	4	258	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1260	0	1472	215	30	185	2947
73	7	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1516	0	1207	217	31	186	2940
74	6	2	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1014	0	1166	214	30	184	2394
75	8	2	5	0	0	0	0	1	0	1024	0	19456	0	0	0	20480	1762	0	54837	238	33	205	56837
76	8	258	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	2712	0	48199	217	30	187	51128
77	9	2	0	0	128	128	16	1	8192	1024	0	18432	11264	11264	0	30720	2221	1139	48598	31773	31269	504	83731
78	10	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1301	0	2342	1951	1763	188	5594
79	11	2	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2233	1124	47471	10113	9442	671	60941
80	12	2	0	0	128	128	16	1	8192	0	1024	17408	4096	3072	1024	22528	2103	1718	47998	10199	9469	730	62018
81	13	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1322	0	6380	218	30	188	7920
82	14	2	0	0	128	128	16	1	8192	1024	0	35840	11264	11264	0	48128	2198	1383	96628	32437	32009	428	132646
83	15	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1279	0	2316	1925	1737	188	5520
84	16	2	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	2191	1156	48436	10954	10079	875	62737
85	20	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1087	0	1861	225	30	195	3173
86	19	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1277	0	1745	215	30	185	3237
87	19	258	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1289	0	1483	215	30	185	2987
88	22	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1336	0	962	218	32	186	2516
89	21	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	862	0	919	218	30	188	1999
90	23	2	5	0	0	0	0	1	0	1024	0	19456	1024	0	1024	21504	1756	0	55011	1290	164	1126	58057
91	23	258	5	0	0	0	0	1	0	2048	0	17408	0	0	0	19456	3353	0	48543	217	30	187	52113
92	24	2	0	0	128	128	16	1	8192	1024	1024	17408	11264	11264	0	30720	2227	1348	47794	32305	31880	425	83674
93	25	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1232	0	2260	1906	1718	188	5398
94	26	2	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2226	1101	46636	11277	10849	428	61240
95	27	2	0	0	128	128	16	1	8192	1024	0	17408	4096	3072	1024	22528	2215	1156	47190	10830	10407	423	61391
96	28	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1242	0	6239	218	30	188	7699
97	29	2	0	0	128	128	16	1	8192	1024	0	35840	11264	11264	0	48128	2195	1181	97416	32093	31667	426	132885
98	0	3	1	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1285	0	2212	1874	1686	188	5371
99	1	3	0	0	128	128	16	1	8192	0	1024	17408	3072	3072	0	21504	2137	1408	47633	9926	9310	616	61104
100	5	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1218	0	1712	215	30	185	3145
101	4	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1226	0	1455	215	30	185	2896
102	4	259	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1226	0	1672	215	30	185	3113
103	7	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1467	0	1178	216	31	185	2861
104	6	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1127	0	791	224	31	193	2142
105	8	3	5	0	0	0	0	1	0	1024	0	19456	1024	0	1024	21504	1734	0	54876	1535	130	1405	58145
106	8	259	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	3240	0	47156	217	30	187	50613
107	9	3	0	0	128	128	16	1	8192	1024	0	17408	11264	11264	0	29696	2138	1296	47818	31159	30755	404	82411
108	10	3	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1177	0	2256	1962	1775	187	5395
109	11	3	0	0	128	128	16	1	8192	1024	0	17408	4096	3072	1024	22528	2136	1043	47262	10121	9457	664	60562
110	12	3	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2132	1390	47330	9965	9535	430	60817
111	13	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1236	0	6114	218	30	188	7568
112	14	3	0	0	128	128	16	1	8192	1024	0	34816	11264	11264	0	47104	2127	1042	96324	30473	30069	404	129966
113	15	3	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1171	0	2230	1886	1698	188	5287
114	16	3	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2126	1088	47794	10853	10443	410	61861
115	20	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1211	0	1695	224	31	193	3130
116	19	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1230	0	1674	222	31	191	3126
117	19	259	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1206	0	1467	218	31	187	2891
118	22	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1248	0	906	216	31	185	2370
119	21	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1102	0	696	220	30	190	2018
120	23	3	5	0	0	0	0	1	0	1024	0	20480	0	0	0	21504	1755	0	57773	221	30	191	59749
121	23	259	5	0	0	0	0	1	0	1024	0	16384	1024	0	1024	18432	2395	0	47805	217	30	187	50417
122	24	3	0	0	128	128	16	1	8192	1024	0	17408	11264	11264	0	29696	2133	1427	46838	30892	30489	403	81290
123	25	3	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1177	0	2228	1878	1690	188	5283
124	26	3	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2655	1150	46215	11099	10695	404	61119
125	27	3	0	0	128	128	16	1	8192	0	1024	16384	4096	4096	0	21504	2121	1214	46627	10803	10398	405	60765
126	28	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1188	0	6051	218	30	188	7457
127	29	3	0	0	128	128	16	1	8192	1024	0	34816	11264	11264	0	47104	2123	1158	96326	30183	29781	402	129790
128	0	4	1	0	0	0	0	1	0	0	0	1024	1024	0	1024	2048	1292	0	2282	2001	1813	188	5575
129	5	4	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1260	0	1756	215	30	185	3231
130	4	4	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1284	0	1486	217	31	186	2987
131	4	260	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1260	0	1748	212	30	182	3220
132	7	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1331	0	940	217	30	187	2488
133	6	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1084	0	883	217	30	187	2184
134	8	4	5	0	0	0	0	1	0	1024	0	19456	1024	0	1024	21504	1775	0	55321	233	37	196	57329
135	8	260	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	2462	0	48412	217	30	187	51091
136	10	4	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1218	0	2291	1969	1782	187	5478
137	11	4	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2193	1079	47123	10173	9755	418	60568
138	12	4	0	0	128	128	16	1	8192	0	1024	17408	3072	3072	0	21504	2118	1474	47512	9936	9432	504	61040
139	13	4	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1297	0	6397	218	30	188	7912
140	15	4	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1213	0	2310	1970	1782	188	5493
141	20	4	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1257	0	1500	217	30	187	2974
142	19	4	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1255	0	1726	211	30	181	3192
143	19	260	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1270	0	1484	216	30	186	2970
144	22	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1323	0	1171	221	31	190	2715
145	21	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	834	0	923	217	30	187	1974
146	23	4	5	0	0	0	0	1	0	1024	0	19456	0	0	0	20480	1788	0	54627	238	39	199	56653
147	23	260	5	0	0	0	0	1	0	2048	0	17408	0	0	0	19456	4377	0	48233	218	30	188	52828
148	25	4	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1216	0	2290	1950	1762	188	5456
149	26	4	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2310	1400	45701	11217	10798	419	60628
150	27	4	0	0	128	128	16	1	8192	0	1024	17408	4096	4096	0	22528	2187	1673	47286	11358	10944	414	62504
151	28	4	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1269	0	6230	218	30	188	7717
152	0	5	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1333	0	2353	2061	1876	185	5747
153	5	5	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1297	0	1807	215	30	185	3319
154	4	5	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1302	0	1532	215	30	185	3049
155	4	261	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1308	0	1805	218	30	188	3331
156	7	5	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1326	0	1248	216	30	186	2790
157	6	5	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1155	0	890	216	30	186	2261
158	8	5	5	0	0	0	0	1	0	1024	0	19456	0	0	0	20480	1808	0	54846	233	33	200	56887
159	8	261	5	0	0	0	0	1	0	2048	0	16384	1024	1024	0	19456	3572	0	47635	216	30	186	51423
160	10	5	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1251	0	2335	2033	1845	188	5619
161	11	5	0	0	128	128	16	1	8192	1024	1024	16384	4096	3072	1024	22528	2255	1083	46919	9904	9257	647	60161
162	12	5	0	0	128	128	16	1	8192	0	1024	17408	3072	3072	0	21504	2097	1269	47663	10193	9735	458	61222
163	13	5	4	0	0	0	0	1	0	0	0	2048	1024	0	1024	3072	1099	0	6451	218	30	188	7768
164	15	5	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1242	0	2340	1975	1787	188	5557
165	20	5	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1291	0	1539	215	30	185	3045
166	19	5	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1290	0	1789	215	30	185	3294
167	19	261	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1293	0	1522	215	30	185	3030
168	22	5	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1362	0	1212	216	30	186	2790
169	21	5	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1169	0	702	220	30	190	2091
170	23	5	5	0	0	0	0	1	0	1024	0	19456	0	0	0	20480	1774	0	54940	249	31	218	56963
171	23	261	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	2652	0	49792	217	30	187	52661
172	25	5	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1245	0	2302	1961	1773	188	5508
173	26	5	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2258	1446	45479	11343	10913	430	60526
174	27	5	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2244	1171	46871	11154	10729	425	61440
175	28	5	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1299	0	6431	218	30	188	7948
176	0	6	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1333	0	2252	2084	1898	186	5669
177	5	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1334	0	1815	215	30	185	3364
178	4	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1326	0	1537	216	31	185	3079
179	4	262	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1309	0	1777	215	30	185	3301
180	7	6	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1397	0	933	217	30	187	2547
181	6	6	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1110	0	924	215	30	185	2249
182	8	6	5	0	0	0	0	1	0	1024	0	19456	0	0	0	20480	1839	0	54997	238	38	200	57074
183	8	262	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	2977	0	49549	215	30	185	52741
184	10	6	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1256	0	2349	2043	1855	188	5648
185	11	6	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2293	1138	47654	10254	9820	434	61339
186	12	6	0	0	128	128	16	1	8192	1024	0	17408	4096	3072	1024	22528	2017	1175	48310	10127	9543	584	61629
187	13	6	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1315	0	6292	218	30	188	7825
188	15	6	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1278	0	2359	1930	1742	188	5567
189	20	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1310	0	1499	217	30	187	3026
190	19	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1322	0	1479	217	30	187	3018
191	19	262	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1328	0	1512	216	31	185	3056
192	22	6	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1364	0	1222	218	31	187	2804
193	21	6	3	0	0	0	0	1	0	0	0	0	0	0	0	0	840	0	916	215	30	185	1971
194	23	6	5	0	0	0	0	1	0	1024	0	19456	1024	1024	0	21504	1819	0	55213	227	35	192	57259
195	23	262	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	2763	0	48571	218	30	188	51552
196	25	6	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1285	0	2350	1934	1747	187	5569
197	26	6	0	1	128	128	16	1	8192	1024	1024	16384	5120	4096	1024	23552	2284	1392	46826	11720	11295	425	62222
198	27	6	0	0	128	128	16	1	8192	0	1024	17408	4096	4096	0	22528	2290	1671	47649	11137	10712	425	62747
199	28	6	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1300	0	6268	218	30	188	7786
200	0	7	1	0	0	0	0	1	0	0	0	1024	1024	0	1024	2048	1313	0	2237	2040	1852	188	5590
201	5	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1290	0	1767	215	30	185	3272
202	4	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1290	0	1536	216	30	186	3042
203	4	263	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1283	0	1497	217	30	187	2997
204	7	7	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1328	0	1184	219	30	189	2731
205	6	7	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1109	0	852	218	31	187	2179
206	8	7	5	0	0	0	0	1	0	1024	0	20480	0	0	0	21504	1798	0	55573	257	50	207	57628
207	8	263	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	3340	0	48193	218	30	188	51751
208	10	7	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1229	0	2325	2026	1838	188	5580
209	11	7	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2238	1169	47054	10216	9803	413	60677
210	12	7	0	0	128	128	16	1	8192	0	1024	17408	3072	3072	0	21504	2127	1368	47654	10185	9627	558	61334
211	13	7	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1106	0	6114	218	30	188	7438
212	15	7	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1246	0	2332	1916	1728	188	5494
213	20	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1264	0	1496	215	30	185	2975
214	19	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1300	0	1423	215	30	185	2938
215	19	263	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1305	0	1468	217	30	187	2990
216	22	7	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1335	0	944	217	30	187	2496
217	21	7	3	0	0	0	0	1	0	0	0	0	0	0	0	0	857	0	927	225	32	193	2009
218	23	7	5	0	0	0	0	1	0	1024	0	19456	0	0	0	20480	1753	0	54082	218	33	185	56053
219	23	263	5	0	0	0	0	1	0	2048	0	18432	0	0	0	20480	3319	0	50617	217	30	187	54153
220	25	7	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1241	0	2337	1901	1713	188	5479
221	26	7	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2295	1146	46226	11222	10807	415	60889
222	27	7	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2233	1153	47001	11337	10923	414	61724
223	28	7	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1289	0	6066	218	30	188	7573
224	0	8	1	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1269	0	2138	1888	1700	188	5295
225	5	8	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1247	0	1705	215	30	185	3167
226	4	8	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1251	0	1691	215	30	185	3157
227	4	264	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1226	0	1692	230	36	194	3148
228	7	8	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1321	0	920	217	30	187	2458
229	6	8	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1048	0	1103	218	30	188	2369
230	8	8	5	0	0	0	0	1	0	1024	0	19456	0	0	0	20480	1769	0	54275	1113	129	984	57157
231	8	264	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	2435	0	48511	217	30	187	51163
232	10	8	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1196	0	2255	1974	1786	188	5425
233	13	8	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1203	0	5928	218	30	188	7349
234	15	8	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1204	0	2253	1899	1711	188	5356
235	20	8	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1245	0	1434	217	30	187	2896
236	19	8	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1242	0	1640	229	37	192	3111
237	19	264	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1249	0	1436	215	30	185	2900
238	22	8	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1295	0	920	219	30	189	2434
239	21	8	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1145	0	710	218	30	188	2073
240	23	8	5	0	0	0	0	1	0	1024	0	20480	0	0	0	21504	1744	0	57040	921	96	825	59705
241	23	264	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	2485	0	47138	217	30	187	49840
242	25	8	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1208	0	2226	1832	1644	188	5266
243	28	8	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1221	0	6004	218	30	188	7443
244	0	9	1	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1219	0	2088	1893	1705	188	5200
245	5	9	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1205	0	1651	215	30	185	3071
246	4	9	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1213	0	1628	220	30	190	3061
247	4	265	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1203	0	1617	215	30	185	3035
248	7	9	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1282	0	898	217	30	187	2397
