model	seq	past	candidate	status	makespan_ns	busiest_worker_ns	busiest_worker	total_block_ns	solo_work_ns	critical_path_ns	cross_worker_edges	same_worker_edges	max_queue	max_queue_ns	spine_length_ns	critical_path_hops	critical_path_same_worker_edges	critical_path_queue_edges	critical_path_len	eval_us
mha4	128	3	legacy_grid_stride	ok	652960.3846	613609.2326	0	136656941.1	9659072.598	370709.9406	2149540	12664	80	594098.2753	0	35	0	28	63	10030.93
mha4	128	3	rotate	ok	437123.7068	93154.37045	140	87004545.22	9659072.598	370684.2995	2149788	12416	47	73643.41308	0	35	0	32	67	10053.398
mha4	128	3	balanced	ok	1244432.106	171884.1002	72	245148396.7	9659072.598	368091.9372	2141676	20528	80	171415.2806	0	36	0	518	554	9315.941
mha4	128	3	eft	ok	437123.8372	393704.4221	0	84177871.92	9659072.598	370684.2995	2150680	11524	74	375875.932	0	36	0	35	71	9738.482
mha4	128	3	band	ok	652960.3846	613609.2326	0	136656941.1	9659072.598	370709.9406	2149540	12664	80	594098.2753	0	35	0	28	63	10085.587
mha4	128	3	wavefront	ok	437117.0159	393963.9966	0	83743939.4	9659072.598	370684.2995	2149540	12664	68	374453.0392	0	35	0	32	67	10738.624
mha4	128	3	chain	ok	597673.9223	180931.4555	1	125563796.6	9659072.598	376095.1899	2149303	12901	53	169990.2328	18540.91847	40	15	22	77	9517.89
